  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.00000,0.00000,1.00000,0.00000,0.00000,0.04845,0.00226,10.00000
  3,0.00000,0.00000,1.00000,0.00000,0.00000,0.06509,0.00343,3.20036
  4,0.00000,0.00000,1.00000,0.00000,0.00000,0.06496,0.00283,3.24250
  5,0.00000,0.00000,1.00000,0.00000,0.00000,0.06546,0.00206,1.53921
  6,0.40500,0.00000,0.59500,0.00000,0.00000,0.16129,0.00543,0.40948
  7,0.43000,0.00000,0.57000,0.00000,0.00000,0.16226,0.00548,0.49078
  8,0.43000,0.00000,0.57000,0.00000,0.00000,0.16312,0.00679,0.39433
  8,0.00000,1.00000,0.00000,0.00000,0.00000,0.03284,0.00679,0.39433
  9,0.43000,0.00000,0.57000,0.00000,0.00000,0.16305,0.00672,0.39981
  9,0.00000,1.00000,0.00000,0.00000,0.00000,0.03282,0.00672,0.39981
 10,0.43000,0.00000,0.57000,0.00000,0.00000,0.16311,0.00561,0.37154
 10,0.00000,0.99500,0.00000,0.00500,0.00000,0.03275,0.00561,0.37154
 11,0.42500,0.00000,0.57500,0.00000,0.00000,0.16258,0.00533,0.35195
 11,0.00000,0.98000,0.00000,0.01500,0.00500,0.03275,0.00533,0.35195
 12,0.42500,0.00000,0.57500,0.00000,0.00000,0.16247,0.00493,0.35585
 12,0.00000,0.97500,0.00000,0.01500,0.01000,0.03276,0.00493,0.35585
 13,0.42500,0.00000,0.57500,0.00000,0.00000,0.16239,0.00499,0.37165
 13,0.00500,0.51000,0.02500,0.39000,0.07000,0.07039,0.00499,0.37165
 14,0.44000,0.00000,0.56000,0.00000,0.00000,0.16373,0.00437,0.34654
 14,0.02000,0.49500,0.03500,0.38500,0.06500,0.07090,0.00437,0.34654
 15,0.44500,0.00000,0.55500,0.00000,0.00000,0.16408,0.00565,0.36426
 15,0.00000,0.56500,0.00000,0.09500,0.34000,0.15133,0.00565,0.36426
 16,0.44500,0.00000,0.55500,0.00000,0.00000,0.16412,0.00558,0.36755
 16,0.00000,0.54500,0.08500,0.04000,0.33000,0.15755,0.00558,0.36755
 17,0.44500,0.00000,0.55500,0.00000,0.00000,0.16407,0.00562,0.38421
 17,0.00000,0.53500,0.08000,0.02500,0.36000,0.15800,0.00562,0.38421
 18,0.44500,0.00000,0.55500,0.00000,0.00000,0.16410,0.00555,0.38344
 18,0.08500,0.53500,0.03500,0.00000,0.34500,0.16396,0.00555,0.38344
 19,0.44500,0.00000,0.55500,0.00000,0.00000,0.16396,0.00616,0.41296
 19,0.06500,0.57500,0.01000,0.00000,0.35000,0.16544,0.00616,0.41296
 20,0.44500,0.00000,0.55500,0.00000,0.00000,0.16387,0.00625,0.41903
 20,0.09000,0.54500,0.01500,0.00000,0.35000,0.16081,0.00625,0.41903
 21,0.44500,0.00000,0.55500,0.00000,0.00000,0.16388,0.00643,0.42110
 21,0.13500,0.57000,0.00000,0.00000,0.29500,0.16239,0.00643,0.42110
 22,0.44500,0.00000,0.55500,0.00000,0.00000,0.16388,0.00646,0.42269
 22,0.13000,0.57000,0.00000,0.00000,0.30000,0.16157,0.00646,0.42269
 23,0.44500,0.00000,0.55500,0.00000,0.00000,0.16383,0.00629,0.42680
 23,0.12500,0.57000,0.00000,0.00000,0.30500,0.16161,0.00629,0.42680
