  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.31000,0.22500,0.38500,0.03000,0.05000,0.06971,0.00251,0.28656
  3,0.20500,0.31000,0.48500,0.00000,0.00000,0.08031,0.00295,0.55183
  4,0.24500,0.35000,0.40500,0.00000,0.00000,0.07822,0.00205,0.50738
  5,0.00000,0.36000,0.34000,0.00000,0.30000,0.12717,0.00418,0.45200
  6,0.00000,0.40500,0.37000,0.00000,0.22500,0.12414,0.00328,0.39159
  7,0.00000,0.39500,0.34500,0.06000,0.20000,0.12632,0.00308,0.40195
  8,0.00000,0.58500,0.13000,0.04000,0.24500,0.15536,0.00471,0.45151
  9,0.00000,0.57000,0.14500,0.04500,0.24000,0.15348,0.00425,0.45079
 10,0.00000,0.55500,0.12000,0.08000,0.24500,0.15534,0.00409,0.44993
 11,0.00000,0.54500,0.12500,0.05500,0.27500,0.15575,0.00374,0.44515
 12,0.00000,0.55000,0.13000,0.05500,0.26500,0.15502,0.00358,0.44547
 13,0.00000,0.55000,0.14000,0.04000,0.27000,0.15676,0.00351,0.43355
 14,0.02500,0.55000,0.13500,0.02500,0.26500,0.15718,0.00336,0.42299
 15,0.03000,0.54500,0.12000,0.04500,0.26000,0.15649,0.00326,0.42193
 16,0.02500,0.54500,0.12500,0.04500,0.26000,0.15614,0.00330,0.42813
 17,0.04000,0.54000,0.12000,0.04500,0.25500,0.15745,0.00312,0.40913
 18,0.04500,0.54000,0.12000,0.04500,0.25000,0.15771,0.00310,0.40641
 19,0.05000,0.53500,0.12000,0.05000,0.24500,0.15839,0.00307,0.39918
 20,0.07000,0.53000,0.11000,0.05500,0.23500,0.16047,0.00310,0.38423
 21,0.06000,0.53000,0.11500,0.05500,0.24000,0.15999,0.00302,0.38539
 22,0.06500,0.53000,0.11500,0.05500,0.23500,0.16018,0.00302,0.38373
 23,0.06000,0.53000,0.11500,0.05500,0.24000,0.15975,0.00301,0.38804
 24,0.05500,0.53500,0.11500,0.05000,0.24500,0.15886,0.00306,0.39873
 25,0.06000,0.53500,0.11000,0.05000,0.24500,0.15904,0.00307,0.39854
 26,0.04500,0.52500,0.13000,0.05500,0.24500,0.15878,0.00295,0.38991
 27,0.05000,0.53500,0.12000,0.05000,0.24500,0.15807,0.00303,0.40274
 28,0.05000,0.53500,0.11500,0.05000,0.25000,0.15771,0.00310,0.40949
 29,0.05000,0.53500,0.11500,0.05000,0.25000,0.15757,0.00312,0.41142
 30,0.05000,0.54000,0.12000,0.04500,0.24500,0.15801,0.00305,0.40489
 31,0.05000,0.53000,0.11000,0.05500,0.25500,0.15771,0.00312,0.41163
 32,0.05000,0.53000,0.11000,0.05500,0.25500,0.15771,0.00312,0.41198
 33,0.05000,0.52500,0.11000,0.06000,0.25500,0.15781,0.00311,0.41166
 34,0.05000,0.53000,0.11000,0.05500,0.25500,0.15760,0.00310,0.41209
 35,0.04500,0.53000,0.11500,0.05500,0.25500,0.15782,0.00308,0.40991
 36,0.04500,0.52500,0.11500,0.06000,0.25500,0.15813,0.00307,0.40756
 37,0.04500,0.52500,0.11500,0.06000,0.25500,0.15808,0.00307,0.40791
 38,0.04500,0.52500,0.11500,0.06000,0.25500,0.15799,0.00306,0.40838
 39,0.04500,0.52500,0.11500,0.06000,0.25500,0.15808,0.00306,0.40781
 40,0.04500,0.52500,0.11500,0.06000,0.25500,0.15801,0.00306,0.40845
 41,0.04500,0.52500,0.11500,0.06000,0.25500,0.15787,0.00307,0.40936
 42,0.05000,0.53000,0.11000,0.05500,0.25500,0.15772,0.00310,0.41227
 43,0.04500,0.53000,0.11500,0.05500,0.25500,0.15763,0.00309,0.41179
 44,0.04500,0.53000,0.11500,0.05500,0.25500,0.15775,0.00306,0.40914
 45,0.04500,0.53000,0.11500,0.05500,0.25500,0.15767,0.00308,0.41096
 46,0.04500,0.53000,0.11500,0.05500,0.25500,0.15769,0.00307,0.41064
 47,0.04500,0.53000,0.11500,0.05500,0.25500,0.15770,0.00307,0.41045
 48,0.04500,0.53000,0.11500,0.05500,0.25500,0.15769,0.00307,0.41060
 49,0.04500,0.53000,0.11500,0.05500,0.25500,0.15768,0.00308,0.41078
