     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.12095,0.26767,0.29873,0.19076,0.12189,0.0834931
0.12965,0.28278,0.13573,0.04120,0.41065,0.0914682
0.00358,0.00073,0.00376,0.00280,0.98912,0.0000000
0.22762,0.53173,0.03620,0.00011,0.20434,0.1395669
0.54157,0.45114,0.00048,0.00230,0.00451,0.0697266
0.04039,0.73564,0.02190,0.00411,0.19797,0.1284947
0.12639,0.55791,0.00323,0.13999,0.17247,0.1562122
0.12173,0.62205,0.00301,0.22990,0.02331,0.1296701
0.05611,0.52585,0.00426,0.17007,0.24370,0.1491454
0.14947,0.51873,0.00051,0.13512,0.19617,0.1569665
0.16689,0.47150,0.00117,0.16788,0.19256,0.1488695
0.12679,0.55461,0.00153,0.11232,0.20475,0.1603741
0.09115,0.55224,0.07866,0.09819,0.17976,0.1604793
0.09610,0.55311,0.07227,0.10374,0.17477,0.1579816
0.10431,0.55376,0.05975,0.10082,0.18136,0.1575176
0.10302,0.55243,0.05598,0.10266,0.18591,0.1616532
0.10047,0.54974,0.05947,0.10363,0.18669,0.1574566
0.10537,0.55380,0.05179,0.10556,0.18349,0.1605571
0.10929,0.55315,0.05259,0.10266,0.18230,0.1517278
0.09738,0.55395,0.04238,0.10372,0.20257,0.1590425
0.09810,0.55360,0.04522,0.10372,0.19935,0.1543058
0.10907,0.55259,0.05040,0.11046,0.17748,0.1572459
0.00109,0.56800,0.17211,0.07986,0.17894,0.1521178
0.08667,0.55335,0.06786,0.10873,0.18339,0.1525164
0.08867,0.55119,0.05526,0.09596,0.20892,0.1628864
0.07481,0.55317,0.05760,0.07686,0.23755,0.1583941
0.07618,0.55362,0.05752,0.08426,0.22843,0.1629507
0.05733,0.55540,0.06978,0.06090,0.25659,0.1615718
0.02818,0.55514,0.09897,0.03266,0.28506,0.1607010
0.04641,0.55699,0.06690,0.04754,0.28216,0.1625359
0.00175,0.55781,0.13667,0.00072,0.30305,0.1575095
0.00471,0.51770,0.47114,0.00211,0.00434,0.0708818
0.04520,0.55934,0.05619,0.05399,0.28528,0.1613262
0.04567,0.55524,0.06074,0.05773,0.28061,0.1588477
0.52224,0.00092,0.00118,0.47219,0.00347,0.0002675
0.04548,0.55169,0.07531,0.06169,0.26582,0.1690960
0.02216,0.55363,0.07993,0.06455,0.27974,0.1594084
0.00446,0.00364,0.00071,0.99068,0.00051,0.0000000
0.04887,0.55260,0.07200,0.05555,0.27098,0.1609771
0.05126,0.54761,0.07399,0.05987,0.26728,0.1659321
0.05525,0.54690,0.07327,0.05411,0.27047,0.1587471
0.04505,0.54978,0.07648,0.06159,0.26709,0.1569687
0.05329,0.55316,0.07235,0.05828,0.26292,0.1624594
0.05404,0.54968,0.07536,0.05628,0.26465,0.1622573
0.05022,0.54907,0.07454,0.05914,0.26704,0.1590152
0.05168,0.54935,0.07849,0.05701,0.26347,0.1652388
0.05339,0.55085,0.07550,0.05407,0.26619,0.1604540
0.05429,0.54781,0.08141,0.05649,0.26000,0.1588341
0.05350,0.55000,0.07061,0.06130,0.26460,0.1664474
0.05651,0.55612,0.05367,0.05828,0.27542,0.1647348
0.05904,0.55643,0.04470,0.05170,0.28813,0.1693737
0.06099,0.56487,0.00369,0.02364,0.34681,0.1587988
0.56568,0.00047,0.42829,0.00237,0.00320,0.1518835
0.71467,0.00070,0.27950,0.00478,0.00035,0.1002782
0.41793,0.00220,0.57478,0.00033,0.00475,0.1624945
0.45909,0.00235,0.53444,0.00276,0.00135,0.1605633
0.05981,0.00280,0.93487,0.00207,0.00044,0.0874604
0.41547,0.00449,0.49140,0.00123,0.08742,0.1227431
0.42560,0.09258,0.47635,0.00269,0.00278,0.1080464
0.00481,0.00476,0.64656,0.34073,0.00314,0.0632089
0.10085,0.55274,0.00465,0.04986,0.29189,0.1680106
0.10670,0.54759,0.00107,0.04599,0.29865,0.1632669
0.10361,0.55152,0.00183,0.04603,0.29702,0.1643122
0.00086,0.00250,0.67406,0.00013,0.32244,0.0755316
0.10661,0.55021,0.00345,0.04543,0.29431,0.1583813
0.39981,0.00036,0.51006,0.08514,0.00464,0.1358711
0.00103,0.00479,0.00362,0.50531,0.48526,0.0008725
0.10087,0.55497,0.00131,0.05549,0.28737,0.1609037
0.08846,0.55598,0.01633,0.05255,0.28668,0.1665248
0.09860,0.55643,0.00449,0.05049,0.29000,0.1642920
0.09902,0.55931,0.00415,0.05204,0.28549,0.1662869
0.09866,0.56066,0.00111,0.05351,0.28606,0.1660477
0.09680,0.56098,0.00424,0.05281,0.28518,0.1654552
0.00259,0.42401,0.15681,0.41350,0.00309,0.0692544
0.09680,0.56101,0.00093,0.05959,0.28167,0.1632648
0.09648,0.55788,0.00173,0.05934,0.28457,0.1663973
0.09691,0.55624,0.00352,0.05928,0.28405,0.1636960
0.09762,0.56036,0.00370,0.05474,0.28358,0.1684538
0.09790,0.55824,0.00378,0.05590,0.28419,0.1687949
0.10246,0.56122,0.00004,0.05671,0.27958,0.1631585
0.00439,0.46930,0.22941,0.00051,0.29640,0.1421527
0.09756,0.55598,0.00413,0.05725,0.28508,0.1625267
0.09432,0.56185,0.00363,0.05564,0.28456,0.1571949
0.56069,0.00480,0.00121,0.00088,0.43242,0.0000933
0.10017,0.55494,0.00224,0.05428,0.28836,0.1619784
0.09783,0.55488,0.00217,0.05702,0.28810,0.1645346
0.09760,0.55630,0.00261,0.05695,0.28654,0.1589185
0.09780,0.55541,0.00209,0.05622,0.28848,0.1615479
0.09344,0.55938,0.00418,0.05518,0.28783,0.1615070
0.09896,0.55665,0.00294,0.05846,0.28298,0.1655628
0.09747,0.56045,0.00101,0.05869,0.28237,0.1663581
0.09814,0.55997,0.00184,0.05902,0.28104,0.1634133
0.09552,0.55708,0.00239,0.05813,0.28688,0.1587096
0.09640,0.56178,0.00235,0.05653,0.28294,0.1605230
0.09368,0.55449,0.01086,0.05199,0.28898,0.1593350
0.09650,0.55826,0.00298,0.06001,0.28226,0.1636403
