  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.00000,0.13000,0.87000,0.00000,0.00000,0.08333,0.00424,1.47752
  3,0.09500,0.36000,0.54500,0.00000,0.00000,0.07728,0.00253,1.18112
  4,0.19000,0.24500,0.56500,0.00000,0.00000,0.07586,0.00191,1.18782
  5,0.66500,0.00000,0.33500,0.00000,0.00000,0.09390,0.00392,1.37091
  6,0.32000,0.05000,0.63000,0.00000,0.00000,0.08864,0.00263,0.79549
  7,0.28500,0.00000,0.71500,0.00000,0.00000,0.16688,0.00630,0.33228
  8,0.36000,0.00000,0.64000,0.00000,0.00000,0.15975,0.00630,0.31716
  8,0.36000,0.00000,0.64000,0.00000,0.00000,0.15975,0.00630,0.31716
  9,0.35500,0.00000,0.64500,0.00000,0.00000,0.15984,0.00541,0.29764
  9,0.05000,0.38000,0.33500,0.12000,0.11500,0.08515,0.00541,0.29764
 10,0.35500,0.00000,0.64500,0.00000,0.00000,0.15970,0.00493,0.30106
 10,0.05000,0.38500,0.33500,0.12500,0.10500,0.08630,0.00493,0.30106
 11,0.36500,0.00000,0.63500,0.00000,0.00000,0.16015,0.00669,0.35200
 11,0.00000,0.43500,0.19000,0.09000,0.28500,0.14625,0.00669,0.35200
 12,0.36500,0.00000,0.63500,0.00000,0.00000,0.16003,0.00689,0.37207
 12,0.00000,0.48500,0.14000,0.15500,0.22000,0.15394,0.00689,0.37207
 13,0.36500,0.00000,0.63500,0.00000,0.00000,0.15969,0.00716,0.38943
 13,0.02500,0.58000,0.05500,0.08500,0.25500,0.16309,0.00716,0.38943
 14,0.36500,0.00000,0.63500,0.00000,0.00000,0.15944,0.00700,0.40163
 14,0.03000,0.58500,0.05500,0.08000,0.25000,0.16288,0.00700,0.40163
 15,0.37000,0.00000,0.63000,0.00000,0.00000,0.15919,0.00698,0.41572
 15,0.02500,0.59000,0.06000,0.08000,0.24500,0.16258,0.00698,0.41572
 16,0.37000,0.00000,0.63000,0.00000,0.00000,0.15957,0.00723,0.41484
 16,0.11500,0.57500,0.00000,0.06000,0.25000,0.16242,0.00723,0.41484
