  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.06500,0.27000,0.00000,0.39000,0.27500,0.08414,0.00373,0.40336
  3,0.09000,0.25500,0.00000,0.34000,0.31500,0.08319,0.00247,0.35781
  4,0.14000,0.28000,0.01500,0.33000,0.23500,0.08546,0.00198,0.27467
  5,0.16500,0.50000,0.00000,0.18500,0.15000,0.13496,0.00449,0.40191
  6,0.07000,0.63000,0.00000,0.09500,0.20500,0.16155,0.00662,0.52493
  7,0.03000,0.59000,0.00000,0.12000,0.26000,0.16177,0.00519,0.47915
  8,0.00500,0.58500,0.06000,0.11000,0.24000,0.16372,0.00486,0.48554
  9,0.00000,0.58500,0.06000,0.10500,0.25000,0.16398,0.00460,0.49782
 10,0.00000,0.58500,0.05000,0.11000,0.25500,0.16363,0.00419,0.49910
 11,0.04500,0.57000,0.05500,0.07500,0.25500,0.16312,0.00385,0.49187
 12,0.05500,0.58000,0.05000,0.06500,0.25000,0.16224,0.00392,0.50408
 13,0.04500,0.59500,0.05000,0.05500,0.25500,0.16346,0.00399,0.47979
 14,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02167,0.00445,0.47454
 14,0.10000,0.54000,0.00500,0.07000,0.28500,0.16198,0.00445,0.47454
 15,0.08500,0.54500,0.02500,0.07500,0.27000,0.16135,0.00404,0.47058
 16,0.09500,0.55000,0.01000,0.07500,0.27000,0.16144,0.00382,0.47314
 17,0.08500,0.54500,0.02000,0.08000,0.27000,0.16153,0.00357,0.46832
 18,0.10500,0.54500,0.00000,0.07500,0.27500,0.16347,0.00333,0.43146
 19,0.09500,0.54000,0.02000,0.07000,0.27500,0.16264,0.00334,0.43640
 20,0.10000,0.54500,0.01000,0.07000,0.27500,0.16251,0.00325,0.44196
 21,0.10000,0.54000,0.01000,0.07000,0.28000,0.16254,0.00302,0.43966
 22,0.09500,0.54000,0.01500,0.07000,0.28000,0.16254,0.00280,0.43701
 23,0.09500,0.54000,0.01500,0.07000,0.28000,0.16252,0.00267,0.43866
 24,0.10000,0.54500,0.01000,0.07000,0.27500,0.16257,0.00264,0.43944
