  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.61000,0.39000,0.00000,0.00000,0.00000,0.07200,0.00336,1.37253
  3,0.58500,0.16500,0.00000,0.10500,0.14500,0.06991,0.00191,1.00517
  4,0.22000,0.36500,0.01500,0.15500,0.24500,0.07005,0.00149,0.53281
  5,1.00000,0.00000,0.00000,0.00000,0.00000,0.00408,0.00472,0.35963
  5,0.04500,0.47500,0.00000,0.19500,0.28500,0.14870,0.00472,0.35963
  6,1.00000,0.00000,0.00000,0.00000,0.00000,0.00542,0.00416,0.37767
  6,0.05000,0.47000,0.00000,0.20500,0.27500,0.14755,0.00416,0.37767
  7,1.00000,0.00000,0.00000,0.00000,0.00000,0.00558,0.00356,0.37157
  7,0.06000,0.47000,0.00000,0.16500,0.30500,0.14673,0.00356,0.37157
  8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00511,0.00361,0.37242
  8,0.07000,0.52000,0.07000,0.10500,0.23500,0.15669,0.00361,0.37242
  9,1.00000,0.00000,0.00000,0.00000,0.00000,0.00580,0.00346,0.38504
  9,0.05500,0.50500,0.10000,0.10000,0.24000,0.15751,0.00346,0.38504
 10,1.00000,0.00000,0.00000,0.00000,0.00000,0.00699,0.00362,0.40707
 10,0.06500,0.51500,0.10500,0.05000,0.26500,0.15949,0.00362,0.40707
 11,1.00000,0.00000,0.00000,0.00000,0.00000,0.00707,0.00357,0.41011
 11,0.06500,0.51500,0.10500,0.05000,0.26500,0.15951,0.00357,0.41011
 12,1.00000,0.00000,0.00000,0.00000,0.00000,0.00709,0.00357,0.41129
 12,0.06500,0.51500,0.11000,0.05000,0.26000,0.15939,0.00357,0.41129
 13,1.00000,0.00000,0.00000,0.00000,0.00000,0.00649,0.00331,0.39176
 13,0.05000,0.51500,0.09000,0.06000,0.28500,0.16006,0.00331,0.39176
 14,1.00000,0.00000,0.00000,0.00000,0.00000,0.00651,0.00333,0.39124
 14,0.05000,0.51000,0.09000,0.05500,0.29500,0.16062,0.00333,0.39124
 15,1.00000,0.00000,0.00000,0.00000,0.00000,0.00653,0.00327,0.39254
 15,0.05000,0.51500,0.09000,0.05500,0.29000,0.16038,0.00327,0.39254
 16,1.00000,0.00000,0.00000,0.00000,0.00000,0.00638,0.00313,0.39107
 16,0.06000,0.50500,0.09000,0.06000,0.28500,0.16018,0.00313,0.39107
 17,1.00000,0.00000,0.00000,0.00000,0.00000,0.00653,0.00330,0.39796
 17,0.08000,0.51000,0.07000,0.04500,0.29500,0.16096,0.00330,0.39796
 18,1.00000,0.00000,0.00000,0.00000,0.00000,0.00662,0.00346,0.40383
 18,0.09000,0.52000,0.05500,0.03000,0.30500,0.16165,0.00346,0.40383
 19,1.00000,0.00000,0.00000,0.00000,0.00000,0.00660,0.00335,0.40195
 19,0.08500,0.51500,0.06000,0.04000,0.30000,0.16142,0.00335,0.40195
 20,1.00000,0.00000,0.00000,0.00000,0.00000,0.00667,0.00336,0.40397
 20,0.08500,0.52000,0.06000,0.03500,0.30000,0.16129,0.00336,0.40397
 21,1.00000,0.00000,0.00000,0.00000,0.00000,0.00686,0.00341,0.40865
 21,0.08500,0.52000,0.06000,0.03500,0.30000,0.16095,0.00341,0.40865
 22,1.00000,0.00000,0.00000,0.00000,0.00000,0.00697,0.00340,0.40981
 22,0.08500,0.52000,0.06000,0.03000,0.30500,0.16097,0.00340,0.40981
 23,1.00000,0.00000,0.00000,0.00000,0.00000,0.00669,0.00334,0.40472
 23,0.08500,0.52000,0.06000,0.03500,0.30000,0.16142,0.00334,0.40472
 24,1.00000,0.00000,0.00000,0.00000,0.00000,0.00684,0.00335,0.40601
 24,0.08500,0.51500,0.06000,0.03500,0.30500,0.16126,0.00335,0.40601
 25,1.00000,0.00000,0.00000,0.00000,0.00000,0.00706,0.00348,0.41617
 25,0.08500,0.52500,0.05500,0.03000,0.30500,0.16076,0.00348,0.41617
 26,1.00000,0.00000,0.00000,0.00000,0.00000,0.00661,0.00320,0.41145
 26,0.08500,0.52000,0.06000,0.03500,0.30000,0.16081,0.00320,0.41145
 27,1.00000,0.00000,0.00000,0.00000,0.00000,0.00665,0.00320,0.41171
 27,0.08000,0.52000,0.06500,0.03500,0.30000,0.16071,0.00320,0.41171
 28,1.00000,0.00000,0.00000,0.00000,0.00000,0.00667,0.00322,0.41286
