     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.33752,0.26209,0.03740,0.14058,0.22240,0.0667836
0.08558,0.09182,0.34740,0.15959,0.31561,0.0477241
0.00189,0.99114,0.00113,0.00309,0.00275,0.0343240
0.88481,0.10374,0.00018,0.00999,0.00127,0.0013872
0.12038,0.42285,0.00400,0.18151,0.27125,0.1424824
0.00153,0.50307,0.00018,0.17007,0.32515,0.1429015
0.01793,0.47361,0.00161,0.30520,0.20165,0.1294155
0.06801,0.51564,0.06942,0.10896,0.23797,0.1572290
0.01395,0.47764,0.16215,0.10767,0.23858,0.1542057
0.07269,0.51690,0.11408,0.00468,0.29165,0.1587405
0.07729,0.53121,0.11483,0.03779,0.23888,0.1590167
0.05976,0.52653,0.10454,0.04453,0.26463,0.1588996
0.09507,0.52274,0.17354,0.00526,0.20339,0.1446585
0.05050,0.50520,0.09201,0.04569,0.30659,0.1616381
0.04760,0.48618,0.10115,0.03547,0.32960,0.1580539
0.02356,0.54963,0.09756,0.02903,0.30022,0.1560257
0.09828,0.51891,0.04819,0.02862,0.30600,0.1620602
0.11061,0.53154,0.03325,0.01013,0.31446,0.1624314
0.11938,0.53763,0.01723,0.00192,0.32383,0.1590123
0.09312,0.51316,0.05713,0.03699,0.29960,0.1605433
0.09125,0.51788,0.05547,0.03813,0.29727,0.1584665
0.09202,0.50073,0.05881,0.00288,0.34556,0.1600176
0.08995,0.52250,0.05315,0.03548,0.29892,0.1653178
0.09146,0.53185,0.04607,0.04040,0.29022,0.1594027
0.08828,0.51058,0.06334,0.03734,0.30046,0.1548894
0.00415,0.45530,0.24429,0.29187,0.00438,0.0947211
0.08386,0.53765,0.05102,0.03246,0.29502,0.1593161
0.08539,0.51840,0.06177,0.03374,0.30071,0.1594535
0.08144,0.52715,0.05942,0.02986,0.30213,0.1562834
0.08540,0.50536,0.06750,0.03409,0.30765,0.1567658
0.09045,0.53900,0.04855,0.03264,0.28935,0.1596004
0.00188,0.12258,0.00080,0.00473,0.87000,0.0148522
0.08076,0.52967,0.05777,0.03911,0.29269,0.1603443
0.08233,0.52766,0.05871,0.03464,0.29665,0.1575562
0.08130,0.52227,0.06374,0.03362,0.29908,0.1633129
0.08109,0.52087,0.06331,0.03391,0.30083,0.1578855
0.08083,0.52033,0.06291,0.04047,0.29547,0.1641151
0.08078,0.52427,0.06028,0.04319,0.29148,0.1599800
0.08222,0.51190,0.06940,0.03644,0.30004,0.1593119
0.08374,0.52876,0.05451,0.04489,0.28811,0.1595200
0.14971,0.55864,0.00052,0.00476,0.28637,0.1601128
0.10773,0.55088,0.03908,0.00106,0.30124,0.1639244
0.10832,0.55683,0.03694,0.00008,0.29782,0.1568010
0.10404,0.53826,0.03580,0.03446,0.28744,0.1590179
0.11144,0.53216,0.04919,0.00335,0.30387,0.1610466
0.11005,0.53253,0.05077,0.00221,0.30445,0.1596206
0.10748,0.53377,0.04906,0.00171,0.30797,0.1550386
0.09712,0.53894,0.03497,0.04811,0.28086,0.1633183
0.10840,0.54629,0.01865,0.05367,0.27300,0.1618881
0.12168,0.55210,0.00033,0.05563,0.27026,0.1607062
0.11564,0.55033,0.00893,0.05516,0.26994,0.1681022
0.12196,0.55696,0.00437,0.06710,0.24962,0.1656783
0.13458,0.56267,0.00088,0.07459,0.22727,0.1685570
0.18308,0.58037,0.00140,0.09253,0.14262,0.1542610
0.00362,0.00240,0.98882,0.00035,0.00481,0.0675057
0.11577,0.56205,0.00198,0.07770,0.24250,0.1700547
0.00116,0.37316,0.36242,0.00496,0.25830,0.1205053
0.00199,0.00294,0.00246,0.99133,0.00129,0.0000011
0.10811,0.56839,0.00043,0.08492,0.23815,0.1617702
0.11132,0.56279,0.00263,0.08206,0.24120,0.1645439
0.11310,0.56392,0.00358,0.08005,0.23936,0.1665024
0.11291,0.56508,0.00144,0.07982,0.24075,0.1644233
0.11051,0.56683,0.00118,0.08463,0.23685,0.1693557
0.10708,0.56887,0.00358,0.08691,0.23356,0.1609150
