  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.00000,0.00000,0.00000,0.97500,0.02500,0.08144,0.00600,10.00000
  3,0.11000,0.14500,0.34000,0.02500,0.38000,0.08508,0.00299,1.16713
  4,0.30000,0.20500,0.21000,0.28500,0.00000,0.08533,0.00219,0.73659
  5,0.35500,0.04000,0.28500,0.26000,0.06000,0.08579,0.00180,0.67513
  6,0.38500,0.00000,0.33500,0.28000,0.00000,0.09561,0.00201,0.76847
  7,0.00000,0.00000,0.86500,0.13500,0.00000,0.14840,0.00473,0.89547
  8,0.18000,0.02000,0.57500,0.22500,0.00000,0.13531,0.00312,0.52403
  9,0.26000,0.01500,0.60000,0.12500,0.00000,0.13917,0.00281,0.48471
 10,0.24000,0.02500,0.59000,0.14500,0.00000,0.13674,0.00255,0.48020
 11,0.23500,0.03500,0.59000,0.14000,0.00000,0.13688,0.00240,0.48797
 12,0.23500,0.04000,0.59000,0.13500,0.00000,0.13566,0.00243,0.50462
 13,0.24000,0.03500,0.59000,0.13500,0.00000,0.13575,0.00232,0.50469
 14,0.24000,0.03500,0.59000,0.13500,0.00000,0.13596,0.00231,0.50318
 15,0.24000,0.03500,0.59000,0.13500,0.00000,0.13623,0.00230,0.50092
 16,0.24000,0.03000,0.59500,0.13500,0.00000,0.13639,0.00230,0.50021
 17,0.24000,0.03500,0.59000,0.13500,0.00000,0.13615,0.00231,0.50274
 18,0.24000,0.02500,0.59500,0.14000,0.00000,0.13589,0.00232,0.50474
 19,0.23500,0.04000,0.59000,0.13500,0.00000,0.13562,0.00230,0.50648
 20,0.24000,0.02500,0.59500,0.13500,0.00500,0.13536,0.00231,0.50771
 21,0.24000,0.02000,0.59500,0.14000,0.00500,0.13546,0.00232,0.50737
 22,0.24500,0.02000,0.59500,0.14000,0.00000,0.13541,0.00224,0.51652
 23,0.24500,0.02000,0.59500,0.14000,0.00000,0.13543,0.00224,0.51665
 24,0.24000,0.02500,0.59500,0.13500,0.00500,0.13534,0.00224,0.51672
 25,0.24000,0.03000,0.59500,0.13500,0.00000,0.13538,0.00223,0.51660
 26,0.24000,0.03000,0.59500,0.13500,0.00000,0.13550,0.00222,0.51622
 27,0.24000,0.03500,0.59500,0.13000,0.00000,0.13556,0.00222,0.51607
 28,0.24000,0.03500,0.59500,0.13000,0.00000,0.13557,0.00222,0.51564
 29,0.23500,0.05000,0.59000,0.12500,0.00000,0.13591,0.00220,0.51466
 30,0.23500,0.05000,0.59000,0.12500,0.00000,0.13596,0.00220,0.51530
 31,0.23500,0.05500,0.59000,0.12000,0.00000,0.13615,0.00219,0.51606
 32,0.23500,0.06000,0.59000,0.11500,0.00000,0.13625,0.00219,0.51679
 33,0.23500,0.05000,0.59000,0.12500,0.00000,0.13603,0.00218,0.51370
 34,0.23500,0.05000,0.59000,0.12500,0.00000,0.13607,0.00218,0.51306
 35,0.24000,0.04000,0.59500,0.12500,0.00000,0.13584,0.00220,0.51854
 36,0.24000,0.04500,0.59500,0.12000,0.00000,0.13587,0.00220,0.51987
 37,0.24000,0.04000,0.59500,0.12500,0.00000,0.13584,0.00220,0.51891
 38,0.24000,0.04000,0.59500,0.12500,0.00000,0.13584,0.00219,0.51927
 39,0.24000,0.04000,0.59500,0.12500,0.00000,0.13585,0.00219,0.51922
 40,0.24000,0.04000,0.59500,0.12500,0.00000,0.13583,0.00220,0.52030
 41,0.24000,0.04000,0.59500,0.12500,0.00000,0.13598,0.00219,0.52014
 42,0.24500,0.04000,0.59500,0.12000,0.00000,0.13621,0.00220,0.52393
 43,0.25500,0.04000,0.60000,0.10500,0.00000,0.13647,0.00224,0.53324
 44,0.25500,0.04000,0.60000,0.10500,0.00000,0.13650,0.00224,0.53470
 45,0.26000,0.04000,0.60500,0.09500,0.00000,0.13675,0.00228,0.54189
 46,0.26500,0.03500,0.61000,0.09000,0.00000,0.13692,0.00230,0.54633
 47,0.26000,0.04000,0.60500,0.09500,0.00000,0.13676,0.00227,0.54249
 48,0.26000,0.03500,0.60500,0.10000,0.00000,0.13660,0.00225,0.53865
 49,0.25500,0.04000,0.60000,0.10500,0.00000,0.13656,0.00224,0.53773
 50,0.25500,0.04000,0.60000,0.10500,0.00000,0.13656,0.00224,0.53796
 51,0.25500,0.04000,0.60500,0.10000,0.00000,0.13664,0.00225,0.53930
 52,0.25500,0.04000,0.60500,0.10000,0.00000,0.13664,0.00225,0.53944
 53,0.26000,0.04000,0.60500,0.09500,0.00000,0.13670,0.00226,0.54057
 54,0.25500,0.04000,0.60500,0.10000,0.00000,0.13665,0.00225,0.53980
 55,0.26000,0.04000,0.60500,0.09500,0.00000,0.13670,0.00225,0.54090
 56,0.25500,0.04500,0.60000,0.10000,0.00000,0.13661,0.00224,0.53811
 57,0.25500,0.05000,0.60500,0.09000,0.00000,0.13680,0.00226,0.53916
 58,0.25000,0.06500,0.61000,0.07500,0.00000,0.13711,0.00230,0.54016
 59,0.25000,0.09000,0.61500,0.04500,0.00000,0.13785,0.00243,0.54054
 60,0.24500,0.12500,0.63000,0.00000,0.00000,0.13965,0.00269,0.53372
 61,0.24000,0.13000,0.63000,0.00000,0.00000,0.14060,0.00282,0.52799
 62,0.23500,0.13500,0.63000,0.00000,0.00000,0.14141,0.00293,0.52094
 63,0.23500,0.13500,0.63000,0.00000,0.00000,0.14165,0.00296,0.51880
 64,0.23500,0.13500,0.63000,0.00000,0.00000,0.14160,0.00277,0.51952
 65,0.23000,0.14000,0.63000,0.00000,0.00000,0.14204,0.00281,0.51471
 66,0.22500,0.14000,0.63500,0.00000,0.00000,0.14256,0.00287,0.50793
 67,0.21500,0.14500,0.64000,0.00000,0.00000,0.14305,0.00291,0.50026
 68,0.20500,0.14500,0.65000,0.00000,0.00000,0.14377,0.00296,0.48879
 69,0.19500,0.14500,0.66000,0.00000,0.00000,0.14490,0.00302,0.47193
 70,0.17500,0.14500,0.68000,0.00000,0.00000,0.14679,0.00309,0.44890
 71,0.17500,0.14500,0.68000,0.00000,0.00000,0.14704,0.00309,0.44768
