     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.29180,0.28296,0.25479,0.12581,0.04464,0.0688735
0.06909,0.35192,0.21945,0.17108,0.18845,0.1170452
0.00148,0.36279,0.00490,0.08783,0.54300,0.1025742
0.00475,0.31870,0.00467,0.48194,0.18995,0.0704006
0.00044,0.25382,0.36625,0.00293,0.37656,0.0874629
0.00331,0.57229,0.11148,0.06367,0.24926,0.1584169
0.00322,0.81760,0.16346,0.00167,0.01406,0.0554456
0.14821,0.54563,0.00195,0.00128,0.30293,0.1644143
0.04638,0.56616,0.00015,0.12703,0.26028,0.1552272
0.31052,0.38071,0.00467,0.00002,0.30407,0.0992535
0.00401,0.00174,0.98544,0.00426,0.00456,0.0666826
0.00004,0.00183,0.57566,0.41931,0.00316,0.0633154
0.00410,0.00419,0.00295,0.98840,0.00036,0.0000001
0.00414,0.62331,0.00085,0.00355,0.36815,0.1447634
0.09671,0.52815,0.09980,0.00477,0.27058,0.1595464
0.19381,0.62107,0.00149,0.00151,0.18212,0.1525531
0.17680,0.55610,0.00484,0.26050,0.00175,0.1232561
0.00420,0.40956,0.58110,0.00259,0.00255,0.0637133
0.47018,0.00349,0.00476,0.51718,0.00439,0.0012654
0.31282,0.00144,0.68031,0.00140,0.00403,0.1564162
0.19460,0.00319,0.65310,0.00165,0.14746,0.1098109
0.00296,0.53737,0.14045,0.31866,0.00056,0.0944261
0.45658,0.00304,0.53202,0.00470,0.00365,0.1611104
0.00082,0.00086,0.00102,0.40688,0.59042,0.0001783
0.80075,0.00294,0.19272,0.00215,0.00143,0.0633930
0.33747,0.00208,0.55907,0.10037,0.00101,0.1262076
0.41825,0.57841,0.00099,0.00226,0.00009,0.0991752
0.12949,0.53387,0.00057,0.08749,0.24858,0.1639142
0.00391,0.00359,0.00037,0.00404,0.98809,0.0000000
0.43291,0.00316,0.42308,0.00061,0.14024,0.0985889
0.00035,0.50968,0.13467,0.00431,0.35099,0.1565798
0.00484,0.00405,0.30256,0.68572,0.00283,0.0161684
0.00384,0.52739,0.24197,0.00327,0.22353,0.1466181
0.33909,0.00145,0.00191,0.00266,0.65489,0.0000785
0.10847,0.54412,0.09064,0.00150,0.25527,0.1549467
0.13592,0.51317,0.00378,0.11265,0.23448,0.1525435
0.36440,0.05178,0.58187,0.00051,0.00144,0.1339111
0.00038,0.50154,0.09105,0.10443,0.30259,0.1542940
0.00016,0.00141,0.41052,0.26933,0.31858,0.0211927
0.10974,0.55696,0.00437,0.00133,0.32761,0.1629076
0.19853,0.58667,0.21290,0.00117,0.00074,0.0916678
0.77261,0.00170,0.00296,0.22225,0.00048,0.0007895
0.09995,0.62979,0.00131,0.06198,0.20697,0.1545110
0.10951,0.54780,0.00106,0.00169,0.33994,0.1715828
0.31499,0.00277,0.00246,0.35920,0.32058,0.0005686
0.19963,0.32771,0.00153,0.47002,0.00111,0.0570222
0.00245,0.00129,0.31020,0.00030,0.68576,0.0118682
0.09958,0.52130,0.00086,0.00366,0.37461,0.1605301
0.00220,0.00401,0.80223,0.19117,0.00040,0.0573427
0.00376,0.28497,0.42341,0.28727,0.00059,0.0586768
0.00363,0.75012,0.00156,0.24024,0.00445,0.0743911
0.72031,0.26832,0.00388,0.00480,0.00269,0.0189928
0.08521,0.50471,0.00486,0.08765,0.31756,0.1603516
0.18033,0.53274,0.00270,0.10621,0.17803,0.1528477
0.07401,0.49206,0.08448,0.00310,0.34634,0.1603919
