	Pt	Pd	Au	Ru	Rh	Ir	Re	Os	Activity
130	0.0	0.0	0.0	0.0	0.2	0.1	0.0	0.7	0.33039275799407475
131	0.0	0.0	0.0	0.0	0.2	0.1	0.1	0.6	0.3090402934707866
132	0.0	0.0	0.0	0.0	0.2	0.1	0.2	0.5	0.2956642297136362
133	0.0	0.0	0.0	0.0	0.2	0.1	0.3	0.4	0.2804175419242133
134	0.0	0.0	0.0	0.0	0.2	0.1	0.4	0.3	0.2640572586114655
135	0.0	0.0	0.0	0.0	0.2	0.1	0.5	0.2	0.2570736200131998
136	0.0	0.0	0.0	0.0	0.2	0.1	0.6	0.1	0.26885009182501535
137	0.0	0.0	0.0	0.0	0.2	0.1	0.7	0.0	0.30014413247162236
138	0.0	0.0	0.0	0.0	0.2	0.2	0.0	0.6	0.3256182904071462
139	0.0	0.0	0.0	0.0	0.2	0.2	0.1	0.5	0.2963699445001207
140	0.0	0.0	0.0	0.0	0.2	0.2	0.2	0.4	0.2670752847947898
141	0.0	0.0	0.0	0.0	0.2	0.2	0.3	0.3	0.23849225042735983
142	0.0	0.0	0.0	0.0	0.2	0.2	0.4	0.2	0.22322962729965923
143	0.0	0.0	0.0	0.0	0.2	0.2	0.5	0.1	0.23489311389034606
144	0.0	0.0	0.0	0.0	0.2	0.2	0.6	0.0	0.2752706419737189
145	0.0	0.0	0.0	0.0	0.2	0.3	0.0	0.5	0.3287284876853539
146	0.0	0.0	0.0	0.0	0.2	0.3	0.1	0.4	0.28493217174241064
147	0.0	0.0	0.0	0.0	0.2	0.3	0.2	0.3	0.2412668746813264
148	0.0	0.0	0.0	0.0	0.2	0.3	0.3	0.2	0.21106204597179318
149	0.0	0.0	0.0	0.0	0.2	0.3	0.4	0.1	0.21220784632967732
150	0.0	0.0	0.0	0.0	0.2	0.3	0.5	0.0	0.251594653601084
151	0.0	0.0	0.0	0.0	0.2	0.4	0.0	0.4	0.32915083508169907
152	0.0	0.0	0.0	0.0	0.2	0.4	0.1	0.3	0.27373690640879067
153	0.0	0.0	0.0	0.0	0.2	0.4	0.2	0.2	0.22865078430063496
154	0.0	0.0	0.0	0.0	0.2	0.4	0.3	0.1	0.21352575063710555
155	0.0	0.0	0.0	0.0	0.2	0.4	0.4	0.0	0.24097412740074858
156	0.0	0.0	0.0	0.0	0.2	0.5	0.0	0.3	0.3260389625230506
157	0.0	0.0	0.0	0.0	0.2	0.5	0.1	0.2	0.27185786387685257
158	0.0	0.0	0.0	0.0	0.2	0.5	0.2	0.1	0.2422931882501213
159	0.0	0.0	0.0	0.0	0.2	0.5	0.3	0.0	0.2530131086273451
160	0.0	0.0	0.0	0.0	0.2	0.6	0.0	0.2	0.3277424599173908
161	0.0	0.0	0.0	0.0	0.2	0.6	0.1	0.1	0.2899504580858073
162	0.0	0.0	0.0	0.0	0.2	0.6	0.2	0.0	0.28628021868877584
163	0.0	0.0	0.0	0.0	0.2	0.7	0.0	0.1	0.3440670051788365
164	0.0	0.0	0.0	0.0	0.2	0.7	0.1	0.0	0.3311137649096326
165	0.0	0.0	0.0	0.0	0.2	0.8	0.0	0.0	0.37894477779955044
166	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.7	0.3586612306757001
167	0.0	0.0	0.0	0.0	0.3	0.0	0.1	0.6	0.34017643213698606
168	0.0	0.0	0.0	0.0	0.3	0.0	0.2	0.5	0.3277628396836488
169	0.0	0.0	0.0	0.0	0.3	0.0	0.3	0.4	0.31194448833611627
170	0.0	0.0	0.0	0.0	0.3	0.0	0.4	0.3	0.29379171292281386
171	0.0	0.0	0.0	0.0	0.3	0.0	0.5	0.2	0.28410978465971914
172	0.0	0.0	0.0	0.0	0.3	0.0	0.6	0.1	0.2928847350492502
173	0.0	0.0	0.0	0.0	0.3	0.0	0.7	0.0	0.3215503551476532
174	0.0	0.0	0.0	0.0	0.3	0.1	0.0	0.6	0.34119873908169807
175	0.0	0.0	0.0	0.0	0.3	0.1	0.1	0.5	0.3158813425949173
176	0.0	0.0	0.0	0.0	0.3	0.1	0.2	0.4	0.2885873015932617
177	0.0	0.0	0.0	0.0	0.3	0.1	0.3	0.3	0.25920050785117416
178	0.0	0.0	0.0	0.0	0.3	0.1	0.4	0.2	0.2404954623337094
179	0.0	0.0	0.0	0.0	0.3	0.1	0.5	0.1	0.24731280819885737
180	0.0	0.0	0.0	0.0	0.3	0.1	0.6	0.0	0.2831318603056514
181	0.0	0.0	0.0	0.0	0.3	0.2	0.0	0.5	0.3350815258507633
182	0.0	0.0	0.0	0.0	0.3	0.2	0.1	0.4	0.29492060812101406
183	0.0	0.0	0.0	0.0	0.3	0.2	0.2	0.3	0.2514360179661227
184	0.0	0.0	0.0	0.0	0.3	0.2	0.3	0.2	0.2176830367602195
185	0.0	0.0	0.0	0.0	0.3	0.2	0.4	0.1	0.21330775638571176
186	0.0	0.0	0.0	0.0	0.3	0.2	0.5	0.0	0.24765445587657658
187	0.0	0.0	0.0	0.0	0.3	0.3	0.0	0.4	0.33024508993149715
188	0.0	0.0	0.0	0.0	0.3	0.3	0.1	0.3	0.2750589279419087
189	0.0	0.0	0.0	0.0	0.3	0.3	0.2	0.2	0.22576120468743394
190	0.0	0.0	0.0	0.0	0.3	0.3	0.3	0.1	0.20408803662509717
191	0.0	0.0	0.0	0.0	0.3	0.3	0.4	0.0	0.22610764549587453
192	0.0	0.0	0.0	0.0	0.3	0.4	0.0	0.3	0.3237788667396306
193	0.0	0.0	0.0	0.0	0.3	0.4	0.1	0.2	0.26453381128453607
194	0.0	0.0	0.0	0.0	0.3	0.4	0.2	0.1	0.22670844662187667
195	0.0	0.0	0.0	0.0	0.3	0.4	0.3	0.0	0.2303205747057045
196	0.0	0.0	0.0	0.0	0.3	0.5	0.0	0.2	0.32263210568194345
197	0.0	0.0	0.0	0.0	0.3	0.5	0.1	0.1	0.2756470024781716
198	0.0	0.0	0.0	0.0	0.3	0.5	0.2	0.0	0.26260078716771834
199	0.0	0.0	0.0	0.0	0.3	0.6	0.0	0.1	0.3366332674834004
200	0.0	0.0	0.0	0.0	0.3	0.6	0.1	0.0	0.31355804160834133
201	0.0	0.0	0.0	0.0	0.3	0.7	0.0	0.0	0.36988478330043306
202	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.6	0.3771774875888366
203	0.0	0.0	0.0	0.0	0.4	0.0	0.1	0.5	0.3523077175060164
204	0.0	0.0	0.0	0.0	0.4	0.0	0.2	0.4	0.3243967253289664
205	0.0	0.0	0.0	0.0	0.4	0.0	0.3	0.3	0.2943819938695219
206	0.0	0.0	0.0	0.0	0.4	0.0	0.4	0.2	0.2748505782123256
207	0.0	0.0	0.0	0.0	0.4	0.0	0.5	0.1	0.2799184873228577
208	0.0	0.0	0.0	0.0	0.4	0.0	0.6	0.0	0.31291450298617673
209	0.0	0.0	0.0	0.0	0.4	0.1	0.0	0.5	0.3577474707377186
210	0.0	0.0	0.0	0.0	0.4	0.1	0.1	0.4	0.3188216519109448
211	0.0	0.0	0.0	0.0	0.4	0.1	0.2	0.3	0.27541694656054483
212	0.0	0.0	0.0	0.0	0.4	0.1	0.3	0.2	0.2405297118441579
213	0.0	0.0	0.0	0.0	0.4	0.1	0.4	0.1	0.23368776883627046
214	0.0	0.0	0.0	0.0	0.4	0.1	0.5	0.0	0.2645650689478392
215	0.0	0.0	0.0	0.0	0.4	0.2	0.0	0.4	0.34211450939136273
216	0.0	0.0	0.0	0.0	0.4	0.2	0.1	0.3	0.2873406773995006
217	0.0	0.0	0.0	0.0	0.4	0.2	0.2	0.2	0.23637912397048183
218	0.0	0.0	0.0	0.0	0.4	0.2	0.3	0.1	0.2115664143098418
219	0.0	0.0	0.0	0.0	0.4	0.2	0.4	0.0	0.23009266159112834
220	0.0	0.0	0.0	0.0	0.4	0.3	0.0	0.3	0.3275722362795536
221	0.0	0.0	0.0	0.0	0.4	0.3	0.1	0.2	0.2656162803887942
222	0.0	0.0	0.0	0.0	0.4	0.3	0.2	0.1	0.22315260008088122
223	0.0	0.0	0.0	0.0	0.4	0.3	0.3	0.0	0.22243478033040487
224	0.0	0.0	0.0	0.0	0.4	0.4	0.0	0.2	0.3202341831322901
225	0.0	0.0	0.0	0.0	0.4	0.4	0.1	0.1	0.2669318602442388
226	0.0	0.0	0.0	0.0	0.4	0.4	0.2	0.0	0.24752405221334473
227	0.0	0.0	0.0	0.0	0.4	0.5	0.0	0.1	0.3301354859457404
228	0.0	0.0	0.0	0.0	0.4	0.5	0.1	0.0	0.29894151268193075
229	0.0	0.0	0.0	0.0	0.4	0.6	0.0	0.0	0.3618453264467216
230	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.3925277448721568
231	0.0	0.0	0.0	0.0	0.5	0.0	0.1	0.4	0.35277527648715656
232	0.0	0.0	0.0	0.0	0.5	0.0	0.2	0.3	0.3094122268582214
233	0.0	0.0	0.0	0.0	0.5	0.0	0.3	0.2	0.275660788873543
234	0.0	0.0	0.0	0.0	0.5	0.0	0.4	0.1	0.2693930190050911
235	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.29867296871646815
236	0.0	0.0	0.0	0.0	0.5	0.1	0.0	0.4	0.3631821923498487
237	0.0	0.0	0.0	0.0	0.5	0.1	0.1	0.3	0.3081972231908294
238	0.0	0.0	0.0	0.0	0.5	0.1	0.2	0.2	0.25752008762691275
239	0.0	0.0	0.0	0.0	0.5	0.1	0.3	0.1	0.2329058653962633
240	0.0	0.0	0.0	0.0	0.5	0.1	0.4	0.0	0.2504238146244234
241	0.0	0.0	0.0	0.0	0.5	0.2	0.0	0.3	0.3367284173292847
242	0.0	0.0	0.0	0.0	0.5	0.2	0.1	0.2	0.27364084487933654
243	0.0	0.0	0.0	0.0	0.5	0.2	0.2	0.1	0.2300088686828683
244	0.0	0.0	0.0	0.0	0.5	0.2	0.3	0.0	0.22816931128797868
245	0.0	0.0	0.0	0.0	0.5	0.3	0.0	0.2	0.31979109209541434
246	0.0	0.0	0.0	0.0	0.5	0.3	0.1	0.1	0.26319230600754867
247	0.0	0.0	0.0	0.0	0.5	0.3	0.2	0.0	0.24108180974328425
248	0.0	0.0	0.0	0.0	0.5	0.4	0.0	0.1	0.32287574197714697
249	0.0	0.0	0.0	0.0	0.5	0.4	0.1	0.0	0.2866988121750019
250	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.3514809120419794
251	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.4	0.391718416003499
252	0.0	0.0	0.0	0.0	0.6	0.0	0.1	0.3	0.33715464506920967
253	0.0	0.0	0.0	0.0	0.6	0.0	0.2	0.2	0.28900763401862284
254	0.0	0.0	0.0	0.0	0.6	0.0	0.3	0.1	0.26741583649161615
255	0.0	0.0	0.0	0.0	0.6	0.0	0.4	0.0	0.2856685159001175
256	0.0	0.0	0.0	0.0	0.6	0.1	0.0	0.3	0.3519090775452918
257	0.0	0.0	0.0	0.0	0.6	0.1	0.1	0.2	0.2893678559142544
258	0.0	0.0	0.0	0.0	0.6	0.1	0.2	0.1	0.24766755204037266
259	0.0	0.0	0.0	0.0	0.6	0.1	0.3	0.0	0.2474257528764403
260	0.0	0.0	0.0	0.0	0.6	0.2	0.0	0.2	0.3229013847458833
261	0.0	0.0	0.0	0.0	0.6	0.2	0.1	0.1	0.26580740129681746
262	0.0	0.0	0.0	0.0	0.6	0.2	0.2	0.0	0.24432434766694416
263	0.0	0.0	0.0	0.0	0.6	0.3	0.0	0.1	0.3164853882285588
264	0.0	0.0	0.0	0.0	0.6	0.3	0.1	0.0	0.27852587683512514
265	0.0	0.0	0.0	0.0	0.6	0.4	0.0	0.0	0.3395251910505293
266	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.3	0.3757892560683019
267	0.0	0.0	0.0	0.0	0.7	0.0	0.1	0.2	0.31684906773331734
268	0.0	0.0	0.0	0.0	0.7	0.0	0.2	0.1	0.2800209665246785
269	0.0	0.0	0.0	0.0	0.7	0.0	0.3	0.0	0.2828220129927872
270	0.0	0.0	0.0	0.0	0.7	0.1	0.0	0.2	0.3342300223140214
271	0.0	0.0	0.0	0.0	0.7	0.1	0.1	0.1	0.27978893531216054
272	0.0	0.0	0.0	0.0	0.7	0.1	0.2	0.0	0.26154856873667737
273	0.0	0.0	0.0	0.0	0.7	0.2	0.0	0.1	0.3160489030887898
274	0.0	0.0	0.0	0.0	0.7	0.2	0.1	0.0	0.2793117994611641
275	0.0	0.0	0.0	0.0	0.7	0.3	0.0	0.0	0.3303958024518929
276	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.2	0.36001041518312527
277	0.0	0.0	0.0	0.0	0.8	0.0	0.1	0.1	0.3119881654022316
278	0.0	0.0	0.0	0.0	0.8	0.0	0.2	0.0	0.2985719206974159
279	0.0	0.0	0.0	0.0	0.8	0.1	0.0	0.1	0.3295786762101981
280	0.0	0.0	0.0	0.0	0.8	0.1	0.1	0.0	0.296936933085702
281	0.0	0.0	0.0	0.0	0.8	0.2	0.0	0.0	0.3319657791179976
282	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.1	0.3633084261121289
283	0.0	0.0	0.0	0.0	0.9	0.0	0.1	0.0	0.3371248237867579
284	0.0	0.0	0.0	0.0	0.9	0.1	0.0	0.0	0.3525399384550385
285	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3944276644335517
286	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.9	0.3785575764372594
287	0.0	0.0	0.0	0.1	0.0	0.0	0.1	0.8	0.346324650459949
288	0.0	0.0	0.0	0.1	0.0	0.0	0.2	0.7	0.3354742793544901
289	0.0	0.0	0.0	0.1	0.0	0.0	0.3	0.6	0.3382092902432275
290	0.0	0.0	0.0	0.1	0.0	0.0	0.4	0.5	0.3421234884699254
291	0.0	0.0	0.0	0.1	0.0	0.0	0.5	0.4	0.33922991281480086
292	0.0	0.0	0.0	0.1	0.0	0.0	0.6	0.3	0.3294762970223007
293	0.0	0.0	0.0	0.1	0.0	0.0	0.7	0.2	0.3184994241624966
294	0.0	0.0	0.0	0.1	0.0	0.0	0.8	0.1	0.3147170882314528
295	0.0	0.0	0.0	0.1	0.0	0.0	0.9	0.0	0.32709755060062673
296	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.8	0.3430028626576588
297	0.0	0.0	0.0	0.1	0.0	0.1	0.1	0.7	0.3132964117736225
298	0.0	0.0	0.0	0.1	0.0	0.1	0.2	0.6	0.3005596741544712
299	0.0	0.0	0.0	0.1	0.0	0.1	0.3	0.5	0.29511230366308827
300	0.0	0.0	0.0	0.1	0.0	0.1	0.4	0.4	0.28949067675352386
301	0.0	0.0	0.0	0.1	0.0	0.1	0.5	0.3	0.2841025286430294
302	0.0	0.0	0.0	0.1	0.0	0.1	0.6	0.2	0.2841381931982843
303	0.0	0.0	0.0	0.1	0.0	0.1	0.7	0.1	0.29399494085697614
304	0.0	0.0	0.0	0.1	0.0	0.1	0.8	0.0	0.3160879371166856
305	0.0	0.0	0.0	0.1	0.0	0.2	0.0	0.7	0.32782295289969726
306	0.0	0.0	0.0	0.1	0.0	0.2	0.1	0.6	0.2958091562152883
307	0.0	0.0	0.0	0.1	0.0	0.2	0.2	0.5	0.2730366303395892
308	0.0	0.0	0.0	0.1	0.0	0.2	0.3	0.4	0.2545856198333204
309	0.0	0.0	0.0	0.1	0.0	0.2	0.4	0.3	0.24299510227972776
310	0.0	0.0	0.0	0.1	0.0	0.2	0.5	0.2	0.246098387864027
311	0.0	0.0	0.0	0.1	0.0	0.2	0.6	0.1	0.26826170460224746
312	0.0	0.0	0.0	0.1	0.0	0.2	0.7	0.0	0.3062660606009507
313	0.0	0.0	0.0	0.1	0.0	0.3	0.0	0.6	0.3266570397349246
314	0.0	0.0	0.0	0.1	0.0	0.3	0.1	0.5	0.2854446820815797
315	0.0	0.0	0.0	0.1	0.0	0.3	0.2	0.4	0.24884984712462865
316	0.0	0.0	0.0	0.1	0.0	0.3	0.3	0.3	0.22190879170621647
317	0.0	0.0	0.0	0.1	0.0	0.3	0.4	0.2	0.21616267053396926
318	0.0	0.0	0.0	0.1	0.0	0.3	0.5	0.1	0.23994115904766067
319	0.0	0.0	0.0	0.1	0.0	0.3	0.6	0.0	0.2895736344119334
320	0.0	0.0	0.0	0.1	0.0	0.4	0.0	0.5	0.3286420240785716
321	0.0	0.0	0.0	0.1	0.0	0.4	0.1	0.4	0.2762875219295831
322	0.0	0.0	0.0	0.1	0.0	0.4	0.2	0.3	0.23203862382798746
