	Pt	Pd	Au	Ru	Rh	Ir	Re	Os	Activity
4387	0.0	0.1	0.2	0.1	0.2	0.1	0.0	0.3	-0.26957812356377653
4388	0.0	0.1	0.2	0.1	0.2	0.1	0.1	0.2	-0.19190338954305594
4389	0.0	0.1	0.2	0.1	0.2	0.1	0.2	0.1	-0.12877810764901734
4390	0.0	0.1	0.2	0.1	0.2	0.1	0.3	0.0	-0.11304608650185283
4391	0.0	0.1	0.2	0.1	0.2	0.2	0.0	0.2	-0.18625582167573018
4392	0.0	0.1	0.2	0.1	0.2	0.2	0.1	0.1	-0.10218819633997142
4393	0.0	0.1	0.2	0.1	0.2	0.2	0.2	0.0	-0.06103810450760483
4394	0.0	0.1	0.2	0.1	0.2	0.3	0.0	0.1	-0.1346806673185254
4395	0.0	0.1	0.2	0.1	0.2	0.3	0.1	0.0	-0.07221110382764812
4396	0.0	0.1	0.2	0.1	0.2	0.4	0.0	0.0	-0.14289475932109008
4397	0.0	0.1	0.2	0.1	0.3	0.0	0.0	0.3	-0.32866373511849056
4398	0.0	0.1	0.2	0.1	0.3	0.0	0.1	0.2	-0.25969644224353994
4399	0.0	0.1	0.2	0.1	0.3	0.0	0.2	0.1	-0.1960042354165397
4400	0.0	0.1	0.2	0.1	0.3	0.0	0.3	0.0	-0.17023382464343442
4401	0.0	0.1	0.2	0.1	0.3	0.1	0.0	0.2	-0.24793387928897828
4402	0.0	0.1	0.2	0.1	0.3	0.1	0.1	0.1	-0.16204579264865526
4403	0.0	0.1	0.2	0.1	0.3	0.1	0.2	0.0	-0.11116402024407684
4404	0.0	0.1	0.2	0.1	0.3	0.2	0.0	0.1	-0.17061770076592161
4405	0.0	0.1	0.2	0.1	0.3	0.2	0.1	0.0	-0.09692221744316362
4406	0.0	0.1	0.2	0.1	0.3	0.3	0.0	0.0	-0.14006963503565287
4407	0.0	0.1	0.2	0.1	0.4	0.0	0.0	0.2	-0.3115654154665156
4408	0.0	0.1	0.2	0.1	0.4	0.0	0.1	0.1	-0.2376827223942689
4409	0.0	0.1	0.2	0.1	0.4	0.0	0.2	0.0	-0.186784510045914
4410	0.0	0.1	0.2	0.1	0.4	0.1	0.0	0.1	-0.2345454656585911
4411	0.0	0.1	0.2	0.1	0.4	0.1	0.1	0.0	-0.16183307014418002
4412	0.0	0.1	0.2	0.1	0.4	0.2	0.0	0.0	-0.17802548192392437
4413	0.0	0.1	0.2	0.1	0.5	0.0	0.0	0.1	-0.2937346978242443
4414	0.0	0.1	0.2	0.1	0.5	0.0	0.1	0.0	-0.23379682621669168
4415	0.0	0.1	0.2	0.1	0.5	0.1	0.0	0.0	-0.23469433900400866
4416	0.0	0.1	0.2	0.1	0.6	0.0	0.0	0.0	-0.28396994789499425
4417	0.0	0.1	0.2	0.2	0.0	0.0	0.0	0.5	-0.3209915081502448
4418	0.0	0.1	0.2	0.2	0.0	0.0	0.1	0.4	-0.3061820458692279
4419	0.0	0.1	0.2	0.2	0.0	0.0	0.2	0.3	-0.2833137565207958
4420	0.0	0.1	0.2	0.2	0.0	0.0	0.3	0.2	-0.2614564073482462
4421	0.0	0.1	0.2	0.2	0.0	0.0	0.4	0.1	-0.25284926838763155
4422	0.0	0.1	0.2	0.2	0.0	0.0	0.5	0.0	-0.2622741361252161
4423	0.0	0.1	0.2	0.2	0.0	0.1	0.0	0.4	-0.27190994679515906
4424	0.0	0.1	0.2	0.2	0.0	0.1	0.1	0.3	-0.23081764533688764
4425	0.0	0.1	0.2	0.2	0.0	0.1	0.2	0.2	-0.19163510511191076
4426	0.0	0.1	0.2	0.2	0.0	0.1	0.3	0.1	-0.1739350044648344
4427	0.0	0.1	0.2	0.2	0.0	0.1	0.4	0.0	-0.18803155695882492
4428	0.0	0.1	0.2	0.2	0.0	0.2	0.0	0.3	-0.19926200579217837
4429	0.0	0.1	0.2	0.2	0.0	0.2	0.1	0.2	-0.14011694772579533
4430	0.0	0.1	0.2	0.2	0.0	0.2	0.2	0.1	-0.10384627836808352
4431	0.0	0.1	0.2	0.2	0.0	0.2	0.3	0.0	-0.11024832848074145
4432	0.0	0.1	0.2	0.2	0.0	0.3	0.0	0.2	-0.13755815031694232
4433	0.0	0.1	0.2	0.2	0.0	0.3	0.1	0.1	-0.08280084912697389
4434	0.0	0.1	0.2	0.2	0.0	0.3	0.2	0.0	-0.06956198882149184
4435	0.0	0.1	0.2	0.2	0.0	0.4	0.0	0.1	-0.12360766966325351
4436	0.0	0.1	0.2	0.2	0.0	0.4	0.1	0.0	-0.09163149330081083
4437	0.0	0.1	0.2	0.2	0.0	0.5	0.0	0.0	-0.1630550949327001
4438	0.0	0.1	0.2	0.2	0.1	0.0	0.0	0.4	-0.29939701883051856
4439	0.0	0.1	0.2	0.2	0.1	0.0	0.1	0.3	-0.2579356519740295
4440	0.0	0.1	0.2	0.2	0.1	0.0	0.2	0.2	-0.21376536367248378
4441	0.0	0.1	0.2	0.2	0.1	0.0	0.3	0.1	-0.18907518641877263
4442	0.0	0.1	0.2	0.2	0.1	0.0	0.4	0.0	-0.1969126112599156
4443	0.0	0.1	0.2	0.2	0.1	0.1	0.0	0.3	-0.22173302802327816
4444	0.0	0.1	0.2	0.2	0.1	0.1	0.1	0.2	-0.15385403073270149
4445	0.0	0.1	0.2	0.2	0.1	0.1	0.2	0.1	-0.10644374359497144
4446	0.0	0.1	0.2	0.2	0.1	0.1	0.3	0.0	-0.10477794612764807
4447	0.0	0.1	0.2	0.2	0.1	0.2	0.0	0.2	-0.13234483401426775
4448	0.0	0.1	0.2	0.2	0.1	0.2	0.1	0.1	-0.060436911178372854
4449	0.0	0.1	0.2	0.2	0.1	0.2	0.2	0.0	-0.03575603257774396
4450	0.0	0.1	0.2	0.2	0.1	0.3	0.0	0.1	-0.07989997876197791
4451	0.0	0.1	0.2	0.2	0.1	0.3	0.1	0.0	-0.03070418874074282
4452	0.0	0.1	0.2	0.2	0.1	0.4	0.0	0.0	-0.09430416989765855
4453	0.0	0.1	0.2	0.2	0.2	0.0	0.0	0.3	-0.2698468117519364
4454	0.0	0.1	0.2	0.2	0.2	0.0	0.1	0.2	-0.20415067505084158
4455	0.0	0.1	0.2	0.2	0.2	0.0	0.2	0.1	-0.15205283320433036
4456	0.0	0.1	0.2	0.2	0.2	0.0	0.3	0.0	-0.14077336483031952
4457	0.0	0.1	0.2	0.2	0.2	0.1	0.0	0.2	-0.17451872869463678
4458	0.0	0.1	0.2	0.2	0.2	0.1	0.1	0.1	-0.09518134893937141
4459	0.0	0.1	0.2	0.2	0.2	0.1	0.2	0.0	-0.05952400674809355
4460	0.0	0.1	0.2	0.2	0.2	0.2	0.0	0.1	-0.09011621066392703
4461	0.0	0.1	0.2	0.2	0.2	0.2	0.1	0.0	-0.02676604754664924
4462	0.0	0.1	0.2	0.2	0.2	0.3	0.0	0.0	-0.06456193439310215
4463	0.0	0.1	0.2	0.2	0.3	0.0	0.0	0.2	-0.2428184574236252
4464	0.0	0.1	0.2	0.2	0.3	0.0	0.1	0.1	-0.1689294808072172
4465	0.0	0.1	0.2	0.2	0.3	0.0	0.2	0.0	-0.127912976252265
4466	0.0	0.1	0.2	0.2	0.3	0.1	0.0	0.1	-0.1507024066968832
4467	0.0	0.1	0.2	0.2	0.3	0.1	0.1	0.0	-0.08227826092950935
4468	0.0	0.1	0.2	0.2	0.3	0.2	0.0	0.0	-0.09131580886592391
4469	0.0	0.1	0.2	0.2	0.4	0.0	0.0	0.1	-0.22954525629421207
4470	0.0	0.1	0.2	0.2	0.4	0.0	0.1	0.0	-0.16758284713577984
4471	0.0	0.1	0.2	0.2	0.4	0.1	0.0	0.0	-0.1594962298244485
4472	0.0	0.1	0.2	0.2	0.5	0.0	0.0	0.0	-0.23455692478434825
4473	0.0	0.1	0.2	0.3	0.0	0.0	0.0	0.4	-0.2922532732402957
4474	0.0	0.1	0.2	0.3	0.0	0.0	0.1	0.3	-0.2666449505243744
4475	0.0	0.1	0.2	0.3	0.0	0.0	0.2	0.2	-0.2406628598452092
4476	0.0	0.1	0.2	0.3	0.0	0.0	0.3	0.1	-0.2272163384428551
4477	0.0	0.1	0.2	0.3	0.0	0.0	0.4	0.0	-0.23457477158578272
4478	0.0	0.1	0.2	0.3	0.0	0.1	0.0	0.3	-0.22477486403359753
4479	0.0	0.1	0.2	0.3	0.0	0.1	0.1	0.2	-0.17828946432823176
4480	0.0	0.1	0.2	0.3	0.0	0.1	0.2	0.1	-0.14905725128468655
4481	0.0	0.1	0.2	0.3	0.0	0.1	0.3	0.0	-0.15325169406879255
4482	0.0	0.1	0.2	0.3	0.0	0.2	0.0	0.2	-0.14515305347691293
4483	0.0	0.1	0.2	0.3	0.0	0.2	0.1	0.1	-0.09466942666066988
4484	0.0	0.1	0.2	0.3	0.0	0.2	0.2	0.0	-0.08316281847423856
4485	0.0	0.1	0.2	0.3	0.0	0.3	0.0	0.1	-0.09574420862663036
4486	0.0	0.1	0.2	0.3	0.0	0.3	0.1	0.0	-0.06327363654135937
4487	0.0	0.1	0.2	0.3	0.0	0.4	0.0	0.0	-0.10556620686943113
4488	0.0	0.1	0.2	0.3	0.1	0.0	0.0	0.3	-0.2415098283265125
4489	0.0	0.1	0.2	0.3	0.1	0.0	0.1	0.2	-0.19164324327929344
4490	0.0	0.1	0.2	0.3	0.1	0.0	0.2	0.1	-0.15759593457486828
4491	0.0	0.1	0.2	0.3	0.1	0.0	0.3	0.0	-0.15773459679511695
4492	0.0	0.1	0.2	0.3	0.1	0.1	0.0	0.2	-0.14954883756866627
4493	0.0	0.1	0.2	0.3	0.1	0.1	0.1	0.1	-0.08944603944816898
4494	0.0	0.1	0.2	0.3	0.1	0.1	0.2	0.0	-0.07084140040421816
4495	0.0	0.1	0.2	0.3	0.1	0.2	0.0	0.1	-0.06939857894891904
4496	0.0	0.1	0.2	0.3	0.1	0.2	0.1	0.0	-0.02453165452051348
4497	0.0	0.1	0.2	0.3	0.1	0.3	0.0	0.0	-0.04683770616134891
4498	0.0	0.1	0.2	0.3	0.2	0.0	0.0	0.2	-0.19052948304348585
4499	0.0	0.1	0.2	0.3	0.2	0.0	0.1	0.1	-0.12993868774742628
4500	0.0	0.1	0.2	0.3	0.2	0.0	0.2	0.0	-0.10584507902461612
4501	0.0	0.1	0.2	0.3	0.2	0.1	0.0	0.1	-0.09644340295970236
4502	0.0	0.1	0.2	0.3	0.2	0.1	0.1	0.0	-0.04416036767611853
4503	0.0	0.1	0.2	0.3	0.2	0.2	0.0	0.0	-0.0406485027599347
4504	0.0	0.1	0.2	0.3	0.3	0.0	0.0	0.1	-0.16313521635185324
4505	0.0	0.1	0.2	0.3	0.3	0.0	0.1	0.0	-0.11169406498378256
4506	0.0	0.1	0.2	0.3	0.3	0.1	0.0	0.0	-0.09081079657782112
4507	0.0	0.1	0.2	0.3	0.4	0.0	0.0	0.0	-0.1708878704806089
4508	0.0	0.1	0.2	0.4	0.0	0.0	0.0	0.3	-0.2519258943340244
4509	0.0	0.1	0.2	0.4	0.0	0.0	0.1	0.2	-0.22209742997623788
4510	0.0	0.1	0.2	0.4	0.0	0.0	0.2	0.1	-0.20420569150843879
4511	0.0	0.1	0.2	0.4	0.0	0.0	0.3	0.0	-0.2084300911766312
4512	0.0	0.1	0.2	0.4	0.0	0.1	0.0	0.2	-0.17928761191536136
4513	0.0	0.1	0.2	0.4	0.0	0.1	0.1	0.1	-0.1417211302854745
4514	0.0	0.1	0.2	0.4	0.0	0.1	0.2	0.0	-0.1346743506106726
4515	0.0	0.1	0.2	0.4	0.0	0.2	0.0	0.1	-0.11357966825215732
4516	0.0	0.1	0.2	0.4	0.0	0.2	0.1	0.0	-0.08686343094667526
4517	0.0	0.1	0.2	0.4	0.0	0.3	0.0	0.0	-0.092324629715585
4518	0.0	0.1	0.2	0.4	0.1	0.0	0.0	0.2	-0.1818384220385341
4519	0.0	0.1	0.2	0.4	0.1	0.0	0.1	0.1	-0.1409539129195644
4520	0.0	0.1	0.2	0.4	0.1	0.0	0.2	0.0	-0.1320184026553491
4521	0.0	0.1	0.2	0.4	0.1	0.1	0.0	0.1	-0.10041579954305777
4522	0.0	0.1	0.2	0.4	0.1	0.1	0.1	0.0	-0.06775141212728714
4523	0.0	0.1	0.2	0.4	0.1	0.2	0.0	0.0	-0.0531893908158681
4524	0.0	0.1	0.2	0.4	0.2	0.0	0.0	0.1	-0.12983316069980588
4525	0.0	0.1	0.2	0.4	0.2	0.0	0.1	0.0	-0.09572805534595813
4526	0.0	0.1	0.2	0.4	0.2	0.1	0.0	0.0	-0.06499296113284336
4527	0.0	0.1	0.2	0.4	0.3	0.0	0.0	0.0	-0.1216696337577737
4528	0.0	0.1	0.2	0.5	0.0	0.0	0.0	0.2	-0.20611364806003912
4529	0.0	0.1	0.2	0.5	0.0	0.0	0.1	0.1	-0.18254829885760024
4530	0.0	0.1	0.2	0.5	0.0	0.0	0.2	0.0	-0.18265502257454577
4531	0.0	0.1	0.2	0.5	0.0	0.1	0.0	0.1	-0.14601743857766752
4532	0.0	0.1	0.2	0.5	0.0	0.1	0.1	0.0	-0.12904415446499315
4533	0.0	0.1	0.2	0.5	0.0	0.2	0.0	0.0	-0.11098399404594594
4534	0.0	0.1	0.2	0.5	0.1	0.0	0.0	0.1	-0.13803272167168498
4535	0.0	0.1	0.2	0.5	0.1	0.0	0.1	0.0	-0.12011036546658446
4536	0.0	0.1	0.2	0.5	0.1	0.1	0.0	0.0	-0.08781651372454558
4537	0.0	0.1	0.2	0.5	0.2	0.0	0.0	0.0	-0.10725634432315231
4538	0.0	0.1	0.2	0.6	0.0	0.0	0.0	0.1	-0.16852864951217414
4539	0.0	0.1	0.2	0.6	0.0	0.0	0.1	0.0	-0.16119453427212008
4540	0.0	0.1	0.2	0.6	0.0	0.1	0.0	0.0	-0.13523733260765539
4541	0.0	0.1	0.2	0.6	0.1	0.0	0.0	0.0	-0.12387070162338157
4542	0.0	0.1	0.2	0.7	0.0	0.0	0.0	0.0	-0.15627335495364988
4543	0.0	0.1	0.3	0.0	0.0	0.0	0.0	0.6	-0.356349431021619
4544	0.0	0.1	0.3	0.0	0.0	0.0	0.1	0.5	-0.36132462362518464
4545	0.0	0.1	0.3	0.0	0.0	0.0	0.2	0.4	-0.3547020075693504
4546	0.0	0.1	0.3	0.0	0.0	0.0	0.3	0.3	-0.336412515545961
4547	0.0	0.1	0.3	0.0	0.0	0.0	0.4	0.2	-0.31561203323604536
4548	0.0	0.1	0.3	0.0	0.0	0.0	0.5	0.1	-0.3034723401910595
4549	0.0	0.1	0.3	0.0	0.0	0.0	0.6	0.0	-0.30388394672497304
4550	0.0	0.1	0.3	0.0	0.0	0.1	0.0	0.5	-0.3353490923874607
4551	0.0	0.1	0.3	0.0	0.0	0.1	0.1	0.4	-0.31850974510840907
4552	0.0	0.1	0.3	0.0	0.0	0.1	0.2	0.3	-0.28981186507046286
4553	0.0	0.1	0.3	0.0	0.0	0.1	0.3	0.2	-0.2612566230937528
4554	0.0	0.1	0.3	0.0	0.0	0.1	0.4	0.1	-0.24831333173050113
4555	0.0	0.1	0.3	0.0	0.0	0.1	0.5	0.0	-0.25684193345385925
4556	0.0	0.1	0.3	0.0	0.0	0.2	0.0	0.4	-0.28797119219041256
4557	0.0	0.1	0.3	0.0	0.0	0.2	0.1	0.3	-0.24683229335056184
4558	0.0	0.1	0.3	0.0	0.0	0.2	0.2	0.2	-0.20551215518374666
4559	0.0	0.1	0.3	0.0	0.0	0.2	0.3	0.1	-0.18473207281880688
4560	0.0	0.1	0.3	0.0	0.0	0.2	0.4	0.0	-0.19573377401178232
4561	0.0	0.1	0.3	0.0	0.0	0.3	0.0	0.3	-0.23335824528084664
4562	0.0	0.1	0.3	0.0	0.0	0.3	0.1	0.2	-0.18163069792803982
4563	0.0	0.1	0.3	0.0	0.0	0.3	0.2	0.1	-0.1475120073742914
4564	0.0	0.1	0.3	0.0	0.0	0.3	0.3	0.0	-0.1493624171314538
4565	0.0	0.1	0.3	0.0	0.0	0.4	0.0	0.2	-0.20358837731680277
4566	0.0	0.1	0.3	0.0	0.0	0.4	0.1	0.1	-0.16084994587041437
4567	0.0	0.1	0.3	0.0	0.0	0.4	0.2	0.0	-0.14690587205718314
4568	0.0	0.1	0.3	0.0	0.0	0.5	0.0	0.1	-0.21521620830183696
4569	0.0	0.1	0.3	0.0	0.0	0.5	0.1	0.0	-0.1911476359517365
4570	0.0	0.1	0.3	0.0	0.0	0.6	0.0	0.0	-0.2550902660047978
4571	0.0	0.1	0.3	0.0	0.1	0.0	0.0	0.5	-0.3733144779598836
4572	0.0	0.1	0.3	0.0	0.1	0.0	0.1	0.4	-0.36305485429109036
4573	0.0	0.1	0.3	0.0	0.1	0.0	0.2	0.3	-0.33333913801172294
4574	0.0	0.1	0.3	0.0	0.1	0.0	0.3	0.2	-0.2968695313572952
4575	0.0	0.1	0.3	0.0	0.1	0.0	0.4	0.1	-0.2728799010424669
4576	0.0	0.1	0.3	0.0	0.1	0.0	0.5	0.0	-0.271243813226306
4577	0.0	0.1	0.3	0.0	0.1	0.1	0.0	0.4	-0.3342692517640866
4578	0.0	0.1	0.3	0.0	0.1	0.1	0.1	0.3	-0.29269018560155746
4579	0.0	0.1	0.3	0.0	0.1	0.1	0.2	0.2	-0.24159045638247864
4580	0.0	0.1	0.3	0.0	0.1	0.1	0.3	0.1	-0.2067285348240959
4581	0.0	0.1	0.3	0.0	0.1	0.1	0.4	0.0	-0.20556099922827983
4582	0.0	0.1	0.3	0.0	0.1	0.2	0.0	0.3	-0.2661680648022331
4583	0.0	0.1	0.3	0.0	0.1	0.2	0.1	0.2	-0.20203583489186702
4584	0.0	0.1	0.3	0.0	0.1	0.2	0.2	0.1	-0.1510804611021511
4585	0.0	0.1	0.3	0.0	0.1	0.2	0.3	0.0	-0.14010902980358048
4586	0.0	0.1	0.3	0.0	0.1	0.3	0.0	0.2	-0.20369527700285917
4587	0.0	0.1	0.3	0.0	0.1	0.3	0.1	0.1	-0.14093334727253964
4588	0.0	0.1	0.3	0.0	0.1	0.3	0.2	0.0	-0.11223353339472703
4589	0.0	0.1	0.3	0.0	0.1	0.4	0.0	0.1	-0.18346265284114727
4590	0.0	0.1	0.3	0.0	0.1	0.4	0.1	0.0	-0.1417817274729434
4591	0.0	0.1	0.3	0.0	0.1	0.5	0.0	0.0	-0.21114262981053922
4592	0.0	0.1	0.3	0.0	0.2	0.0	0.0	0.4	-0.3848426219077605
4593	0.0	0.1	0.3	0.0	0.2	0.0	0.1	0.3	-0.34965206626459894
4594	0.0	0.1	0.3	0.0	0.2	0.0	0.2	0.2	-0.2963915223344955
4595	0.0	0.1	0.3	0.0	0.2	0.0	0.3	0.1	-0.2520233167972594
4596	0.0	0.1	0.3	0.0	0.2	0.0	0.4	0.0	-0.23780221975387789
4597	0.0	0.1	0.3	0.0	0.2	0.1	0.0	0.3	-0.32543425143983884
4598	0.0	0.1	0.3	0.0	0.2	0.1	0.1	0.2	-0.258658614830662
4599	0.0	0.1	0.3	0.0	0.2	0.1	0.2	0.1	-0.19609976833068743
4600	0.0	0.1	0.3	0.0	0.2	0.1	0.3	0.0	-0.17010421958883404
4601	0.0	0.1	0.3	0.0	0.2	0.2	0.0	0.2	-0.24473573180197597
4602	0.0	0.1	0.3	0.0	0.2	0.2	0.1	0.1	-0.16795281994811959
4603	0.0	0.1	0.3	0.0	0.2	0.2	0.2	0.0	-0.12316930722636205
4604	0.0	0.1	0.3	0.0	0.2	0.3	0.0	0.1	-0.18773457657340847
4605	0.0	0.1	0.3	0.0	0.2	0.3	0.1	0.0	-0.1280405976697993
4606	0.0	0.1	0.3	0.0	0.2	0.4	0.0	0.0	-0.18407176455289706
4607	0.0	0.1	0.3	0.0	0.3	0.0	0.0	0.3	-0.3811454928509845
4608	0.0	0.1	0.3	0.0	0.3	0.0	0.1	0.2	-0.32225646614005693
4609	0.0	0.1	0.3	0.0	0.3	0.0	0.2	0.1	-0.25874307026271337
4610	0.0	0.1	0.3	0.0	0.3	0.0	0.3	0.0	-0.22300173115756444
4611	0.0	0.1	0.3	0.0	0.3	0.1	0.0	0.2	-0.30776776594515964
4612	0.0	0.1	0.3	0.0	0.3	0.1	0.1	0.1	-0.22899604379712457
4613	0.0	0.1	0.3	0.0	0.3	0.1	0.2	0.0	-0.17395596718973907
4614	0.0	0.1	0.3	0.0	0.3	0.2	0.0	0.1	-0.22981447203062533
4615	0.0	0.1	0.3	0.0	0.3	0.2	0.1	0.0	-0.15882226159657273
4616	0.0	0.1	0.3	0.0	0.3	0.3	0.0	0.0	-0.19047274269323836
4617	0.0	0.1	0.3	0.0	0.4	0.0	0.0	0.2	-0.35988557185715764
4618	0.0	0.1	0.3	0.0	0.4	0.0	0.1	0.1	-0.29188640116823605
4619	0.0	0.1	0.3	0.0	0.4	0.0	0.2	0.0	-0.23762043023376672
4620	0.0	0.1	0.3	0.0	0.4	0.1	0.0	0.1	-0.2867435437120131
4621	0.0	0.1	0.3	0.0	0.4	0.1	0.1	0.0	-0.21651283839027902
4622	0.0	0.1	0.3	0.0	0.4	0.2	0.0	0.0	-0.22679204389230717
4623	0.0	0.1	0.3	0.0	0.5	0.0	0.0	0.1	-0.3302785735719807
4624	0.0	0.1	0.3	0.0	0.5	0.0	0.1	0.0	-0.27246668651506584
4625	0.0	0.1	0.3	0.0	0.5	0.1	0.0	0.0	-0.27224288920350503
4626	0.0	0.1	0.3	0.0	0.6	0.0	0.0	0.0	-0.3069704830560538
4627	0.0	0.1	0.3	0.1	0.0	0.0	0.0	0.5	-0.3479945845111307
4628	0.0	0.1	0.3	0.1	0.0	0.0	0.1	0.4	-0.33971486867801565
4629	0.0	0.1	0.3	0.1	0.0	0.0	0.2	0.3	-0.3181474902124921
4630	0.0	0.1	0.3	0.1	0.0	0.0	0.3	0.2	-0.29182558416241344
4631	0.0	0.1	0.3	0.1	0.0	0.0	0.4	0.1	-0.27514379859162236
4632	0.0	0.1	0.3	0.1	0.0	0.0	0.5	0.0	-0.2760951378357172
4633	0.0	0.1	0.3	0.1	0.0	0.1	0.0	0.4	-0.2994128021185166
4634	0.0	0.1	0.3	0.1	0.0	0.1	0.1	0.3	-0.26186106912170803
4635	0.0	0.1	0.3	0.1	0.0	0.1	0.2	0.2	-0.2211185866053151
4636	0.0	0.1	0.3	0.1	0.0	0.1	0.3	0.1	-0.19760430728238665
4637	0.0	0.1	0.3	0.1	0.0	0.1	0.4	0.0	-0.20415599399968512
4638	0.0	0.1	0.3	0.1	0.0	0.2	0.0	0.3	-0.22170516502596793
4639	0.0	0.1	0.3	0.1	0.0	0.2	0.1	0.2	-0.16322654035634457
4640	0.0	0.1	0.3	0.1	0.0	0.2	0.2	0.1	-0.12406739437253658
4641	0.0	0.1	0.3	0.1	0.0	0.2	0.3	0.0	-0.12536981265637537
4642	0.0	0.1	0.3	0.1	0.0	0.3	0.0	0.2	-0.1524345569042575
4643	0.0	0.1	0.3	0.1	0.0	0.3	0.1	0.1	-0.09690626906674202
4644	0.0	0.1	0.3	0.1	0.0	0.3	0.2	0.0	-0.08110564746219101
4645	0.0	0.1	0.3	0.1	0.0	0.4	0.0	0.1	-0.13203942961669612
4646	0.0	0.1	0.3	0.1	0.0	0.4	0.1	0.0	-0.09913173674332323
4647	0.0	0.1	0.3	0.1	0.0	0.5	0.0	0.0	-0.16763135954640554
4648	0.0	0.1	0.3	0.1	0.1	0.0	0.0	0.4	-0.3431382092815197
4649	0.0	0.1	0.3	0.1	0.1	0.0	0.1	0.3	-0.30795349713154563
4650	0.0	0.1	0.3	0.1	0.1	0.0	0.2	0.2	-0.2616507780038179
4651	0.0	0.1	0.3	0.1	0.1	0.0	0.3	0.1	-0.22756125312951003
4652	0.0	0.1	0.3	0.1	0.1	0.0	0.4	0.0	-0.22294488461113313
4653	0.0	0.1	0.3	0.1	0.1	0.1	0.0	0.3	-0.26522770699435483
4654	0.0	0.1	0.3	0.1	0.1	0.1	0.1	0.2	-0.19927677326291438
4655	0.0	0.1	0.3	0.1	0.1	0.1	0.2	0.1	-0.14634126624472063
4656	0.0	0.1	0.3	0.1	0.1	0.1	0.3	0.0	-0.1343467743887797
4657	0.0	0.1	0.3	0.1	0.1	0.2	0.0	0.2	-0.1682174895724437
4658	0.0	0.1	0.3	0.1	0.1	0.2	0.1	0.1	-0.09480728561135263
4659	0.0	0.1	0.3	0.1	0.1	0.2	0.2	0.0	-0.06362331426536116
4660	0.0	0.1	0.3	0.1	0.1	0.3	0.0	0.1	-0.10503380071578677
4661	0.0	0.1	0.3	0.1	0.1	0.3	0.1	0.0	-0.05295165378816635
4662	0.0	0.1	0.3	0.1	0.1	0.4	0.0	0.0	-0.10986134319394927
4663	0.0	0.1	0.3	0.1	0.2	0.0	0.0	0.3	-0.32613648148224644
4664	0.0	0.1	0.3	0.1	0.2	0.0	0.1	0.2	-0.26323591805697055
4665	0.0	0.1	0.3	0.1	0.2	0.0	0.2	0.1	-0.20401976616919892
4666	0.0	0.1	0.3	0.1	0.2	0.0	0.3	0.0	-0.17916020642165967
4667	0.0	0.1	0.3	0.1	0.2	0.1	0.0	0.2	-0.22776459947929034
4668	0.0	0.1	0.3	0.1	0.2	0.1	0.1	0.1	-0.14634479937985598
4669	0.0	0.1	0.3	0.1	0.2	0.1	0.2	0.0	-0.10087317245625879
4670	0.0	0.1	0.3	0.1	0.2	0.2	0.0	0.1	-0.13250916144832606
4671	0.0	0.1	0.3	0.1	0.2	0.2	0.1	0.0	-0.0642102422537717
4672	0.0	0.1	0.3	0.1	0.2	0.3	0.0	0.0	-0.09360291600062531
4673	0.0	0.1	0.3	0.1	0.3	0.0	0.0	0.2	-0.30069810629786026
4674	0.0	0.1	0.3	0.1	0.3	0.0	0.1	0.1	-0.22459252493835558
4675	0.0	0.1	0.3	0.1	0.3	0.0	0.2	0.0	-0.17281215650289178
4676	0.0	0.1	0.3	0.1	0.3	0.1	0.0	0.1	-0.2020360388958761
4677	0.0	0.1	0.3	0.1	0.3	0.1	0.1	0.0	-0.1275425718436931
4678	0.0	0.1	0.3	0.1	0.3	0.2	0.0	0.0	-0.12996543408925115
4679	0.0	0.1	0.3	0.1	0.4	0.0	0.0	0.1	-0.2771325523726537
4680	0.0	0.1	0.3	0.1	0.4	0.0	0.1	0.0	-0.20946647476760583
4681	0.0	0.1	0.3	0.1	0.4	0.1	0.0	0.0	-0.19872823706476922
4682	0.0	0.1	0.3	0.1	0.5	0.0	0.0	0.0	-0.2657327047649127
4683	0.0	0.1	0.3	0.2	0.0	0.0	0.0	0.4	-0.32275943687200165
4684	0.0	0.1	0.3	0.2	0.0	0.0	0.1	0.3	-0.2990020411749353
4685	0.0	0.1	0.3	0.2	0.0	0.0	0.2	0.2	-0.2683057310295819
4686	0.0	0.1	0.3	0.2	0.0	0.0	0.3	0.1	-0.24600598443743987
4687	0.0	0.1	0.3	0.2	0.0	0.0	0.4	0.0	-0.24450562150474162
4688	0.0	0.1	0.3	0.2	0.0	0.1	0.0	0.3	-0.24625520840731374
4689	0.0	0.1	0.3	0.2	0.0	0.1	0.1	0.2	-0.19602216283918825
4690	0.0	0.1	0.3	0.2	0.0	0.1	0.2	0.1	-0.1595022451408644
4691	0.0	0.1	0.3	0.2	0.0	0.1	0.3	0.0	-0.156554733186679
4692	0.0	0.1	0.3	0.2	0.0	0.2	0.0	0.2	-0.1509752984000769
4693	0.0	0.1	0.3	0.2	0.0	0.2	0.1	0.1	-0.09406614726897772
4694	0.0	0.1	0.3	0.2	0.0	0.2	0.2	0.0	-0.07692895413185913
4695	0.0	0.1	0.3	0.2	0.0	0.3	0.0	0.1	-0.08779533599555239
4696	0.0	0.1	0.3	0.2	0.0	0.3	0.1	0.0	-0.05018677598518706
