	Pt	Pd	Au	Ru	Rh	Ir	Re	Os	Activity
84	0.0	0.0	0.0	0.0	0.1	0.1	0.8	0.0	0.33958206688645787
85	0.0	0.0	0.0	0.0	0.1	0.2	0.0	0.7	0.3636532012847075
86	0.0	0.0	0.0	0.0	0.1	0.2	0.1	0.6	0.35940292160223236
87	0.0	0.0	0.0	0.0	0.1	0.2	0.2	0.5	0.36772822007193656
88	0.0	0.0	0.0	0.0	0.1	0.2	0.3	0.4	0.37137138164343114
89	0.0	0.0	0.0	0.0	0.1	0.2	0.4	0.3	0.3616722269508996
90	0.0	0.0	0.0	0.0	0.1	0.2	0.5	0.2	0.3431716772705253
91	0.0	0.0	0.0	0.0	0.1	0.2	0.6	0.1	0.3301198853879147
92	0.0	0.0	0.0	0.0	0.1	0.2	0.7	0.0	0.33838837622390133
93	0.0	0.0	0.0	0.0	0.1	0.3	0.0	0.6	0.39722979885199977
94	0.0	0.0	0.0	0.0	0.1	0.3	0.1	0.5	0.3808651666452782
95	0.0	0.0	0.0	0.0	0.1	0.3	0.2	0.4	0.36839246152171656
96	0.0	0.0	0.0	0.0	0.1	0.3	0.3	0.3	0.35330803415989553
97	0.0	0.0	0.0	0.0	0.1	0.3	0.4	0.2	0.3383948871486336
98	0.0	0.0	0.0	0.0	0.1	0.3	0.5	0.1	0.3335934284519181
99	0.0	0.0	0.0	0.0	0.1	0.3	0.6	0.0	0.34941511199286945
100	0.0	0.0	0.0	0.0	0.1	0.4	0.0	0.5	0.42566864867349796
101	0.0	0.0	0.0	0.0	0.1	0.4	0.1	0.4	0.39088186437583816
102	0.0	0.0	0.0	0.0	0.1	0.4	0.2	0.3	0.36092898897567227
103	0.0	0.0	0.0	0.0	0.1	0.4	0.3	0.2	0.3404169655509042
104	0.0	0.0	0.0	0.0	0.1	0.4	0.4	0.1	0.3380768552468889
105	0.0	0.0	0.0	0.0	0.1	0.4	0.5	0.0	0.36083597984881155
106	0.0	0.0	0.0	0.0	0.1	0.5	0.0	0.4	0.4341051864306341
107	0.0	0.0	0.0	0.0	0.1	0.5	0.1	0.3	0.3846192749055413
108	0.0	0.0	0.0	0.0	0.1	0.5	0.2	0.2	0.35055552958048714
109	0.0	0.0	0.0	0.0	0.1	0.5	0.3	0.1	0.3424614190799706
110	0.0	0.0	0.0	0.0	0.1	0.5	0.4	0.0	0.366643965954185
111	0.0	0.0	0.0	0.0	0.1	0.6	0.0	0.3	0.4210871332671914
112	0.0	0.0	0.0	0.0	0.1	0.6	0.1	0.2	0.36934592128804
113	0.0	0.0	0.0	0.0	0.1	0.6	0.2	0.1	0.3482774856635605
114	0.0	0.0	0.0	0.0	0.1	0.6	0.3	0.0	0.36642822618186127
115	0.0	0.0	0.0	0.0	0.1	0.7	0.0	0.2	0.39809215283697874
116	0.0	0.0	0.0	0.0	0.1	0.7	0.1	0.1	0.3596612003257429
117	0.0	0.0	0.0	0.0	0.1	0.7	0.2	0.0	0.36466857807197395
118	0.0	0.0	0.0	0.0	0.1	0.8	0.0	0.1	0.3839719584164346
119	0.0	0.0	0.0	0.0	0.1	0.8	0.1	0.0	0.3707626346648114
120	0.0	0.0	0.0	0.0	0.1	0.9	0.0	0.0	0.3964232644797018
121	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.8	0.378539741355345
122	0.0	0.0	0.0	0.0	0.2	0.0	0.1	0.7	0.37509675346977217
123	0.0	0.0	0.0	0.0	0.2	0.0	0.2	0.6	0.3955717153276196
124	0.0	0.0	0.0	0.0	0.2	0.0	0.3	0.5	0.4186398636486341
125	0.0	0.0	0.0	0.0	0.2	0.0	0.4	0.4	0.4257876630106802
126	0.0	0.0	0.0	0.0	0.2	0.0	0.5	0.3	0.41125133505469647
127	0.0	0.0	0.0	0.0	0.2	0.0	0.6	0.2	0.3843717697706977
128	0.0	0.0	0.0	0.0	0.2	0.0	0.7	0.1	0.3641390921258924
129	0.0	0.0	0.0	0.0	0.2	0.0	0.8	0.0	0.3695554578549605
130	0.0	0.0	0.0	0.0	0.2	0.1	0.0	0.7	0.3715674701495334
131	0.0	0.0	0.0	0.0	0.2	0.1	0.1	0.6	0.3698759368081047
132	0.0	0.0	0.0	0.0	0.2	0.1	0.2	0.5	0.3800870493692847
133	0.0	0.0	0.0	0.0	0.2	0.1	0.3	0.4	0.3843991167961548
134	0.0	0.0	0.0	0.0	0.2	0.1	0.4	0.3	0.3739638801887636
135	0.0	0.0	0.0	0.0	0.2	0.1	0.5	0.2	0.3535757289874322
136	0.0	0.0	0.0	0.0	0.2	0.1	0.6	0.1	0.3380411870253386
137	0.0	0.0	0.0	0.0	0.2	0.1	0.7	0.0	0.3438295543312921
138	0.0	0.0	0.0	0.0	0.2	0.2	0.0	0.6	0.3880617386066162
139	0.0	0.0	0.0	0.0	0.2	0.2	0.1	0.5	0.37620168592007935
140	0.0	0.0	0.0	0.0	0.2	0.2	0.2	0.4	0.3667469763240095
141	0.0	0.0	0.0	0.0	0.2	0.2	0.3	0.3	0.35158369316324317
142	0.0	0.0	0.0	0.0	0.2	0.2	0.4	0.2	0.3333847961111009
143	0.0	0.0	0.0	0.0	0.2	0.2	0.5	0.1	0.32349589868223255
144	0.0	0.0	0.0	0.0	0.2	0.2	0.6	0.0	0.3345211547516111
145	0.0	0.0	0.0	0.0	0.2	0.3	0.0	0.5	0.4094332694929706
146	0.0	0.0	0.0	0.0	0.2	0.3	0.1	0.4	0.3793631268750471
147	0.0	0.0	0.0	0.0	0.2	0.3	0.2	0.3	0.35063349558825235
148	0.0	0.0	0.0	0.0	0.2	0.3	0.3	0.2	0.3267368684404127
149	0.0	0.0	0.0	0.0	0.2	0.3	0.4	0.1	0.317787712993682
150	0.0	0.0	0.0	0.0	0.2	0.3	0.5	0.0	0.33368666067802155
151	0.0	0.0	0.0	0.0	0.2	0.4	0.0	0.4	0.4200927874400103
152	0.0	0.0	0.0	0.0	0.2	0.4	0.1	0.3	0.3732528983920407
153	0.0	0.0	0.0	0.0	0.2	0.4	0.2	0.2	0.33667473697834965
154	0.0	0.0	0.0	0.0	0.2	0.4	0.3	0.1	0.3215234557945319
155	0.0	0.0	0.0	0.0	0.2	0.4	0.4	0.0	0.3372473765427
156	0.0	0.0	0.0	0.0	0.2	0.5	0.0	0.3	0.41507376233480797
157	0.0	0.0	0.0	0.0	0.2	0.5	0.1	0.2	0.36261769939735167
158	0.0	0.0	0.0	0.0	0.2	0.5	0.2	0.1	0.3353653117091801
159	0.0	0.0	0.0	0.0	0.2	0.5	0.3	0.0	0.34435237226612564
160	0.0	0.0	0.0	0.0	0.2	0.6	0.0	0.2	0.40091956111739385
161	0.0	0.0	0.0	0.0	0.2	0.6	0.1	0.1	0.35859813433217863
162	0.0	0.0	0.0	0.0	0.2	0.6	0.2	0.0	0.3553564664588746
163	0.0	0.0	0.0	0.0	0.2	0.7	0.0	0.1	0.39135208166834246
164	0.0	0.0	0.0	0.0	0.2	0.7	0.1	0.0	0.3724111148675289
165	0.0	0.0	0.0	0.0	0.2	0.8	0.0	0.0	0.4009061588408514
166	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.7	0.423004782530621
167	0.0	0.0	0.0	0.0	0.3	0.0	0.1	0.6	0.41993054376960987
168	0.0	0.0	0.0	0.0	0.3	0.0	0.2	0.5	0.42710811624958256
169	0.0	0.0	0.0	0.0	0.3	0.0	0.3	0.4	0.4293838569087093
170	0.0	0.0	0.0	0.0	0.3	0.0	0.4	0.3	0.41950022504984436
171	0.0	0.0	0.0	0.0	0.3	0.0	0.5	0.2	0.4019208606517913
172	0.0	0.0	0.0	0.0	0.3	0.0	0.6	0.1	0.38949921370085244
173	0.0	0.0	0.0	0.0	0.3	0.0	0.7	0.0	0.39626194051930247
174	0.0	0.0	0.0	0.0	0.3	0.1	0.0	0.6	0.41720707204832636
175	0.0	0.0	0.0	0.0	0.3	0.1	0.1	0.5	0.4060445292808901
176	0.0	0.0	0.0	0.0	0.3	0.1	0.2	0.4	0.39669946388209587
177	0.0	0.0	0.0	0.0	0.3	0.1	0.3	0.3	0.3817305541358161
178	0.0	0.0	0.0	0.0	0.3	0.1	0.4	0.2	0.36392231365235966
179	0.0	0.0	0.0	0.0	0.3	0.1	0.5	0.1	0.35413731896439576
180	0.0	0.0	0.0	0.0	0.3	0.1	0.6	0.0	0.3642598179581984
181	0.0	0.0	0.0	0.0	0.3	0.2	0.0	0.5	0.422270853525832
182	0.0	0.0	0.0	0.0	0.3	0.2	0.1	0.4	0.39476692946469083
183	0.0	0.0	0.0	0.0	0.3	0.2	0.2	0.3	0.3671160297679784
184	0.0	0.0	0.0	0.0	0.3	0.2	0.3	0.2	0.34247985433434075
185	0.0	0.0	0.0	0.0	0.3	0.2	0.4	0.1	0.33122423979172166
186	0.0	0.0	0.0	0.0	0.3	0.2	0.5	0.0	0.34394739086631415
187	0.0	0.0	0.0	0.0	0.3	0.3	0.0	0.4	0.4254687757199644
188	0.0	0.0	0.0	0.0	0.3	0.3	0.1	0.3	0.3811470556812094
189	0.0	0.0	0.0	0.0	0.3	0.3	0.2	0.2	0.34384205035189963
190	0.0	0.0	0.0	0.0	0.3	0.3	0.3	0.1	0.324886194389646
191	0.0	0.0	0.0	0.0	0.3	0.3	0.4	0.0	0.33528088057845473
192	0.0	0.0	0.0	0.0	0.3	0.4	0.0	0.3	0.4213026255475054
193	0.0	0.0	0.0	0.0	0.3	0.4	0.1	0.2	0.3692947624762013
194	0.0	0.0	0.0	0.0	0.3	0.4	0.2	0.1	0.33799132796255693
195	0.0	0.0	0.0	0.0	0.3	0.4	0.3	0.0	0.3400368716870724
196	0.0	0.0	0.0	0.0	0.3	0.5	0.0	0.2	0.4135344162129334
197	0.0	0.0	0.0	0.0	0.3	0.5	0.1	0.1	0.36864704077902005
198	0.0	0.0	0.0	0.0	0.3	0.5	0.2	0.0	0.35824006995238966
199	0.0	0.0	0.0	0.0	0.3	0.6	0.0	0.1	0.41148980118114015
200	0.0	0.0	0.0	0.0	0.3	0.6	0.1	0.0	0.3872337556461106
201	0.0	0.0	0.0	0.0	0.3	0.7	0.0	0.0	0.424735119854179
202	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.6	0.4733881981800339
203	0.0	0.0	0.0	0.0	0.4	0.0	0.1	0.5	0.45847370803199905
204	0.0	0.0	0.0	0.0	0.4	0.0	0.2	0.4	0.4459912020185535
205	0.0	0.0	0.0	0.0	0.4	0.0	0.3	0.3	0.43131793333279045
206	0.0	0.0	0.0	0.0	0.4	0.0	0.4	0.2	0.4175692676562571
207	0.0	0.0	0.0	0.0	0.4	0.0	0.5	0.1	0.41335986575219497
208	0.0	0.0	0.0	0.0	0.4	0.0	0.6	0.0	0.427191055356677
209	0.0	0.0	0.0	0.0	0.4	0.1	0.0	0.5	0.4573181961299106
210	0.0	0.0	0.0	0.0	0.4	0.1	0.1	0.4	0.42868160381071174
211	0.0	0.0	0.0	0.0	0.4	0.1	0.2	0.3	0.4012104795966698
212	0.0	0.0	0.0	0.0	0.4	0.1	0.3	0.2	0.37876331793254003
213	0.0	0.0	0.0	0.0	0.4	0.1	0.4	0.1	0.3707286353412286
214	0.0	0.0	0.0	0.0	0.4	0.1	0.5	0.0	0.3857417066194071
215	0.0	0.0	0.0	0.0	0.4	0.2	0.0	0.4	0.4451031128845332
216	0.0	0.0	0.0	0.0	0.4	0.2	0.1	0.3	0.40163532812621855
217	0.0	0.0	0.0	0.0	0.4	0.2	0.2	0.2	0.3654081392800156
218	0.0	0.0	0.0	0.0	0.4	0.2	0.3	0.1	0.34749528265901314
219	0.0	0.0	0.0	0.0	0.4	0.2	0.4	0.0	0.35822761286075294
220	0.0	0.0	0.0	0.0	0.4	0.3	0.0	0.3	0.4336216332204416
221	0.0	0.0	0.0	0.0	0.4	0.3	0.1	0.2	0.3825252537239974
222	0.0	0.0	0.0	0.0	0.4	0.3	0.2	0.1	0.3506701364650868
223	0.0	0.0	0.0	0.0	0.4	0.3	0.3	0.0	0.35088589131533815
224	0.0	0.0	0.0	0.0	0.4	0.4	0.0	0.2	0.42635581249343263
225	0.0	0.0	0.0	0.0	0.4	0.4	0.1	0.1	0.38065850377839583
226	0.0	0.0	0.0	0.0	0.4	0.4	0.2	0.0	0.36680354911678315
227	0.0	0.0	0.0	0.0	0.4	0.5	0.0	0.1	0.4302509581363195
228	0.0	0.0	0.0	0.0	0.4	0.5	0.1	0.0	0.40262172018176223
229	0.0	0.0	0.0	0.0	0.4	0.6	0.0	0.0	0.4506160670099143
230	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.501616180897464
231	0.0	0.0	0.0	0.0	0.5	0.0	0.1	0.4	0.4682158563157529
232	0.0	0.0	0.0	0.0	0.5	0.0	0.2	0.3	0.4397773084626835
233	0.0	0.0	0.0	0.0	0.5	0.0	0.3	0.2	0.4217125538582414
234	0.0	0.0	0.0	0.0	0.5	0.0	0.4	0.1	0.42153263119087425
235	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.44384568890666043
236	0.0	0.0	0.0	0.0	0.5	0.1	0.0	0.4	0.4689050597213864
237	0.0	0.0	0.0	0.0	0.5	0.1	0.1	0.3	0.42368644656053633
238	0.0	0.0	0.0	0.0	0.5	0.1	0.2	0.2	0.3897438666910278
239	0.0	0.0	0.0	0.0	0.5	0.1	0.3	0.1	0.3776344059058557
240	0.0	0.0	0.0	0.0	0.5	0.1	0.4	0.0	0.3949320530239107
241	0.0	0.0	0.0	0.0	0.5	0.2	0.0	0.3	0.44279410911475564
242	0.0	0.0	0.0	0.0	0.5	0.2	0.1	0.2	0.3921341288699692
243	0.0	0.0	0.0	0.0	0.5	0.2	0.2	0.1	0.36345571024335144
244	0.0	0.0	0.0	0.0	0.5	0.2	0.3	0.0	0.368272393040829
245	0.0	0.0	0.0	0.0	0.5	0.3	0.0	0.2	0.42906140158108086
246	0.0	0.0	0.0	0.0	0.5	0.3	0.1	0.1	0.38423868801670685
247	0.0	0.0	0.0	0.0	0.5	0.3	0.2	0.0	0.37225446693312686
248	0.0	0.0	0.0	0.0	0.5	0.4	0.0	0.1	0.43455219735422945
249	0.0	0.0	0.0	0.0	0.5	0.4	0.1	0.0	0.40663530391181246
250	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.46208115448519466
251	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.4	0.4899952433097325
252	0.0	0.0	0.0	0.0	0.6	0.0	0.1	0.3	0.44111854125224687
253	0.0	0.0	0.0	0.0	0.6	0.0	0.2	0.2	0.40997855543995093
254	0.0	0.0	0.0	0.0	0.6	0.0	0.3	0.1	0.4065090912196395
255	0.0	0.0	0.0	0.0	0.6	0.0	0.4	0.0	0.43434518272867145
256	0.0	0.0	0.0	0.0	0.6	0.1	0.0	0.3	0.4433089415338083
257	0.0	0.0	0.0	0.0	0.6	0.1	0.1	0.2	0.39216298110758774
258	0.0	0.0	0.0	0.0	0.6	0.1	0.2	0.1	0.36933940277583416
259	0.0	0.0	0.0	0.0	0.6	0.1	0.3	0.0	0.3839709579802635
260	0.0	0.0	0.0	0.0	0.6	0.2	0.0	0.2	0.415605409216605
261	0.0	0.0	0.0	0.0	0.6	0.2	0.1	0.1	0.37274918943119717
262	0.0	0.0	0.0	0.0	0.6	0.2	0.2	0.0	0.3676680924288027
263	0.0	0.0	0.0	0.0	0.6	0.3	0.0	0.1	0.4163159806995832
264	0.0	0.0	0.0	0.0	0.6	0.3	0.1	0.0	0.3913374377140137
265	0.0	0.0	0.0	0.0	0.6	0.4	0.0	0.0	0.44804101470629715
266	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.3	0.4407352665589918
267	0.0	0.0	0.0	0.0	0.7	0.0	0.1	0.2	0.38904974717861923
268	0.0	0.0	0.0	0.0	0.7	0.0	0.2	0.1	0.37299843225536133
269	0.0	0.0	0.0	0.0	0.7	0.0	0.3	0.0	0.39898251649157973
270	0.0	0.0	0.0	0.0	0.7	0.1	0.0	0.2	0.3919787202466803
271	0.0	0.0	0.0	0.0	0.7	0.1	0.1	0.1	0.351668785399147
272	0.0	0.0	0.0	0.0	0.7	0.1	0.2	0.0	0.3562155414043776
273	0.0	0.0	0.0	0.0	0.7	0.2	0.0	0.1	0.3794033430348613
274	0.0	0.0	0.0	0.0	0.7	0.2	0.1	0.0	0.35963240737281366
275	0.0	0.0	0.0	0.0	0.7	0.3	0.0	0.0	0.4085538227721468
276	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.2	0.3774588821280161
277	0.0	0.0	0.0	0.0	0.8	0.0	0.1	0.1	0.3403952667485584
278	0.0	0.0	0.0	0.0	0.8	0.0	0.2	0.0	0.35387760878493846
279	0.0	0.0	0.0	0.0	0.8	0.1	0.0	0.1	0.34326510344181155
280	0.0	0.0	0.0	0.0	0.8	0.1	0.1	0.0	0.32942899080238214
281	0.0	0.0	0.0	0.0	0.8	0.2	0.0	0.0	0.35953175969946133
282	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.1	0.335199266181923
283	0.0	0.0	0.0	0.0	0.9	0.0	0.1	0.0	0.3266400507725427
284	0.0	0.0	0.0	0.0	0.9	0.1	0.0	0.0	0.3289280656067538
285	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3420565282374011
286	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.9	0.36164846940802176
287	0.0	0.0	0.0	0.1	0.0	0.0	0.1	0.8	0.3452283708268007
288	0.0	0.0	0.0	0.1	0.0	0.0	0.2	0.7	0.36577485144717337
289	0.0	0.0	0.0	0.1	0.0	0.0	0.3	0.6	0.40267204711362675
290	0.0	0.0	0.0	0.1	0.0	0.0	0.4	0.5	0.43028899074807125
291	0.0	0.0	0.0	0.1	0.0	0.0	0.5	0.4	0.4313732663437705
292	0.0	0.0	0.0	0.1	0.0	0.0	0.6	0.3	0.4056283820603869
293	0.0	0.0	0.0	0.1	0.0	0.0	0.7	0.2	0.3694496604265954
294	0.0	0.0	0.0	0.1	0.0	0.0	0.8	0.1	0.3475398096625624
295	0.0	0.0	0.0	0.1	0.0	0.0	0.9	0.0	0.3605891327248019
296	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.8	0.3402298364962055
297	0.0	0.0	0.0	0.1	0.0	0.1	0.1	0.7	0.33395977648695974
298	0.0	0.0	0.0	0.1	0.0	0.1	0.2	0.6	0.3539747353018107
299	0.0	0.0	0.0	0.1	0.0	0.1	0.3	0.5	0.3779004036126906
300	0.0	0.0	0.0	0.1	0.0	0.1	0.4	0.4	0.3859341415704768
301	0.0	0.0	0.0	0.1	0.0	0.1	0.5	0.3	0.37155180482041017
302	0.0	0.0	0.0	0.1	0.0	0.1	0.6	0.2	0.3443207769932196
303	0.0	0.0	0.0	0.1	0.0	0.1	0.7	0.1	0.32430495001661197
304	0.0	0.0	0.0	0.1	0.0	0.1	0.8	0.0	0.33176147461304767
305	0.0	0.0	0.0	0.1	0.0	0.2	0.0	0.7	0.35297540663039556
306	0.0	0.0	0.0	0.1	0.0	0.2	0.1	0.6	0.34574210862092425
307	0.0	0.0	0.0	0.1	0.0	0.2	0.2	0.5	0.3518357281617854
308	0.0	0.0	0.0	0.1	0.0	0.2	0.3	0.4	0.35445086011556465
309	0.0	0.0	0.0	0.1	0.0	0.2	0.4	0.3	0.3450282769697764
310	0.0	0.0	0.0	0.1	0.0	0.2	0.5	0.2	0.3278816278086696
311	0.0	0.0	0.0	0.1	0.0	0.2	0.6	0.1	0.3168886617524962
312	0.0	0.0	0.0	0.1	0.0	0.2	0.7	0.0	0.32757669489266394
313	0.0	0.0	0.0	0.1	0.0	0.3	0.0	0.6	0.3817499468124254
314	0.0	0.0	0.0	0.1	0.0	0.3	0.1	0.5	0.36141831997329066
315	0.0	0.0	0.0	0.1	0.0	0.3	0.2	0.4	0.3463167677472203
316	0.0	0.0	0.0	0.1	0.0	0.3	0.3	0.3	0.33057270396907107
317	0.0	0.0	0.0	0.1	0.0	0.3	0.4	0.2	0.3170196688558876
318	0.0	0.0	0.0	0.1	0.0	0.3	0.5	0.1	0.3151060705398483
319	0.0	0.0	0.0	0.1	0.0	0.3	0.6	0.0	0.33459569806844325
320	0.0	0.0	0.0	0.1	0.0	0.4	0.0	0.5	0.4052646167229902
321	0.0	0.0	0.0	0.1	0.0	0.4	0.1	0.4	0.3660761580544268
322	0.0	0.0	0.0	0.1	0.0	0.4	0.2	0.3	0.33383265202478885
