     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.22015,0.04630,0.11664,0.10674,0.51016,0.0309530
0.27137,0.26796,0.30232,0.07585,0.08251,0.0980717
0.04456,0.56009,0.39327,0.00138,0.00070,0.0746703
0.27788,0.09256,0.62588,0.00165,0.00203,0.1376700
0.00495,0.00223,0.70325,0.28628,0.00328,0.0849387
0.56072,0.00441,0.43059,0.00226,0.00202,0.0538880
0.09005,0.15547,0.62800,0.00314,0.12334,0.1483866
0.13759,0.00447,0.65804,0.00117,0.19872,0.1388304
0.00117,0.00346,0.00353,0.98918,0.00266,0.0406356
0.00378,0.19290,0.49371,0.00359,0.30602,0.1310274
0.00426,0.45806,0.00345,0.53302,0.00122,0.1399707
0.00026,0.34209,0.00041,0.44120,0.21604,0.0592433
0.00337,0.30074,0.28399,0.41011,0.00178,0.0935530
0.23147,0.27053,0.00056,0.49717,0.00027,0.0604250
0.00008,0.65078,0.00254,0.34584,0.00076,0.1332510
0.04477,0.01392,0.93313,0.00388,0.00429,0.1305133
0.00378,0.06076,0.73480,0.00191,0.19875,0.1517975
0.38791,0.60413,0.00433,0.00247,0.00115,0.0045856
0.00102,0.21667,0.77773,0.00190,0.00269,0.1248105
0.00451,0.49026,0.00151,0.00325,0.50047,0.0000013
0.00108,0.00330,0.60843,0.00079,0.38639,0.1475056
0.00420,0.00031,0.00416,0.00188,0.98945,0.0000000
0.00327,0.00389,0.58316,0.11227,0.29741,0.1514449
0.00212,0.00175,0.41475,0.14471,0.43667,0.1038942
0.15350,0.16994,0.56865,0.10688,0.00103,0.1338768
0.99102,0.00116,0.00335,0.00324,0.00123,0.0121235
0.28913,0.00046,0.41111,0.29554,0.00377,0.1173811
0.00089,0.00220,0.30638,0.68655,0.00397,0.0797096
0.63189,0.00056,0.00013,0.36383,0.00359,0.0133627
0.17461,0.00300,0.47549,0.15078,0.19613,0.1312985
0.62515,0.00304,0.00264,0.00200,0.36717,0.0439674
0.00093,0.07087,0.66549,0.00245,0.26026,0.1583593
0.00053,0.00409,0.00387,0.68779,0.30371,0.0384518
0.00355,0.00433,0.42499,0.36336,0.20377,0.1258875
0.21129,0.00042,0.20275,0.44360,0.14194,0.0808979
0.00153,0.99102,0.00242,0.00206,0.00297,0.0000003
0.70367,0.28597,0.00101,0.00496,0.00438,0.0254551
0.37881,0.29655,0.00034,0.00404,0.32026,0.0057972
0.00383,0.09814,0.59451,0.09758,0.20594,0.1502526
0.22468,0.25342,0.51799,0.00043,0.00347,0.1319774
0.28729,0.00131,0.39008,0.00182,0.31950,0.0968542
0.00457,0.27670,0.00287,0.71582,0.00004,0.1201493
0.00376,0.74947,0.00023,0.00130,0.24524,0.0000001
0.00437,0.25682,0.59061,0.00090,0.14731,0.1457390
0.00423,0.19098,0.49166,0.14533,0.16781,0.1322190
0.00092,0.55740,0.14794,0.29144,0.00231,0.0808170
0.19262,0.00067,0.80184,0.00182,0.00305,0.2016422
0.45080,0.00492,0.19883,0.16032,0.18512,0.0678615
0.00256,0.00203,0.00114,0.36645,0.62782,0.0132722
0.78639,0.00181,0.20643,0.00215,0.00322,0.0195267
0.17321,0.53231,0.00082,0.29101,0.00264,0.0536093
0.26063,0.00134,0.00027,0.73676,0.00101,0.0382656
0.30504,0.00361,0.00312,0.34637,0.34186,0.0240380
0.00387,0.45165,0.29871,0.00153,0.24424,0.0464514
0.00226,0.09794,0.21740,0.37903,0.30337,0.0719899
0.32311,0.00269,0.00226,0.00405,0.66788,0.0074473
0.47496,0.26503,0.25406,0.00443,0.00153,0.0818163
0.09715,0.00465,0.44716,0.44670,0.00435,0.1165170
0.25621,0.17095,0.27303,0.29976,0.00005,0.0920672
0.00015,0.23521,0.00083,0.00208,0.76173,0.0000000
0.49188,0.28437,0.00353,0.21936,0.00086,0.0244310
0.00079,0.00317,0.29179,0.00397,0.70027,0.0262343
0.00075,0.26740,0.00200,0.23120,0.49865,0.0065761
0.00010,0.79033,0.20382,0.00154,0.00420,0.0134466
0.19601,0.00132,0.79623,0.00380,0.00264,0.2003701
0.25346,0.47062,0.27151,0.00289,0.00152,0.0716403
0.17127,0.00290,0.76044,0.06251,0.00288,0.1710263
0.17222,0.19533,0.27604,0.00196,0.35445,0.0799400
0.00294,0.34201,0.52899,0.12179,0.00426,0.1083926
0.54161,0.00101,0.24304,0.21231,0.00203,0.0709229
0.00238,0.21039,0.15785,0.62840,0.00097,0.0887700
0.75179,0.00435,0.00099,0.10158,0.14130,0.0382929
0.00106,0.57331,0.00114,0.24836,0.17613,0.0336249
