     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.18911,0.28488,0.22070,0.07120,0.23410,0.0952576
0.30275,0.14185,0.24186,0.19265,0.12088,0.0529019
0.00058,0.47399,0.14616,0.00367,0.37559,0.1481270
0.00088,0.99275,0.00011,0.00493,0.00134,0.0330021
0.00020,0.34005,0.00080,0.00256,0.65638,0.0870165
0.00054,0.52864,0.01469,0.14818,0.30794,0.1452912
0.00180,0.58738,0.04797,0.00248,0.36037,0.1521512
0.00094,0.56746,0.14541,0.00596,0.28023,0.1556180
0.00305,0.49098,0.42938,0.00255,0.07403,0.1038382
0.00425,0.57090,0.11832,0.00227,0.30426,0.1524026
0.00118,0.32222,0.00215,0.67006,0.00440,0.0188295
0.00383,0.55964,0.11023,0.02290,0.30340,0.1561818
0.08334,0.56130,0.05880,0.00236,0.29421,0.1553245
0.04159,0.56618,0.09018,0.00081,0.30124,0.1624881
0.06949,0.56216,0.08252,0.00293,0.28289,0.1608203
0.08133,0.56066,0.08524,0.00327,0.26951,0.1578075
0.07320,0.56317,0.08601,0.00447,0.27315,0.1534259
0.06835,0.55355,0.06027,0.00388,0.31395,0.1632137
0.09921,0.54143,0.01905,0.00375,0.33656,0.1598018
0.09515,0.54204,0.02437,0.00352,0.33492,0.1643878
0.11612,0.52899,0.00477,0.00397,0.34615,0.1665229
0.14022,0.50505,0.00119,0.00169,0.35185,0.1565469
0.10080,0.55339,0.00196,0.00487,0.33898,0.1648466
0.09890,0.55961,0.00013,0.00275,0.33861,0.1626753
0.10053,0.56143,0.00069,0.00394,0.33341,0.1597932
0.09742,0.55056,0.00084,0.00141,0.34978,0.1623400
0.09741,0.54992,0.00014,0.00310,0.34944,0.1606877
0.10353,0.55217,0.00112,0.00281,0.34037,0.1661039
0.11151,0.55883,0.00166,0.00128,0.32672,0.1645837
0.11761,0.56449,0.00243,0.00096,0.31451,0.1623544
0.11519,0.56324,0.00087,0.00283,0.31787,0.1613593
0.10586,0.55561,0.00037,0.00112,0.33705,0.1673566
0.10184,0.55898,0.00018,0.00088,0.33812,0.1626773
0.09821,0.55963,0.00313,0.00332,0.33572,0.1654157
0.11257,0.56297,0.00386,0.00491,0.31568,0.1583891
0.00031,0.00092,0.99305,0.00486,0.00086,0.0657966
0.50026,0.48804,0.00363,0.00399,0.00407,0.0799160
0.00417,0.00132,0.00114,0.51236,0.48101,0.0001164
0.09685,0.55841,0.00028,0.00493,0.33954,0.1632100
0.09392,0.55555,0.00474,0.00462,0.34117,0.1621540
0.00165,0.00247,0.60915,0.38571,0.00102,0.0639821
0.09475,0.56373,0.00466,0.00314,0.33372,0.1634834
0.09499,0.56545,0.00242,0.00422,0.33292,0.1585382
0.00314,0.54221,0.21283,0.23717,0.00465,0.0977727
0.99082,0.00230,0.00037,0.00388,0.00263,0.0000002
0.10768,0.55554,0.00487,0.00485,0.32707,0.1611216
0.10350,0.55771,0.00071,0.00324,0.33483,0.1623150
0.10042,0.55732,0.00360,0.00221,0.33645,0.1583922
0.10657,0.55461,0.00333,0.00226,0.33323,0.1718681
0.11796,0.54897,0.00440,0.00384,0.32483,0.1633173
0.11553,0.55003,0.00359,0.00204,0.32880,0.1631688
0.11951,0.54713,0.00309,0.00352,0.32676,0.1582142
0.08654,0.56013,0.00491,0.00463,0.34380,0.1626322
0.10156,0.55795,0.00026,0.00133,0.33890,0.1657983
0.09052,0.56399,0.00094,0.00465,0.33990,0.1680699
0.08374,0.56727,0.00050,0.00332,0.34517,0.1636484
0.08103,0.56474,0.00490,0.00170,0.34763,0.1611364
0.08438,0.56920,0.00370,0.00468,0.33804,0.1639720
0.08902,0.57016,0.00153,0.00130,0.33799,0.1634665
0.08497,0.56797,0.00392,0.00117,0.34197,0.1588523
0.09966,0.56576,0.00254,0.00224,0.32980,0.1661520
0.10126,0.56817,0.00328,0.00221,0.32507,0.1626301
0.10401,0.57007,0.00309,0.00468,0.31815,0.1595966
0.08742,0.55221,0.00435,0.00448,0.35154,0.1562556
0.11256,0.56438,0.00022,0.00251,0.32033,0.1638362
0.49091,0.00109,0.00192,0.00228,0.50380,0.0000002
0.10874,0.56751,0.00176,0.00016,0.32184,0.1581131
0.10743,0.56176,0.00033,0.00368,0.32680,0.1675349
0.10948,0.56520,0.00111,0.00103,0.32318,0.1701406
0.11198,0.57127,0.00179,0.00253,0.31243,0.1660665
0.11564,0.56996,0.00231,0.00097,0.31113,0.1629210
0.11175,0.57388,0.00496,0.00479,0.30462,0.1626037
0.11284,0.57135,0.00326,0.00211,0.31044,0.1600583
0.00170,0.00246,0.63530,0.00122,0.35932,0.0658369
0.10965,0.57391,0.00134,0.00412,0.31098,0.1650967
0.11358,0.57273,0.00408,0.00479,0.30482,0.1670646
0.11662,0.57561,0.00147,0.00389,0.30242,0.1657843
0.11563,0.57461,0.00205,0.00399,0.30372,0.1708534
0.11989,0.57792,0.00201,0.00339,0.29678,0.1609379
0.11670,0.57783,0.00022,0.00377,0.30147,0.1618209
0.11507,0.57574,0.00024,0.00211,0.30684,0.1572460
0.11440,0.57558,0.00469,0.00300,0.30233,0.1667389
0.11354,0.57643,0.00018,0.00172,0.30813,0.1662296
0.34189,0.00323,0.64986,0.00017,0.00485,0.1564173
0.26441,0.00336,0.72403,0.00369,0.00451,0.1431051
0.44655,0.00404,0.54596,0.00233,0.00112,0.1621913
0.37446,0.06918,0.54964,0.00371,0.00301,0.1148150
0.37513,0.00262,0.56089,0.06122,0.00013,0.1434487
0.12000,0.55359,0.00319,0.03656,0.28666,0.1625942
0.12165,0.55866,0.00455,0.03071,0.28443,0.1601287
0.39464,0.00132,0.52318,0.00177,0.07909,0.1351014
0.13034,0.56603,0.00090,0.00475,0.29797,0.1646176
0.13250,0.56262,0.00438,0.00022,0.30029,0.1651174
0.13273,0.56578,0.00462,0.00093,0.29593,0.1678690
0.13886,0.56628,0.00033,0.00236,0.29217,0.1638545
0.42163,0.00149,0.00390,0.57056,0.00242,0.0006514
0.13913,0.56513,0.00070,0.00106,0.29399,0.1687333
0.14267,0.56431,0.00261,0.00383,0.28658,0.1647966
0.14284,0.56290,0.00280,0.00206,0.28940,0.1610907
0.13602,0.56731,0.00120,0.00093,0.29454,0.1643778
0.13718,0.56847,0.00253,0.00070,0.29112,0.1627999
0.13614,0.56574,0.00084,0.00481,0.29247,0.1640477
0.13998,0.55950,0.00347,0.00276,0.29429,0.1595684
0.12762,0.57216,0.00462,0.00344,0.29216,0.1646076
0.13036,0.57260,0.00199,0.00312,0.29194,0.1600332
0.00150,0.00234,0.25800,0.00408,0.73408,0.0078953
0.13156,0.56310,0.00411,0.00165,0.29958,0.1578047
