     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.04768,0.15314,0.27744,0.30956,0.21217,0.0954204
0.08523,0.28393,0.36177,0.22637,0.04270,0.1084591
0.98828,0.00456,0.00193,0.00096,0.00428,0.0172502
0.00288,0.86188,0.13205,0.00250,0.00069,0.0067110
0.16711,0.05590,0.57339,0.19900,0.00460,0.1297087
0.00278,0.13892,0.85434,0.00264,0.00132,0.1145901
0.00208,0.00194,0.61093,0.38243,0.00263,0.0876089
0.26147,0.08125,0.55571,0.00397,0.09760,0.1299995
0.38427,0.02382,0.39912,0.19022,0.00258,0.1064713
0.18060,0.19745,0.61692,0.00056,0.00447,0.1418482
0.00074,0.21715,0.56905,0.00319,0.20987,0.1444552
0.00008,0.00142,0.40569,0.00284,0.58997,0.0656728
0.00386,0.32661,0.62056,0.00146,0.04751,0.1262856
0.13795,0.23980,0.43690,0.00276,0.18259,0.1278395
0.02872,0.10547,0.66207,0.00214,0.20159,0.1560916
0.32717,0.00205,0.00357,0.66719,0.00003,0.0363657
0.53481,0.46105,0.00181,0.00190,0.00042,0.0099583
0.00020,0.00246,0.67965,0.07199,0.24569,0.1527429
0.44892,0.00240,0.00166,0.13866,0.40836,0.0210910
0.00218,0.10183,0.60258,0.10885,0.18456,0.1529300
0.00487,0.00044,0.73982,0.00374,0.25112,0.1438546
0.08888,0.00122,0.57252,0.10820,0.22918,0.1502108
0.00058,0.47658,0.00150,0.00467,0.51666,0.0000001
0.13538,0.00326,0.71974,0.00212,0.13950,0.1296243
0.00106,0.40754,0.00381,0.58470,0.00289,0.1414456
0.00357,0.55777,0.00318,0.43375,0.00173,0.1390838
0.16445,0.39257,0.00496,0.43357,0.00445,0.0706786
0.00039,0.00215,0.00464,0.98803,0.00479,0.0411565
0.00092,0.00489,0.00407,0.62159,0.36853,0.0354332
0.00425,0.05658,0.61920,0.00242,0.31754,0.1524718
0.00299,0.10596,0.62775,0.08020,0.18310,0.1549528
0.11871,0.00288,0.56278,0.00191,0.31371,0.1380169
0.00009,0.42906,0.00270,0.42331,0.14484,0.0765191
0.00171,0.12959,0.23150,0.63359,0.00361,0.0852259
0.00149,0.00355,0.54220,0.16047,0.29229,0.1429411
0.00474,0.00352,0.00143,0.00258,0.98772,0.0000000
0.66617,0.00291,0.32727,0.00222,0.00143,0.0316128
0.06477,0.12959,0.63111,0.00292,0.17161,0.1532623
0.17182,0.00064,0.41829,0.24084,0.16840,0.1261895
0.67210,0.00271,0.00420,0.31675,0.00423,0.0155364
0.07304,0.11210,0.57802,0.06991,0.16694,0.1529124
0.28494,0.28300,0.42485,0.00463,0.00258,0.1174585
0.00024,0.00288,0.00409,0.31225,0.68054,0.0100367
0.00295,0.20501,0.63904,0.15088,0.00212,0.1147487
0.29292,0.00288,0.00218,0.00018,0.70184,0.0051508
0.37743,0.28159,0.00354,0.00456,0.33288,0.0063494
0.00466,0.11530,0.64939,0.00160,0.22905,0.1628468
0.37610,0.00099,0.30743,0.00314,0.31235,0.0828596
0.00476,0.11904,0.58478,0.00474,0.28668,0.1527885
0.00332,0.43021,0.13371,0.42953,0.00324,0.0967434
0.00020,0.00420,0.42316,0.37379,0.19865,0.1316268
0.00002,0.57787,0.41877,0.00096,0.00238,0.0675273
0.26489,0.73016,0.00118,0.00215,0.00160,0.0013144
0.20492,0.00099,0.34190,0.45099,0.00119,0.1083177
0.71437,0.00478,0.00248,0.00119,0.27718,0.0546081
0.00117,0.74024,0.00495,0.00407,0.24957,0.0000026
0.00273,0.10540,0.53277,0.09827,0.26083,0.1462614
0.00318,0.00497,0.36815,0.24840,0.37530,0.1043596
0.00225,0.00194,0.67355,0.13557,0.18669,0.1476162
0.00202,0.11716,0.67889,0.00393,0.19800,0.1545516
0.31791,0.16917,0.29119,0.21853,0.00321,0.0947344
0.07662,0.12865,0.62228,0.00334,0.16912,0.1496184
0.00287,0.10478,0.68120,0.00111,0.21004,0.1563972
0.09084,0.10755,0.56197,0.08013,0.15951,0.1456085
0.00169,0.00412,0.66341,0.00401,0.32678,0.1510527
0.00250,0.10593,0.60451,0.00171,0.28536,0.1594513
0.00231,0.13915,0.55675,0.00238,0.29941,0.1479275
0.00428,0.36620,0.35363,0.00157,0.27432,0.0717658
0.00409,0.25628,0.00225,0.73459,0.00279,0.1162166
0.00306,0.17898,0.43845,0.37935,0.00016,0.0972521
0.29882,0.00269,0.69391,0.00148,0.00311,0.1593613
0.17445,0.00080,0.16702,0.47225,0.18547,0.0737940
0.36547,0.00121,0.62930,0.00353,0.00049,0.1289692
0.22911,0.49284,0.27707,0.00065,0.00033,0.0697219
0.15612,0.11995,0.29138,0.00021,0.43234,0.0697626
0.77853,0.21305,0.00451,0.00104,0.00288,0.0383823
0.47639,0.19355,0.21804,0.00052,0.11150,0.0724809
0.00116,0.00439,0.19992,0.66576,0.12878,0.0818053
0.00092,0.72325,0.00421,0.27076,0.00088,0.1060993
0.20710,0.00347,0.78312,0.00427,0.00205,0.1929838
0.00046,0.24166,0.00124,0.27041,0.48623,0.0083018
0.00119,0.22901,0.00480,0.00277,0.76223,0.0000026
0.46390,0.00072,0.16565,0.23108,0.13865,0.0567053
0.17249,0.51487,0.00243,0.15841,0.15180,0.0215857
0.50429,0.24606,0.00223,0.24296,0.00446,0.0255535
0.19508,0.00175,0.00115,0.34864,0.45339,0.0196704
0.41551,0.00185,0.00065,0.43805,0.14393,0.0231796
0.00317,0.19320,0.00438,0.64233,0.15693,0.0794228
0.25806,0.21117,0.00489,0.28914,0.23674,0.0300358
0.00067,0.59253,0.20938,0.19462,0.00280,0.0613762
0.40159,0.00432,0.17419,0.41561,0.00429,0.0683386
0.00138,0.39265,0.46295,0.14091,0.00212,0.0976750
0.15121,0.00244,0.83758,0.00438,0.00439,0.2014786
0.00478,0.00219,0.18738,0.00130,0.80434,0.0044880
0.16297,0.19371,0.00252,0.63882,0.00197,0.0699901
0.18760,0.00476,0.21705,0.13137,0.45923,0.0620411
0.22858,0.37478,0.18993,0.00376,0.20295,0.0531323
0.12674,0.00184,0.87029,0.00059,0.00055,0.1961984
0.19137,0.24820,0.00166,0.00167,0.55710,0.0008569
0.00244,0.00099,0.18622,0.45380,0.35655,0.0706510
0.00262,0.45291,0.13431,0.16567,0.24449,0.0249221
0.11040,0.00103,0.82490,0.06052,0.00315,0.1611659
