     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.31920,0.01169,0.21529,0.00375,0.45007,0.0156273
0.34057,0.16951,0.18559,0.09747,0.20687,0.0494039
0.27248,0.22923,0.23098,0.20706,0.06025,0.0641071
0.18083,0.56346,0.00163,0.25262,0.00146,0.1270106
0.00198,0.98724,0.00182,0.00467,0.00429,0.0358754
0.01575,0.51890,0.00173,0.46012,0.00350,0.0654408
0.30128,0.56535,0.00174,0.13135,0.00027,0.1101574
0.13951,0.54914,0.00580,0.17751,0.12804,0.1529617
0.06797,0.55077,0.09905,0.11813,0.16408,0.1542374
0.07358,0.54777,0.00567,0.12882,0.24416,0.1601623
0.07700,0.47484,0.02462,0.16332,0.26022,0.1555098
0.02501,0.57147,0.00127,0.16453,0.23773,0.1452328
0.12731,0.51973,0.02171,0.07850,0.25275,0.1582192
0.11943,0.51574,0.02682,0.11735,0.22066,0.1546996
0.09048,0.51291,0.06200,0.09099,0.24363,0.1547561
0.12498,0.51998,0.00361,0.12576,0.22568,0.1556641
0.11209,0.52292,0.02628,0.12226,0.21645,0.1502993
0.10720,0.52590,0.00309,0.10867,0.25515,0.1674406
0.06733,0.49725,0.00223,0.02516,0.40804,0.1580965
0.09303,0.52206,0.00340,0.06965,0.31186,0.1611289
0.00119,0.54453,0.44792,0.00214,0.00422,0.0728635
0.00256,0.33897,0.00001,0.05424,0.60423,0.0974343
0.08123,0.56622,0.00260,0.02151,0.32843,0.1638106
0.07532,0.57563,0.00413,0.00762,0.33729,0.1682605
0.05753,0.59410,0.00368,0.00070,0.34399,0.1612354
0.09603,0.57108,0.00081,0.00201,0.33007,0.1689946
0.10167,0.00347,0.00284,0.54421,0.34781,0.0005690
0.10898,0.56559,0.00435,0.00293,0.31815,0.1576847
0.06223,0.57834,0.00118,0.00448,0.35377,0.1616243
0.04607,0.56360,0.04972,0.00329,0.33733,0.1584167
0.00392,0.00293,0.99250,0.00003,0.00062,0.0656869
0.00154,0.00405,0.66425,0.00004,0.33013,0.0732563
0.08775,0.56430,0.00291,0.03235,0.31269,0.1608763
0.08780,0.56175,0.00120,0.02929,0.31995,0.1657369
0.00143,0.00015,0.65508,0.34264,0.00069,0.0676643
0.09069,0.55892,0.00183,0.02890,0.31967,0.1597904
0.08220,0.56258,0.00386,0.03076,0.32060,0.1584797
0.09095,0.55786,0.00426,0.00029,0.34664,0.1664894
0.09385,0.55703,0.00137,0.00019,0.34757,0.1638221
0.09673,0.54981,0.00463,0.00205,0.34678,0.1640600
0.09512,0.55389,0.00474,0.00475,0.34150,0.1577949
0.07924,0.56752,0.00086,0.00086,0.35152,0.1609935
0.08729,0.55806,0.00410,0.03462,0.31593,0.1685787
0.08820,0.55764,0.00309,0.03611,0.31495,0.1583581
0.08749,0.56016,0.00420,0.03161,0.31653,0.1627878
0.08600,0.55888,0.00497,0.03491,0.31524,0.1626083
0.08397,0.55892,0.00432,0.03513,0.31766,0.1657226
0.08509,0.55804,0.00146,0.03514,0.32027,0.1600572
0.08847,0.55841,0.00264,0.03338,0.31711,0.1656637
