     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.50730,0.18373,0.02245,0.16407,0.12245,0.0310284
0.15543,0.33476,0.01787,0.14540,0.34653,0.1121299
0.00432,0.59175,0.00013,0.06185,0.34195,0.1510999
0.00013,0.53347,0.46084,0.00280,0.00276,0.0735867
0.00080,0.68008,0.00449,0.31225,0.00237,0.0761842
0.00361,0.36083,0.00318,0.00157,0.63081,0.1016968
0.11814,0.63477,0.00389,0.00496,0.23824,0.1618699
0.00241,0.00494,0.57311,0.00097,0.41857,0.0540422
0.00256,0.60369,0.11998,0.00054,0.27323,0.1564257
0.00113,0.00188,0.00005,0.99419,0.00275,0.0000000
0.00491,0.81922,0.00182,0.00443,0.16962,0.0915608
0.13291,0.51662,0.06714,0.00013,0.28321,0.1565771
0.32286,0.62731,0.00407,0.00400,0.04176,0.1214521
0.09259,0.55124,0.08317,0.08001,0.19299,0.1600650
0.00106,0.28766,0.28320,0.32141,0.10668,0.0785373
0.00484,0.45040,0.20783,0.00010,0.33683,0.1405843
0.31463,0.00142,0.67955,0.00437,0.00003,0.1504238
0.12538,0.00062,0.86651,0.00497,0.00252,0.1093015
0.24952,0.00427,0.56981,0.17577,0.00062,0.0932678
0.33203,0.17226,0.48859,0.00260,0.00452,0.0791694
0.00489,0.00209,0.00459,0.00163,0.98680,0.0000000
0.23830,0.44413,0.00092,0.31435,0.00229,0.1012752
0.00097,0.00126,0.00463,0.53301,0.46012,0.0002379
0.00146,0.48341,0.00238,0.24709,0.26566,0.1365874
0.25112,0.00270,0.60512,0.00485,0.13622,0.1228157
0.13757,0.56321,0.00036,0.06970,0.22917,0.1622983
0.52207,0.00166,0.47126,0.00355,0.00147,0.1542561
0.40314,0.00056,0.00059,0.59283,0.00288,0.0000763
0.46292,0.00043,0.00451,0.00211,0.53004,0.0000004
0.45774,0.00137,0.37930,0.00406,0.15753,0.0808955
0.11646,0.55338,0.00036,0.00106,0.32874,0.1613707
0.21730,0.53943,0.00192,0.00416,0.23720,0.1431926
0.85607,0.00005,0.13663,0.00236,0.00489,0.0395155
0.11896,0.62188,0.12581,0.00168,0.13166,0.1342544
0.00207,0.00392,0.74562,0.24536,0.00302,0.0625350
0.01905,0.54298,0.06365,0.00251,0.37181,0.1512996
0.00280,0.00448,0.35172,0.64008,0.00092,0.0248847
0.00098,0.00339,0.21445,0.15363,0.62756,0.0055787
0.00137,0.53178,0.11667,0.11214,0.23804,0.1612560
0.09774,0.56879,0.00290,0.10304,0.22753,0.1640282
0.00188,0.33873,0.00053,0.65593,0.00293,0.0201831
0.61724,0.37734,0.00052,0.00364,0.00126,0.0496915
0.00386,0.53740,0.23100,0.22475,0.00299,0.1058108
0.00331,0.19140,0.73110,0.00136,0.07283,0.0606663
0.00397,0.48865,0.09066,0.10107,0.31565,0.1532362
0.00299,0.00438,0.44728,0.28771,0.25764,0.0261139
0.10628,0.57124,0.00274,0.10873,0.21100,0.1656895
0.54579,0.00473,0.26112,0.18350,0.00485,0.0733498
0.10035,0.50819,0.07521,0.13229,0.18397,0.1575987
0.18704,0.11307,0.00122,0.00205,0.69662,0.0109425
0.08868,0.54440,0.00249,0.08614,0.27829,0.1644812
0.31488,0.00420,0.00033,0.36099,0.31961,0.0001987
0.12990,0.57884,0.00119,0.11654,0.17352,0.1586474
0.00302,0.50010,0.23284,0.06528,0.19876,0.1458536
0.73439,0.00149,0.00155,0.26069,0.00188,0.0007262
0.07989,0.58618,0.00165,0.00388,0.32840,0.1613209
0.26564,0.48504,0.13990,0.10543,0.00400,0.1013837
0.07670,0.53394,0.00317,0.08032,0.30588,0.1602864
0.00027,0.00458,0.00153,0.77017,0.22344,0.0004415
0.14200,0.52831,0.00169,0.13324,0.19477,0.1579822
0.00097,0.58536,0.08392,0.10761,0.22214,0.1494958
0.00284,0.31798,0.40994,0.00343,0.26580,0.1107359
0.19257,0.79794,0.00144,0.00387,0.00418,0.0984404
0.09221,0.52164,0.10788,0.00299,0.27527,0.1582554
0.00223,0.45830,0.00360,0.12642,0.40944,0.1457573
0.00345,0.58235,0.00446,0.00232,0.40742,0.1471871
0.00377,0.76626,0.22345,0.00464,0.00188,0.0555951
0.00082,0.42127,0.14450,0.13149,0.30191,0.1439654
0.10777,0.52084,0.00429,0.00257,0.36454,0.1630947
0.08236,0.55289,0.00307,0.07883,0.28284,0.1650410
0.20084,0.00407,0.35183,0.00186,0.44139,0.0360657
0.00247,0.29112,0.50484,0.20154,0.00004,0.0596789
0.22786,0.15808,0.20387,0.40670,0.00349,0.0314865
0.21626,0.62987,0.00110,0.14872,0.00405,0.1237200
0.00347,0.29921,0.00051,0.40199,0.29481,0.0871632
0.08282,0.52291,0.07111,0.05966,0.26350,0.1655750
0.10974,0.47640,0.16663,0.00301,0.24422,0.1454922
0.00116,0.29154,0.20762,0.00237,0.49731,0.0883138
0.12139,0.50834,0.00028,0.15086,0.21914,0.1556587
0.62420,0.00266,0.36669,0.00412,0.00233,0.1255275
0.11911,0.61292,0.00212,0.00419,0.26165,0.1565607
0.00322,0.00308,0.82275,0.00477,0.16618,0.0792251
0.11202,0.51527,0.00137,0.00148,0.36986,0.1589804
0.07738,0.55625,0.00265,0.07551,0.28820,0.1607758
0.08173,0.55847,0.00031,0.07378,0.28572,0.1610913
0.76047,0.00142,0.00264,0.00100,0.23447,0.0000407
0.11866,0.61302,0.00382,0.00126,0.26324,0.1599153
0.00223,0.55364,0.17976,0.00224,0.26214,0.1541140
0.10590,0.50566,0.00083,0.19420,0.19341,0.1512432
0.20748,0.52215,0.00147,0.00487,0.26403,0.1572011
0.58145,0.16348,0.25314,0.00049,0.00144,0.0597890
0.12650,0.61184,0.00234,0.00343,0.25589,0.1565075
0.07068,0.54383,0.07462,0.00188,0.30899,0.1558791
0.07821,0.50236,0.09213,0.10523,0.22208,0.1559953
0.11418,0.51352,0.00206,0.00384,0.36640,0.1629266
0.00290,0.59084,0.00260,0.13195,0.27171,0.1474158
0.16639,0.53580,0.00044,0.07483,0.22254,0.1562055
