     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.25254,0.24158,0.38034,0.11462,0.01092,0.1102587
0.32388,0.11213,0.23156,0.29731,0.03513,0.0858269
0.00456,0.93849,0.05097,0.00281,0.00318,0.0010069
0.29246,0.02001,0.66728,0.01980,0.00044,0.1404330
0.00464,0.02353,0.96818,0.00268,0.00097,0.0825734
0.54733,0.00492,0.44217,0.00270,0.00289,0.0583113
0.14415,0.01079,0.61649,0.22494,0.00363,0.1258190
0.15635,0.03892,0.60206,0.00305,0.19962,0.1381294
0.00025,0.13706,0.27542,0.23100,0.35627,0.0748292
0.16301,0.15686,0.65865,0.00247,0.01901,0.1445609
0.00183,0.14417,0.00272,0.84701,0.00429,0.0852645
0.00151,0.45728,0.00002,0.53785,0.00334,0.1455376
0.00256,0.33028,0.20392,0.46098,0.00226,0.0935743
0.16577,0.41010,0.00131,0.41815,0.00466,0.0765065
0.21970,0.06701,0.54933,0.07444,0.08953,0.1313263
0.00102,0.00374,0.44980,0.00293,0.54252,0.0880307
0.38157,0.00083,0.00022,0.00374,0.61365,0.0163165
0.00037,0.24519,0.54624,0.00059,0.20762,0.1420360
0.00199,0.42410,0.22422,0.00121,0.34848,0.0225131
0.00237,0.09613,0.67669,0.00112,0.22369,0.1582682
0.00346,0.25063,0.00255,0.57129,0.17207,0.0752611
0.00216,0.00101,0.64199,0.11484,0.24000,0.1544807
0.00380,0.41645,0.57643,0.00092,0.00240,0.1104031
0.71525,0.27471,0.00458,0.00135,0.00411,0.0301649
0.63359,0.00163,0.00468,0.35641,0.00369,0.0157277
0.00377,0.13267,0.64119,0.09659,0.12579,0.1426997
0.00401,0.00093,0.36831,0.62256,0.00420,0.0869015
0.00486,0.00397,0.00424,0.00263,0.98429,0.0000000
0.00395,0.00255,0.48483,0.29272,0.21595,0.1416463
0.28403,0.00271,0.00233,0.70736,0.00356,0.0358111
0.00056,0.61397,0.00348,0.37885,0.00315,0.1323868
0.39230,0.60235,0.00188,0.00039,0.00309,0.0030220
0.00007,0.00374,0.00442,0.44255,0.54922,0.0186559
0.37910,0.00406,0.00151,0.30396,0.31137,0.0240273
0.74289,0.00486,0.00379,0.00237,0.24609,0.0575913
0.46028,0.25198,0.00124,0.00401,0.28249,0.0120517
0.00251,0.00427,0.69974,0.00170,0.29178,0.1497891
0.00395,0.00136,0.19533,0.58627,0.21309,0.0837623
0.00099,0.00119,0.57467,0.11558,0.30757,0.1494980
0.22715,0.00121,0.39363,0.37504,0.00296,0.1165482
0.00103,0.10151,0.61746,0.00324,0.27677,0.1621981
0.00233,0.65759,0.33718,0.00012,0.00277,0.0462353
0.13299,0.00311,0.43707,0.20307,0.22377,0.1312547
0.00031,0.28600,0.00401,0.00064,0.70903,0.0000000
0.00220,0.71592,0.00234,0.00428,0.27526,0.0000025
0.00366,0.09993,0.60605,0.00182,0.28854,0.1660487
0.39147,0.00216,0.28468,0.00313,0.31856,0.0811543
0.00457,0.21305,0.52545,0.25612,0.00082,0.1056045
0.00073,0.10273,0.57875,0.00218,0.31561,0.1591906
0.00371,0.49888,0.00292,0.35931,0.13517,0.0608462
0.10434,0.14005,0.48229,0.00018,0.27314,0.1383085
0.19452,0.00171,0.79911,0.00418,0.00049,0.2067125
0.98984,0.00107,0.00081,0.00353,0.00476,0.0172782
0.49628,0.24371,0.25506,0.00302,0.00192,0.0800539
0.17061,0.00499,0.82026,0.00036,0.00379,0.2010613
0.77160,0.00005,0.21957,0.00407,0.00472,0.0204229
0.46969,0.00460,0.31309,0.21254,0.00008,0.0889507
0.20848,0.44936,0.33996,0.00024,0.00197,0.0882357
0.00378,0.48375,0.29814,0.21219,0.00213,0.0781267
0.13954,0.00322,0.18970,0.00413,0.66341,0.0271825
0.00343,0.00486,0.00200,0.78818,0.20153,0.0470211
0.09068,0.25013,0.00364,0.65409,0.00146,0.0895555
0.27806,0.25700,0.26658,0.00445,0.19391,0.0803103
0.00238,0.18536,0.41644,0.22248,0.17334,0.1189996
0.15375,0.20538,0.00081,0.17013,0.46993,0.0092325
0.14651,0.00331,0.79616,0.00085,0.05317,0.1505699
0.00090,0.00143,0.57629,0.41996,0.00142,0.0881724
0.08205,0.06529,0.31320,0.41046,0.12899,0.1104914
0.47775,0.29811,0.00085,0.22013,0.00317,0.0260493
0.13824,0.67853,0.00383,0.17903,0.00037,0.0412431
0.00192,0.21122,0.78148,0.00176,0.00362,0.1251088
0.53485,0.00060,0.17257,0.11475,0.17723,0.0577697
0.18627,0.00361,0.00319,0.53892,0.26801,0.0377990
0.18789,0.00091,0.21022,0.59873,0.00225,0.0854075
0.20171,0.47473,0.00327,0.00259,0.31770,0.0010107
0.00097,0.00196,0.00162,0.22100,0.77445,0.0048236
0.15878,0.00115,0.45016,0.00153,0.38838,0.1177952
0.14602,0.00189,0.79864,0.05305,0.00040,0.1735794
0.16110,0.00027,0.16389,0.23767,0.43706,0.0503534
0.40973,0.00070,0.11032,0.47855,0.00070,0.0512851
0.00411,0.18990,0.27102,0.00192,0.53304,0.0308361
0.26752,0.41777,0.16278,0.15032,0.00162,0.0612491
0.00013,0.49652,0.00371,0.00054,0.49910,0.0000001
0.28162,0.00233,0.26255,0.29084,0.16266,0.0905603
