  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.00000,0.97500,0.00000,0.01000,0.01500,0.12257,0.00966,1.28428
  3,0.00000,0.79000,0.00000,0.21000,0.00000,0.11961,0.00540,0.80761
  4,0.01000,0.54500,0.03500,0.27500,0.13500,0.11980,0.00392,0.44506
  5,0.03000,0.57000,0.08000,0.17000,0.15000,0.11943,0.00330,0.39042
  6,0.03000,0.50000,0.08500,0.06500,0.32000,0.15987,0.00491,0.44112
  7,0.03000,0.50500,0.08000,0.06000,0.32500,0.16006,0.00431,0.44877
  8,0.03500,0.49500,0.09000,0.06500,0.31500,0.15934,0.00388,0.45472
  9,0.03500,0.49500,0.09500,0.06000,0.31500,0.15932,0.00360,0.46323
 10,0.05500,0.55000,0.10500,0.01000,0.28000,0.16116,0.00334,0.43381
 11,0.04000,0.54000,0.10500,0.02500,0.29000,0.15878,0.00322,0.44314
 12,0.04500,0.54000,0.10500,0.02000,0.29000,0.15885,0.00290,0.43987
 13,0.05000,0.53500,0.10000,0.02000,0.29500,0.15938,0.00268,0.43018
 14,0.05000,0.54000,0.09500,0.02000,0.29500,0.15933,0.00249,0.43099
 15,0.05500,0.53500,0.09500,0.02000,0.29500,0.15928,0.00232,0.43070
 16,0.06500,0.53500,0.09000,0.02500,0.28500,0.15889,0.00244,0.43605
 17,0.06500,0.53500,0.08500,0.03000,0.28500,0.15894,0.00258,0.43331
 17,0.00000,0.00000,0.97500,0.00000,0.02500,0.06787,0.00258,0.43331
 18,0.06500,0.54000,0.08500,0.02500,0.28500,0.15875,0.00251,0.43989
 19,0.09500,0.58000,0.03000,0.02000,0.27500,0.16154,0.00273,0.43843
 20,0.09500,0.57500,0.03000,0.02500,0.27500,0.16148,0.00260,0.43879
 21,0.33000,0.00000,0.67000,0.00000,0.00000,0.15926,0.00390,0.41695
 21,0.10500,0.58000,0.00000,0.04500,0.27000,0.16291,0.00390,0.41695
 22,0.38000,0.00000,0.62000,0.00000,0.00000,0.16047,0.00507,0.39858
 22,0.11000,0.58500,0.00000,0.03000,0.27500,0.16279,0.00507,0.39858
 23,0.42000,0.00000,0.58000,0.00000,0.00000,0.16570,0.00516,0.40798
 23,0.11500,0.58500,0.00000,0.03000,0.27000,0.16267,0.00516,0.40798
 24,0.42000,0.00000,0.58000,0.00000,0.00000,0.16563,0.00525,0.41247
 24,0.11500,0.59000,0.00000,0.02500,0.27000,0.16243,0.00525,0.41247
 25,0.42000,0.00000,0.58000,0.00000,0.00000,0.16558,0.00505,0.41298
 25,0.11500,0.59000,0.00000,0.02500,0.27000,0.16241,0.00505,0.41298
 26,0.42000,0.00000,0.58000,0.00000,0.00000,0.16561,0.00484,0.40322
 26,0.10500,0.57500,0.00000,0.05000,0.27000,0.16455,0.00484,0.40322
 27,0.42000,0.00000,0.58000,0.00000,0.00000,0.16553,0.00484,0.40952
 27,0.10500,0.57500,0.00000,0.05000,0.27000,0.16446,0.00484,0.40952
 28,0.42500,0.00000,0.57500,0.00000,0.00000,0.16522,0.00479,0.41343
 28,0.10500,0.57500,0.00000,0.05000,0.27000,0.16437,0.00479,0.41343
 29,0.42500,0.00000,0.57500,0.00000,0.00000,0.16528,0.00456,0.40241
 29,0.11500,0.56500,0.00000,0.05000,0.27000,0.16464,0.00456,0.40241
 30,0.42500,0.00000,0.57500,0.00000,0.00000,0.16532,0.00436,0.40103
 30,0.11000,0.56500,0.00000,0.05500,0.27000,0.16457,0.00436,0.40103
 31,0.42500,0.00000,0.57500,0.00000,0.00000,0.16527,0.00435,0.40479
 31,0.11500,0.56500,0.00000,0.05000,0.27000,0.16457,0.00435,0.40479
 32,0.42500,0.00000,0.57500,0.00000,0.00000,0.16514,0.00435,0.40695
 32,0.11000,0.56500,0.00000,0.05500,0.27000,0.16454,0.00435,0.40695
 33,0.42500,0.00000,0.57500,0.00000,0.00000,0.16457,0.00448,0.41171
 33,0.11000,0.56500,0.00000,0.05500,0.27000,0.16445,0.00448,0.41171
 34,0.42500,0.00000,0.57500,0.00000,0.00000,0.16438,0.00457,0.41927
 34,0.11000,0.56500,0.00000,0.05500,0.27000,0.16433,0.00457,0.41927
 35,0.42500,0.00000,0.57500,0.00000,0.00000,0.16440,0.00446,0.41642
 35,0.11500,0.56500,0.00000,0.04500,0.27500,0.16386,0.00446,0.41642
 36,0.42500,0.00000,0.57500,0.00000,0.00000,0.16423,0.00441,0.41888
 36,0.11500,0.56500,0.00000,0.04500,0.27500,0.16371,0.00441,0.41888
 37,0.42500,0.00000,0.57500,0.00000,0.00000,0.16422,0.00437,0.41855
 37,0.11500,0.56500,0.00000,0.04500,0.27500,0.16388,0.00437,0.41855
 38,0.42500,0.00000,0.57500,0.00000,0.00000,0.16419,0.00431,0.41872
 38,0.11000,0.55500,0.01000,0.04500,0.28000,0.16351,0.00431,0.41872
 39,0.42500,0.00000,0.57500,0.00000,0.00000,0.16415,0.00412,0.41672
 39,0.11000,0.55500,0.01000,0.04500,0.28000,0.16349,0.00412,0.41672
 40,0.42500,0.00000,0.57500,0.00000,0.00000,0.16421,0.00388,0.39583
 40,0.11000,0.55500,0.00000,0.05000,0.28500,0.16633,0.00388,0.39583
 41,0.42500,0.00000,0.57500,0.00000,0.00000,0.16419,0.00383,0.39844
 41,0.11000,0.55500,0.00000,0.05000,0.28500,0.16624,0.00383,0.39844
 42,0.42500,0.00000,0.57500,0.00000,0.00000,0.16422,0.00395,0.40345
 42,0.11000,0.55500,0.00000,0.05500,0.28000,0.16621,0.00395,0.40345
 43,0.42500,0.00000,0.57500,0.00000,0.00000,0.16427,0.00413,0.41058
 43,0.11000,0.55500,0.00000,0.05000,0.28500,0.16627,0.00413,0.41058
 44,0.42500,0.00000,0.57500,0.00000,0.00000,0.16424,0.00415,0.41479
 44,0.11000,0.55500,0.00000,0.05000,0.28500,0.16618,0.00415,0.41479
 45,0.42500,0.00000,0.57500,0.00000,0.00000,0.16418,0.00410,0.41761
 45,0.11000,0.55500,0.00000,0.05000,0.28500,0.16609,0.00410,0.41761
 46,0.42500,0.00000,0.57500,0.00000,0.00000,0.16417,0.00422,0.42500
 46,0.11000,0.55500,0.00000,0.04500,0.29000,0.16533,0.00422,0.42500
 47,0.42500,0.00000,0.57500,0.00000,0.00000,0.16424,0.00440,0.42709
 47,0.11000,0.55500,0.00000,0.04500,0.29000,0.16523,0.00440,0.42709
 48,0.42500,0.00000,0.57500,0.00000,0.00000,0.16431,0.00435,0.42364
 48,0.11000,0.55500,0.00000,0.04500,0.29000,0.16522,0.00435,0.42364
 49,0.42500,0.00000,0.57500,0.00000,0.00000,0.16429,0.00425,0.42415
 49,0.11000,0.55500,0.00000,0.04500,0.29000,0.16518,0.00425,0.42415
 50,0.42500,0.00000,0.57500,0.00000,0.00000,0.16426,0.00425,0.42798
 50,0.11000,0.55500,0.00000,0.04500,0.29000,0.16510,0.00425,0.42798
 51,0.43000,0.00000,0.57000,0.00000,0.00000,0.16583,0.00432,0.42821
 51,0.11000,0.55500,0.00000,0.04500,0.29000,0.16512,0.00432,0.42821
 52,0.43000,0.00000,0.57000,0.00000,0.00000,0.16582,0.00435,0.43196
 52,0.11000,0.55500,0.00000,0.04500,0.29000,0.16502,0.00435,0.43196
 53,0.43000,0.00000,0.57000,0.00000,0.00000,0.16581,0.00437,0.43498
 53,0.11000,0.55500,0.00000,0.04500,0.29000,0.16497,0.00437,0.43498
 54,0.43000,0.00000,0.57000,0.00000,0.00000,0.16581,0.00444,0.43822
 54,0.11000,0.55500,0.00000,0.04500,0.29000,0.16484,0.00444,0.43822
 55,0.43000,0.00000,0.57000,0.00000,0.00000,0.16579,0.00446,0.44098
 55,0.11000,0.55500,0.00000,0.04500,0.29000,0.16474,0.00446,0.44098
 56,0.43000,0.00000,0.57000,0.00000,0.00000,0.16578,0.00460,0.44773
 56,0.11000,0.55500,0.00000,0.04000,0.29500,0.16459,0.00460,0.44773
 57,0.43000,0.00000,0.57000,0.00000,0.00000,0.16577,0.00462,0.44946
 57,0.11000,0.55500,0.00000,0.04000,0.29500,0.16453,0.00462,0.44946
 58,0.43000,0.00000,0.57000,0.00000,0.00000,0.16588,0.00453,0.43956
 58,0.11000,0.56000,0.00000,0.04000,0.29000,0.16487,0.00453,0.43956
 59,0.43000,0.00000,0.57000,0.00000,0.00000,0.16582,0.00458,0.44360
 59,0.11000,0.56000,0.00000,0.04000,0.29000,0.16482,0.00458,0.44360
 60,0.43000,0.00000,0.57000,0.00000,0.00000,0.16579,0.00453,0.44408
 60,0.11000,0.56000,0.00000,0.04000,0.29000,0.16476,0.00453,0.44408
 61,0.43000,0.00000,0.57000,0.00000,0.00000,0.16583,0.00446,0.43588
 61,0.11000,0.56500,0.00000,0.02000,0.30500,0.16639,0.00446,0.43588
 62,0.43000,0.00000,0.57000,0.00000,0.00000,0.16581,0.00450,0.44047
 62,0.11000,0.56000,0.00000,0.03000,0.30000,0.16561,0.00450,0.44047
 63,0.43000,0.00000,0.57000,0.00000,0.00000,0.16581,0.00450,0.44079
 63,0.11000,0.56000,0.00000,0.03000,0.30000,0.16558,0.00450,0.44079
 64,0.43000,0.00000,0.57000,0.00000,0.00000,0.16573,0.00453,0.44374
 64,0.11000,0.56000,0.00000,0.03500,0.29500,0.16559,0.00453,0.44374
 65,0.43000,0.00000,0.57000,0.00000,0.00000,0.16573,0.00453,0.44365
 65,0.11000,0.56000,0.00000,0.03500,0.29500,0.16562,0.00453,0.44365
 66,0.43000,0.00000,0.57000,0.00000,0.00000,0.16568,0.00447,0.44487
 66,0.11000,0.56000,0.00000,0.03500,0.29500,0.16560,0.00447,0.44487
 67,0.43000,0.00000,0.57000,0.00000,0.00000,0.16560,0.00429,0.43937
 67,0.11000,0.56000,0.00000,0.03000,0.30000,0.16558,0.00429,0.43937
 68,0.42500,0.00000,0.57500,0.00000,0.00000,0.16544,0.00472,0.44883
 68,0.11000,0.56000,0.00000,0.03000,0.30000,0.16552,0.00472,0.44883
 69,0.42500,0.00000,0.57500,0.00000,0.00000,0.16544,0.00472,0.44827
 69,0.11000,0.56000,0.00000,0.03000,0.30000,0.16564,0.00472,0.44827
 70,0.42500,0.00000,0.57500,0.00000,0.00000,0.16542,0.00474,0.45038
 70,0.11000,0.56000,0.00000,0.03000,0.30000,0.16563,0.00474,0.45038
 71,0.42500,0.00000,0.57500,0.00000,0.00000,0.16542,0.00473,0.45028
 71,0.11000,0.56000,0.00000,0.03000,0.30000,0.16557,0.00473,0.45028
 72,0.42500,0.00000,0.57500,0.00000,0.00000,0.16540,0.00479,0.45306
 72,0.11000,0.56000,0.00000,0.03000,0.30000,0.16550,0.00479,0.45306
 73,0.42500,0.00000,0.57500,0.00000,0.00000,0.16540,0.00482,0.45450
 73,0.11000,0.56000,0.00000,0.03000,0.30000,0.16533,0.00482,0.45450
 74,0.42500,0.00000,0.57500,0.00000,0.00000,0.16539,0.00478,0.45418
 74,0.11000,0.56000,0.00000,0.03000,0.30000,0.16535,0.00478,0.45418
 75,0.42500,0.00000,0.57500,0.00000,0.00000,0.16540,0.00479,0.45415
 75,0.11000,0.56000,0.00000,0.03000,0.30000,0.16530,0.00479,0.45415
 76,0.42500,0.00000,0.57500,0.00000,0.00000,0.16539,0.00481,0.45471
 76,0.11000,0.56000,0.00000,0.03000,0.30000,0.16529,0.00481,0.45471
 77,0.42500,0.00000,0.57500,0.00000,0.00000,0.16544,0.00481,0.45533
 77,0.11000,0.56000,0.00000,0.03000,0.30000,0.16527,0.00481,0.45533
 78,0.42500,0.00000,0.57500,0.00000,0.00000,0.16543,0.00484,0.45672
 78,0.11000,0.56000,0.00000,0.02500,0.30500,0.16511,0.00484,0.45672
 79,0.42500,0.00000,0.57500,0.00000,0.00000,0.16543,0.00484,0.45650
 79,0.11000,0.56000,0.00000,0.02500,0.30500,0.16514,0.00484,0.45650
 80,0.42000,0.00000,0.58000,0.00000,0.00000,0.16589,0.00491,0.45736
 80,0.11000,0.56000,0.00000,0.02500,0.30500,0.16514,0.00491,0.45736
 81,0.42000,0.00000,0.58000,0.00000,0.00000,0.16589,0.00495,0.45990
 81,0.11000,0.56000,0.00000,0.03000,0.30000,0.16476,0.00495,0.45990
 82,0.42000,0.00000,0.58000,0.00000,0.00000,0.16588,0.00501,0.46298
 82,0.11000,0.56500,0.00000,0.02500,0.30000,0.16436,0.00501,0.46298
 83,0.42000,0.00000,0.58000,0.00000,0.00000,0.16589,0.00500,0.46200
 83,0.11500,0.56500,0.00000,0.02500,0.29500,0.16437,0.00500,0.46200
 84,0.42000,0.00000,0.58000,0.00000,0.00000,0.16589,0.00502,0.46289
 84,0.11000,0.56500,0.00000,0.02500,0.30000,0.16424,0.00502,0.46289
 85,0.42000,0.00000,0.58000,0.00000,0.00000,0.16588,0.00502,0.46266
 85,0.11000,0.56500,0.00000,0.02000,0.30500,0.16430,0.00502,0.46266
 86,0.42000,0.00000,0.58000,0.00000,0.00000,0.16589,0.00501,0.46161
 86,0.11000,0.56000,0.00000,0.02500,0.30500,0.16422,0.00501,0.46161
 87,0.42000,0.00000,0.58000,0.00000,0.00000,0.16589,0.00501,0.46134
 87,0.11000,0.56000,0.00000,0.02500,0.30500,0.16428,0.00501,0.46134
 88,0.42000,0.00000,0.58000,0.00000,0.00000,0.16589,0.00502,0.46171
 88,0.11000,0.56000,0.00000,0.02500,0.30500,0.16428,0.00502,0.46171
 89,0.42000,0.00000,0.58000,0.00000,0.00000,0.16591,0.00493,0.45632
 89,0.11500,0.56000,0.00000,0.02500,0.30000,0.16423,0.00493,0.45632
 90,0.42000,0.00000,0.58000,0.00000,0.00000,0.16590,0.00494,0.45640
 90,0.11500,0.56000,0.00000,0.02500,0.30000,0.16423,0.00494,0.45640
 91,0.42000,0.00000,0.58000,0.00000,0.00000,0.16590,0.00496,0.45714
 91,0.11500,0.56000,0.00000,0.02500,0.30000,0.16422,0.00496,0.45714
 92,0.42000,0.00000,0.58000,0.00000,0.00000,0.16589,0.00498,0.45943
 92,0.11500,0.56000,0.00000,0.02500,0.30000,0.16421,0.00498,0.45943
 93,0.42000,0.00000,0.58000,0.00000,0.00000,0.16590,0.00498,0.45927
 93,0.11500,0.56000,0.00000,0.02500,0.30000,0.16425,0.00498,0.45927
 94,0.42000,0.00000,0.58000,0.00000,0.00000,0.16590,0.00499,0.45959
 94,0.11500,0.56000,0.00000,0.02000,0.30500,0.16420,0.00499,0.45959
 95,0.42000,0.00000,0.58000,0.00000,0.00000,0.16589,0.00503,0.45993
 95,0.11500,0.56500,0.00000,0.02000,0.30000,0.16451,0.00503,0.45993
 96,0.42000,0.00000,0.58000,0.00000,0.00000,0.16592,0.00494,0.45478
 96,0.11000,0.56500,0.00000,0.02000,0.30500,0.16430,0.00494,0.45478
 97,0.42000,0.00000,0.58000,0.00000,0.00000,0.16592,0.00495,0.45708
 97,0.11000,0.56000,0.00000,0.02500,0.30500,0.16429,0.00495,0.45708
 98,0.42000,0.00000,0.58000,0.00000,0.00000,0.16593,0.00500,0.45937
 98,0.11000,0.56000,0.00000,0.02500,0.30500,0.16429,0.00500,0.45937
 99,0.42000,0.00000,0.58000,0.00000,0.00000,0.16593,0.00500,0.45892
 99,0.11000,0.56500,0.00000,0.02000,0.30500,0.16436,0.00500,0.45892
100,0.42000,0.00000,0.58000,0.00000,0.00000,0.16593,0.00498,0.45769
100,0.11000,0.56000,0.00000,0.03000,0.30000,0.16452,0.00498,0.45769
101,0.42000,0.00000,0.58000,0.00000,0.00000,0.16591,0.00505,0.45979
101,0.11000,0.56000,0.00000,0.03000,0.30000,0.16450,0.00505,0.45979
102,0.42000,0.00000,0.58000,0.00000,0.00000,0.16590,0.00505,0.45993
102,0.11000,0.56000,0.00000,0.03000,0.30000,0.16449,0.00505,0.45993
103,0.42000,0.00000,0.58000,0.00000,0.00000,0.16590,0.00506,0.46019
103,0.11000,0.56000,0.00000,0.03000,0.30000,0.16446,0.00506,0.46019
104,0.42000,0.00000,0.58000,0.00000,0.00000,0.16590,0.00507,0.46051
104,0.11000,0.56000,0.00000,0.03000,0.30000,0.16439,0.00507,0.46051
105,0.42000,0.00000,0.58000,0.00000,0.00000,0.16590,0.00507,0.46062
105,0.11000,0.56000,0.00000,0.03000,0.30000,0.16439,0.00507,0.46062
106,0.42000,0.00000,0.58000,0.00000,0.00000,0.16590,0.00499,0.45737
106,0.11000,0.56000,0.00000,0.03000,0.30000,0.16435,0.00499,0.45737
107,0.42000,0.00000,0.58000,0.00000,0.00000,0.16590,0.00499,0.45781
107,0.11000,0.56000,0.00000,0.03000,0.30000,0.16435,0.00499,0.45781
108,0.42000,0.00000,0.58000,0.00000,0.00000,0.16590,0.00499,0.45750
108,0.11000,0.56500,0.00000,0.03000,0.29500,0.16444,0.00499,0.45750
109,0.42000,0.00000,0.58000,0.00000,0.00000,0.16593,0.00500,0.45394
109,0.11000,0.56500,0.00000,0.02500,0.30000,0.16438,0.00500,0.45394
110,0.42000,0.00000,0.58000,0.00000,0.00000,0.16595,0.00494,0.45029
110,0.11000,0.56500,0.00000,0.02500,0.30000,0.16444,0.00494,0.45029
111,0.42000,0.00000,0.58000,0.00000,0.00000,0.16595,0.00494,0.45144
111,0.11000,0.56500,0.00000,0.02500,0.30000,0.16444,0.00494,0.45144
112,0.42000,0.00000,0.58000,0.00000,0.00000,0.16597,0.00489,0.44846
112,0.11000,0.56500,0.00000,0.03000,0.29500,0.16447,0.00489,0.44846
113,0.42000,0.00000,0.58000,0.00000,0.00000,0.16594,0.00492,0.44829
113,0.11000,0.56500,0.00000,0.03000,0.29500,0.16456,0.00492,0.44829
114,0.42500,0.00000,0.57500,0.00000,0.00000,0.16703,0.00501,0.44880
114,0.11000,0.56500,0.00000,0.03000,0.29500,0.16456,0.00501,0.44880
115,0.42000,0.00000,0.58000,0.00000,0.00000,0.16679,0.00499,0.44882
115,0.11000,0.56500,0.00000,0.03000,0.29500,0.16456,0.00499,0.44882
116,0.42000,0.00000,0.58000,0.00000,0.00000,0.16678,0.00497,0.44868
116,0.11000,0.56500,0.00000,0.03000,0.29500,0.16451,0.00497,0.44868
117,0.42000,0.00000,0.58000,0.00000,0.00000,0.16679,0.00495,0.44725
117,0.11000,0.56500,0.00000,0.03000,0.29500,0.16452,0.00495,0.44725
118,0.42000,0.00000,0.58000,0.00000,0.00000,0.16679,0.00496,0.44736
118,0.11000,0.56000,0.00000,0.03500,0.29500,0.16458,0.00496,0.44736
119,0.42000,0.00000,0.58000,0.00000,0.00000,0.16671,0.00532,0.46273
119,0.11500,0.56000,0.00000,0.03500,0.29000,0.16439,0.00532,0.46273
120,0.42000,0.00000,0.58000,0.00000,0.00000,0.16671,0.00531,0.46252
120,0.11500,0.56000,0.00000,0.03500,0.29000,0.16439,0.00531,0.46252
