     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.00661,0.64577,0.01815,0.21848,0.11099,0.1148523
0.12466,0.28625,0.30884,0.23406,0.04618,0.0783531
0.00175,0.10775,0.00276,0.00405,0.88369,0.0124483
0.00087,0.98958,0.00042,0.00422,0.00491,0.0350932
0.00017,0.48775,0.00379,0.45300,0.05529,0.0751936
0.03078,0.51189,0.08658,0.10714,0.26362,0.1575491
0.22077,0.47641,0.00325,0.00125,0.29833,0.1424576
0.00034,0.57596,0.00423,0.00106,0.41841,0.1454481
0.00206,0.49226,0.20446,0.00335,0.29787,0.1528564
0.00335,0.40601,0.08703,0.12363,0.37998,0.1345693
0.08151,0.56546,0.11344,0.00043,0.23916,0.1548504
0.74154,0.25130,0.00322,0.00385,0.00008,0.0169622
0.00044,0.58658,0.39206,0.00453,0.01638,0.0803955
0.36956,0.00136,0.26722,0.00383,0.35803,0.0285122
0.38812,0.00470,0.00206,0.60234,0.00279,0.0005113
0.25423,0.53313,0.00226,0.12331,0.08706,0.1344520
0.00315,0.00112,0.99220,0.00033,0.00320,0.0679641
0.00035,0.00219,0.63676,0.00117,0.35954,0.0671935
0.11700,0.61655,0.00058,0.00223,0.26365,0.1634731
0.00056,0.00074,0.00280,0.59073,0.40518,0.0000860
0.33887,0.00006,0.65415,0.00263,0.00430,0.1589914
0.22481,0.14092,0.63115,0.00258,0.00053,0.0815151
0.48711,0.00437,0.50566,0.00166,0.00120,0.1583794
0.35706,0.00012,0.51533,0.12266,0.00483,0.1212188
0.00041,0.00068,0.35714,0.63936,0.00241,0.0273698
0.10034,0.53719,0.00368,0.09532,0.26346,0.1641501
0.18243,0.37766,0.00394,0.22719,0.20878,0.1231733
0.00471,0.00255,0.71206,0.27606,0.00462,0.0637603
0.00395,0.63923,0.07993,0.00040,0.27650,0.1461503
0.99409,0.00135,0.00250,0.00008,0.00198,0.0000006
0.31254,0.48130,0.20092,0.00045,0.00479,0.0814819
0.00223,0.00335,0.38302,0.29307,0.31833,0.0195982
0.35606,0.00162,0.55257,0.00333,0.08642,0.1302401
0.63971,0.00104,0.35161,0.00278,0.00486,0.1218278
0.00000,0.55193,0.00422,0.14045,0.30339,0.1439404
0.00174,0.00291,0.33304,0.00424,0.65808,0.0139512
0.08737,0.51637,0.05659,0.00236,0.33731,0.1605723
0.15888,0.62029,0.00396,0.00413,0.21274,0.1544662
0.00031,0.00391,0.00261,0.99200,0.00116,0.0000001
0.10990,0.54498,0.00013,0.05745,0.28753,0.1725564
0.69557,0.00232,0.00392,0.29486,0.00333,0.0016392
0.00236,0.33033,0.36728,0.00369,0.29633,0.1189876
0.10412,0.42133,0.00289,0.00496,0.46670,0.1395092
0.22819,0.45081,0.00288,0.31679,0.00133,0.1034928
0.22918,0.00087,0.00090,0.15293,0.61611,0.0000812
0.10800,0.53832,0.00225,0.06584,0.28558,0.1623597
0.10758,0.47708,0.11594,0.00413,0.29527,0.1478708
0.00415,0.49487,0.18744,0.14246,0.17109,0.1439962
0.67195,0.00419,0.00341,0.00452,0.31593,0.0000784
0.36506,0.00463,0.00110,0.35382,0.27538,0.0010597
0.43616,0.00035,0.55808,0.00111,0.00430,0.1659485
0.26240,0.73007,0.00181,0.00294,0.00278,0.1070288
0.00041,0.54263,0.21077,0.24290,0.00330,0.1058127
0.10931,0.56022,0.06367,0.07987,0.18693,0.1549375
0.00063,0.24660,0.00296,0.74770,0.00211,0.0082645
0.00297,0.37567,0.00060,0.29330,0.32747,0.1095911
0.00315,0.47459,0.12810,0.00218,0.39199,0.1501676
0.00095,0.78568,0.20648,0.00464,0.00225,0.0536633
0.39561,0.00003,0.26946,0.33066,0.00423,0.0449600
0.00096,0.24100,0.75059,0.00374,0.00371,0.0538554
0.10732,0.56851,0.00295,0.00062,0.32060,0.1733229
0.10309,0.57170,0.00034,0.00267,0.32219,0.1608667
0.10471,0.57129,0.00062,0.00132,0.32206,0.1647211
