  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.00000,0.30000,0.17500,0.29000,0.23500,0.09604,0.00496,0.57124
  3,0.08000,0.27000,0.20500,0.19500,0.25000,0.09307,0.00305,0.41387
  4,0.00000,0.52000,0.09000,0.00000,0.39000,0.15380,0.00965,0.76142
  5,0.00000,0.55500,0.19000,0.00000,0.25500,0.15612,0.00588,0.54616
  6,0.00000,0.49500,0.20500,0.00000,0.30000,0.15155,0.00460,0.50974
  7,0.00000,0.52000,0.15000,0.00000,0.33000,0.15119,0.00385,0.49001
  8,0.00000,0.53500,0.12500,0.00000,0.34000,0.15269,0.00375,0.51252
  9,0.05500,0.53000,0.09500,0.00000,0.32000,0.15471,0.00355,0.49700
 10,0.05500,0.53000,0.09500,0.00000,0.32000,0.15446,0.00325,0.50051
 11,0.05500,0.53500,0.08500,0.00500,0.32000,0.15383,0.00314,0.49925
 12,0.06000,0.54000,0.08000,0.00500,0.31500,0.15343,0.00309,0.51141
 13,0.13500,0.55500,0.00000,0.00000,0.31000,0.15994,0.00355,0.50004
 14,0.12500,0.59500,0.00000,0.00000,0.28000,0.16111,0.00325,0.44185
 15,0.12500,0.59500,0.00000,0.00000,0.28000,0.16068,0.00305,0.44969
 16,0.12000,0.59500,0.00000,0.00500,0.28000,0.16054,0.00306,0.45118
 17,0.34000,0.00000,0.66000,0.00000,0.00000,0.15811,0.00482,0.42515
 17,0.12500,0.60000,0.00000,0.00000,0.27500,0.16300,0.00482,0.42515
 18,0.35500,0.00000,0.64500,0.00000,0.00000,0.15830,0.00520,0.43207
 18,0.12500,0.60000,0.00000,0.00000,0.27500,0.16297,0.00520,0.43207
 19,0.41500,0.00000,0.58500,0.00000,0.00000,0.16374,0.00546,0.43635
 19,0.12000,0.60000,0.00000,0.00000,0.28000,0.16309,0.00546,0.43635
 20,0.42000,0.00000,0.58000,0.00000,0.00000,0.16398,0.00679,0.41310
 20,0.12500,0.60500,0.00000,0.00000,0.27000,0.16509,0.00679,0.41310
 21,0.42000,0.00000,0.58000,0.00000,0.00000,0.16395,0.00646,0.41377
 21,0.12500,0.60500,0.00000,0.00000,0.27000,0.16473,0.00646,0.41377
 22,0.42000,0.00000,0.58000,0.00000,0.00000,0.16395,0.00605,0.41242
 22,0.12500,0.60000,0.00000,0.00000,0.27500,0.16454,0.00605,0.41242
 23,0.42000,0.00000,0.58000,0.00000,0.00000,0.16367,0.00629,0.42012
 23,0.12500,0.60000,0.00000,0.00000,0.27500,0.16431,0.00629,0.42012
 24,0.41500,0.00000,0.58500,0.00000,0.00000,0.16381,0.00580,0.41372
 24,0.12500,0.60000,0.00000,0.00000,0.27500,0.16419,0.00580,0.41372
 25,0.42000,0.00000,0.58000,0.00000,0.00000,0.16378,0.00567,0.41834
 25,0.12500,0.59500,0.00000,0.00000,0.28000,0.16364,0.00567,0.41834
 26,0.42000,0.00000,0.58000,0.00000,0.00000,0.16368,0.00552,0.42711
 26,0.12000,0.57500,0.00000,0.01000,0.29500,0.16071,0.00552,0.42711
 27,0.42000,0.00000,0.58000,0.00000,0.00000,0.16365,0.00524,0.42446
 27,0.12000,0.57500,0.00000,0.01000,0.29500,0.16071,0.00524,0.42446
 28,0.42000,0.00000,0.58000,0.00000,0.00000,0.16362,0.00511,0.42655
 28,0.12000,0.57500,0.00000,0.01500,0.29000,0.16072,0.00511,0.42655
 29,0.41500,0.00000,0.58500,0.00000,0.00000,0.16379,0.00497,0.41660
 29,0.12500,0.55500,0.00000,0.05500,0.26500,0.16319,0.00497,0.41660
 30,0.41500,0.00000,0.58500,0.00000,0.00000,0.16371,0.00489,0.41973
 30,0.12500,0.55500,0.00000,0.05500,0.26500,0.16319,0.00489,0.41973
 31,0.41500,0.00000,0.58500,0.00000,0.00000,0.16366,0.00474,0.42080
