     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.10277,0.26822,0.17872,0.22726,0.22302,0.0925693
0.51570,0.13859,0.17072,0.00389,0.17109,0.0371227
0.00048,0.33201,0.00351,0.60409,0.05991,0.0322725
0.00276,0.44647,0.18271,0.03180,0.33626,0.1478691
0.00486,0.26465,0.00213,0.00353,0.72483,0.0670939
0.00417,0.71397,0.11907,0.00361,0.15919,0.1270487
0.00490,0.44493,0.38871,0.00135,0.16011,0.1187157
0.00330,0.59685,0.00344,0.00376,0.39265,0.1463045
0.14548,0.52345,0.03433,0.00450,0.29224,0.1511087
0.00135,0.00126,0.57013,0.00419,0.42307,0.0524458
0.00183,0.55849,0.00193,0.14739,0.29036,0.1456854
0.36615,0.62754,0.00371,0.00047,0.00213,0.1055378
0.13602,0.55032,0.00308,0.00257,0.30801,0.1678269
0.20003,0.42254,0.00318,0.00049,0.37376,0.1330313
0.12318,0.64949,0.00072,0.22639,0.00021,0.1111457
0.00299,0.00074,0.99171,0.00288,0.00167,0.0663455
0.34285,0.00265,0.64892,0.00077,0.00481,0.1578558
0.21159,0.00498,0.61159,0.17062,0.00122,0.0910532
0.47080,0.00422,0.52223,0.00125,0.00149,0.1590032
0.32929,0.14099,0.52657,0.00305,0.00009,0.0937822
0.00452,0.00309,0.00210,0.45118,0.53912,0.0003348
0.56667,0.00347,0.00044,0.42786,0.00156,0.0003758
0.35341,0.00217,0.51758,0.00140,0.12545,0.1142452
0.98559,0.00241,0.00470,0.00439,0.00291,0.0001617
0.00388,0.50541,0.26149,0.22815,0.00107,0.1050819
0.12750,0.64238,0.00115,0.00431,0.22466,0.1537491
0.00242,0.00079,0.28610,0.70794,0.00275,0.0142666
0.09580,0.54771,0.12152,0.00032,0.23465,0.1554451
0.16028,0.52543,0.00047,0.10339,0.21041,0.1615132
0.32435,0.42896,0.00159,0.24234,0.00275,0.0905389
0.28852,0.00250,0.00272,0.00163,0.70464,0.0000001
0.09249,0.50244,0.00390,0.08919,0.31197,0.1627414
0.00164,0.42554,0.00418,0.14597,0.42267,0.1275188
0.00389,0.00206,0.25604,0.00359,0.73441,0.0074933
0.00085,0.53163,0.13963,0.09265,0.23524,0.1571117
0.11657,0.62964,0.24927,0.00238,0.00214,0.0858948
0.12091,0.55970,0.00496,0.07616,0.23828,0.1631071
0.00040,0.24946,0.74798,0.00048,0.00168,0.0526051
0.00350,0.00085,0.00427,0.98776,0.00362,0.0000002
0.49641,0.00460,0.38132,0.11736,0.00032,0.1070051
0.62606,0.00265,0.36668,0.00034,0.00427,0.1297346
0.00236,0.55592,0.13936,0.00309,0.29926,0.1446913
0.23369,0.54527,0.00015,0.00329,0.21761,0.1483349
0.27631,0.00172,0.00476,0.71714,0.00007,0.0003541
0.00325,0.00348,0.44651,0.29435,0.25241,0.0263265
0.11005,0.57407,0.00048,0.08136,0.23404,0.1628277
0.36570,0.00122,0.00396,0.29633,0.33280,0.0001302
0.65880,0.33471,0.00261,0.00027,0.00360,0.0339487
0.00102,0.29926,0.31935,0.00047,0.37990,0.1021305
0.11960,0.51278,0.00089,0.14611,0.22063,0.1499343
0.09848,0.52842,0.08596,0.07412,0.21303,0.1495600
0.00471,0.22270,0.45894,0.31239,0.00126,0.0470130
0.10735,0.59378,0.00443,0.00160,0.29284,0.1614467
0.00422,0.54978,0.00228,0.24722,0.19650,0.1302162
0.00244,0.50861,0.14734,0.11589,0.22572,0.1514955
0.69968,0.00472,0.00139,0.00202,0.29219,0.0000212
0.09016,0.59954,0.00257,0.04771,0.26003,0.1625953
0.09885,0.56762,0.00480,0.00265,0.32608,0.1632513
0.00398,0.00336,0.00061,0.73154,0.26051,0.0003571
0.11920,0.62750,0.00305,0.00230,0.24796,0.1621692
0.09739,0.55763,0.00155,0.00424,0.33919,0.1645220
0.00369,0.00170,0.80072,0.00498,0.18891,0.0791870
0.08863,0.53275,0.07943,0.00424,0.29495,0.1573713
0.00072,0.67539,0.00415,0.06411,0.25562,0.1314148
0.27555,0.00248,0.29812,0.42105,0.00280,0.0324974
0.00075,0.98743,0.00468,0.00338,0.00375,0.0349495
0.10554,0.53455,0.00068,0.05513,0.30410,0.1599033
0.00226,0.34765,0.00235,0.34156,0.30618,0.0985855
0.10850,0.53765,0.08786,0.00417,0.26182,0.1592891
0.00020,0.52405,0.09577,0.00023,0.37974,0.1577201
0.00440,0.52857,0.00448,0.00353,0.45903,0.1472311
0.15006,0.60329,0.00421,0.00259,0.23985,0.1610993
0.42840,0.00313,0.55866,0.00489,0.00492,0.1605035
0.15665,0.54925,0.00376,0.08242,0.20791,0.1589084
0.11644,0.53825,0.07762,0.08535,0.18233,0.1511448
0.00194,0.48816,0.14519,0.12369,0.24102,0.1541177
0.28006,0.00014,0.27777,0.00179,0.44024,0.0184191
0.10512,0.55113,0.00041,0.00213,0.34122,0.1670895
0.10176,0.54741,0.00217,0.00365,0.34500,0.1615548
0.14859,0.62092,0.00446,0.00099,0.22504,0.1497674
0.00071,0.54575,0.14464,0.00146,0.30744,0.1543005
0.10279,0.51377,0.00347,0.06803,0.31193,0.1612438
0.10335,0.53785,0.00169,0.00062,0.35650,0.1549710
0.10456,0.54496,0.00030,0.00148,0.34870,0.1582432
0.10224,0.54551,0.00186,0.00270,0.34769,0.1649708
0.11002,0.51271,0.00466,0.08657,0.28604,0.1626770
0.00012,0.49260,0.13474,0.11511,0.25742,0.1606504
0.11784,0.51426,0.00010,0.09114,0.27666,0.1655036
0.08254,0.50894,0.08643,0.00361,0.31848,0.1514308
0.22584,0.53292,0.00365,0.00232,0.23527,0.1475869
0.10561,0.50575,0.00488,0.09175,0.29200,0.1620451
0.14015,0.60207,0.00398,0.07898,0.17481,0.1567244
0.30166,0.00401,0.69040,0.00126,0.00267,0.1496901
0.00261,0.60554,0.00278,0.38881,0.00026,0.0710871
0.00030,0.48025,0.16718,0.13555,0.21672,0.1526204
0.14138,0.49289,0.00037,0.12387,0.24150,0.1582170
0.37606,0.43444,0.18681,0.00236,0.00033,0.0742812
0.12548,0.47966,0.00382,0.20836,0.18268,0.1497495
0.20613,0.78075,0.00378,0.00449,0.00484,0.1033940
0.08700,0.53146,0.00080,0.07450,0.30623,0.1647133
0.00320,0.46869,0.10224,0.00262,0.42325,0.1465987
0.11471,0.41068,0.12778,0.34224,0.00459,0.0879582
0.07757,0.51376,0.06680,0.06532,0.27655,0.1563493
0.08651,0.52363,0.00185,0.07520,0.31281,0.1626501
0.08624,0.60308,0.00120,0.00239,0.30710,0.1596812
0.17369,0.54833,0.00204,0.08488,0.19106,0.1563462
0.09840,0.49477,0.00307,0.08186,0.32191,0.1562483
0.00351,0.58472,0.12971,0.12205,0.16002,0.1478368
0.09504,0.52310,0.11136,0.00100,0.26950,0.1554912
0.08204,0.55324,0.00050,0.07251,0.29171,0.1606445
0.09560,0.52345,0.10657,0.00343,0.27094,0.1540371
0.12099,0.46284,0.00149,0.08864,0.32603,0.1560609
0.20376,0.52188,0.00139,0.06861,0.20436,0.1516766
0.00018,0.44566,0.21630,0.12426,0.21360,0.1434112
0.09695,0.49747,0.00206,0.00233,0.40119,0.1562666
0.00441,0.56116,0.42906,0.00059,0.00477,0.0704035
0.00238,0.55793,0.00410,0.07808,0.35751,0.1502376
0.15065,0.44591,0.00042,0.11640,0.28662,0.1486243
0.00163,0.63403,0.00281,0.00396,0.35758,0.1461357
0.00444,0.49847,0.09080,0.09058,0.31571,0.1566371
0.07918,0.54449,0.08670,0.00496,0.28467,0.1583856
0.08805,0.49572,0.00499,0.00369,0.40754,0.1536252
0.12029,0.60171,0.00195,0.00337,0.27268,0.1604747
0.00288,0.72081,0.13594,0.13744,0.00293,0.0882082
0.10732,0.58527,0.00489,0.08958,0.21295,0.1580346
0.11050,0.30419,0.00313,0.11121,0.47097,0.0973214
0.80250,0.00108,0.00471,0.18883,0.00287,0.0016142
0.00017,0.45216,0.12766,0.24078,0.17923,0.1337359
0.10626,0.52496,0.08771,0.08856,0.19251,0.1503057
0.11670,0.49437,0.00020,0.19536,0.19336,0.1565896
0.11096,0.52869,0.08170,0.09713,0.18152,0.1637994
0.00155,0.54959,0.18131,0.00292,0.26464,0.1549399
0.24473,0.26911,0.00173,0.48118,0.00325,0.0448145
0.10305,0.48303,0.15655,0.00026,0.25712,0.1447065
0.11274,0.60228,0.00291,0.00090,0.28117,0.1658264
0.12059,0.59751,0.00105,0.00181,0.27904,0.1656393
0.17210,0.58338,0.00160,0.00016,0.24276,0.1581573
0.21070,0.55076,0.00221,0.00243,0.23391,0.1502333
0.09129,0.57685,0.00147,0.08398,0.24640,0.1610035
0.00129,0.55380,0.17510,0.00316,0.26665,0.1561825
0.00353,0.51793,0.08728,0.07910,0.31217,0.1557841
0.26703,0.00484,0.72337,0.00208,0.00268,0.1432587
0.10425,0.59116,0.00302,0.08839,0.21319,0.1588584
0.00156,0.52113,0.00091,0.00105,0.47535,0.1436559
0.00475,0.21118,0.56600,0.00234,0.21573,0.0747828
0.00165,0.00172,0.00169,0.00458,0.99036,0.0000000
0.22954,0.00008,0.68417,0.00027,0.08594,0.1333608
0.09660,0.58788,0.00089,0.00316,0.31147,0.1589801
0.10819,0.59026,0.00141,0.08815,0.21199,0.1576608
0.00328,0.56425,0.12216,0.00398,0.30634,0.1552874
