  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.07500,0.45500,0.43000,0.04000,0.00000,0.09433,0.00489,0.60891
  3,0.11500,0.46000,0.33500,0.09000,0.00000,0.09214,0.00307,0.52079
  4,0.14000,0.37000,0.37000,0.12000,0.00000,0.09041,0.00223,0.47006
  5,0.11000,0.37500,0.37000,0.14500,0.00000,0.09014,0.00179,0.46898
  6,0.01000,0.35000,0.38000,0.00000,0.26000,0.11111,0.00240,0.45366
  7,0.02000,0.40000,0.35500,0.00000,0.22500,0.11311,0.00218,0.42046
  8,0.01500,0.49500,0.09000,0.00000,0.40000,0.15130,0.00391,0.43942
  9,0.02000,0.49500,0.09500,0.00000,0.39000,0.15043,0.00357,0.44423
 10,0.09500,0.50500,0.04500,0.00000,0.35500,0.15501,0.00365,0.45749
 11,0.05000,0.58500,0.01500,0.00000,0.35000,0.15962,0.00388,0.46080
 12,0.06500,0.56000,0.03000,0.00000,0.34500,0.15706,0.00363,0.45692
 13,0.08000,0.56500,0.02500,0.00000,0.33000,0.15652,0.00384,0.47467
 14,0.08000,0.56500,0.02500,0.00000,0.33000,0.15639,0.00358,0.47592
 15,0.08000,0.53000,0.03500,0.03000,0.32500,0.15433,0.00341,0.45810
 16,0.14000,0.52000,0.00000,0.10500,0.23500,0.16221,0.00334,0.40787
 16,0.00000,0.00000,0.00000,1.00000,0.00000,-0.01290,0.00334,0.40787
 17,0.12500,0.52000,0.01500,0.09000,0.25000,0.16228,0.00305,0.39539
 17,0.00000,0.00000,0.00000,1.00000,0.00000,-0.00694,0.00305,0.39539
 18,0.12500,0.52500,0.00000,0.09000,0.26000,0.16095,0.00316,0.41096
 18,0.00000,0.00000,0.00000,1.00000,0.00000,-0.00941,0.00316,0.41096
 19,0.12500,0.54000,0.00000,0.09500,0.24000,0.16199,0.00326,0.41049
 19,0.00000,0.00000,0.00000,1.00000,0.00000,-0.01301,0.00326,0.41049
 20,0.12500,0.54000,0.00000,0.09500,0.24000,0.16198,0.00297,0.40517
 20,0.00000,0.00000,0.00000,1.00000,0.00000,-0.01189,0.00297,0.40517
 21,0.12500,0.54000,0.00000,0.09500,0.24000,0.16192,0.00278,0.40269
 21,0.00000,0.00000,0.00000,1.00000,0.00000,-0.01140,0.00278,0.40269
 22,0.12500,0.54000,0.00000,0.09500,0.24000,0.16203,0.00278,0.39818
 23,0.35000,0.00000,0.65000,0.00000,0.00000,0.16186,0.00430,0.39896
 23,0.12500,0.53500,0.00000,0.10000,0.24000,0.16276,0.00430,0.39896
 23,0.00000,0.00000,0.00000,1.00000,0.00000,-0.01039,0.00430,0.39896
 24,0.32500,0.00000,0.67500,0.00000,0.00000,0.16289,0.00454,0.40785
 24,0.12500,0.53500,0.00000,0.10000,0.24000,0.16258,0.00454,0.40785
 25,0.40000,0.00000,0.60000,0.00000,0.00000,0.16580,0.00488,0.40839
 25,0.12500,0.53500,0.00000,0.10000,0.24000,0.16275,0.00488,0.40839
 26,0.40000,0.00000,0.60000,0.00000,0.00000,0.16579,0.00453,0.40316
 26,0.12500,0.53500,0.00000,0.10000,0.24000,0.16277,0.00453,0.40316
 27,0.40000,0.00000,0.60000,0.00000,0.00000,0.16573,0.00459,0.40946
 27,0.12500,0.53500,0.00000,0.10000,0.24000,0.16274,0.00459,0.40946
 28,0.40000,0.00000,0.60000,0.00000,0.00000,0.16559,0.00462,0.41251
 28,0.12500,0.53500,0.00000,0.10500,0.23500,0.16247,0.00462,0.41251
 29,0.40000,0.00000,0.60000,0.00000,0.00000,0.16548,0.00438,0.40927
 29,0.12000,0.53500,0.00000,0.10500,0.24000,0.16248,0.00438,0.40927
 30,0.40000,0.00000,0.60000,0.00000,0.00000,0.16539,0.00421,0.40906
 30,0.12000,0.53500,0.00000,0.10500,0.24000,0.16243,0.00421,0.40906
 31,0.40000,0.00000,0.60000,0.00000,0.00000,0.16511,0.00420,0.41397
 31,0.12000,0.53500,0.00000,0.10500,0.24000,0.16231,0.00420,0.41397
 32,0.40000,0.00000,0.60000,0.00000,0.00000,0.16526,0.00434,0.39430
 32,0.11500,0.53000,0.00000,0.13000,0.22500,0.16338,0.00434,0.39430
 33,0.41000,0.00000,0.59000,0.00000,0.00000,0.16452,0.00459,0.40436
 33,0.11500,0.53000,0.00000,0.12500,0.23000,0.16326,0.00459,0.40436
 34,0.41000,0.00000,0.59000,0.00000,0.00000,0.16449,0.00457,0.41252
 34,0.12000,0.54000,0.00000,0.10500,0.23500,0.16155,0.00457,0.41252
 35,0.41000,0.00000,0.59000,0.00000,0.00000,0.16453,0.00457,0.41050
 35,0.12000,0.54000,0.00000,0.10000,0.24000,0.16219,0.00457,0.41050
 36,0.41000,0.00000,0.59000,0.00000,0.00000,0.16450,0.00449,0.41355
 36,0.12000,0.54000,0.00000,0.10000,0.24000,0.16220,0.00449,0.41355
 37,0.41000,0.00000,0.59000,0.00000,0.00000,0.16444,0.00441,0.41592
 37,0.12000,0.54000,0.00000,0.10000,0.24000,0.16216,0.00441,0.41592
 37,0.00000,0.00000,0.00000,1.00000,0.00000,0.00016,0.00441,0.41592
 38,0.41000,0.00000,0.59000,0.00000,0.00000,0.16446,0.00459,0.42455
 38,0.12000,0.55500,0.00000,0.08000,0.24500,0.16302,0.00459,0.42455
 38,0.00000,0.00000,0.00000,1.00000,0.00000,0.00023,0.00459,0.42455
 39,0.41000,0.00000,0.59000,0.00000,0.00000,0.16442,0.00449,0.42578
 39,0.12000,0.55500,0.00000,0.08000,0.24500,0.16307,0.00449,0.42578
 39,0.00000,0.00000,0.00000,1.00000,0.00000,0.00023,0.00449,0.42578
 40,0.41000,0.00000,0.59000,0.00000,0.00000,0.16438,0.00449,0.43030
 40,0.12000,0.55500,0.00000,0.08000,0.24500,0.16306,0.00449,0.43030
 40,0.00000,0.00000,0.00000,1.00000,0.00000,0.00022,0.00449,0.43030
 41,0.41000,0.00000,0.59000,0.00000,0.00000,0.16436,0.00443,0.43145
 41,0.12000,0.55500,0.00000,0.08000,0.24500,0.16300,0.00443,0.43145
 41,0.00000,0.00000,0.00000,1.00000,0.00000,0.00021,0.00443,0.43145
 42,0.41000,0.00000,0.59000,0.00000,0.00000,0.16427,0.00442,0.43142
 42,0.12000,0.55500,0.00000,0.08000,0.24500,0.16300,0.00442,0.43142
 43,0.41000,0.00000,0.59000,0.00000,0.00000,0.16426,0.00445,0.43369
 43,0.12000,0.55000,0.00000,0.08500,0.24500,0.16300,0.00445,0.43369
 44,0.41000,0.00000,0.59000,0.00000,0.00000,0.16426,0.00449,0.43509
 44,0.12000,0.55000,0.00000,0.08500,0.24500,0.16268,0.00449,0.43509
 45,0.41000,0.00000,0.59000,0.00000,0.00000,0.16430,0.00457,0.43668
 45,0.12000,0.55000,0.00000,0.08500,0.24500,0.16263,0.00457,0.43668
 46,0.41000,0.00000,0.59000,0.00000,0.00000,0.16428,0.00431,0.43148
 46,0.12000,0.55000,0.00000,0.08500,0.24500,0.16263,0.00431,0.43148
 47,0.41000,0.00000,0.59000,0.00000,0.00000,0.16426,0.00424,0.43328
 47,0.12000,0.55000,0.00000,0.08500,0.24500,0.16263,0.00424,0.43328
 48,0.41000,0.00000,0.59000,0.00000,0.00000,0.16426,0.00425,0.43440
 48,0.12000,0.55000,0.00000,0.08500,0.24500,0.16257,0.00425,0.43440
 49,0.41000,0.00000,0.59000,0.00000,0.00000,0.16430,0.00440,0.43650
 49,0.11500,0.55500,0.00000,0.08500,0.24500,0.16239,0.00440,0.43650
 50,0.42500,0.00000,0.57500,0.00000,0.00000,0.16388,0.00434,0.43689
 50,0.11500,0.55500,0.00000,0.08500,0.24500,0.16240,0.00434,0.43689
 51,0.42500,0.00000,0.57500,0.00000,0.00000,0.16385,0.00421,0.43616
 51,0.12000,0.55500,0.00000,0.08000,0.24500,0.16259,0.00421,0.43616
 52,0.42500,0.00000,0.57500,0.00000,0.00000,0.16385,0.00415,0.43485
 52,0.11500,0.55500,0.00000,0.08000,0.25000,0.16362,0.00415,0.43485
 53,0.42500,0.00000,0.57500,0.00000,0.00000,0.16384,0.00417,0.43791
 53,0.11500,0.55000,0.00000,0.08000,0.25500,0.16356,0.00417,0.43791
 54,0.42500,0.00000,0.57500,0.00000,0.00000,0.16383,0.00416,0.43777
 54,0.11500,0.55000,0.00000,0.08000,0.25500,0.16355,0.00416,0.43777
 55,0.42500,0.00000,0.57500,0.00000,0.00000,0.16380,0.00413,0.44044
