     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.19380,0.21242,0.20560,0.11996,0.26821,0.0721608
0.24331,0.08581,0.25776,0.30167,0.11146,0.0405290
0.05713,0.38821,0.06085,0.00252,0.49128,0.1158591
0.00051,0.98915,0.00380,0.00437,0.00218,0.0338071
0.00461,0.14407,0.00074,0.00370,0.84688,0.0216999
0.01330,0.55297,0.01721,0.00444,0.41208,0.1447237
0.00051,0.52108,0.00232,0.17116,0.30493,0.1526662
0.13423,0.53052,0.00022,0.08862,0.24642,0.1633537
0.36255,0.52519,0.00409,0.00492,0.10324,0.1154202
0.07115,0.55800,0.08543,0.09559,0.18983,0.1570533
0.10042,0.55727,0.00426,0.09504,0.24300,0.1662713
0.11212,0.54625,0.00189,0.19444,0.14530,0.1479211
0.10732,0.56806,0.00439,0.05365,0.26658,0.1708178
0.12950,0.59414,0.00135,0.01036,0.26464,0.1601162
0.09956,0.55909,0.00486,0.07035,0.26613,0.1613224
0.00285,0.48622,0.50781,0.00172,0.00140,0.0668244
0.00500,0.00245,0.00274,0.98666,0.00316,0.0000001
0.10256,0.55781,0.00372,0.06917,0.26674,0.1614613
0.09980,0.56000,0.00271,0.07319,0.26429,0.1645519
0.10496,0.55689,0.00076,0.07172,0.26567,0.1628282
0.09966,0.56148,0.00144,0.06956,0.26787,0.1606814
0.10286,0.55799,0.00199,0.07129,0.26588,0.1605782
0.10221,0.55926,0.00175,0.07041,0.26636,0.1610677
0.09523,0.56745,0.00360,0.07070,0.26301,0.1604563
0.10893,0.54631,0.00125,0.07235,0.27117,0.1620508
0.10043,0.55708,0.02882,0.05460,0.25907,0.1675372
0.09866,0.55401,0.04867,0.04072,0.25794,0.1616625
0.09876,0.55833,0.02744,0.05735,0.25812,0.1626230
0.10271,0.55554,0.02582,0.05722,0.25871,0.1601935
0.09718,0.56497,0.00481,0.07100,0.26204,0.1645163
0.09354,0.57014,0.00316,0.07263,0.26053,0.1643194
0.09515,0.57464,0.00059,0.06983,0.25979,0.1638761
0.09128,0.57556,0.00246,0.07154,0.25915,0.1589995
0.11474,0.54213,0.00039,0.07219,0.27056,0.1612124
0.10862,0.54980,0.00421,0.06880,0.26857,0.1655696
0.11114,0.54776,0.00440,0.06535,0.27135,0.1595414
0.09536,0.57184,0.00443,0.06889,0.25948,0.1640642
0.00102,0.44139,0.20767,0.34778,0.00214,0.0826281
0.09415,0.57293,0.00362,0.07282,0.25649,0.1656001
0.09121,0.57676,0.00360,0.06939,0.25903,0.1625817
0.98918,0.00350,0.00029,0.00400,0.00303,0.0000013
0.09189,0.57393,0.00077,0.07193,0.26149,0.1603326
0.09805,0.56552,0.00174,0.07412,0.26056,0.1634796
0.08720,0.56519,0.03074,0.05932,0.25755,0.1577617
0.10322,0.55210,0.00063,0.07672,0.26733,0.1682011
0.11083,0.54241,0.00354,0.07727,0.26595,0.1661005
0.10964,0.54338,0.00021,0.07656,0.27021,0.1624713
0.10964,0.54271,0.00021,0.07823,0.26921,0.1644874
0.11052,0.54061,0.00390,0.07762,0.26736,0.1607511
0.10615,0.54973,0.00070,0.07790,0.26553,0.1674334
0.10941,0.54243,0.00055,0.08076,0.26685,0.1636595
0.10895,0.54078,0.00146,0.07993,0.26889,0.1688785
0.11136,0.53599,0.00298,0.08080,0.26887,0.1580649
0.10536,0.54705,0.00295,0.07864,0.26601,0.1688289
0.11236,0.54068,0.00162,0.07806,0.26727,0.1649451
0.10984,0.54166,0.00286,0.07909,0.26655,0.1576749
0.10710,0.54891,0.00074,0.07754,0.26572,0.1631476
0.10519,0.54837,0.00375,0.07507,0.26762,0.1675589
0.00116,0.00407,0.99170,0.00090,0.00216,0.0655362
0.10530,0.54762,0.00290,0.07953,0.26465,0.1633036
0.00224,0.00368,0.66607,0.32565,0.00237,0.0635578
0.10540,0.54843,0.00490,0.07811,0.26315,0.1640768
0.10765,0.55107,0.00072,0.07692,0.26364,0.1633011
0.10567,0.54807,0.00322,0.07633,0.26670,0.1652654
0.34601,0.00484,0.64170,0.00290,0.00455,0.1566872
0.27135,0.00375,0.72280,0.00037,0.00174,0.1494706
0.31762,0.12340,0.55547,0.00206,0.00146,0.0946906
0.21704,0.00165,0.62511,0.00493,0.15127,0.1116599
0.53099,0.00337,0.00485,0.00104,0.45975,0.0000371
0.11315,0.54024,0.00500,0.07389,0.26772,0.1679035
0.00176,0.00311,0.00410,0.49522,0.49580,0.0004938
0.00365,0.55145,0.10679,0.06708,0.27104,0.1591624
0.10804,0.54177,0.00225,0.08054,0.26739,0.1639511
0.11058,0.54139,0.00004,0.07980,0.26820,0.1621082
0.10520,0.54119,0.00211,0.08425,0.26725,0.1692046
0.11145,0.53660,0.00027,0.08448,0.26719,0.1682625
0.10951,0.53434,0.00106,0.08692,0.26818,0.1612965
0.10924,0.53577,0.00138,0.08478,0.26884,0.1636755
0.10989,0.53811,0.00185,0.08243,0.26772,0.1594462
0.10353,0.54141,0.00443,0.08408,0.26655,0.1624439
0.10283,0.54566,0.00098,0.08212,0.26842,0.1631532
0.10415,0.54097,0.00455,0.08205,0.26827,0.1655715
0.10745,0.54422,0.00181,0.08187,0.26465,0.1671836
0.00125,0.59758,0.14040,0.00106,0.25971,0.1528252
0.10812,0.54162,0.00108,0.08359,0.26559,0.1679249
0.10980,0.53713,0.00313,0.08348,0.26646,0.1597235
0.10465,0.54268,0.00467,0.08351,0.26449,0.1684429
0.10628,0.53814,0.00182,0.08446,0.26931,0.1673989
0.46302,0.00356,0.52620,0.00479,0.00243,0.1622329
0.10704,0.53944,0.00052,0.08479,0.26820,0.1641067
0.10662,0.53614,0.00383,0.08370,0.26971,0.1678812
0.60986,0.00170,0.00263,0.38475,0.00106,0.0009989
0.10803,0.53602,0.00141,0.08521,0.26932,0.1645723
0.42204,0.00008,0.56966,0.00446,0.00376,0.1657391
0.10700,0.52612,0.00447,0.09078,0.27163,0.1587382
0.08962,0.53746,0.03409,0.07434,0.26448,0.1613940
0.14952,0.53891,0.00404,0.01525,0.29227,0.1559077
0.08026,0.56540,0.00200,0.09189,0.26045,0.1664836
0.00016,0.48092,0.20681,0.00417,0.30794,0.1489252
0.08718,0.56308,0.00245,0.09092,0.25637,0.1624456
0.07620,0.53974,0.03432,0.08689,0.26285,0.1640972
0.07558,0.54187,0.02944,0.08916,0.26396,0.1639283
0.42360,0.00167,0.57068,0.00268,0.00137,0.1657118
0.07943,0.56790,0.00173,0.09753,0.25341,0.1671026
0.07684,0.57029,0.00205,0.09646,0.25436,0.1627395
0.42056,0.00184,0.57080,0.00437,0.00244,0.1628496
0.42007,0.00033,0.57267,0.00367,0.00326,0.1660415
0.06121,0.53824,0.04221,0.08979,0.26855,0.1638802
0.00113,0.53490,0.08859,0.10472,0.27065,0.1550047
