  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.31500,0.19000,0.23000,0.06000,0.20500,0.07402,0.00307,0.34403
  3,0.39000,0.16500,0.24000,0.05500,0.15000,0.08050,0.00285,0.46886
  4,0.38500,0.15500,0.24500,0.06000,0.15500,0.07960,0.00215,0.47966
  5,0.22500,0.05500,0.50000,0.22000,0.00000,0.12266,0.00407,0.55238
  6,0.13000,0.01500,0.85500,0.00000,0.00000,0.16921,0.00697,0.68401
  7,0.26500,0.08000,0.65500,0.00000,0.00000,0.17679,0.00590,0.43105
  7,0.00000,0.00000,0.00000,1.00000,0.00000,-0.00286,0.00590,0.43105
  8,0.17500,0.14000,0.66500,0.01000,0.01000,0.17447,0.00511,0.39123
  9,0.19000,0.04500,0.69000,0.06500,0.01000,0.16816,0.00441,0.36179
 10,0.20000,0.05500,0.70000,0.04500,0.00000,0.16650,0.00399,0.35892
 11,0.21000,0.07500,0.71500,0.00000,0.00000,0.16601,0.00369,0.35148
 12,0.21000,0.07500,0.71000,0.00000,0.00500,0.16591,0.00332,0.34920
 13,0.21000,0.07500,0.71500,0.00000,0.00000,0.16611,0.00371,0.35640
 14,0.21000,0.07500,0.71500,0.00000,0.00000,0.16594,0.00351,0.35850
 15,0.21500,0.07000,0.71500,0.00000,0.00000,0.16563,0.00338,0.36197
 16,0.21500,0.07000,0.71500,0.00000,0.00000,0.16555,0.00313,0.35937
 17,0.21500,0.07000,0.71500,0.00000,0.00000,0.16549,0.00289,0.35611
 18,0.21500,0.07000,0.71500,0.00000,0.00000,0.16526,0.00277,0.36065
 19,0.21500,0.07000,0.71500,0.00000,0.00000,0.16525,0.00304,0.36904
 20,0.21000,0.07500,0.71500,0.00000,0.00000,0.16467,0.00309,0.36798
 20,0.00000,1.00000,0.00000,0.00000,0.00000,0.00014,0.00309,0.36798
 21,0.21000,0.07500,0.71500,0.00000,0.00000,0.16432,0.00303,0.37578
 21,0.00000,1.00000,0.00000,0.00000,0.00000,0.00016,0.00303,0.37578
 22,0.21000,0.07500,0.71500,0.00000,0.00000,0.16552,0.00411,0.36564
 22,0.00000,0.56500,0.00000,0.43500,0.00000,0.14129,0.00411,0.36564
 23,0.21000,0.08000,0.71000,0.00000,0.00000,0.16546,0.00415,0.37192
 23,0.00000,0.50000,0.00000,0.50000,0.00000,0.14685,0.00415,0.37192
 24,0.21000,0.07500,0.71500,0.00000,0.00000,0.16556,0.00444,0.36354
 24,0.00000,0.50000,0.00000,0.50000,0.00000,0.14636,0.00444,0.36354
 25,0.21000,0.07500,0.71500,0.00000,0.00000,0.16584,0.00442,0.35838
 25,0.00000,0.50000,0.00000,0.50000,0.00000,0.14768,0.00442,0.35838
 26,0.21000,0.07500,0.71500,0.00000,0.00000,0.16581,0.00416,0.35506
 26,0.00000,0.50000,0.00000,0.50000,0.00000,0.14768,0.00416,0.35506
 27,0.21000,0.07500,0.71500,0.00000,0.00000,0.16572,0.00399,0.35495
 27,0.00000,0.50000,0.00000,0.50000,0.00000,0.14765,0.00399,0.35495
 28,0.20500,0.07500,0.72000,0.00000,0.00000,0.16544,0.00421,0.35575
 28,0.00000,0.50000,0.00000,0.50000,0.00000,0.14787,0.00421,0.35575
 29,0.19500,0.07500,0.73000,0.00000,0.00000,0.16504,0.00425,0.35765
 29,0.00000,0.50000,0.00000,0.50000,0.00000,0.14793,0.00425,0.35765
 30,0.20000,0.06500,0.73500,0.00000,0.00000,0.16438,0.00415,0.35516
 30,0.00000,0.50000,0.00000,0.50000,0.00000,0.14741,0.00415,0.35516
 30,0.20000,0.06500,0.73500,0.00000,0.00000,0.16438,0.00415,0.35516
 31,0.20500,0.06500,0.73000,0.00000,0.00000,0.16467,0.00428,0.35759
 31,0.00000,0.50000,0.00000,0.50000,0.00000,0.14724,0.00428,0.35759
 32,0.20500,0.06500,0.73000,0.00000,0.00000,0.16469,0.00430,0.36138
 32,0.00000,0.50000,0.00000,0.50000,0.00000,0.14723,0.00430,0.36138
 33,0.20500,0.06500,0.73000,0.00000,0.00000,0.16465,0.00427,0.36373
 33,0.00000,0.50000,0.00000,0.50000,0.00000,0.14711,0.00427,0.36373
 34,0.20500,0.06500,0.73000,0.00000,0.00000,0.16456,0.00418,0.36438
 34,0.00000,0.50000,0.00000,0.50000,0.00000,0.14717,0.00418,0.36438
 35,0.20500,0.06500,0.73000,0.00000,0.00000,0.16443,0.00415,0.36785
 35,0.00000,0.50000,0.00000,0.50000,0.00000,0.14711,0.00415,0.36785
 36,0.20500,0.06000,0.73500,0.00000,0.00000,0.16433,0.00412,0.36430
 36,0.00000,0.49500,0.00000,0.50500,0.00000,0.14872,0.00412,0.36430
 37,0.20500,0.06000,0.73500,0.00000,0.00000,0.16429,0.00395,0.36241
 37,0.00000,0.49500,0.00000,0.50500,0.00000,0.14871,0.00395,0.36241
 38,0.20500,0.06500,0.73000,0.00000,0.00000,0.16406,0.00401,0.36697
 38,0.00000,0.49500,0.00000,0.50500,0.00000,0.14863,0.00401,0.36697
 39,0.20500,0.06500,0.73000,0.00000,0.00000,0.16394,0.00394,0.36829
 39,0.00000,0.49500,0.00000,0.50500,0.00000,0.14859,0.00394,0.36829
 40,0.21000,0.05500,0.73500,0.00000,0.00000,0.16394,0.00390,0.36512
 40,0.00000,0.49500,0.00000,0.50500,0.00000,0.14874,0.00390,0.36512
 40,0.00000,0.10000,0.65000,0.01000,0.24000,0.15896,0.00390,0.36512
 41,0.21000,0.05500,0.73500,0.00000,0.00000,0.16403,0.00392,0.36653
 41,0.00000,0.49500,0.00000,0.50500,0.00000,0.14875,0.00392,0.36653
 41,0.00000,0.10000,0.64000,0.00500,0.25500,0.15933,0.00392,0.36653
 42,0.21000,0.05500,0.73500,0.00000,0.00000,0.16402,0.00376,0.36381
 42,0.00000,0.49500,0.00000,0.50500,0.00000,0.14876,0.00376,0.36381
 42,0.00000,0.10000,0.64000,0.00500,0.25500,0.15942,0.00376,0.36381
 43,0.21000,0.05500,0.73500,0.00000,0.00000,0.16392,0.00375,0.36645
 43,0.00000,0.49500,0.00000,0.50500,0.00000,0.14871,0.00375,0.36645
 43,0.00000,0.10000,0.64000,0.00500,0.25500,0.15937,0.00375,0.36645
 44,0.21500,0.04500,0.74000,0.00000,0.00000,0.16424,0.00387,0.36946
 44,0.00000,0.49500,0.00000,0.50500,0.00000,0.14866,0.00387,0.36946
 44,0.00000,0.10000,0.63000,0.00000,0.27000,0.15827,0.00387,0.36946
 45,0.21500,0.04000,0.74500,0.00000,0.00000,0.16450,0.00411,0.37133
 45,0.00000,0.50000,0.00000,0.50000,0.00000,0.14663,0.00411,0.37133
 45,0.00000,0.10000,0.63000,0.00000,0.27000,0.15833,0.00411,0.37133
 46,0.21500,0.04500,0.74000,0.00000,0.00000,0.16444,0.00413,0.37405
 46,0.00000,0.50000,0.00000,0.50000,0.00000,0.14656,0.00413,0.37405
 46,0.00000,0.09500,0.63000,0.00000,0.27500,0.15847,0.00413,0.37405
 47,0.21500,0.04500,0.74000,0.00000,0.00000,0.16436,0.00413,0.37673
 47,0.00000,0.50000,0.00000,0.50000,0.00000,0.14644,0.00413,0.37673
 47,0.00000,0.09500,0.63000,0.00000,0.27500,0.15842,0.00413,0.37673
 48,0.21500,0.04500,0.74000,0.00000,0.00000,0.16463,0.00417,0.37604
 48,0.00000,0.50000,0.00000,0.50000,0.00000,0.14647,0.00417,0.37604
 48,0.00000,0.09500,0.63000,0.00000,0.27500,0.15873,0.00417,0.37604
 49,0.21500,0.04500,0.74000,0.00000,0.00000,0.16453,0.00413,0.37790
 49,0.00000,0.50000,0.00000,0.50000,0.00000,0.14648,0.00413,0.37790
 49,0.00000,0.09500,0.63000,0.00000,0.27500,0.15868,0.00413,0.37790
 50,0.21500,0.04000,0.74500,0.00000,0.00000,0.16498,0.00421,0.38088
 50,0.00000,0.50000,0.00000,0.50000,0.00000,0.14662,0.00421,0.38088
 50,0.00000,0.09500,0.63000,0.00000,0.27500,0.15868,0.00421,0.38088
 51,0.21500,0.04000,0.74500,0.00000,0.00000,0.16487,0.00417,0.38273
 51,0.00000,0.50000,0.00000,0.50000,0.00000,0.14660,0.00417,0.38273
 51,0.00000,0.10000,0.63000,0.00000,0.27000,0.15864,0.00417,0.38273
 52,0.21500,0.04500,0.74000,0.00000,0.00000,0.16504,0.00384,0.36369
 52,0.00000,0.50000,0.00000,0.50000,0.00000,0.14676,0.00384,0.36369
 52,0.00000,0.09000,0.63000,0.00000,0.28000,0.15943,0.00384,0.36369
 53,0.21500,0.04500,0.74000,0.00000,0.00000,0.16495,0.00378,0.36469
 53,0.00000,0.50000,0.00000,0.50000,0.00000,0.14684,0.00378,0.36469
 53,0.00000,0.15500,0.00000,0.00000,0.84500,0.00225,0.00378,0.36469
 53,0.00000,0.09000,0.63000,0.00000,0.28000,0.15936,0.00378,0.36469
 54,0.21000,0.00000,0.79000,0.00000,0.00000,0.19194,0.00412,0.32663
 54,0.00000,0.50000,0.00000,0.50000,0.00000,0.14734,0.00412,0.32663
 54,0.00000,0.09000,0.63000,0.00000,0.28000,0.16017,0.00412,0.32663
 55,0.21000,0.00000,0.79000,0.00000,0.00000,0.19176,0.00415,0.33026
 55,0.00000,0.50000,0.00000,0.50000,0.00000,0.14731,0.00415,0.33026
 55,0.00000,0.09000,0.63000,0.00000,0.28000,0.16011,0.00415,0.33026
 56,0.21000,0.00000,0.79000,0.00000,0.00000,0.19165,0.00415,0.33259
 56,0.00000,0.50000,0.00000,0.50000,0.00000,0.14732,0.00415,0.33259
 56,0.00000,0.09000,0.63000,0.00000,0.28000,0.16007,0.00415,0.33259
 57,0.21000,0.00000,0.79000,0.00000,0.00000,0.19140,0.00411,0.33305
 57,0.00000,0.50000,0.00000,0.50000,0.00000,0.14710,0.00411,0.33305
 57,0.00000,0.09000,0.63000,0.00000,0.28000,0.15999,0.00411,0.33305
 58,0.21000,0.00000,0.79000,0.00000,0.00000,0.19124,0.00411,0.33556
 58,0.00000,0.50000,0.00000,0.50000,0.00000,0.14708,0.00411,0.33556
 58,0.00000,0.09000,0.63000,0.00000,0.28000,0.15995,0.00411,0.33556
 59,0.21000,0.00000,0.79000,0.00000,0.00000,0.19139,0.00405,0.33156
 59,0.00000,0.50000,0.00000,0.50000,0.00000,0.14685,0.00405,0.33156
 59,0.00000,0.09000,0.63000,0.00000,0.28000,0.15995,0.00405,0.33156
 60,0.21000,0.00000,0.79000,0.00000,0.00000,0.19132,0.00417,0.33556
 60,0.00000,0.51000,0.00000,0.49000,0.00000,0.14463,0.00417,0.33556
 60,0.00000,0.09000,0.63000,0.00000,0.28000,0.15988,0.00417,0.33556
 61,0.21000,0.00000,0.79000,0.00000,0.00000,0.19132,0.00421,0.33730
 61,0.00000,0.51000,0.00000,0.49000,0.00000,0.14467,0.00421,0.33730
 61,0.00000,0.09000,0.63000,0.00000,0.28000,0.15967,0.00421,0.33730
 62,0.21000,0.00000,0.79000,0.00000,0.00000,0.19144,0.00419,0.33619
 62,0.00000,0.51000,0.00000,0.49000,0.00000,0.14454,0.00419,0.33619
 62,0.00000,0.09000,0.63000,0.00000,0.28000,0.15969,0.00419,0.33619
 63,0.21000,0.00000,0.79000,0.00000,0.00000,0.19145,0.00414,0.33574
 63,0.00000,0.51000,0.00000,0.49000,0.00000,0.14447,0.00414,0.33574
 63,0.00000,0.09000,0.63000,0.00000,0.28000,0.15985,0.00414,0.33574
 63,0.00000,0.00000,0.00000,0.00000,1.00000,0.00043,0.00414,0.33574
 64,0.21000,0.00000,0.79000,0.00000,0.00000,0.19132,0.00417,0.33820
 64,0.00000,0.51500,0.00000,0.48500,0.00000,0.14417,0.00417,0.33820
 64,0.00000,0.09000,0.63000,0.00000,0.28000,0.15981,0.00417,0.33820
 64,0.00000,0.00000,0.00000,0.00000,1.00000,0.00044,0.00417,0.33820
 65,0.21000,0.00000,0.79000,0.00000,0.00000,0.19122,0.00445,0.34491
 65,0.00000,0.51000,0.00000,0.49000,0.00000,0.14527,0.00445,0.34491
 65,0.00000,0.09000,0.63000,0.00000,0.28000,0.15981,0.00445,0.34491
 65,0.00000,0.00000,0.00000,0.00000,1.00000,0.00049,0.00445,0.34491
 66,0.21000,0.00000,0.79000,0.00000,0.00000,0.19109,0.00446,0.34709
 66,0.00000,0.51000,0.00000,0.49000,0.00000,0.14528,0.00446,0.34709
 66,0.00000,0.09000,0.63000,0.00000,0.28000,0.15976,0.00446,0.34709
 66,0.00000,0.00000,0.00000,0.00000,1.00000,0.00051,0.00446,0.34709
 67,0.21000,0.00000,0.79000,0.00000,0.00000,0.19100,0.00453,0.35011
 67,0.00000,0.51000,0.00000,0.49000,0.00000,0.14526,0.00453,0.35011
 67,0.00000,0.09000,0.63000,0.00000,0.28000,0.15974,0.00453,0.35011
 67,0.00000,0.00000,0.00000,0.00000,1.00000,0.00057,0.00453,0.35011
 68,0.21000,0.00000,0.79000,0.00000,0.00000,0.19093,0.00447,0.35039
 68,0.00000,0.51000,0.00000,0.49000,0.00000,0.14525,0.00447,0.35039
 68,0.00000,0.09000,0.63500,0.00000,0.27500,0.15963,0.00447,0.35039
 69,0.21000,0.00000,0.79000,0.00000,0.00000,0.19082,0.00449,0.35242
 69,0.00000,0.51000,0.00000,0.49000,0.00000,0.14525,0.00449,0.35242
 69,0.00000,0.09000,0.63500,0.00000,0.27500,0.15960,0.00449,0.35242
 70,0.21000,0.00000,0.79000,0.00000,0.00000,0.19068,0.00451,0.35482
 70,0.00000,0.51000,0.00000,0.49000,0.00000,0.14526,0.00451,0.35482
 70,0.00000,0.09000,0.63500,0.00000,0.27500,0.15955,0.00451,0.35482
 71,0.21000,0.00000,0.79000,0.00000,0.00000,0.19065,0.00429,0.34695
 71,0.00000,0.51000,0.00000,0.49000,0.00000,0.14516,0.00429,0.34695
 71,0.00000,0.09000,0.63500,0.00000,0.27500,0.15934,0.00429,0.34695
 72,0.21000,0.00000,0.79000,0.00000,0.00000,0.19085,0.00443,0.34554
 72,0.00000,0.50500,0.00000,0.49500,0.00000,0.14567,0.00443,0.34554
 72,0.00000,0.09000,0.63500,0.00000,0.27500,0.15926,0.00443,0.34554
 73,0.21000,0.00000,0.79000,0.00000,0.00000,0.19076,0.00446,0.34726
 73,0.00000,0.50500,0.00000,0.49500,0.00000,0.14567,0.00446,0.34726
 73,0.00000,0.09000,0.63500,0.00000,0.27500,0.15926,0.00446,0.34726
 74,0.21000,0.00000,0.79000,0.00000,0.00000,0.19069,0.00442,0.34750
 74,0.00000,0.50500,0.00000,0.49500,0.00000,0.14527,0.00442,0.34750
 74,0.00000,0.09000,0.63500,0.00000,0.27500,0.15925,0.00442,0.34750
 75,0.21000,0.00000,0.79000,0.00000,0.00000,0.19058,0.00449,0.35020
 75,0.00000,0.50500,0.00000,0.49500,0.00000,0.14528,0.00449,0.35020
 75,0.00000,0.09000,0.63500,0.00000,0.27500,0.15919,0.00449,0.35020
 76,0.21000,0.00000,0.79000,0.00000,0.00000,0.19080,0.00420,0.34146
 76,0.00000,0.50500,0.00000,0.49500,0.00000,0.14527,0.00420,0.34146
 76,0.00000,0.09000,0.63500,0.00000,0.27500,0.15997,0.00420,0.34146
 77,0.21000,0.00000,0.79000,0.00000,0.00000,0.19067,0.00417,0.34245
 77,0.00000,0.50500,0.00000,0.49500,0.00000,0.14527,0.00417,0.34245
 77,0.00000,0.09000,0.63500,0.00000,0.27500,0.15994,0.00417,0.34245
 78,0.21000,0.00000,0.79000,0.00000,0.00000,0.19059,0.00420,0.34421
 78,0.00000,0.50500,0.00000,0.49500,0.00000,0.14523,0.00420,0.34421
 78,0.00000,0.09000,0.63500,0.00000,0.27500,0.15996,0.00420,0.34421
 79,0.21000,0.00000,0.79000,0.00000,0.00000,0.19046,0.00424,0.34664
 79,0.00000,0.50500,0.00000,0.49500,0.00000,0.14522,0.00424,0.34664
 79,0.00000,0.09000,0.63500,0.00000,0.27500,0.15994,0.00424,0.34664
 80,0.21000,0.00000,0.79000,0.00000,0.00000,0.19032,0.00423,0.34797
 80,0.00000,0.50500,0.00000,0.49500,0.00000,0.14522,0.00423,0.34797
 80,0.00000,0.09000,0.63500,0.00000,0.27500,0.15990,0.00423,0.34797
 81,0.21000,0.00000,0.79000,0.00000,0.00000,0.19021,0.00428,0.35037
 81,0.00000,0.50500,0.00000,0.49500,0.00000,0.14522,0.00428,0.35037
 81,0.00000,0.09000,0.63500,0.00000,0.27500,0.15986,0.00428,0.35037
 82,0.20500,0.00000,0.79500,0.00000,0.00000,0.19505,0.00440,0.34505
 82,0.00000,0.50500,0.00000,0.49500,0.00000,0.14528,0.00440,0.34505
 82,0.00000,0.09000,0.63500,0.00000,0.27500,0.15993,0.00440,0.34505
 83,0.20500,0.00000,0.79500,0.00000,0.00000,0.19499,0.00441,0.34654
 83,0.00000,0.50500,0.00000,0.49500,0.00000,0.14528,0.00441,0.34654
 83,0.00000,0.09000,0.63500,0.00000,0.27500,0.15991,0.00441,0.34654
 84,0.20500,0.00000,0.79500,0.00000,0.00000,0.19501,0.00455,0.34791
 84,0.00000,0.50500,0.00000,0.49500,0.00000,0.14534,0.00455,0.34791
 84,0.00000,0.09000,0.63500,0.00000,0.27500,0.15998,0.00455,0.34791
 85,0.20500,0.00000,0.79500,0.00000,0.00000,0.19498,0.00465,0.35015
 85,0.00000,0.50500,0.00000,0.49500,0.00000,0.14534,0.00465,0.35015
 85,0.00000,0.09000,0.63500,0.00000,0.27500,0.15997,0.00465,0.35015
 86,0.20500,0.00000,0.79500,0.00000,0.00000,0.19493,0.00469,0.35211
 86,0.00000,0.50500,0.00000,0.49500,0.00000,0.14540,0.00469,0.35211
 86,0.00000,0.09000,0.63500,0.00000,0.27500,0.15995,0.00469,0.35211
 87,0.20500,0.00000,0.79500,0.00000,0.00000,0.19491,0.00473,0.35354
 87,0.00000,0.50500,0.00000,0.49500,0.00000,0.14540,0.00473,0.35354
 87,0.00000,0.09000,0.63500,0.00000,0.27500,0.15993,0.00473,0.35354
 88,0.20500,0.00000,0.79500,0.00000,0.00000,0.19467,0.00474,0.35444
 88,0.00000,0.50500,0.00000,0.49500,0.00000,0.14538,0.00474,0.35444
 88,0.00000,0.09000,0.63500,0.00000,0.27500,0.15983,0.00474,0.35444
 89,0.20500,0.00000,0.79500,0.00000,0.00000,0.19459,0.00476,0.35608
 89,0.00000,0.50500,0.00000,0.49500,0.00000,0.14538,0.00476,0.35608
 89,0.00000,0.09000,0.63500,0.00000,0.27500,0.15977,0.00476,0.35608
 90,0.20500,0.00000,0.79500,0.00000,0.00000,0.19453,0.00480,0.35781
 90,0.00000,0.50500,0.00000,0.49500,0.00000,0.14539,0.00480,0.35781
 90,0.00000,0.09000,0.63500,0.00000,0.27500,0.15974,0.00480,0.35781
 91,0.20500,0.00000,0.79500,0.00000,0.00000,0.19460,0.00479,0.35790
 91,0.00000,0.50500,0.00000,0.49500,0.00000,0.14537,0.00479,0.35790
 91,0.00000,0.09000,0.63500,0.00000,0.27500,0.15952,0.00479,0.35790
 92,0.20500,0.00000,0.79500,0.00000,0.00000,0.19454,0.00488,0.36028
 92,0.00000,0.50500,0.00000,0.49500,0.00000,0.14537,0.00488,0.36028
 92,0.00000,0.09000,0.63500,0.00000,0.27500,0.15945,0.00488,0.36028
