     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.47068,0.17573,0.19236,0.04763,0.11360,0.0490623
0.18053,0.27066,0.27775,0.20963,0.06144,0.0687617
0.00032,0.00436,0.00013,0.99368,0.00152,0.0000000
0.06352,0.59847,0.33344,0.00309,0.00149,0.0780219
0.00061,0.23749,0.75565,0.00461,0.00165,0.0564866
0.00490,0.48788,0.10245,0.00304,0.40173,0.1492494
0.00479,0.17586,0.00196,0.00183,0.81556,0.0324162
0.00213,0.65555,0.00177,0.00076,0.33980,0.1355323
0.00400,0.45911,0.00434,0.18504,0.34750,0.1356193
0.00341,0.33671,0.29734,0.00219,0.36035,0.1164480
0.15916,0.47634,0.00437,0.00114,0.35898,0.1470795
0.01142,0.50914,0.00391,0.00364,0.47189,0.1460246
0.22581,0.00397,0.00408,0.35901,0.40712,0.0010683
0.39582,0.60110,0.00006,0.00035,0.00267,0.1060641
0.00145,0.61706,0.00230,0.37488,0.00430,0.0764476
0.13077,0.53131,0.00154,0.04416,0.29222,0.1546827
0.11712,0.51148,0.08935,0.00489,0.27716,0.1553590
0.19652,0.48495,0.00197,0.13048,0.18607,0.1529360
0.34594,0.37387,0.00097,0.27888,0.00034,0.0858634
0.00097,0.52547,0.12206,0.09111,0.26039,0.1532180
0.13105,0.59604,0.00359,0.09968,0.16964,0.1559416
0.00461,0.00463,0.69988,0.00332,0.28755,0.0749305
0.12412,0.50557,0.08073,0.07957,0.21001,0.1517050
0.00195,0.00087,0.66811,0.32481,0.00427,0.0653001
0.30221,0.00229,0.68844,0.00305,0.00401,0.1525569
0.30180,0.00262,0.56697,0.00265,0.12596,0.1244101
0.00324,0.98607,0.00414,0.00392,0.00263,0.0356893
0.48020,0.00363,0.00403,0.00218,0.50996,0.0001038
0.00450,0.00014,0.36708,0.00413,0.62415,0.0181134
0.42522,0.00381,0.56694,0.00364,0.00039,0.1553397
0.00308,0.00025,0.33787,0.65722,0.00158,0.0214508
0.32165,0.09417,0.57619,0.00461,0.00338,0.1038627
0.36001,0.00071,0.51288,0.12608,0.00033,0.1190130
0.99198,0.00282,0.00055,0.00088,0.00376,0.0000490
0.00290,0.28571,0.00205,0.54923,0.16011,0.0500527
0.00044,0.00338,0.37012,0.31885,0.30720,0.0159181
0.41258,0.00494,0.00079,0.58125,0.00043,0.0002038
0.09840,0.54854,0.00066,0.10224,0.25016,0.1632073
0.20295,0.65385,0.00345,0.13503,0.00472,0.1210538
0.08168,0.54539,0.00082,0.12515,0.24696,0.1633957
0.71794,0.00247,0.00303,0.27609,0.00048,0.0009605
0.12450,0.46513,0.00215,0.12056,0.28766,0.1502898
0.58610,0.00380,0.40338,0.00335,0.00336,0.1393919
0.00029,0.48029,0.25149,0.26478,0.00315,0.0928138
0.00359,0.60126,0.00103,0.15686,0.23725,0.1407841
0.17303,0.59735,0.00210,0.00498,0.22254,0.1627546
0.17177,0.60087,0.00371,0.00454,0.21911,0.1555896
0.00114,0.36228,0.10066,0.08269,0.45324,0.1249017
0.00260,0.57219,0.15326,0.00093,0.27101,0.1519042
0.23650,0.54072,0.00087,0.00199,0.21992,0.1505009
0.00479,0.50487,0.13443,0.11200,0.24391,0.1547701
0.11432,0.58723,0.07418,0.00223,0.22203,0.1584256
0.11891,0.60753,0.06838,0.00048,0.20470,0.1538296
0.11990,0.49627,0.00288,0.19950,0.18145,0.1532307
0.00439,0.00206,0.00453,0.66845,0.32057,0.0003288
0.08142,0.52767,0.08069,0.00020,0.31001,0.1575538
0.00398,0.00203,0.99023,0.00373,0.00003,0.0668275
0.18206,0.53446,0.10745,0.00205,0.17398,0.1400362
0.00019,0.51787,0.24385,0.00065,0.23742,0.1494821
0.00050,0.00039,0.00076,0.28284,0.71551,0.0000635
0.00053,0.46577,0.15067,0.14626,0.23676,0.1534045
0.00072,0.63277,0.13508,0.06205,0.16939,0.1435009
0.12483,0.59303,0.00028,0.00005,0.28181,0.1622511
0.69843,0.29600,0.00045,0.00066,0.00446,0.0276168
0.30701,0.00375,0.32056,0.00161,0.36707,0.0378581
0.14826,0.63897,0.00367,0.00352,0.20558,0.1544168
0.10949,0.56527,0.00481,0.00419,0.31624,0.1644735
0.11005,0.56207,0.00450,0.00217,0.32121,0.1668117
0.24816,0.00328,0.74396,0.00367,0.00092,0.1413752
0.00045,0.41693,0.33128,0.07955,0.17179,0.1303368
0.74972,0.00183,0.00444,0.00276,0.24125,0.0000328
0.10390,0.55032,0.00265,0.06611,0.27702,0.1649157
0.13410,0.30803,0.00002,0.55629,0.00155,0.0367238
0.11068,0.55136,0.00339,0.00266,0.33192,0.1564242
0.43522,0.00115,0.26630,0.29558,0.00175,0.0542996
0.13978,0.39578,0.00363,0.00309,0.45772,0.1238781
0.11123,0.50228,0.00269,0.20971,0.17410,0.1526834
0.00354,0.43909,0.12290,0.21890,0.21557,0.1362415
0.24252,0.52222,0.00175,0.00252,0.23099,0.1510020
0.11693,0.55482,0.00345,0.07544,0.24936,0.1650994
0.13077,0.56103,0.00314,0.08056,0.22450,0.1650781
0.00448,0.53548,0.12505,0.00040,0.33460,0.1567735
0.14489,0.56171,0.00202,0.08682,0.20456,0.1650902
0.09580,0.53998,0.00393,0.07404,0.28625,0.1553420
0.18020,0.54444,0.00198,0.08838,0.18500,0.1598010
0.08190,0.51783,0.08227,0.07009,0.24790,0.1614460
0.21869,0.77700,0.00183,0.00137,0.00111,0.1009439
0.00171,0.22104,0.48669,0.29032,0.00024,0.0459063
0.09997,0.54561,0.00112,0.06941,0.28389,0.1625609
0.10039,0.55040,0.07885,0.09807,0.17229,0.1508503
0.07944,0.51078,0.10539,0.00192,0.30247,0.1649770
0.12077,0.59873,0.00106,0.00316,0.27627,0.1580051
0.18984,0.48490,0.00044,0.09809,0.22673,0.1472182
0.07684,0.51040,0.10708,0.00477,0.30092,0.1553888
0.00146,0.50598,0.00386,0.00005,0.48864,0.1340121
0.13849,0.40249,0.00083,0.20651,0.25168,0.1341627
0.32413,0.48794,0.17962,0.00379,0.00452,0.0876553
0.10846,0.59645,0.00439,0.08509,0.20561,0.1554039
0.07436,0.51709,0.10412,0.00354,0.30090,0.1585430
0.00134,0.53298,0.14039,0.00091,0.32438,0.1563398
0.00129,0.54030,0.19509,0.00026,0.26306,0.1546162
0.00236,0.52803,0.09722,0.07214,0.30025,0.1591266
0.00166,0.52252,0.10284,0.07530,0.29768,0.1572663
0.09204,0.54100,0.00080,0.06700,0.29915,0.1689620
0.16811,0.00032,0.73189,0.09697,0.00270,0.1063230
0.00356,0.30272,0.00005,0.26770,0.42597,0.0876801
0.00357,0.72792,0.14742,0.12083,0.00025,0.0791503
0.16797,0.00305,0.00400,0.00252,0.82246,0.0001569
0.08322,0.50736,0.08086,0.06795,0.26062,0.1566125
0.11416,0.58352,0.00130,0.00467,0.29634,0.1692091
0.10602,0.58306,0.00457,0.00478,0.30157,0.1659690
0.09984,0.48069,0.15251,0.00230,0.26465,0.1451677
0.11343,0.58400,0.00188,0.00323,0.29746,0.1592806
0.00284,0.42114,0.40311,0.00068,0.17223,0.1200800
0.00087,0.60444,0.11525,0.00121,0.27823,0.1527964
0.12386,0.63147,0.00282,0.00448,0.23738,0.1609138
0.09969,0.59837,0.00215,0.08540,0.21439,0.1663300
0.07615,0.54115,0.00411,0.07289,0.30571,0.1653685
0.11385,0.63517,0.00153,0.00293,0.24652,0.1582886
0.43872,0.00479,0.55093,0.00132,0.00424,0.1553540
0.00168,0.00032,0.78176,0.10694,0.10931,0.0650370
0.17398,0.00396,0.42837,0.39061,0.00309,0.0381072
0.00322,0.69479,0.00499,0.00066,0.29635,0.1319918
0.48857,0.00336,0.42577,0.00382,0.07848,0.1162160
0.00179,0.55154,0.00377,0.11854,0.32436,0.1523565
0.50560,0.00207,0.00458,0.26833,0.21942,0.0004531
0.11269,0.59624,0.00148,0.09763,0.19196,0.1583947
0.00342,0.28730,0.19521,0.51005,0.00402,0.0397752
0.00315,0.55035,0.00083,0.21888,0.22679,0.1363530
0.00012,0.20161,0.54408,0.00034,0.25385,0.0798652
0.20900,0.56099,0.00410,0.00051,0.22539,0.1533645
0.00022,0.49774,0.13536,0.08637,0.28031,0.1562178
0.00193,0.48360,0.15648,0.09676,0.26123,0.1513605
0.17376,0.56373,0.00390,0.08947,0.16915,0.1583692
0.09337,0.60609,0.09243,0.00455,0.20356,0.1498302
0.10795,0.55922,0.00388,0.00203,0.32693,0.1674474
0.09363,0.53465,0.00316,0.06578,0.30277,0.1579110
0.10868,0.56057,0.00375,0.00183,0.32517,0.1687500
0.12920,0.52161,0.00333,0.21970,0.12616,0.1477215
0.09209,0.53478,0.00089,0.06770,0.30454,0.1654736
0.00311,0.51052,0.12539,0.00195,0.35902,0.1580874
0.72337,0.00212,0.27018,0.00131,0.00302,0.0923493
0.18199,0.52461,0.08919,0.20168,0.00252,0.1130578
0.09275,0.53892,0.00063,0.06662,0.30108,0.1644007
0.11024,0.56417,0.00057,0.00170,0.32332,0.1673488
0.10902,0.56408,0.00076,0.00335,0.32279,0.1696972
0.11328,0.56463,0.00006,0.00069,0.32134,0.1655252
0.10953,0.56151,0.00256,0.00183,0.32457,0.1676645
0.41478,0.00385,0.57704,0.00090,0.00343,0.1645174
0.19963,0.54191,0.00295,0.07578,0.17972,0.1555903
