     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.36155,0.06950,0.23893,0.22566,0.10436,0.0408987
0.10733,0.15946,0.21539,0.27287,0.24496,0.0537181
0.00276,0.01031,0.00227,0.00028,0.98438,0.0000000
0.00101,0.32647,0.20340,0.41916,0.04996,0.0610714
0.00066,0.57525,0.34416,0.06716,0.01276,0.0902213
0.00012,0.93989,0.05886,0.00037,0.00077,0.0365569
0.00296,0.43592,0.55996,0.00086,0.00030,0.0660516
0.10564,0.50522,0.24644,0.07210,0.07061,0.1170484
0.22917,0.49227,0.17602,0.00595,0.09659,0.1158848
0.12751,0.49023,0.17386,0.02808,0.18032,0.1408211
0.04810,0.51980,0.12179,0.00380,0.30650,0.1642745
0.00136,0.56650,0.02453,0.00302,0.40459,0.1538417
0.00389,0.49422,0.15527,0.00281,0.34381,0.1553351
0.08221,0.53053,0.05577,0.00141,0.33008,0.1643210
0.10580,0.49155,0.03929,0.00477,0.35860,0.1533384
0.04038,0.57663,0.07510,0.00462,0.30327,0.1600450
0.02418,0.54908,0.05056,0.07662,0.29956,0.1621706
0.03678,0.55626,0.07069,0.02758,0.30869,0.1612854
0.03347,0.55608,0.07168,0.03399,0.30478,0.1604911
0.04198,0.56121,0.08209,0.00327,0.31144,0.1599010
0.02949,0.54139,0.06555,0.05289,0.31068,0.1581802
0.04170,0.55380,0.08461,0.00158,0.31831,0.1554574
0.04014,0.53868,0.05890,0.05089,0.31139,0.1583828
0.04203,0.55035,0.07909,0.01023,0.31831,0.1520824
0.03356,0.53565,0.05774,0.05709,0.31596,0.1586092
0.03535,0.53772,0.07110,0.03739,0.31844,0.1610717
0.05156,0.54408,0.03888,0.05471,0.31077,0.1672153
0.07122,0.55012,0.00252,0.07906,0.29709,0.1549042
0.02483,0.52838,0.07022,0.05320,0.32337,0.1542622
0.06100,0.55244,0.05533,0.01648,0.31476,0.1604530
0.06121,0.55357,0.05517,0.01266,0.31739,0.1610611
0.05972,0.55520,0.05682,0.01112,0.31714,0.1592365
0.05670,0.55027,0.05765,0.01717,0.31821,0.1601727
0.06003,0.55125,0.05686,0.01671,0.31515,0.1671327
0.07119,0.56067,0.04709,0.00397,0.31707,0.1621235
0.07536,0.56021,0.04630,0.00295,0.31518,0.1593065
