  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.03000,0.24000,0.28500,0.26000,0.18500,0.08359,0.00383,0.55243
  3,0.00000,0.18500,0.61500,0.20000,0.00000,0.10478,0.00597,1.07204
  4,0.00000,0.25500,0.64500,0.10000,0.00000,0.10568,0.00429,1.02334
  5,0.00000,0.00000,0.58000,0.00000,0.42000,0.15918,0.01254,1.30681
  6,0.00000,0.00000,0.72500,0.00000,0.27500,0.15713,0.00606,0.70814
  7,0.00000,0.00000,0.71500,0.00000,0.28500,0.15716,0.00573,0.74318
  8,0.00000,0.00000,0.63500,0.00000,0.36500,0.16209,0.00477,0.54133
  9,0.00000,0.00000,0.64500,0.00000,0.35500,0.16086,0.00475,0.54180
 10,0.00000,0.00000,0.67000,0.00000,0.33000,0.15793,0.00418,0.52219
 11,0.00000,0.00000,0.67000,0.00000,0.33000,0.15774,0.00363,0.50853
 12,0.00000,0.00000,0.67000,0.00000,0.33000,0.15774,0.00345,0.51511
 13,0.00000,0.43000,0.00000,0.57000,0.00000,0.14160,0.00496,0.50764
 13,0.00000,0.00000,0.66000,0.00000,0.34000,0.15955,0.00496,0.50764
 14,0.00000,0.47000,0.00000,0.53000,0.00000,0.14219,0.00521,0.49898
 14,0.00000,0.00000,0.66500,0.00000,0.33500,0.15886,0.00521,0.49898
 15,0.00000,0.39000,0.00000,0.61000,0.00000,0.14503,0.00465,0.41634
 15,0.00000,0.00000,0.67000,0.01500,0.31500,0.15827,0.00465,0.41634
 16,0.00000,0.38500,0.00000,0.61500,0.00000,0.14493,0.00430,0.39021
 16,0.00000,0.02500,0.65500,0.04000,0.28000,0.15916,0.00430,0.39021
 17,0.00000,0.38500,0.00000,0.61500,0.00000,0.14522,0.00417,0.38924
 17,0.00000,0.07500,0.65000,0.02500,0.25000,0.16295,0.00417,0.38924
 18,0.00000,0.38000,0.00000,0.62000,0.00000,0.14539,0.00435,0.40562
 18,0.00000,0.08500,0.65000,0.01500,0.25000,0.16182,0.00435,0.40562
 19,0.00000,0.38000,0.00000,0.62000,0.00000,0.14542,0.00460,0.41602
 19,0.00000,0.09000,0.65000,0.01000,0.25000,0.16165,0.00460,0.41602
 20,0.00000,0.38000,0.00000,0.62000,0.00000,0.14543,0.00432,0.41105
 20,0.00000,0.09000,0.65000,0.01000,0.25000,0.16166,0.00432,0.41105
 21,0.00000,0.38500,0.00000,0.61500,0.00000,0.14522,0.00406,0.40452
 21,0.00000,0.08500,0.65000,0.01500,0.25000,0.16170,0.00406,0.40452
 22,0.00000,0.39000,0.00000,0.61000,0.00000,0.14438,0.00415,0.40890
 22,0.00000,0.07500,0.66500,0.00500,0.25500,0.16158,0.00415,0.40890
 23,0.00000,0.39000,0.00000,0.61000,0.00000,0.14466,0.00418,0.41193
 23,0.00000,0.08500,0.67000,0.00000,0.24500,0.16163,0.00418,0.41193
 24,0.00000,0.38500,0.00000,0.61500,0.00000,0.14460,0.00404,0.41356
 24,0.00000,0.08500,0.67000,0.00000,0.24500,0.16160,0.00404,0.41356
 25,0.00000,0.39000,0.00000,0.61000,0.00000,0.14428,0.00390,0.39855
 25,0.00000,0.07500,0.66500,0.01000,0.25000,0.16183,0.00390,0.39855
 26,0.00000,0.39500,0.00000,0.60500,0.00000,0.14382,0.00416,0.40932
 26,0.00000,0.08500,0.66500,0.00000,0.25000,0.16108,0.00416,0.40932
 27,0.00000,0.40500,0.00000,0.59500,0.00000,0.14317,0.00430,0.41744
 27,0.00000,0.08500,0.66500,0.00000,0.25000,0.16115,0.00430,0.41744
 28,0.00000,0.40500,0.00000,0.59500,0.00000,0.14312,0.00428,0.41980
 28,0.00000,0.08500,0.66000,0.00000,0.25500,0.16135,0.00428,0.41980
 28,0.00000,0.00000,0.00000,0.00000,1.00000,0.00033,0.00428,0.41980
 29,0.00000,0.40500,0.00000,0.59500,0.00000,0.14301,0.00429,0.42597
 29,0.00000,0.08500,0.66000,0.00000,0.25500,0.16126,0.00429,0.42597
 29,0.00000,0.00000,0.00000,0.00000,1.00000,0.00034,0.00429,0.42597
 30,0.28500,0.00000,0.71500,0.00000,0.00000,0.16906,0.00449,0.37520
 30,0.00000,0.42500,0.00000,0.57500,0.00000,0.14221,0.00449,0.37520
 30,0.00000,0.08500,0.66000,0.00000,0.25500,0.16209,0.00449,0.37520
 30,0.00000,0.00000,0.00000,0.00000,1.00000,0.00021,0.00449,0.37520
 31,0.28500,0.00000,0.71500,0.00000,0.00000,0.16900,0.00427,0.37244
 31,0.00000,0.42000,0.00000,0.58000,0.00000,0.14237,0.00427,0.37244
 31,0.00000,0.08500,0.66000,0.00000,0.25500,0.16207,0.00427,0.37244
 32,0.28500,0.00000,0.71500,0.00000,0.00000,0.16893,0.00435,0.37908
 32,0.00000,0.42000,0.00000,0.58000,0.00000,0.14226,0.00435,0.37908
 32,0.00000,0.08500,0.66000,0.00000,0.25500,0.16201,0.00435,0.37908
 33,0.28500,0.00000,0.71500,0.00000,0.00000,0.16884,0.00424,0.37899
 33,0.00000,0.42000,0.00000,0.58000,0.00000,0.14232,0.00424,0.37899
 33,0.00000,0.08500,0.66000,0.00000,0.25500,0.16198,0.00424,0.37899
 34,0.28000,0.00000,0.72000,0.00000,0.00000,0.16881,0.00398,0.37284
 34,0.00000,0.42000,0.00000,0.58000,0.00000,0.14226,0.00398,0.37284
 34,0.00000,0.08500,0.66000,0.00000,0.25500,0.16202,0.00398,0.37284
 35,0.28000,0.00000,0.72000,0.00000,0.00000,0.16873,0.00395,0.37618
 35,0.00000,0.42000,0.00000,0.58000,0.00000,0.14208,0.00395,0.37618
 36,0.28000,0.00000,0.72000,0.00000,0.00000,0.16865,0.00397,0.38116
 36,0.00000,0.42500,0.00000,0.57500,0.00000,0.14196,0.00397,0.38116
 37,0.28000,0.00000,0.72000,0.00000,0.00000,0.16859,0.00393,0.38324
 37,0.00000,0.42500,0.00000,0.57500,0.00000,0.14190,0.00393,0.38324
 38,0.33000,0.00000,0.67000,0.00000,0.00000,0.17256,0.00388,0.32250
 38,0.00000,0.42000,0.00000,0.58000,0.00000,0.14252,0.00388,0.32250
 38,0.00000,0.07500,0.65000,0.00000,0.27500,0.16279,0.00388,0.32250
 39,1.00000,0.00000,0.00000,0.00000,0.00000,0.01781,0.00392,0.32799
 39,0.33000,0.00000,0.67000,0.00000,0.00000,0.17221,0.00392,0.32799
 39,0.00000,0.42000,0.00000,0.58000,0.00000,0.14249,0.00392,0.32799
 39,0.00000,0.07500,0.65000,0.00000,0.27500,0.16261,0.00392,0.32799
 40,0.23500,0.00000,0.76500,0.00000,0.00000,0.17509,0.00380,0.27376
 40,0.00000,0.41000,0.00000,0.59000,0.00000,0.14296,0.00380,0.27376
 40,0.00000,0.06500,0.64000,0.01500,0.28000,0.16529,0.00380,0.27376
 41,0.23500,0.00000,0.76500,0.00000,0.00000,0.17451,0.00372,0.27671
 41,0.00000,0.41000,0.00000,0.59000,0.00000,0.14285,0.00372,0.27671
 41,0.00000,0.06500,0.64000,0.01500,0.28000,0.16504,0.00372,0.27671
