  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.01500,0.15000,0.45500,0.38000,0.00000,0.13110,0.00957,0.67192
  3,0.05500,0.21000,0.46000,0.27000,0.00500,0.12399,0.00580,0.57459
  4,0.06000,0.22500,0.42000,0.28500,0.01000,0.12271,0.00435,0.57260
  5,0.12500,0.06000,0.44000,0.27500,0.10000,0.12632,0.00365,0.51466
  6,0.13000,0.05500,0.43500,0.28000,0.10000,0.12633,0.00312,0.52394
  7,0.09500,0.00000,0.44500,0.29000,0.17000,0.13152,0.00308,0.54373
  8,0.08000,0.01500,0.49500,0.27000,0.14000,0.13382,0.00299,0.49928
  9,0.12500,0.00000,0.54500,0.13000,0.20000,0.14045,0.00344,0.51671
 10,0.00000,0.00000,0.59500,0.06000,0.34500,0.14628,0.00407,0.54970
 11,0.00000,0.00000,0.59500,0.06000,0.34500,0.14628,0.00358,0.54216
 12,0.00000,0.00000,0.68500,0.01000,0.30500,0.15388,0.00404,0.48839
 13,0.00000,0.00000,0.67000,0.02500,0.30500,0.15194,0.00386,0.49294
 14,0.00000,0.08000,0.64000,0.00000,0.28000,0.15482,0.00388,0.48965
 15,0.00000,0.08000,0.64000,0.00000,0.28000,0.15481,0.00354,0.48492
 16,0.00000,0.08000,0.64000,0.00000,0.28000,0.15485,0.00329,0.47957
 17,0.00000,0.07000,0.63500,0.01500,0.28000,0.15500,0.00324,0.48069
 18,0.00000,0.07500,0.63500,0.01000,0.28000,0.15518,0.00296,0.45749
 19,0.00000,0.08000,0.64000,0.00500,0.27500,0.15452,0.00315,0.46438
 20,0.00000,0.08000,0.64000,0.00500,0.27500,0.15446,0.00301,0.46584
 21,0.00000,0.29500,0.00000,0.70500,0.00000,0.12842,0.00384,0.44647
 21,0.00000,0.08000,0.64000,0.00500,0.27500,0.15485,0.00384,0.44647
 22,1.00000,0.00000,0.00000,0.00000,0.00000,0.01289,0.00420,0.43779
 22,0.00000,0.45000,0.00000,0.55000,0.00000,0.14771,0.00420,0.43779
 22,0.00000,0.08500,0.64000,0.00000,0.27500,0.15535,0.00420,0.43779
 23,0.00000,0.45500,0.00000,0.54500,0.00000,0.14788,0.00477,0.42304
 23,0.00000,0.08000,0.64000,0.00500,0.27500,0.15574,0.00477,0.42304
 24,0.00000,0.47000,0.00000,0.53000,0.00000,0.14743,0.00487,0.39759
 24,0.00000,0.07000,0.62500,0.03000,0.27500,0.15598,0.00487,0.39759
 25,0.00000,0.47000,0.00000,0.53000,0.00000,0.14747,0.00466,0.39607
 25,0.00000,0.07000,0.62500,0.03000,0.27500,0.15601,0.00466,0.39607
 26,0.00000,0.47000,0.00000,0.53000,0.00000,0.14737,0.00457,0.39776
 26,0.00000,0.07000,0.62500,0.03000,0.27500,0.15603,0.00457,0.39776
 27,0.00000,0.47000,0.00000,0.53000,0.00000,0.14732,0.00481,0.39397
 27,0.00000,0.08000,0.63500,0.01500,0.27000,0.15663,0.00481,0.39397
 28,0.00000,0.47500,0.00000,0.52500,0.00000,0.14721,0.00481,0.39926
 28,0.00000,0.08000,0.64000,0.01500,0.26500,0.15644,0.00481,0.39926
 29,0.00000,0.47500,0.00000,0.52500,0.00000,0.14721,0.00475,0.39815
 29,0.00000,0.08000,0.63000,0.02500,0.26500,0.15695,0.00475,0.39815
 30,0.00000,0.47500,0.00000,0.52500,0.00000,0.14716,0.00461,0.39930
 30,0.00000,0.08000,0.63000,0.02500,0.26500,0.15694,0.00461,0.39930
 31,0.00000,0.47000,0.00000,0.53000,0.00000,0.14716,0.00424,0.39089
 31,0.00000,0.08000,0.63000,0.02500,0.26500,0.15702,0.00424,0.39089
 31,0.00000,0.00000,0.00000,0.00000,1.00000,0.00059,0.00424,0.39089
 32,0.00000,0.47000,0.00000,0.53000,0.00000,0.14712,0.00426,0.39426
 32,0.00000,0.08000,0.63000,0.02500,0.26500,0.15700,0.00426,0.39426
 32,0.00000,0.00000,0.00000,0.00000,1.00000,0.00060,0.00426,0.39426
 33,0.00000,0.47000,0.00000,0.53000,0.00000,0.14708,0.00415,0.39545
 33,0.00000,0.08000,0.63500,0.02000,0.26500,0.15699,0.00415,0.39545
 34,0.00000,0.47000,0.00000,0.53000,0.00000,0.14712,0.00439,0.40132
 34,0.00000,0.08500,0.64500,0.00500,0.26500,0.15711,0.00439,0.40132
