  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.28500,0.30500,0.03000,0.24000,0.14000,0.07867,0.00323,0.22334
  2,0.00000,0.00000,0.00000,1.00000,0.00000,-0.00015,0.00323,0.22334
  3,0.29500,0.43500,0.06000,0.13500,0.07500,0.09536,0.00396,0.42208
  4,0.32000,0.64000,0.00000,0.00000,0.04000,0.12775,0.00701,0.71500
  5,0.42000,0.50500,0.00000,0.00000,0.07500,0.12871,0.00465,0.56626
  6,0.25500,0.55500,0.00500,0.02000,0.16500,0.12848,0.00337,0.41227
  7,0.16000,0.50500,0.02500,0.00000,0.31000,0.15247,0.00452,0.48212
  8,0.15500,0.50500,0.01500,0.00000,0.32500,0.15302,0.00434,0.50463
  9,0.14500,0.50000,0.03500,0.00000,0.32000,0.15300,0.00412,0.51868
 10,0.04000,0.58500,0.03000,0.00000,0.34500,0.16263,0.00470,0.47146
 11,0.09000,0.54500,0.06000,0.01000,0.29500,0.15545,0.00403,0.43141
 12,0.08000,0.54000,0.05500,0.03000,0.29500,0.15581,0.00382,0.43772
 13,0.07500,0.55000,0.09000,0.01500,0.27000,0.15813,0.00376,0.43831
 14,0.07000,0.54000,0.09000,0.02000,0.28000,0.15925,0.00332,0.42007
 15,0.07000,0.54000,0.08500,0.02500,0.28000,0.15937,0.00303,0.41599
 16,0.07000,0.54000,0.08500,0.02500,0.28000,0.15950,0.00309,0.40963
 16,0.00000,0.00000,1.00000,0.00000,0.00000,0.06620,0.00309,0.40963
 17,0.07500,0.54000,0.08000,0.03500,0.27000,0.16054,0.00299,0.40387
 17,0.00000,0.00000,1.00000,0.00000,0.00000,0.06615,0.00299,0.40387
 18,0.07500,0.54000,0.07500,0.04000,0.27000,0.16049,0.00296,0.40359
 18,0.00000,0.00000,0.80500,0.19500,0.00000,0.07543,0.00296,0.40359
 19,0.33000,0.00000,0.67000,0.00000,0.00000,0.15670,0.00410,0.39610
 19,0.08000,0.55000,0.07000,0.03500,0.26500,0.16057,0.00410,0.39610
