Upper Bounds	MAE	R_square	length_scale
0.11	0.1387	-0.848	0.11
0.13	0.1337	-0.711	0.13
0.15000000000000002	0.1299	-0.604	0.15
0.17	0.126	-0.486	0.17
0.19	0.1219	-0.336	0.19
0.21000000000000002	0.1162	-0.153	0.21
0.23000000000000004	0.1089	0.049	0.23
0.25	0.101	0.234	0.25
0.27	0.0921	0.409	0.27
0.29000000000000004	0.0838	0.555	0.29
0.31000000000000005	0.079	0.65	0.31
0.33	0.0748	0.717	0.33
0.35000000000000003	0.0722	0.748	0.349
0.37000000000000005	0.0726	0.748	0.349
0.39	0.0726	0.748	0.349
0.41000000000000003	0.0726	0.748	0.349
0.43000000000000005	0.0726	0.748	0.349
0.45000000000000007	0.0726	0.748	0.349
0.4700000000000001	0.0726	0.748	0.349
0.49000000000000005	0.0726	0.748	0.349
0.5100000000000001	0.0726	0.748	0.349
0.5300000000000001	0.0726	0.748	0.349
0.55	0.0726	0.748	0.349
0.5700000000000001	0.0726	0.748	0.349
0.5900000000000001	0.0726	0.748	0.349
