Length Scale	MAE	R_square	RMSE
0.1	0.1324	-1.916	0.2066
0.12000000000000001	0.1309	-1.897	0.2055
0.14	0.1274	-1.85	0.2035
0.16000000000000003	0.1241	-1.778	0.2019
0.18000000000000002	0.1242	-1.695	0.2013
0.2	0.1248	-1.587	0.2008
0.22000000000000003	0.1252	-1.472	0.2
0.24000000000000002	0.1283	-1.46	0.1988
0.26	0.1322	-1.388	0.1965
0.28	0.1319	-1.259	0.1934
0.30000000000000004	0.1265	-1.011	0.1891
0.32000000000000006	0.1224	-0.982	0.1849
0.3400000000000001	0.1226	-1.557	0.1821
0.3600000000000001	0.124	-1.516	0.181
0.38	0.1252	-1.457	0.1801
0.4	0.1261	-1.396	0.1792
0.42000000000000004	0.1267	-1.339	0.1785
0.44000000000000006	0.1271	-1.291	0.178
0.4600000000000001	0.1274	-1.253	0.1776
0.4800000000000001	0.1278	-1.225	0.1775
0.5000000000000001	0.1283	-1.207	0.1775
0.5200000000000001	0.1288	-1.199	0.1777
0.54	0.1295	-1.198	0.1781
