Upper Bounds	MAE	R_square	length_scale
0.11	0.1033	-35.0	0.11
0.13	0.1033	-35.0	0.13
0.15000000000000002	0.1033	-35.0	0.15
0.17	0.1033	-35.0	0.167
0.19	0.1033	-35.0	0.17
0.21000000000000002	0.1033	-35.0	0.17
0.23000000000000004	0.1033	-35.0	0.17
0.25	0.1033	-35.0	0.17
0.27	0.1033	-35.0	0.171
0.29000000000000004	0.1033	-35.0	0.171
0.31000000000000005	0.1033	-35.0	0.172
0.33	0.1033	-35.0	0.172
0.35000000000000003	0.1033	-35.0	0.173
0.37000000000000005	0.1033	-35.0	0.173
0.39	0.1033	-35.0	0.173
0.41000000000000003	0.1033	-35.0	0.172
0.43000000000000005	0.1033	-35.0	0.171
0.45000000000000007	0.1033	-35.0	0.17
0.4700000000000001	0.1033	-35.0	0.165
0.49000000000000005	0.1033	-35.0	0.135
0.5100000000000001	0.1033	-35.0	0.1
0.5300000000000001	0.1033	-35.0	0.1
0.55	0.1033	-35.0	0.1
0.5700000000000001	0.1033	-35.0	0.1
0.5900000000000001	0.1033	-35.0	0.1
