Upper Bounds	MAE	R_square	length_scale
0.11	0.1652	-13.597	0.11
0.13	0.1669	-9.854	0.13
0.15000000000000002	0.168	-8.075	0.15
0.17	0.1688	-7.142	0.17
0.19	0.1692	-6.573	0.19
0.21000000000000002	0.1696	-6.204	0.21
0.23000000000000004	0.1702	-6.002	0.23
0.25	0.1704	-5.946	0.25
0.27	0.1704	-5.939	0.253
0.29000000000000004	0.1704	-5.939	0.253
0.31000000000000005	0.1704	-5.939	0.253
0.33	0.1704	-5.939	0.253
0.35000000000000003	0.1704	-5.939	0.253
0.37000000000000005	0.1704	-5.939	0.253
0.39	0.1704	-5.939	0.253
0.41000000000000003	0.1704	-5.939	0.253
0.43000000000000005	0.1704	-5.939	0.253
0.45000000000000007	0.1704	-5.939	0.253
0.4700000000000001	0.1704	-5.939	0.253
0.49000000000000005	0.1704	-5.939	0.253
0.5100000000000001	0.1704	-5.939	0.253
0.5300000000000001	0.1704	-5.939	0.253
0.55	0.1704	-5.939	0.253
0.5700000000000001	0.1704	-5.939	0.253
0.5900000000000001	0.1704	-5.939	0.253
