Upper Bounds	MAE	R_square	length_scale
0.11	0.0608	-8.878	0.11
0.13	0.0585	-5.922	0.13
0.15000000000000002	0.0557	-4.742	0.15
0.17	0.0529	-4.101	0.17
0.19	0.0502	-3.672	0.19
0.21000000000000002	0.0479	-3.35	0.21
0.23000000000000004	0.0461	-3.092	0.23
0.25	0.0464	-2.88	0.25
0.27	0.047	-2.7	0.27
0.29000000000000004	0.0474	-2.54	0.29
0.31000000000000005	0.0478	-2.392	0.31
0.33	0.048	-2.247	0.33
0.35000000000000003	0.0483	-2.146	0.35
0.37000000000000005	0.0485	-2.038	0.357
0.39	0.0485	-1.973	0.357
0.41000000000000003	0.0486	-1.97	0.357
0.43000000000000005	0.0486	-1.97	0.357
0.45000000000000007	0.0486	-1.97	0.357
0.4700000000000001	0.0486	-1.97	0.357
0.49000000000000005	0.0486	-1.97	0.357
0.5100000000000001	0.0486	-1.97	0.357
0.5300000000000001	0.0486	-1.97	0.357
0.55	0.0486	-1.97	0.357
0.5700000000000001	0.0486	-1.97	0.357
0.5900000000000001	0.0486	-1.97	0.357
