Upper Bounds	MAE	R_square	length_scale
0.11	0.2634	-3.949	0.11
0.13	0.2565	-3.849	0.13
0.15000000000000002	0.2506	-3.744	0.15
0.17	0.2459	-3.635	0.17
0.19	0.2422	-3.532	0.19
0.21000000000000002	0.2392	-3.439	0.21
0.23000000000000004	0.2369	-3.357	0.23
0.25	0.2349	-3.28	0.25
0.27	0.2334	-3.228	0.27
0.29000000000000004	0.2321	-3.162	0.29
0.31000000000000005	0.2302	-3.008	0.31
0.33	0.2271	-2.753	0.33
0.35000000000000003	0.2224	-2.405	0.35
0.37000000000000005	0.2162	-1.99	0.37
0.39	0.2085	-1.548	0.39
0.41000000000000003	0.1995	-1.119	0.41
0.43000000000000005	0.1897	-0.732	0.43
0.45000000000000007	0.1793	-0.4	0.45
0.4700000000000001	0.1687	-0.126	0.47
0.49000000000000005	0.1581	0.095	0.49
0.5100000000000001	0.1478	0.271	0.51
0.5300000000000001	0.1378	0.408	0.53
0.55	0.1294	0.505	0.55
0.5700000000000001	0.1216	0.58	0.57
0.5900000000000001	0.1143	0.64	0.59
