Upper Bounds	MAE	R_square	length_scale
0.11	0.1415	-1.311	0.11
0.13	0.1255	-0.495	0.13
0.15000000000000002	0.107	0.122	0.15
0.17	0.0886	0.484	0.17
0.19	0.0729	0.682	0.19
0.21000000000000002	0.0603	0.793	0.21
0.23000000000000004	0.0519	0.857	0.23
0.25	0.0465	0.895	0.25
0.27	0.043	0.918	0.27
0.29000000000000004	0.0399	0.933	0.29
0.31000000000000005	0.0375	0.944	0.31
0.33	0.0355	0.952	0.33
0.35000000000000003	0.0338	0.958	0.35
0.37000000000000005	0.0323	0.963	0.37
0.39	0.0313	0.966	0.39
0.41000000000000003	0.0314	0.966	0.39
0.43000000000000005	0.0314	0.966	0.39
0.45000000000000007	0.0314	0.966	0.39
0.4700000000000001	0.0314	0.966	0.39
0.49000000000000005	0.0314	0.966	0.39
0.5100000000000001	0.0314	0.966	0.39
0.5300000000000001	0.0314	0.966	0.39
0.55	0.0314	0.966	0.39
0.5700000000000001	0.0314	0.966	0.39
0.5900000000000001	0.0314	0.966	0.39
