Length Scale	MAE	R_square	RMSE
0.1	0.1715	-0.886	0.2396
0.12000000000000001	0.1597	-0.485	0.2254
0.14	0.1441	-0.038	0.2045
0.16000000000000003	0.126	0.321	0.1807
0.18000000000000002	0.1076	0.569	0.1566
0.2	0.0904	0.724	0.1346
0.22000000000000003	0.0779	0.814	0.1172
0.24000000000000002	0.0685	0.866	0.1038
0.26	0.0618	0.899	0.0934
0.28	0.0572	0.92	0.0851
0.30000000000000004	0.0535	0.934	0.0784
0.32000000000000006	0.0503	0.945	0.0729
0.3400000000000001	0.0475	0.952	0.0684
0.3600000000000001	0.0451	0.958	0.0648
0.38	0.043	0.961	0.0621
0.4	0.0418	0.964	0.0601
0.42000000000000004	0.0409	0.966	0.0584
0.44000000000000006	0.0399	0.968	0.0568
0.4600000000000001	0.0389	0.97	0.0554
0.4800000000000001	0.0385	0.971	0.0547
0.5000000000000001	0.0386	0.971	0.0546
0.5200000000000001	0.0388	0.971	0.0546
0.54	0.0387	0.971	0.0547
