Upper Bounds	MAE	R_square	length_scale
0.11	0.2129	-3.633	0.11
0.13	0.2077	-3.652	0.13
0.15000000000000002	0.2023	-3.543	0.15
0.17	0.1964	-3.206	0.17
0.19	0.1903	-2.691	0.19
0.21000000000000002	0.1834	-2.118	0.21
0.23000000000000004	0.175	-1.576	0.23
0.25	0.1652	-1.104	0.25
0.27	0.1547	-0.714	0.27
0.29000000000000004	0.144	-0.403	0.29
0.31000000000000005	0.1342	-0.157	0.31
0.33	0.1274	0.037	0.33
0.35000000000000003	0.1209	0.191	0.35
0.37000000000000005	0.1168	0.316	0.37
0.39	0.1127	0.418	0.39
0.41000000000000003	0.1083	0.504	0.41
0.43000000000000005	0.1039	0.574	0.427
0.45000000000000007	0.1025	0.596	0.427
0.4700000000000001	0.1021	0.601	0.427
0.49000000000000005	0.102	0.603	0.427
0.5100000000000001	0.102	0.603	0.427
0.5300000000000001	0.102	0.603	0.427
0.55	0.102	0.603	0.427
0.5700000000000001	0.102	0.603	0.427
0.5900000000000001	0.102	0.603	0.427
