Upper Bounds	MAE	R_square	length_scale
0.11	0.1591	-5.221	0.11
0.13	0.1466	-3.242	0.13
0.15000000000000002	0.1425	-2.198	0.15
0.17	0.1431	-1.764	0.154
0.19	0.1436	-1.605	0.154
0.21000000000000002	0.1436	-1.605	0.154
0.23000000000000004	0.1436	-1.605	0.154
0.25	0.1486	-2.129	0.25
0.27	0.1498	-2.268	0.27
0.29000000000000004	0.1506	-2.367	0.29
0.31000000000000005	0.1513	-2.443	0.31
0.33	0.1518	-2.505	0.33
0.35000000000000003	0.1609	-3.033	0.35
0.37000000000000005	0.1686	-4.105	0.37
0.39	0.1729	-4.594	0.39
0.41000000000000003	0.1741	-4.708	0.402
0.43000000000000005	0.1725	-3.862	0.154
0.45000000000000007	0.1372	-0.496	0.154
0.4700000000000001	0.1384	-0.45	0.154
0.49000000000000005	0.1493	-0.863	0.402
0.5100000000000001	0.1504	-0.819	0.402
0.5300000000000001	0.1513	-0.786	0.402
0.55	0.1523	-0.761	0.402
0.5700000000000001	0.1532	-0.744	0.402
0.5900000000000001	0.154	-0.73	0.402
