Upper Bounds	MAE	R_square	length_scale
0.11	0.1196	-0.416	0.11
0.13	0.1162	-0.19	0.124
0.15000000000000002	0.1162	-0.189	0.124
0.17	0.116	-0.188	0.124
0.19	0.0812	0.604	0.19
0.21000000000000002	0.0728	0.71	0.21
0.23000000000000004	0.0677	0.779	0.23
0.25	0.0625	0.827	0.25
0.27	0.0584	0.86	0.27
0.29000000000000004	0.0542	0.883	0.29
0.31000000000000005	0.0511	0.899	0.31
0.33	0.0493	0.908	0.33
0.35000000000000003	0.0501	0.905	0.339
0.37000000000000005	0.0501	0.905	0.339
0.39	0.0501	0.905	0.339
0.41000000000000003	0.0501	0.905	0.339
0.43000000000000005	0.0501	0.905	0.339
0.45000000000000007	0.0501	0.905	0.339
0.4700000000000001	0.0501	0.905	0.339
0.49000000000000005	0.0501	0.905	0.339
0.5100000000000001	0.0501	0.905	0.339
0.5300000000000001	0.0501	0.905	0.339
0.55	0.0501	0.905	0.339
0.5700000000000001	0.0501	0.905	0.339
0.5900000000000001	0.0501	0.905	0.339
