Length Scale	MAE	R_square	RMSE
0.1	0.1395	-1.037	0.1863
0.12000000000000001	0.1316	-0.723	0.183
0.14	0.129	-0.623	0.1842
0.16000000000000003	0.1128	-0.31	0.1707
0.18000000000000002	0.0894	0.061	0.1484
0.2	0.0641	0.37	0.1224
0.22000000000000003	0.0222	0.824	0.0574
0.24000000000000002	0.0121	0.977	0.0199
0.26	0.0112	0.979	0.019
0.28	0.0105	0.982	0.0182
0.30000000000000004	0.0105	0.983	0.0182
0.32000000000000006	0.0098	0.984	0.0175
0.3400000000000001	0.0095	0.985	0.0171
0.3600000000000001	0.0094	0.985	0.017
0.38	0.0094	0.985	0.017
0.4	0.0096	0.984	0.0171
0.42000000000000004	0.0099	0.984	0.0172
0.44000000000000006	0.0102	0.984	0.0174
0.4600000000000001	0.0108	0.982	0.0181
0.4800000000000001	0.0123	0.977	0.0208
0.5000000000000001	0.0144	0.968	0.0242
0.5200000000000001	0.0157	0.961	0.0269
0.54	0.0177	0.95	0.0301
