Length Scale	MAE	R_square	RMSE
0.1	0.1459	-1.833	0.2057
0.12000000000000001	0.1414	-1.663	0.2034
0.14	0.137	-1.511	0.2003
0.16000000000000003	0.1302	-1.182	0.1941
0.18000000000000002	0.1229	-0.823	0.1864
0.2	0.1148	-0.46	0.1766
0.22000000000000003	0.1102	-0.134	0.1655
0.24000000000000002	0.1052	0.13	0.1536
0.26	0.0996	0.315	0.1417
0.28	0.0969	0.427	0.1307
0.30000000000000004	0.0953	0.504	0.1227
0.32000000000000006	0.0946	0.535	0.1197
0.3400000000000001	0.0936	0.561	0.1177
0.3600000000000001	0.0939	0.579	0.1168
0.38	0.0951	0.591	0.1167
0.4	0.0961	0.598	0.1172
0.42000000000000004	0.097	0.599	0.1181
0.44000000000000006	0.0979	0.597	0.1194
0.4600000000000001	0.0991	0.59	0.121
0.4800000000000001	0.1002	0.58	0.1227
0.5000000000000001	0.1014	0.567	0.1244
0.5200000000000001	0.1027	0.552	0.1262
0.54	0.104	0.534	0.1281
