Upper Bounds	MAE	R_square	length_scale
0.11	0.1576	-4.936	0.11
0.13	0.1487	-3.284	0.13
0.15000000000000002	0.1489	-2.375	0.15
0.17	0.1518	-2.024	0.17
0.19	0.1533	-1.914	0.177
0.21000000000000002	0.1533	-1.914	0.177
0.23000000000000004	0.1533	-1.914	0.177
0.25	0.1533	-1.914	0.177
0.27	0.1533	-1.914	0.177
0.29000000000000004	0.1588	-2.657	0.177
0.31000000000000005	0.1772	-2.814	0.177
0.33	0.1856	-3.049	0.177
0.35000000000000003	0.1885	-3.037	0.177
0.37000000000000005	0.1905	-2.975	0.177
0.39	0.1922	-2.912	0.177
0.41000000000000003	0.1933	-2.848	0.177
0.43000000000000005	0.1939	-2.788	0.177
0.45000000000000007	0.1944	-2.736	0.177
0.4700000000000001	0.1949	-2.69	0.177
0.49000000000000005	0.1954	-2.65	0.177
0.5100000000000001	0.1896	-2.709	0.177
0.5300000000000001	0.196	-2.586	0.177
0.55	0.1963	-2.561	0.177
0.5700000000000001	0.1965	-2.539	0.177
0.5900000000000001	0.1968	-2.52	0.177
