Upper Bounds	MAE	R_square	length_scale
0.11	0.0564	-7.741	0.11
0.13	0.0545	-5.705	0.13
0.15000000000000002	0.0524	-4.645	0.15
0.17	0.0502	-3.961	0.17
0.19	0.0484	-3.485	0.19
0.21000000000000002	0.0482	-3.143	0.21
0.23000000000000004	0.0483	-2.893	0.23
0.25	0.0489	-2.705	0.25
0.27	0.0495	-2.565	0.27
0.29000000000000004	0.0497	-2.502	0.29
0.31000000000000005	0.0499	-2.45	0.31
0.33	0.0501	-2.382	0.33
0.35000000000000003	0.0501	-2.379	0.35
0.37000000000000005	0.0501	-2.376	0.37
0.39	0.0501	-2.376	0.377
0.41000000000000003	0.0501	-2.376	0.377
0.43000000000000005	0.0501	-2.376	0.377
0.45000000000000007	0.0501	-2.376	0.377
0.4700000000000001	0.0501	-2.376	0.377
0.49000000000000005	0.0501	-2.376	0.377
0.5100000000000001	0.0501	-2.376	0.377
0.5300000000000001	0.0501	-2.376	0.377
0.55	0.0501	-2.376	0.377
0.5700000000000001	0.0501	-2.376	0.377
0.5900000000000001	0.0501	-2.376	0.377
