Upper Bounds	MAE	R_square	length_scale
0.11	0.1303	-0.674	0.11
0.13	0.1195	-0.29	0.13
0.15000000000000002	0.109	0.016	0.15
0.17	0.0986	0.256	0.17
0.19	0.0873	0.443	0.19
0.21000000000000002	0.0763	0.58	0.21
0.23000000000000004	0.0685	0.675	0.23
0.25	0.0637	0.747	0.25
0.27	0.0601	0.803	0.27
0.29000000000000004	0.0563	0.849	0.29
0.31000000000000005	0.0522	0.885	0.31
0.33	0.0482	0.912	0.33
0.35000000000000003	0.0446	0.931	0.35
0.37000000000000005	0.0418	0.942	0.37
0.39	0.0416	0.944	0.382
0.41000000000000003	0.0416	0.944	0.382
0.43000000000000005	0.0416	0.944	0.382
0.45000000000000007	0.0416	0.944	0.382
0.4700000000000001	0.0416	0.944	0.382
0.49000000000000005	0.0416	0.944	0.382
0.5100000000000001	0.0416	0.944	0.382
0.5300000000000001	0.0416	0.944	0.382
0.55	0.0416	0.944	0.382
0.5700000000000001	0.0416	0.944	0.382
0.5900000000000001	0.0416	0.944	0.382
