Upper Bounds	MAE	R_square	length_scale
0.11	0.1271	-0.947	0.11
0.13	0.1227	-0.834	0.13
0.15000000000000002	0.1177	-0.676	0.15
0.17	0.1125	-0.49	0.17
0.19	0.1082	-0.289	0.19
0.21000000000000002	0.1073	-0.209	0.208
0.23000000000000004	0.1074	-0.207	0.208
0.25	0.1087	-0.211	0.208
0.27	0.1095	-0.213	0.208
0.29000000000000004	0.1092	-0.212	0.208
0.31000000000000005	0.1131	-0.342	0.208
0.33	0.1154	-0.499	0.208
0.35000000000000003	0.1154	-0.499	0.208
0.37000000000000005	0.1154	-0.499	0.208
0.39	0.119	-0.499	0.208
0.41000000000000003	0.1198	-0.452	0.304
0.43000000000000005	0.1188	-0.209	0.304
0.45000000000000007	0.1188	-0.209	0.304
0.4700000000000001	0.1188	-0.209	0.304
0.49000000000000005	0.1188	-0.209	0.304
0.5100000000000001	0.1188	-0.209	0.304
0.5300000000000001	0.1188	-0.209	0.304
0.55	0.1188	-0.209	0.304
0.5700000000000001	0.121	-0.299	0.304
0.5900000000000001	0.1188	-0.209	0.304
