Upper Bounds	MAE	R_square	length_scale
0.11	0.1385	-4.094	0.11
0.13	0.1328	-2.904	0.13
0.15000000000000002	0.1345	-2.314	0.15
0.17	0.1368	-2.05	0.167
0.19	0.1378	-1.901	0.167
0.21000000000000002	0.138	-1.88	0.167
0.23000000000000004	0.138	-1.88	0.167
0.25	0.138	-1.88	0.167
0.27	0.1253	-0.558	0.27
0.29000000000000004	0.1324	-0.598	0.29
0.31000000000000005	0.1325	-0.444	0.31
0.33	0.1325	-0.333	0.33
0.35000000000000003	0.1283	-0.377	0.35
0.37000000000000005	0.1278	-0.304	0.37
0.39	0.1277	-0.247	0.39
0.41000000000000003	0.1284	-0.204	0.41
0.43000000000000005	0.1288	-0.171	0.43
0.45000000000000007	0.129	-0.152	0.45
0.4700000000000001	0.1294	-0.149	0.47
0.49000000000000005	0.13	-0.155	0.49
0.5100000000000001	0.1308	-0.165	0.495
0.5300000000000001	0.1317	-0.178	0.495
0.55	0.1321	-0.183	0.495
0.5700000000000001	0.1323	-0.186	0.495
0.5900000000000001	0.1325	-0.189	0.495
