Upper Bounds	MAE	R_square	length_scale
0.11	0.0635	-14.137	0.11
0.13	0.0594	-7.479	0.13
0.15000000000000002	0.0572	-5.225	0.15
0.17	0.0552	-4.237	0.17
0.19	0.053	-3.697	0.19
0.21000000000000002	0.0507	-3.336	0.21
0.23000000000000004	0.0485	-3.055	0.23
0.25	0.0473	-2.817	0.25
0.27	0.0468	-2.608	0.27
0.29000000000000004	0.047	-2.423	0.29
0.31000000000000005	0.0477	-2.288	0.31
0.33	0.0485	-2.189	0.33
0.35000000000000003	0.0492	-2.088	0.35
0.37000000000000005	0.0492	-2.033	0.358
0.39	0.0492	-2.033	0.358
0.41000000000000003	0.0492	-2.033	0.358
0.43000000000000005	0.0492	-2.033	0.358
0.45000000000000007	0.0492	-2.033	0.358
0.4700000000000001	0.0492	-2.033	0.358
0.49000000000000005	0.0492	-2.033	0.358
0.5100000000000001	0.0492	-2.033	0.358
0.5300000000000001	0.0492	-2.033	0.358
0.55	0.0492	-2.033	0.358
0.5700000000000001	0.0492	-2.033	0.358
0.5900000000000001	0.0492	-2.033	0.358
