Upper Bounds	MAE	R_square	length_scale
0.11	0.2048	-13.759	0.11
0.13	0.2054	-11.718	0.13
0.15000000000000002	0.2058	-10.561	0.15
0.17	0.2059	-9.925	0.166
0.19	0.2055	-9.755	0.167
0.21000000000000002	0.2051	-9.649	0.167
0.23000000000000004	0.2062	-9.942	0.168
0.25	0.2063	-9.95	0.168
0.27	0.2064	-9.952	0.169
0.29000000000000004	0.2064	-9.93	0.169
0.31000000000000005	0.2066	-9.96	0.17
0.33	0.2067	-9.963	0.17
0.35000000000000003	0.2065	-9.919	0.17
0.37000000000000005	0.2064	-9.893	0.17
0.39	0.2062	-9.86	0.17
0.41000000000000003	0.2064	-9.923	0.17
0.43000000000000005	0.2051	-9.606	0.169
0.45000000000000007	0.2053	-9.747	0.167
0.4700000000000001	0.2061	-10.289	0.157
0.49000000000000005	0.2059	-12.898	0.119
0.5100000000000001	0.2044	-15.412	0.1
0.5300000000000001	0.2044	-15.41	0.1
0.55	0.2044	-15.424	0.1
0.5700000000000001	0.2044	-15.415	0.1
0.5900000000000001	0.2044	-15.411	0.1
