Upper Bounds	MAE	R_square	length_scale
0.11	0.1712	-7.746	0.11
0.13	0.1673	-7.526	0.13
0.15000000000000002	0.1644	-7.259	0.15
0.17	0.1623	-7.004	0.17
0.19	0.1606	-6.782	0.19
0.21000000000000002	0.1593	-6.595	0.21
0.23000000000000004	0.1579	-6.368	0.23
0.25	0.1566	-6.139	0.25
0.27	0.1554	-5.931	0.27
0.29000000000000004	0.1541	-5.707	0.29
0.31000000000000005	0.1526	-5.427	0.31
0.33	0.1507	-5.058	0.33
0.35000000000000003	0.148	-4.591	0.35
0.37000000000000005	0.1447	-4.042	0.37
0.39	0.1407	-3.451	0.39
0.41000000000000003	0.136	-2.862	0.41
0.43000000000000005	0.131	-2.314	0.43
0.45000000000000007	0.1258	-1.829	0.45
0.4700000000000001	0.1204	-1.415	0.47
0.49000000000000005	0.1157	-1.069	0.49
0.5100000000000001	0.1133	-0.785	0.51
0.5300000000000001	0.1111	-0.554	0.53
0.55	0.1091	-0.371	0.538
0.5700000000000001	0.1074	-0.225	0.538
0.5900000000000001	0.1058	-0.105	0.538
