  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.00000,0.00000,0.39500,0.23000,0.37500,0.10200,0.00575,0.64416
  3,0.00000,0.00000,0.80000,0.00000,0.20000,0.14399,0.01331,1.44124
  4,0.00000,0.00000,0.45000,0.00000,0.55000,0.14774,0.00732,0.81420
  5,0.01500,0.02000,0.63500,0.04000,0.29000,0.14789,0.00563,0.45595
  6,0.04500,0.11000,0.60000,0.01000,0.23500,0.15578,0.00531,0.47853
  7,0.00000,0.15000,0.60000,0.01000,0.24000,0.15858,0.00469,0.47300
  8,0.00000,0.16000,0.59000,0.00000,0.25000,0.15800,0.00448,0.48608
  9,0.02000,0.10500,0.62500,0.00000,0.25000,0.15506,0.00377,0.44007
 10,0.02000,0.12000,0.62000,0.00000,0.24000,0.15393,0.00388,0.47321
 11,0.00500,0.12000,0.64000,0.00000,0.23500,0.15523,0.00393,0.48453
 12,0.00500,0.12000,0.64000,0.00000,0.23500,0.15520,0.00347,0.47666
 13,0.00000,0.12000,0.64000,0.00000,0.24000,0.15520,0.00358,0.49809
 14,0.00000,0.12500,0.64000,0.00000,0.23500,0.15523,0.00358,0.50091
 15,0.00000,0.12000,0.64000,0.00000,0.24000,0.15545,0.00350,0.49253
 16,0.00000,0.12000,0.64000,0.00000,0.24000,0.15544,0.00316,0.48520
 17,0.00000,0.11500,0.65000,0.00000,0.23500,0.15656,0.00319,0.48233
 18,0.00000,0.11500,0.65000,0.00000,0.23500,0.15650,0.00332,0.47867
 19,0.00000,0.11500,0.64500,0.00000,0.24000,0.15642,0.00333,0.49279
 20,0.00000,0.11500,0.64500,0.00000,0.24000,0.15650,0.00334,0.49300
 21,0.00000,0.11500,0.64500,0.00000,0.24000,0.15672,0.00335,0.49278
 22,0.00000,0.11000,0.65000,0.00000,0.24000,0.15741,0.00339,0.49019
 23,0.00000,0.11000,0.65500,0.00000,0.23500,0.15828,0.00342,0.48497
 24,0.00000,0.10000,0.66000,0.00000,0.24000,0.15863,0.00342,0.48163
 25,0.00000,0.10000,0.66000,0.00000,0.24000,0.15867,0.00342,0.48225
 26,0.00000,0.10500,0.66000,0.00000,0.23500,0.15868,0.00320,0.47483
 27,0.00000,0.10500,0.66000,0.00000,0.23500,0.15866,0.00305,0.47732
 28,0.00000,0.10000,0.66000,0.00000,0.24000,0.15868,0.00286,0.46134
 29,0.00000,0.09500,0.66500,0.00000,0.24000,0.15899,0.00288,0.45971
 30,0.00000,0.09500,0.66500,0.00000,0.24000,0.15898,0.00287,0.46025
 31,0.00000,0.09500,0.66500,0.00000,0.24000,0.15893,0.00287,0.46090
 32,0.00000,0.09500,0.66500,0.00000,0.24000,0.15882,0.00287,0.46151
 33,0.00000,0.09500,0.66500,0.00000,0.24000,0.15880,0.00275,0.45939
 34,0.00000,0.09500,0.66500,0.00000,0.24000,0.15908,0.00274,0.45712
 35,0.00000,0.09500,0.66500,0.00000,0.24000,0.15896,0.00274,0.45780
 36,0.00000,0.09500,0.66500,0.00000,0.24000,0.15906,0.00274,0.45731
 37,0.00000,0.09500,0.66500,0.00000,0.24000,0.15901,0.00274,0.45808
 38,0.00000,0.10000,0.66500,0.00000,0.23500,0.15908,0.00277,0.44421
 39,0.00000,0.10000,0.66500,0.00000,0.23500,0.15898,0.00276,0.44393
 40,0.00000,0.09500,0.66500,0.00000,0.24000,0.15871,0.00274,0.44215
 41,0.00000,0.09500,0.66500,0.00000,0.24000,0.15871,0.00274,0.44218
 42,0.00000,0.10000,0.66000,0.00000,0.24000,0.15837,0.00274,0.44359
 43,0.00000,0.10000,0.66000,0.00000,0.24000,0.15833,0.00277,0.44673
 44,0.00000,0.09500,0.66500,0.00000,0.24000,0.15834,0.00275,0.44687
 45,0.00000,0.09500,0.66500,0.00000,0.24000,0.15846,0.00275,0.44591
 46,0.00000,0.09500,0.66500,0.00000,0.24000,0.15866,0.00276,0.44511
 47,0.00000,0.09000,0.66500,0.00000,0.24500,0.15878,0.00277,0.44447
 48,0.00000,0.09500,0.66000,0.00000,0.24500,0.15874,0.00277,0.44519
 49,0.00000,0.09000,0.66500,0.00000,0.24500,0.15890,0.00277,0.44363
 50,0.00000,0.09000,0.66500,0.00000,0.24500,0.15904,0.00278,0.44244
 51,0.00000,0.09000,0.66500,0.00000,0.24500,0.15916,0.00278,0.44048
 52,0.00000,0.08500,0.66500,0.00000,0.25000,0.15920,0.00278,0.43993
 53,0.00000,0.09000,0.66500,0.00000,0.24500,0.15904,0.00277,0.44234
 54,0.00000,0.09000,0.66500,0.00000,0.24500,0.15901,0.00277,0.44260
 55,0.00000,0.09000,0.66500,0.00000,0.24500,0.15904,0.00277,0.44218
 56,0.00000,0.09500,0.66000,0.00000,0.24500,0.15904,0.00278,0.44295
 57,0.00000,0.09500,0.66000,0.00000,0.24500,0.15912,0.00278,0.44238
 58,0.00000,0.09500,0.66000,0.00000,0.24500,0.15918,0.00269,0.43648
 59,0.00000,0.09500,0.66000,0.00000,0.24500,0.15917,0.00261,0.43876
 60,0.00000,0.09500,0.66000,0.00000,0.24500,0.15917,0.00262,0.43960
 61,0.00000,0.09500,0.66000,0.00000,0.24500,0.15913,0.00261,0.43974
 62,0.00000,0.09500,0.66000,0.00000,0.24500,0.15918,0.00261,0.43932
 63,0.00000,0.09500,0.66000,0.00000,0.24500,0.15916,0.00261,0.43954
 64,0.00000,0.09500,0.66000,0.00000,0.24500,0.15917,0.00261,0.43951
 65,0.00000,0.09500,0.66000,0.00000,0.24500,0.15908,0.00261,0.44048
 66,0.00000,0.09500,0.66000,0.00000,0.24500,0.15899,0.00261,0.43952
 67,0.00000,0.09000,0.66500,0.00000,0.24500,0.15900,0.00254,0.43458
 68,0.00000,0.09000,0.66500,0.00000,0.24500,0.15900,0.00254,0.43446
 69,0.00000,0.09000,0.66500,0.00000,0.24500,0.15899,0.00254,0.43457
