  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.00000,0.65000,0.35000,0.00000,0.00000,0.06154,0.00349,10.00000
  3,0.00000,0.00000,1.00000,0.00000,0.00000,0.06446,0.00312,10.00000
  4,0.00000,0.00000,1.00000,0.00000,0.00000,0.06522,0.00308,4.79110
  5,0.00000,0.00000,0.65500,0.00500,0.34000,0.06824,0.00160,1.46861
  6,0.00000,0.24000,0.54500,0.21500,0.00000,0.07595,0.00141,0.89249
  7,0.00000,0.18500,0.50000,0.31500,0.00000,0.10677,0.00207,0.72106
  8,0.00000,0.29000,0.47000,0.24000,0.00000,0.10627,0.00194,0.69748
  9,0.00000,0.30000,0.46000,0.24000,0.00000,0.10615,0.00185,0.73269
 10,0.24000,0.26500,0.46500,0.03000,0.00000,0.12193,0.00264,0.68421
 11,0.24000,0.27500,0.46000,0.02500,0.00000,0.12172,0.00253,0.70243
 12,0.20000,0.20000,0.56500,0.03500,0.00000,0.12643,0.00229,0.49578
 13,0.20500,0.16000,0.54000,0.09500,0.00000,0.12897,0.00217,0.48246
 14,0.20500,0.16000,0.53500,0.10000,0.00000,0.12868,0.00209,0.49320
 15,0.18500,0.07500,0.59000,0.01500,0.13500,0.13462,0.00248,0.47794
 16,0.19000,0.02500,0.55500,0.08000,0.15000,0.13714,0.00242,0.46803
 17,0.17000,0.02000,0.57500,0.09000,0.14500,0.13748,0.00234,0.46884
 18,0.15000,0.11500,0.60500,0.01500,0.11500,0.14318,0.00237,0.44462
 18,0.00000,0.00000,0.00000,0.00000,1.00000,0.00027,0.00237,0.44462
 19,0.15500,0.11500,0.60000,0.01500,0.11500,0.14328,0.00222,0.43699
 19,0.00000,0.00000,0.00000,0.00000,1.00000,0.00028,0.00222,0.43699
 20,0.00000,0.13500,0.65500,0.00000,0.21000,0.15369,0.00283,0.42582
 21,0.00000,0.47000,0.07000,0.46000,0.00000,0.09464,0.00299,0.43253
 21,0.00000,0.08500,0.63000,0.04500,0.24000,0.15567,0.00299,0.43253
 22,0.00000,0.39000,0.00000,0.61000,0.00000,0.13930,0.00359,0.44280
 22,0.00000,0.09000,0.63000,0.04000,0.24000,0.15584,0.00359,0.44280
 23,0.00000,0.38500,0.00000,0.61500,0.00000,0.13912,0.00406,0.42935
 23,0.00000,0.09000,0.63000,0.03500,0.24500,0.15587,0.00406,0.42935
 24,0.00000,0.38500,0.00000,0.61500,0.00000,0.13907,0.00401,0.43494
 24,0.00000,0.09000,0.63000,0.03500,0.24500,0.15574,0.00401,0.43494
 25,0.00000,0.38500,0.00000,0.61500,0.00000,0.13906,0.00397,0.43972
 25,0.00000,0.09500,0.63500,0.02500,0.24500,0.15560,0.00397,0.43972
 26,0.00000,0.38500,0.00000,0.61500,0.00000,0.13903,0.00385,0.43855
 26,0.00000,0.09000,0.63500,0.04000,0.23500,0.15566,0.00385,0.43855
 27,0.00000,0.38500,0.00000,0.61500,0.00000,0.13905,0.00384,0.44008
 27,0.00000,0.09000,0.63000,0.04500,0.23500,0.15592,0.00384,0.44008
 28,0.00000,0.38500,0.00000,0.61500,0.00000,0.13901,0.00370,0.43720
 28,0.00000,0.09000,0.63000,0.04500,0.23500,0.15605,0.00370,0.43720
 29,0.00000,0.38000,0.00000,0.62000,0.00000,0.13884,0.00363,0.43133
 29,0.00000,0.09000,0.63000,0.04500,0.23500,0.15581,0.00363,0.43133
 30,0.00000,0.38000,0.00000,0.62000,0.00000,0.13877,0.00359,0.43349
 30,0.00000,0.09000,0.63000,0.04500,0.23500,0.15604,0.00359,0.43349
 31,0.00000,0.38500,0.00000,0.61500,0.00000,0.13852,0.00399,0.43403
 31,0.00000,0.09500,0.63500,0.03500,0.23500,0.15609,0.00399,0.43403
 32,0.00000,0.38500,0.00000,0.61500,0.00000,0.13849,0.00400,0.43703
 32,0.00000,0.10000,0.63500,0.03000,0.23500,0.15596,0.00400,0.43703
 33,0.00000,0.43500,0.00000,0.56500,0.00000,0.14174,0.00425,0.43858
 33,0.00000,0.10000,0.63500,0.03500,0.23000,0.15602,0.00425,0.43858
 34,0.00000,0.43500,0.00000,0.56500,0.00000,0.14167,0.00420,0.44016
 34,0.00000,0.10000,0.63500,0.03500,0.23000,0.15599,0.00420,0.44016
 35,0.00000,0.43500,0.00000,0.56500,0.00000,0.14164,0.00411,0.44137
 35,0.00000,0.10000,0.63500,0.03500,0.23000,0.15595,0.00411,0.44137
 36,0.00000,0.43500,0.00000,0.56500,0.00000,0.14140,0.00411,0.44593
 36,0.00000,0.10000,0.63500,0.03500,0.23000,0.15588,0.00411,0.44593
 37,0.00000,0.43500,0.00000,0.56500,0.00000,0.14131,0.00406,0.44870
 37,0.00000,0.10500,0.63500,0.03000,0.23000,0.15585,0.00406,0.44870
 38,0.00000,0.43500,0.00000,0.56500,0.00000,0.14134,0.00409,0.44929
 38,0.00000,0.11000,0.64000,0.02000,0.23000,0.15645,0.00409,0.44929
 39,0.00000,0.43500,0.00000,0.56500,0.00000,0.14124,0.00410,0.45063
 39,0.00000,0.10000,0.64000,0.02500,0.23500,0.15601,0.00410,0.45063
 40,0.00000,0.43500,0.00000,0.56500,0.00000,0.14119,0.00404,0.45277
 40,0.00000,0.10000,0.64000,0.02500,0.23500,0.15597,0.00404,0.45277
 41,0.00000,0.42500,0.00000,0.57500,0.00000,0.14109,0.00379,0.41907
 41,0.00000,0.09500,0.63000,0.05500,0.22000,0.15643,0.00379,0.41907
 42,0.00000,0.42500,0.00000,0.57500,0.00000,0.14113,0.00375,0.42190
 42,0.00000,0.09500,0.63000,0.05500,0.22000,0.15637,0.00375,0.42190
 43,0.00000,0.43000,0.00000,0.57000,0.00000,0.14123,0.00348,0.41301
 43,0.00000,0.09000,0.63000,0.06000,0.22000,0.15655,0.00348,0.41301
 44,0.00000,0.46000,0.00000,0.54000,0.00000,0.14688,0.00366,0.41834
 44,0.00000,0.09000,0.63000,0.06000,0.22000,0.15657,0.00366,0.41834
 45,0.00000,0.46000,0.00000,0.54000,0.00000,0.14697,0.00358,0.41252
 45,0.00000,0.09000,0.63000,0.05500,0.22500,0.15657,0.00358,0.41252
 45,0.00000,0.00000,0.00000,0.00000,1.00000,0.00127,0.00358,0.41252
 46,0.00000,0.46000,0.00000,0.54000,0.00000,0.14711,0.00381,0.41852
 46,0.00000,0.10000,0.62500,0.02500,0.25000,0.15542,0.00381,0.41852
 47,0.00000,0.46000,0.00000,0.54000,0.00000,0.14713,0.00386,0.42182
 47,0.00000,0.10000,0.62500,0.02500,0.25000,0.15543,0.00386,0.42182
 48,0.00000,0.46000,0.00000,0.54000,0.00000,0.14718,0.00381,0.42115
 48,0.00000,0.10000,0.63000,0.02000,0.25000,0.15544,0.00381,0.42115
 49,0.00000,0.46000,0.00000,0.54000,0.00000,0.14714,0.00382,0.42273
 49,0.00000,0.09500,0.63000,0.02500,0.25000,0.15532,0.00382,0.42273
 50,0.00000,0.46000,0.00000,0.54000,0.00000,0.14730,0.00380,0.41275
 50,0.00000,0.09500,0.63000,0.02500,0.25000,0.15551,0.00380,0.41275
 51,0.00000,0.46000,0.00000,0.54000,0.00000,0.14749,0.00376,0.41299
 51,0.00000,0.09500,0.63000,0.02500,0.25000,0.15551,0.00376,0.41299
 52,0.00000,0.46000,0.00000,0.54000,0.00000,0.14739,0.00391,0.41963
 52,0.00000,0.09000,0.63000,0.03000,0.25000,0.15531,0.00391,0.41963
 53,0.00000,0.46000,0.00000,0.54000,0.00000,0.14740,0.00403,0.42195
 53,0.00000,0.08500,0.65000,0.01000,0.25500,0.15631,0.00403,0.42195
 54,0.00000,0.46000,0.00000,0.54000,0.00000,0.14724,0.00383,0.41801
 54,0.00000,0.08500,0.65000,0.01000,0.25500,0.15640,0.00383,0.41801
 55,0.00000,0.46000,0.00000,0.54000,0.00000,0.14716,0.00389,0.42194
 55,0.00000,0.08500,0.65000,0.01000,0.25500,0.15639,0.00389,0.42194
 56,0.00000,0.46000,0.00000,0.54000,0.00000,0.14714,0.00395,0.42439
 56,0.00000,0.08500,0.65000,0.01000,0.25500,0.15639,0.00395,0.42439
 57,0.00000,0.46000,0.00000,0.54000,0.00000,0.14713,0.00391,0.42427
 57,0.00000,0.08500,0.65000,0.01000,0.25500,0.15658,0.00391,0.42427
 58,0.00000,0.46000,0.00000,0.54000,0.00000,0.14708,0.00398,0.42753
 58,0.00000,0.08500,0.65000,0.00500,0.26000,0.15661,0.00398,0.42753
 59,0.00000,0.46000,0.00000,0.54000,0.00000,0.14707,0.00401,0.42874
 59,0.00000,0.08500,0.65500,0.00000,0.26000,0.15684,0.00401,0.42874
 60,0.00000,0.46000,0.00000,0.54000,0.00000,0.14706,0.00401,0.42906
 60,0.00000,0.08500,0.65500,0.00000,0.26000,0.15684,0.00401,0.42906
 61,0.00000,0.46000,0.00000,0.54000,0.00000,0.14704,0.00404,0.43039
 61,0.00000,0.09000,0.65500,0.00000,0.25500,0.15707,0.00404,0.43039
 62,0.00000,0.46000,0.00000,0.54000,0.00000,0.14728,0.00405,0.42408
 62,0.00000,0.08500,0.65000,0.00000,0.26500,0.15710,0.00405,0.42408
 63,0.00000,0.46000,0.00000,0.54000,0.00000,0.14737,0.00401,0.42003
 63,0.00000,0.08000,0.65000,0.00000,0.27000,0.15773,0.00401,0.42003
 64,0.00000,0.45500,0.00000,0.54500,0.00000,0.14765,0.00408,0.41865
 64,0.00000,0.08000,0.65000,0.00000,0.27000,0.15777,0.00408,0.41865
 65,0.00000,0.45500,0.00000,0.54500,0.00000,0.14756,0.00415,0.42248
 65,0.00000,0.08000,0.65000,0.00000,0.27000,0.15774,0.00415,0.42248
 66,0.00000,0.45500,0.00000,0.54500,0.00000,0.14742,0.00435,0.43145
 66,0.00000,0.08500,0.65000,0.00000,0.26500,0.15760,0.00435,0.43145
 67,0.00000,0.45500,0.00000,0.54500,0.00000,0.14736,0.00435,0.43392
 67,0.00000,0.08500,0.65000,0.00000,0.26500,0.15751,0.00435,0.43392
 68,0.00000,0.45500,0.00000,0.54500,0.00000,0.14733,0.00437,0.43511
 68,0.00000,0.08500,0.65000,0.00000,0.26500,0.15737,0.00437,0.43511
 69,0.00000,0.45500,0.00000,0.54500,0.00000,0.14729,0.00441,0.43721
 69,0.00000,0.08500,0.65000,0.00000,0.26500,0.15736,0.00441,0.43721
 70,0.21000,0.00000,0.79000,0.00000,0.00000,0.19407,0.00361,0.30729
 70,0.00000,0.45500,0.00000,0.54500,0.00000,0.15070,0.00361,0.30729
 70,0.00000,0.08000,0.65000,0.00500,0.26500,0.15793,0.00361,0.30729
 71,0.21000,0.00000,0.79000,0.00000,0.00000,0.19385,0.00342,0.30232
 71,0.00000,0.45500,0.00000,0.54500,0.00000,0.15115,0.00342,0.30232
 71,0.00000,0.08500,0.65000,0.00500,0.26000,0.15795,0.00342,0.30232
 72,0.21000,0.00000,0.79000,0.00000,0.00000,0.19370,0.00342,0.30476
 72,0.00000,0.45500,0.00000,0.54500,0.00000,0.15107,0.00342,0.30476
 72,0.00000,0.08500,0.65000,0.00500,0.26000,0.15793,0.00342,0.30476
 73,0.21000,0.00000,0.79000,0.00000,0.00000,0.19360,0.00342,0.30647
 73,0.00000,0.45500,0.00000,0.54500,0.00000,0.15101,0.00342,0.30647
 73,0.00000,0.08500,0.65000,0.00500,0.26000,0.15790,0.00342,0.30647
 74,0.21000,0.00000,0.79000,0.00000,0.00000,0.19348,0.00339,0.30772
 74,0.00000,0.45500,0.00000,0.54500,0.00000,0.15102,0.00339,0.30772
 74,0.00000,0.08500,0.65000,0.00500,0.26000,0.15788,0.00339,0.30772
 75,0.21000,0.00000,0.79000,0.00000,0.00000,0.19337,0.00336,0.30885
 75,0.00000,0.45500,0.00000,0.54500,0.00000,0.15097,0.00336,0.30885
 75,0.00000,0.08500,0.65000,0.00500,0.26000,0.15787,0.00336,0.30885
 76,0.21000,0.00000,0.79000,0.00000,0.00000,0.19321,0.00336,0.31112
 76,0.00000,0.45500,0.00000,0.54500,0.00000,0.15089,0.00336,0.31112
 76,0.00000,0.08500,0.65000,0.00500,0.26000,0.15784,0.00336,0.31112
 77,0.21000,0.00000,0.79000,0.00000,0.00000,0.19305,0.00340,0.31452
 77,0.00000,0.45500,0.00000,0.54500,0.00000,0.15101,0.00340,0.31452
 77,0.00000,0.09000,0.65000,0.00000,0.26000,0.15782,0.00340,0.31452
 78,0.21000,0.00000,0.79000,0.00000,0.00000,0.19316,0.00366,0.31860
 78,0.00000,0.46500,0.00000,0.53500,0.00000,0.14601,0.00366,0.31860
 78,0.00000,0.09000,0.65000,0.00000,0.26000,0.15779,0.00366,0.31860
 79,0.21000,0.00000,0.79000,0.00000,0.00000,0.19302,0.00368,0.32103
 79,0.00000,0.46500,0.00000,0.53500,0.00000,0.14627,0.00368,0.32103
 79,0.00000,0.09000,0.65000,0.00000,0.26000,0.15777,0.00368,0.32103
 80,0.21000,0.00000,0.79000,0.00000,0.00000,0.19286,0.00368,0.32327
 80,0.00000,0.46500,0.00000,0.53500,0.00000,0.14624,0.00368,0.32327
 80,0.00000,0.09000,0.65000,0.00000,0.26000,0.15776,0.00368,0.32327
 80,0.00000,0.00000,0.00000,0.00000,1.00000,0.00018,0.00368,0.32327
 81,0.21000,0.00000,0.79000,0.00000,0.00000,0.19255,0.00374,0.32671
 81,0.00000,0.46500,0.00000,0.53500,0.00000,0.14630,0.00374,0.32671
 81,0.00000,0.09000,0.65000,0.00000,0.26000,0.15785,0.00374,0.32671
 81,0.00000,0.00000,0.00000,0.00000,1.00000,0.00026,0.00374,0.32671
 82,0.21000,0.00000,0.79000,0.00000,0.00000,0.19240,0.00373,0.32857
 82,0.00000,0.46500,0.00000,0.53500,0.00000,0.14628,0.00373,0.32857
 82,0.00000,0.09000,0.65000,0.00000,0.26000,0.15783,0.00373,0.32857
 82,0.00000,0.00000,0.00000,0.00000,1.00000,0.00027,0.00373,0.32857
 83,0.21000,0.00000,0.79000,0.00000,0.00000,0.19251,0.00370,0.32673
 83,0.00000,0.46500,0.00000,0.53500,0.00000,0.14630,0.00370,0.32673
 83,0.00000,0.09000,0.65000,0.00000,0.26000,0.15799,0.00370,0.32673
 84,0.21000,0.00000,0.79000,0.00000,0.00000,0.19243,0.00373,0.32891
 84,0.00000,0.46500,0.00000,0.53500,0.00000,0.14627,0.00373,0.32891
 84,0.00000,0.09000,0.65000,0.00000,0.26000,0.15798,0.00373,0.32891
 85,0.21000,0.00000,0.79000,0.00000,0.00000,0.19229,0.00373,0.33083
