  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.21500,0.57500,0.17000,0.00000,0.04000,0.12110,0.00803,0.49412
  3,0.23500,0.51000,0.20000,0.00000,0.05500,0.11699,0.00534,0.47014
  4,0.27500,0.52000,0.09500,0.01000,0.10000,0.11942,0.00406,0.43256
  5,0.18500,0.52500,0.12000,0.04000,0.13000,0.11724,0.00315,0.39738
  6,0.10000,0.54500,0.02500,0.00000,0.33000,0.15730,0.00522,0.46265
  7,0.08500,0.55000,0.02000,0.00000,0.34500,0.15936,0.00499,0.48411
  8,0.08500,0.54500,0.02000,0.00000,0.35000,0.15932,0.00459,0.49398
  9,0.08500,0.54500,0.02000,0.00000,0.35000,0.15932,0.00417,0.49804
 10,0.09000,0.54000,0.01500,0.00000,0.35500,0.15957,0.00406,0.50565
 11,0.09500,0.55000,0.00500,0.00000,0.35000,0.16031,0.00405,0.50615
 12,0.09500,0.55500,0.00000,0.00000,0.35000,0.16087,0.00406,0.50718
 13,0.08000,0.58500,0.00000,0.00000,0.33500,0.16331,0.00426,0.50290
 14,0.08000,0.58500,0.00000,0.00000,0.33500,0.16327,0.00379,0.49818
 15,0.08000,0.58500,0.00000,0.00000,0.33500,0.16321,0.00328,0.48568
 16,0.08000,0.58500,0.00000,0.00000,0.33500,0.16335,0.00337,0.47865
 16,0.00000,0.00000,1.00000,0.00000,0.00000,0.06636,0.00337,0.47865
 16,0.00000,0.00000,0.00000,1.00000,0.00000,0.00030,0.00337,0.47865
 17,0.08000,0.58500,0.00000,0.00000,0.33500,0.16330,0.00306,0.47373
 17,0.00000,0.00000,1.00000,0.00000,0.00000,0.06633,0.00306,0.47373
 17,0.00000,0.00000,0.00000,1.00000,0.00000,0.00028,0.00306,0.47373
 18,0.09000,0.57500,0.00000,0.00000,0.33500,0.16262,0.00298,0.47374
 18,0.00000,0.00000,1.00000,0.00000,0.00000,0.06635,0.00298,0.47374
 18,0.00000,0.00000,0.00000,1.00000,0.00000,0.00027,0.00298,0.47374
 19,0.09000,0.57500,0.00000,0.00000,0.33500,0.16263,0.00289,0.47964
 19,0.00000,0.00000,0.88500,0.00000,0.11500,0.06846,0.00289,0.47964
 19,0.00000,0.00000,0.00000,1.00000,0.00000,0.00035,0.00289,0.47964
 20,0.09500,0.57500,0.00000,0.00000,0.33000,0.16383,0.00291,0.47385
 20,0.00000,0.01000,0.86500,0.00000,0.12500,0.06877,0.00291,0.47385
 20,0.00000,0.00000,0.00000,1.00000,0.00000,0.00031,0.00291,0.47385
 21,0.09500,0.57500,0.00000,0.00000,0.33000,0.16385,0.00280,0.47361
 21,0.09500,0.57500,0.00000,0.00000,0.33000,0.16385,0.00280,0.47361
 22,0.38000,0.00000,0.62000,0.00000,0.00000,0.16859,0.00438,0.44000
 22,0.09500,0.58000,0.00000,0.00000,0.32500,0.16426,0.00438,0.44000
 22,0.00000,0.00000,0.00000,1.00000,0.00000,0.00050,0.00438,0.44000
 23,0.39500,0.00000,0.60500,0.00000,0.00000,0.16880,0.00441,0.45274
 23,0.09500,0.58000,0.00000,0.00000,0.32500,0.16423,0.00441,0.45274
 23,0.00000,0.00000,0.00000,1.00000,0.00000,0.00057,0.00441,0.45274
 24,0.41000,0.00000,0.59000,0.00000,0.00000,0.16683,0.00433,0.45117
 24,0.09500,0.58000,0.00000,0.00000,0.32500,0.16423,0.00433,0.45117
 24,0.00000,0.00000,0.00000,1.00000,0.00000,0.00058,0.00433,0.45117
 25,0.41000,0.00000,0.59000,0.00000,0.00000,0.16666,0.00502,0.48576
 25,0.09000,0.58500,0.00000,0.00000,0.32500,0.16412,0.00502,0.48576
 25,0.00000,0.00000,0.00000,1.00000,0.00000,0.00066,0.00502,0.48576
 26,0.41000,0.00000,0.59000,0.00000,0.00000,0.16545,0.00495,0.48658
 26,0.09000,0.58500,0.00000,0.00000,0.32500,0.16413,0.00495,0.48658
 26,0.00000,0.00000,0.00000,1.00000,0.00000,0.00066,0.00495,0.48658
 27,0.41000,0.00000,0.59000,0.00000,0.00000,0.16535,0.00495,0.48698
 27,0.09000,0.58500,0.00000,0.00000,0.32500,0.16413,0.00495,0.48698
 27,0.00000,0.00000,0.00000,1.00000,0.00000,0.00066,0.00495,0.48698
 28,0.41000,0.00000,0.59000,0.00000,0.00000,0.16537,0.00497,0.49442
 28,0.08500,0.58500,0.00000,0.00000,0.33000,0.16414,0.00497,0.49442
 29,0.41000,0.00000,0.59000,0.00000,0.00000,0.16538,0.00495,0.49439
 29,0.09000,0.58000,0.00000,0.00000,0.33000,0.16391,0.00495,0.49439
 30,0.41000,0.00000,0.59000,0.00000,0.00000,0.16550,0.00521,0.49214
 30,0.09500,0.58000,0.00000,0.00000,0.32500,0.16394,0.00521,0.49214
 31,0.41000,0.00000,0.59000,0.00000,0.00000,0.16506,0.00520,0.49382
 31,0.09500,0.58000,0.00000,0.00000,0.32500,0.16393,0.00520,0.49382
 32,0.41000,0.00000,0.59000,0.00000,0.00000,0.16495,0.00511,0.49022
 32,0.09500,0.58000,0.00000,0.00000,0.32500,0.16397,0.00511,0.49022
 33,0.41000,0.00000,0.59000,0.00000,0.00000,0.16496,0.00511,0.48833
 33,0.09500,0.58000,0.00000,0.00000,0.32500,0.16445,0.00511,0.48833
 34,0.41000,0.00000,0.59000,0.00000,0.00000,0.16588,0.00622,0.40426
 34,0.11000,0.57000,0.00000,0.00000,0.32000,0.16477,0.00622,0.40426
 35,0.41000,0.00000,0.59000,0.00000,0.00000,0.16584,0.00595,0.40494
 35,0.11000,0.57000,0.00000,0.00000,0.32000,0.16475,0.00595,0.40494
 36,0.41000,0.00000,0.59000,0.00000,0.00000,0.16586,0.00602,0.40338
 36,0.12000,0.57000,0.00000,0.00000,0.31000,0.16577,0.00602,0.40338
 37,0.41000,0.00000,0.59000,0.00000,0.00000,0.16582,0.00591,0.40561
 37,0.10500,0.57000,0.00000,0.00000,0.32500,0.16471,0.00591,0.40561
 38,0.41000,0.00000,0.59000,0.00000,0.00000,0.16580,0.00600,0.41105
 38,0.10000,0.57500,0.00000,0.00000,0.32500,0.16422,0.00600,0.41105
 39,0.41000,0.00000,0.59000,0.00000,0.00000,0.16575,0.00578,0.41282
 39,0.10000,0.57500,0.00000,0.00000,0.32500,0.16421,0.00578,0.41282
 40,0.41000,0.00000,0.59000,0.00000,0.00000,0.16569,0.00586,0.42349
 40,0.10000,0.57500,0.00000,0.00000,0.32500,0.16420,0.00586,0.42349
 41,0.41000,0.00000,0.59000,0.00000,0.00000,0.16569,0.00586,0.42346
 41,0.10000,0.57500,0.00000,0.00000,0.32500,0.16423,0.00586,0.42346
 42,0.41000,0.00000,0.59000,0.00000,0.00000,0.16570,0.00584,0.42138
 42,0.10000,0.57500,0.00000,0.00000,0.32500,0.16463,0.00584,0.42138
 43,0.41000,0.00000,0.59000,0.00000,0.00000,0.16570,0.00581,0.42003
 43,0.10500,0.57500,0.00000,0.00000,0.32000,0.16478,0.00581,0.42003
 44,0.41000,0.00000,0.59000,0.00000,0.00000,0.16570,0.00581,0.42021
 44,0.10500,0.57500,0.00000,0.00000,0.32000,0.16477,0.00581,0.42021
 45,0.41000,0.00000,0.59000,0.00000,0.00000,0.16569,0.00581,0.42149
 45,0.10000,0.57500,0.00000,0.00000,0.32500,0.16431,0.00581,0.42149
 46,0.41000,0.00000,0.59000,0.00000,0.00000,0.16573,0.00580,0.42164
 46,0.10000,0.57500,0.00000,0.00000,0.32500,0.16429,0.00580,0.42164
 47,0.41000,0.00000,0.59000,0.00000,0.00000,0.16573,0.00581,0.42151
 47,0.10500,0.57500,0.00000,0.00000,0.32000,0.16449,0.00581,0.42151
 48,0.41000,0.00000,0.59000,0.00000,0.00000,0.16573,0.00580,0.42109
 48,0.10500,0.57500,0.00000,0.00000,0.32000,0.16462,0.00580,0.42109
 49,0.41000,0.00000,0.59000,0.00000,0.00000,0.16574,0.00596,0.42455
 49,0.11000,0.57500,0.00000,0.00000,0.31500,0.16466,0.00596,0.42455
 50,0.41000,0.00000,0.59000,0.00000,0.00000,0.16571,0.00622,0.43463
 50,0.10500,0.58000,0.00000,0.00000,0.31500,0.16466,0.00622,0.43463
 51,0.41000,0.00000,0.59000,0.00000,0.00000,0.16571,0.00625,0.43521
 51,0.11000,0.58000,0.00000,0.00000,0.31000,0.16491,0.00625,0.43521
 52,0.41000,0.00000,0.59000,0.00000,0.00000,0.16564,0.00627,0.44221
 52,0.11000,0.58000,0.00000,0.00000,0.31000,0.16491,0.00627,0.44221
 52,0.00000,0.00000,0.00000,1.00000,0.00000,0.00025,0.00627,0.44221
 53,0.41000,0.00000,0.59000,0.00000,0.00000,0.16564,0.00624,0.44154
 53,0.10500,0.58000,0.00000,0.00000,0.31500,0.16471,0.00624,0.44154
 53,0.00000,0.00000,0.00000,1.00000,0.00000,0.00024,0.00624,0.44154
 54,0.41000,0.00000,0.59000,0.00000,0.00000,0.16564,0.00624,0.44158
 54,0.10500,0.58000,0.00000,0.00000,0.31500,0.16474,0.00624,0.44158
 54,0.00000,0.00000,0.00000,1.00000,0.00000,0.00024,0.00624,0.44158
 55,0.41000,0.00000,0.59000,0.00000,0.00000,0.16564,0.00619,0.44042
 55,0.10500,0.58000,0.00000,0.00000,0.31500,0.16453,0.00619,0.44042
 55,0.00000,0.00000,0.00000,1.00000,0.00000,0.00024,0.00619,0.44042
 56,0.41000,0.00000,0.59000,0.00000,0.00000,0.16564,0.00620,0.44083
 56,0.10500,0.57500,0.00000,0.00000,0.32000,0.16440,0.00620,0.44083
 56,0.00000,0.00000,0.00000,1.00000,0.00000,0.00024,0.00620,0.44083
 57,0.41000,0.00000,0.59000,0.00000,0.00000,0.16565,0.00615,0.43916
 57,0.10500,0.58000,0.00000,0.00000,0.31500,0.16463,0.00615,0.43916
 57,0.00000,0.00000,0.00000,1.00000,0.00000,0.00024,0.00615,0.43916
 58,0.41000,0.00000,0.59000,0.00000,0.00000,0.16564,0.00616,0.43938
 58,0.10500,0.58000,0.00000,0.00000,0.31500,0.16468,0.00616,0.43938
 58,0.00000,0.00000,0.00000,1.00000,0.00000,0.00024,0.00616,0.43938
 59,0.41000,0.00000,0.59000,0.00000,0.00000,0.16564,0.00615,0.43919
 59,0.10500,0.58000,0.00000,0.00000,0.31500,0.16485,0.00615,0.43919
 59,0.00000,0.00000,0.00000,1.00000,0.00000,0.00024,0.00615,0.43919
 60,0.41000,0.00000,0.59000,0.00000,0.00000,0.16564,0.00615,0.43920
 60,0.10500,0.58000,0.00000,0.00000,0.31500,0.16486,0.00615,0.43920
 60,0.00000,0.00000,0.00000,1.00000,0.00000,0.00024,0.00615,0.43920
 61,0.41000,0.00000,0.59000,0.00000,0.00000,0.16565,0.00614,0.43899
 61,0.10500,0.58000,0.00000,0.00000,0.31500,0.16476,0.00614,0.43899
 61,0.00000,0.00000,0.00000,1.00000,0.00000,0.00024,0.00614,0.43899
 62,0.41000,0.00000,0.59000,0.00000,0.00000,0.16564,0.00614,0.43907
 62,0.10500,0.58000,0.00000,0.00000,0.31500,0.16478,0.00614,0.43907
