     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.16908,0.22134,0.12493,0.24161,0.24304,0.0585437
0.13404,0.33047,0.23610,0.24758,0.05181,0.0862752
0.00343,0.50736,0.48717,0.00060,0.00145,0.0926216
0.00157,0.87467,0.00058,0.12124,0.00195,0.0479953
0.00118,0.16704,0.61097,0.21638,0.00442,0.1075779
0.26056,0.00340,0.73123,0.00031,0.00450,0.1740048
0.99328,0.00216,0.00143,0.00272,0.00041,0.0115725
0.37553,0.00131,0.62247,0.00059,0.00010,0.1229799
0.13349,0.00078,0.85867,0.00287,0.00418,0.1949959
0.06416,0.00269,0.78697,0.00256,0.14362,0.1334168
0.00064,0.18677,0.00129,0.80730,0.00400,0.0992364
0.37725,0.00414,0.00435,0.61228,0.00198,0.0301810
0.45049,0.53941,0.00479,0.00226,0.00306,0.0082169
0.00172,0.00311,0.00470,0.00370,0.98677,0.0000000
0.00345,0.55773,0.00362,0.00350,0.43170,0.0000006
0.00345,0.00463,0.00433,0.63433,0.35327,0.0368056
0.00498,0.00142,0.33295,0.65869,0.00196,0.0849959
0.00083,0.47791,0.00314,0.51731,0.00080,0.1421005
0.50195,0.00121,0.00367,0.00478,0.48838,0.0278342
0.00233,0.35290,0.00471,0.46773,0.17232,0.0715201
0.00425,0.00500,0.37471,0.00446,0.61158,0.0505799
0.10587,0.06820,0.81808,0.00487,0.00298,0.1572650
0.12196,0.00329,0.79849,0.07569,0.00057,0.1569050
0.00052,0.00279,0.39211,0.33231,0.27227,0.1231860
0.26496,0.00005,0.42646,0.00263,0.30589,0.1107341
0.00219,0.28815,0.41715,0.00253,0.28998,0.1025446
0.00143,0.27208,0.23531,0.48890,0.00228,0.0928337
0.21711,0.00229,0.41573,0.31942,0.04545,0.1188705
0.25417,0.27617,0.46881,0.00002,0.00083,0.1238444
0.57991,0.00286,0.14933,0.20440,0.06349,0.0499315
0.13614,0.11452,0.45630,0.13299,0.16005,0.1324477
0.00335,0.00288,0.00156,0.32039,0.67182,0.0092874
0.38789,0.20068,0.22790,0.00246,0.18107,0.0751539
0.17605,0.31736,0.00155,0.50201,0.00303,0.0715236
0.14801,0.20759,0.00059,0.00026,0.64355,0.0003068
0.35027,0.00154,0.00398,0.33180,0.31242,0.0236072
0.00387,0.00269,0.56811,0.42451,0.00081,0.0924079
0.16318,0.00119,0.26304,0.17606,0.39653,0.0770795
0.12439,0.63707,0.23072,0.00396,0.00386,0.0457480
0.73457,0.25729,0.00093,0.00460,0.00260,0.0312116
0.00494,0.63592,0.00330,0.35387,0.00197,0.1245028
0.00068,0.37140,0.33412,0.16400,0.12980,0.0872756
0.51850,0.20422,0.00190,0.27314,0.00223,0.0271888
0.10324,0.00205,0.25346,0.47833,0.16292,0.0992806
