	Ag	Ir	Pd	Pt	Ru	Activity
288	0.0	0.05	0.15	0.0	0.8	0.02870682289261134
289	0.0	0.05	0.15	0.05	0.75	0.03061403371173306
290	0.0	0.05	0.15	0.1	0.7	0.033574231136011864
291	0.0	0.05	0.15	0.15	0.65	0.03703984777788728
292	0.0	0.05	0.15	0.2	0.6	0.04049944921614994
293	0.0	0.05	0.15	0.25	0.55	0.04352005081680496
294	0.0	0.05	0.15	0.3	0.5	0.04575764845909866
295	0.0	0.05	0.15	0.35	0.45	0.046950932727653605
296	0.0	0.05	0.15	0.4	0.4	0.04691875356607281
297	0.0	0.05	0.15	0.45	0.35	0.0455763032729458
298	0.0	0.05	0.15	0.5	0.3	0.04297106124474545
299	0.0	0.05	0.15	0.55	0.25	0.039324162331399
300	0.0	0.05	0.15	0.6	0.2	0.035053584295308596
301	0.0	0.05	0.15	0.65	0.15	0.030757125372621708
302	0.0	0.05	0.15	0.7	0.1	0.0271453361878269
303	0.0	0.05	0.15	0.75	0.05	0.02493245042789073
304	0.0	0.05	0.15	0.8	0.0	0.024709617988506613
305	0.0	0.05	0.2	0.0	0.75	0.036521645999671865
306	0.0	0.05	0.2	0.05	0.7	0.037333094351498675
307	0.0	0.05	0.2	0.1	0.65	0.03870934290587291
308	0.0	0.05	0.2	0.15	0.6	0.04030115250045817
309	0.0	0.05	0.2	0.2	0.55	0.041811819901489994
310	0.0	0.05	0.2	0.25	0.5	0.04299454789395178
311	0.0	0.05	0.2	0.3	0.45	0.04363425563225465
312	0.0	0.05	0.2	0.35	0.4	0.04353612547230781
313	0.0	0.05	0.2	0.4	0.35	0.04253918812420196
314	0.0	0.05	0.2	0.45	0.3	0.04055948569246619
315	0.0	0.05	0.2	0.5	0.25	0.03765009578549128
316	0.0	0.05	0.2	0.55	0.2	0.034052594247169665
317	0.0	0.05	0.2	0.6	0.15	0.030212460519761758
318	0.0	0.05	0.2	0.65	0.1	0.02674086233801809
319	0.0	0.05	0.2	0.7	0.05	0.02432335507667341
320	0.0	0.05	0.2	0.75	0.0	0.023595075869749835
321	0.0	0.05	0.25	0.0	0.7	0.04305248731281784
322	0.0	0.05	0.25	0.05	0.65	0.042468404769529663
323	0.0	0.05	0.25	0.1	0.6	0.04220713851337647
324	0.0	0.05	0.25	0.15	0.55	0.04212364289449755
325	0.0	0.05	0.25	0.2	0.5	0.04209730901909818
326	0.0	0.05	0.25	0.25	0.45	0.04199858089837086
327	0.0	0.05	0.25	0.3	0.4	0.04166311473530175
328	0.0	0.05	0.25	0.35	0.35	0.040895445486983525
329	0.0	0.05	0.25	0.4	0.3	0.03951133903451337
330	0.0	0.05	0.25	0.45	0.25	0.03740956126881019
331	0.0	0.05	0.25	0.5	0.2	0.03464779853219038
332	0.0	0.05	0.25	0.55	0.15	0.031491161314882915
333	0.0	0.05	0.25	0.6	0.1	0.028408202038783623
334	0.0	0.05	0.25	0.65	0.05	0.02600633337636775
335	0.0	0.05	0.25	0.7	0.0	0.024919306596915783
336	0.0	0.05	0.3	0.0	0.65	0.048207001825090724
337	0.0	0.05	0.3	0.05	0.6	0.04628803801418041
338	0.0	0.05	0.3	0.1	0.55	0.04467580064350209
339	0.0	0.05	0.3	0.15	0.5	0.04338588098977708
340	0.0	0.05	0.3	0.2	0.45	0.04240231614269031
341	0.0	0.05	0.3	0.25	0.4	0.041634152138988995
342	0.0	0.05	0.3	0.3	0.35	0.04090232687958266
343	0.0	0.05	0.3	0.35	0.3	0.03997154308187645
344	0.0	0.05	0.3	0.4	0.25	0.03862335675844766
345	0.0	0.05	0.3	0.45	0.2	0.03674809241983125
