	Ag	Ir	Pd	Pt	Ru	Activity
212	0.0	0.0	0.75	0.1	0.15	-0.13237854957187617
213	0.0	0.0	0.75	0.15	0.1	-0.12525380403625794
214	0.0	0.0	0.75	0.2	0.05	-0.11690347689873798
215	0.0	0.0	0.75	0.25	0.0	-0.10773211213796932
216	0.0	0.0	0.8	0.0	0.2	-0.15680011524696688
217	0.0	0.0	0.8	0.05	0.15	-0.15033572988667146
218	0.0	0.0	0.8	0.1	0.1	-0.14189038340916343
219	0.0	0.0	0.8	0.15	0.05	-0.13184561912420123
220	0.0	0.0	0.8	0.2	0.0	-0.12074173955335404
221	0.0	0.0	0.85	0.0	0.15	-0.16833810307868496
222	0.0	0.0	0.85	0.05	0.1	-0.15889304285540692
223	0.0	0.0	0.85	0.1	0.05	-0.14735286066701467
224	0.0	0.0	0.85	0.15	0.0	-0.13438582220437523
225	0.0	0.0	0.9	0.0	0.1	-0.17528443202466878
226	0.0	0.0	0.9	0.05	0.05	-0.1626750229543878
227	0.0	0.0	0.9	0.1	0.0	-0.14815827766566644
228	0.0	0.0	0.95	0.0	0.05	-0.17687541855065161
229	0.0	0.0	0.95	0.05	0.0	-0.16133466001586005
230	0.0	0.0	1.0	0.0	0.0	-0.17307529283295447
231	0.0	0.05	0.0	0.0	0.95	-0.013021400317061657
232	0.0	0.05	0.0	0.05	0.9	-0.010062113735063577
233	0.0	0.05	0.0	0.1	0.85	-0.008899387309748291
234	0.0	0.05	0.0	0.15	0.8	-0.00956727692131129
235	0.0	0.05	0.0	0.2	0.75	-0.011937650756649418
236	0.0	0.05	0.0	0.25	0.7	-0.01572788475346601
237	0.0	0.05	0.0	0.3	0.65	-0.020532939953782733
238	0.0	0.05	0.0	0.35	0.6	-0.02587865709176579
239	0.0	0.05	0.0	0.4	0.55	-0.03128820454160463
240	0.0	0.05	0.0	0.45	0.5	-0.036349971385534544
241	0.0	0.05	0.0	0.5	0.45	-0.04077397041976788
242	0.0	0.05	0.0	0.55	0.4	-0.04442561499905067
243	0.0	0.05	0.0	0.6	0.35	-0.04733034064682131
244	0.0	0.05	0.0	0.65	0.3	-0.04964889509412086
245	0.0	0.05	0.0	0.7	0.25	-0.05162958555916331
246	0.0	0.05	0.0	0.75	0.2	-0.05354863260991417
247	0.0	0.05	0.0	0.8	0.15	-0.05565177113672149
248	0.0	0.05	0.0	0.85	0.1	-0.05810894129484561
249	0.0	0.05	0.0	0.9	0.05	-0.06098986020748178
250	0.0	0.05	0.0	0.95	0.0	-0.06426273840783253
251	0.0	0.05	0.05	0.0	0.9	-0.02225829765948474
252	0.0	0.05	0.05	0.05	0.85	-0.019572549257527203
253	0.0	0.05	0.05	0.1	0.8	-0.018380524203006995
254	0.0	0.05	0.05	0.15	0.75	-0.018686361192889356
255	0.0	0.05	0.05	0.2	0.7	-0.02034697653872017
256	0.0	0.05	0.05	0.25	0.65	-0.023081934396214948
257	0.0	0.05	0.05	0.3	0.6	-0.026507445845749558
258	0.0	0.05	0.05	0.35	0.55	-0.03019089186471987
259	0.0	0.05	0.05	0.4	0.5	-0.033717109569535775
260	0.0	0.05	0.05	0.45	0.45	-0.03675403138520659
261	0.0	0.05	0.05	0.5	0.4	-0.03910435340822051
262	0.0	0.05	0.05	0.55	0.35	-0.04073227652023821
263	0.0	0.05	0.05	0.6	0.3	-0.041759613180691726
264	0.0	0.05	0.05	0.65	0.25	-0.042432393663849065
265	0.0	0.05	0.05	0.7	0.2	-0.04306572058772386
266	0.0	0.05	0.05	0.75	0.15	-0.043979228907122754
267	0.0	0.05	0.05	0.8	0.1	-0.045436926713767783
268	0.0	0.05	0.05	0.85	0.05	-0.04760319228597275
269	0.0	0.05	0.05	0.9	0.0	-0.05052204292689278
270	0.0	0.05	0.1	0.0	0.85	-0.03193140819181903
271	0.0	0.05	0.1	0.05	0.8	-0.02910323506696276
272	0.0	0.05	0.1	0.1	0.75	-0.027481467060378184
273	0.0	0.05	0.1	0.15	0.7	-0.027071610144258032
274	0.0	0.05	0.1	0.2	0.65	-0.027741961628556536
275	0.0	0.05	0.1	0.25	0.6	-0.029233418842838352
276	0.0	0.05	0.1	0.3	0.55	-0.03119434544360443
277	0.0	0.05	0.1	0.35	0.5	-0.03323634944892327
278	0.0	0.05	0.1	0.4	0.45	-0.03500122512507908
279	0.0	0.05	0.1	0.45	0.4	-0.036225595870306423
280	0.0	0.05	0.1	0.5	0.35	-0.03678925365022478
281	0.0	0.05	0.1	0.55	0.3	-0.03673624934190567
282	0.0	0.05	0.1	0.6	0.25	-0.03626380179978731
283	0.0	0.05	0.1	0.65	0.2	-0.03568149238431083
284	0.0	0.05	0.1	0.7	0.15	-0.03534997953709264
285	0.0	0.05	0.1	0.75	0.1	-0.035612779064354845
286	0.0	0.05	0.1	0.8	0.05	-0.03673544614059052
287	0.0	0.05	0.1	0.85	0.0	-0.03886376344978963
288	0.0	0.05	0.15	0.0	0.8	-0.04092694883997648
289	0.0	0.05	0.15	0.05	0.75	-0.03761122516996873
290	0.0	0.05	0.15	0.1	0.7	-0.03528662370052886
291	0.0	0.05	0.15	0.15	0.65	-0.03398193553013829
292	0.0	0.05	0.15	0.2	0.6	-0.03358953939425824
293	0.0	0.05	0.15	0.25	0.55	-0.03387492141958268
294	0.0	0.05	0.15	0.3	0.5	-0.03451349935327483
295	0.0	0.05	0.15	0.35	0.45	-0.03514954972333319
296	0.0	0.05	0.15	0.4	0.4	-0.035465913708715185
297	0.0	0.05	0.15	0.45	0.35	-0.0352494909254187
298	0.0	0.05	0.15	0.5	0.3	-0.03443759433553335
299	0.0	0.05	0.15	0.55	0.25	-0.0331342420629902
300	0.0	0.05	0.15	0.6	0.2	-0.03159241747314625
301	0.0	0.05	0.15	0.65	0.15	-0.030166340331018907
302	0.0	0.05	0.15	0.7	0.1	-0.02924464974232638
303	0.0	0.05	0.15	0.75	0.05	-0.029179283666735653
304	0.0	0.05	0.15	0.8	0.0	-0.030224871317435037
305	0.0	0.05	0.2	0.0	0.75	-0.04837113533694177
306	0.0	0.05	0.2	0.05	0.7	-0.04437990568144889
307	0.0	0.05	0.2	0.1	0.65	-0.04127489093967868
308	0.0	0.05	0.2	0.15	0.6	-0.03911370292585556
309	0.0	0.05	0.2	0.2	0.55	-0.03780779899810208
310	0.0	0.05	0.2	0.25	0.5	-0.03713395997109324
311	0.0	0.05	0.2	0.3	0.45	-0.036776176933940995
312	0.0	0.05	0.2	0.35	0.4	-0.03639083253026309
313	0.0	0.05	0.2	0.4	0.35	-0.03568156991286955
314	0.0	0.05	0.2	0.45	0.3	-0.03446696595857768
315	0.0	0.05	0.2	0.5	0.25	-0.032725194082560444
316	0.0	0.05	0.2	0.55	0.2	-0.030605126126261768
317	0.0	0.05	0.2	0.6	0.15	-0.02840136318125812
318	0.0	0.05	0.2	0.65	0.1	-0.02649925734209095
319	0.0	0.05	0.2	0.7	0.05	-0.02530273960735073
320	0.0	0.05	0.2	0.75	0.0	-0.025160981499114
321	0.0	0.05	0.25	0.0	0.7	-0.05382415805968127
322	0.0	0.05	0.25	0.05	0.65	-0.04918076968763246
323	0.0	0.05	0.25	0.1	0.6	-0.04543754137881476
324	0.0	0.05	0.25	0.15	0.55	-0.042667174967459545
325	0.0	0.05	0.25	0.2	0.5	-0.0407784557765476
326	0.0	0.05	0.25	0.25	0.45	-0.03953409472942533
327	0.0	0.05	0.25	0.3	0.4	-0.03860190072374076
328	0.0	0.05	0.25	0.35	0.35	-0.03762928182920762
329	0.0	0.05	0.25	0.4	0.3	-0.0363246483627693
330	0.0	0.05	0.25	0.45	0.25	-0.034526955658014474
331	0.0	0.05	0.25	0.5	0.2	-0.032247179465325654
332	0.0	0.05	0.25	0.55	0.15	-0.02967230907311308
333	0.0	0.05	0.25	0.6	0.1	-0.02713156190725001
334	0.0	0.05	0.25	0.65	0.05	-0.02503341722660682
335	0.0	0.05	0.25	0.7	0.0	-0.023788355889507923
336	0.0	0.05	0.3	0.0	0.65	-0.05739431672791973
337	0.0	0.05	0.3	0.05	0.6	-0.0523372464364305
338	0.0	0.05	0.3	0.1	0.55	-0.04828665150097159
339	0.0	0.05	0.3	0.15	0.5	-0.04530003531689076
340	0.0	0.05	0.3	0.2	0.45	-0.043251406021411656
341	0.0	0.05	0.3	0.25	0.4	-0.04186090361167567
342	0.0	0.05	0.3	0.3	0.35	-0.040759094070365355
343	0.0	0.05	0.3	0.35	0.3	-0.03957228870993847
344	0.0	0.05	0.3	0.4	0.25	-0.03800958544230443
345	0.0	0.05	0.3	0.45	0.2	-0.035931593354880095
346	0.0	0.05	0.3	0.5	0.15	-0.03338526333805379
347	0.0	0.05	0.3	0.55	0.1	-0.030597642503589387
348	0.0	0.05	0.3	0.6	0.05	-0.02793131300998336
349	0.0	0.05	0.3	0.65	0.0	-0.02581302904232216
350	0.0	0.05	0.35	0.0	0.6	-0.05973631906868934
351	0.0	0.05	0.35	0.05	0.55	-0.05466570425467103
352	0.0	0.05	0.35	0.1	0.5	-0.05074261768322358
353	0.0	0.05	0.35	0.15	0.45	-0.04797080963297937
354	0.0	0.05	0.35	0.2	0.4	-0.04615770015481204
355	0.0	0.05	0.35	0.25	0.35	-0.044960471303538314
356	0.0	0.05	0.35	0.3	0.3	-0.04396520342024429
357	0.0	0.05	0.35	0.35	0.25	-0.04278159961923105
358	0.0	0.05	0.35	0.4	0.2	-0.041131780847618385
359	0.0	0.05	0.35	0.45	0.15	-0.038913091603969635
360	0.0	0.05	0.35	0.5	0.1	-0.036221413022554605
361	0.0	0.05	0.35	0.55	0.05	-0.033331242305496986
362	0.0	0.05	0.35	0.6	0.0	-0.03063902048676674
363	0.0	0.05	0.4	0.0	0.55	-0.06192252206853577
364	0.0	0.05	0.4	0.05	0.5	-0.05729695552556052
365	0.0	0.05	0.4	0.1	0.45	-0.053918669183510924
366	0.0	0.05	0.4	0.15	0.4	-0.051703021435223886
367	0.0	0.05	0.4	0.2	0.35	-0.050371601776728496
368	0.0	0.05	0.4	0.25	0.3	-0.04951681506057126
369	0.0	0.05	0.4	0.3	0.25	-0.048694034765082564
370	0.0	0.05	0.4	0.35	0.2	-0.04752072576942546
371	0.0	0.05	0.4	0.4	0.15	-0.04576024898872404
372	0.0	0.05	0.4	0.45	0.1	-0.04337203956273361
373	0.0	0.05	0.4	0.5	0.05	-0.040518318778603166
374	0.0	0.05	0.4	0.55	0.0	-0.03752803269271622
375	0.0	0.05	0.45	0.0	0.5	-0.06520654961331333
376	0.0	0.05	0.45	0.05	0.45	-0.06141188582741904
377	0.0	0.05	0.45	0.1	0.4	-0.05884762919944875
378	0.0	0.05	0.45	0.15	0.35	-0.057323020075413726
379	0.0	0.05	0.45	0.2	0.3	-0.0564775991806358
380	0.0	0.05	0.45	0.25	0.25	-0.05586216440352822
381	0.0	0.05	0.45	0.3	0.2	-0.05503794605141429
382	0.0	0.05	0.45	0.35	0.15	-0.05367183716791078
383	0.0	0.05	0.45	0.4	0.1	-0.05160668412236796
384	0.0	0.05	0.45	0.45	0.05	-0.04889204187475216
385	0.0	0.05	0.45	0.5	0.0	-0.04577056150995549
386	0.0	0.05	0.5	0.0	0.45	-0.07072736124697757
387	0.0	0.05	0.5	0.05	0.4	-0.06794895261317777
388	0.0	0.05	0.5	0.1	0.35	-0.06621366793549299
389	0.0	0.05	0.5	0.15	0.3	-0.06523394643330084
390	0.0	0.05	0.5	0.2	0.25	-0.06459943383044808
391	0.0	0.05	0.5	0.25	0.2	-0.06386749744508358
392	0.0	0.05	0.5	0.3	0.15	-0.06265975975458526
393	0.0	0.05	0.5	0.35	0.1	-0.060743222590003136
394	0.0	0.05	0.5	0.4	0.05	-0.05807858138438926
395	0.0	0.05	0.5	0.45	0.0	-0.05482654209550873
396	0.0	0.05	0.55	0.0	0.4	-0.079220302264814
397	0.0	0.05	0.55	0.05	0.35	-0.07735200419624416
398	0.0	0.05	0.55	0.1	0.3	-0.07615383198949252
399	0.0	0.05	0.55	0.15	0.25	-0.07528181707271073
400	0.0	0.05	0.55	0.2	0.2	-0.07433435596000906
401	0.0	0.05	0.55	0.25	0.15	-0.07294146917901947
402	0.0	0.05	0.55	0.3	0.1	-0.07084699507124606
403	0.0	0.05	0.55	0.35	0.05	-0.06796561951436286
404	0.0	0.05	0.55	0.4	0.0	-0.06440296186417292
405	0.0	0.05	0.6	0.0	0.35	-0.09080399547421421
406	0.0	0.05	0.6	0.05	0.3	-0.08942025844843124
407	0.0	0.05	0.6	0.1	0.25	-0.08817926122673472
408	0.0	0.05	0.6	0.15	0.2	-0.08674826206734652
409	0.0	0.05	0.6	0.2	0.15	-0.08481022186788975
410	0.0	0.05	0.6	0.25	0.1	-0.08213888098941383
411	0.0	0.05	0.6	0.3	0.05	-0.07865531078093889
412	0.0	0.05	0.6	0.35	0.0	-0.07445349048266528
413	0.0	0.05	0.65	0.0	0.3	-0.10489646084783148
414	0.0	0.05	0.65	0.05	0.25	-0.10329925937695691
415	0.0	0.05	0.65	0.1	0.2	-0.10123761572297671
416	0.0	0.05	0.65	0.15	0.15	-0.09847350637786245
417	0.0	0.05	0.65	0.2	0.1	-0.09485254528633094
418	0.0	0.05	0.65	0.25	0.05	-0.09035251504317945
419	0.0	0.05	0.65	0.3	0.0	-0.08510599131684618
420	0.0	0.05	0.7	0.0	0.25	-0.12028396698947474
421	0.0	0.05	0.7	0.05	0.2	-0.11761791410003893
422	0.0	0.05	0.7	0.1	0.15	-0.11390377562677753
423	0.0	0.05	0.7	0.15	0.1	-0.10908109371619927
424	0.0	0.05	0.7	0.2	0.05	-0.10322156019046543
425	0.0	0.05	0.7	0.25	0.0	-0.09654199332944845
426	0.0	0.05	0.75	0.0	0.2	-0.13532952597422504
427	0.0	0.05	0.75	0.05	0.15	-0.13074127900259885
428	0.0	0.05	0.75	0.1	0.1	-0.1246546866650485
429	0.0	0.05	0.75	0.15	0.05	-0.11725137172481404
430	0.0	0.05	0.75	0.2	0.0	-0.10886308741981854
431	0.0	0.05	0.8	0.0	0.15	-0.14827444963187505
432	0.0	0.05	0.8	0.05	0.1	-0.1410812000365425
433	0.0	0.05	0.8	0.1	0.05	-0.1321647307102313
434	0.0	0.05	0.8	0.15	0.0	-0.12198039366559596
435	0.0	0.05	0.85	0.0	0.1	-0.15756498110551434
