  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.00000,0.00000,0.00000,1.00000,0.00000,0.12153,0.01015,2.33432
  3,0.00000,0.04000,0.41000,0.33500,0.21500,0.10958,0.00460,0.74484
  4,0.02000,0.05500,0.34000,0.34000,0.24500,0.10798,0.00339,0.72835
  5,0.15500,0.11000,0.35000,0.37000,0.01500,0.11309,0.00296,0.61403
  6,0.17500,0.08000,0.35000,0.37000,0.02500,0.11259,0.00248,0.61476
  7,0.14500,0.09500,0.35000,0.36500,0.04500,0.11061,0.00217,0.61645
  8,0.11500,0.07500,0.44000,0.32000,0.05000,0.11808,0.00257,0.53045
  9,0.11500,0.08500,0.45000,0.31500,0.03500,0.11969,0.00243,0.53400
 10,0.15500,0.29500,0.55000,0.00000,0.00000,0.13340,0.00335,0.54719
 11,0.12500,0.31500,0.55500,0.00000,0.00500,0.13364,0.00316,0.55255
 12,0.14000,0.20500,0.58500,0.00000,0.07000,0.13911,0.00318,0.49776
 13,0.15000,0.18000,0.59000,0.00000,0.08000,0.14186,0.00319,0.51049
 14,0.12000,0.18500,0.59000,0.00000,0.10500,0.14248,0.00286,0.49192
 15,0.00000,0.05500,0.65000,0.00000,0.29500,0.16170,0.00447,0.49520
 16,0.00000,0.06000,0.65000,0.00000,0.29000,0.16149,0.00402,0.48814
 17,0.00000,0.09000,0.65000,0.00000,0.26000,0.15945,0.00370,0.48307
 18,0.00000,0.09000,0.64500,0.00000,0.26500,0.15974,0.00349,0.47006
 19,0.00000,0.09000,0.64500,0.00000,0.26500,0.15960,0.00330,0.47153
 20,0.00000,0.08000,0.66000,0.00000,0.26000,0.15953,0.00333,0.47934
 21,0.00000,0.08000,0.66000,0.00000,0.26000,0.15943,0.00336,0.48875
 22,0.00000,0.08000,0.66000,0.00000,0.26000,0.15942,0.00303,0.47661
 23,0.00000,0.08000,0.66000,0.00000,0.26000,0.15931,0.00293,0.48010
 24,0.00000,0.08000,0.65500,0.00000,0.26500,0.15854,0.00284,0.48101
 25,0.00000,0.08500,0.65500,0.00000,0.26000,0.15895,0.00271,0.46744
 26,0.00000,0.09000,0.65500,0.00000,0.25500,0.15923,0.00275,0.46672
 27,0.00000,0.09000,0.65500,0.00000,0.25500,0.15913,0.00270,0.47117
 28,0.00000,0.09000,0.65500,0.00000,0.25500,0.15907,0.00269,0.47333
 29,0.00000,0.34000,0.00000,0.66000,0.00000,0.13604,0.00371,0.45139
 29,0.00000,0.09000,0.65500,0.00000,0.25500,0.15954,0.00371,0.45139
 30,0.00000,0.47000,0.00000,0.53000,0.00000,0.14839,0.00431,0.45378
 30,0.00000,0.09000,0.65500,0.00000,0.25500,0.15979,0.00431,0.45378
 31,0.00000,0.46500,0.00000,0.53500,0.00000,0.14875,0.00411,0.45106
 31,0.00000,0.09000,0.65500,0.00000,0.25500,0.15977,0.00411,0.45106
 32,0.00000,0.47000,0.00000,0.53000,0.00000,0.14756,0.00455,0.44846
 32,0.00000,0.09500,0.65500,0.00000,0.25000,0.15982,0.00455,0.44846
 33,0.00000,0.47000,0.00000,0.53000,0.00000,0.14753,0.00429,0.44462
 33,0.00000,0.09500,0.65500,0.00000,0.25000,0.15984,0.00429,0.44462
 34,0.00000,0.47000,0.00000,0.53000,0.00000,0.14748,0.00431,0.44883
 34,0.00000,0.09500,0.65500,0.00000,0.25000,0.15977,0.00431,0.44883
 35,0.00000,0.47000,0.00000,0.53000,0.00000,0.14745,0.00433,0.45291
 35,0.00000,0.09500,0.65500,0.00000,0.25000,0.15969,0.00433,0.45291
 36,0.00000,0.47000,0.00000,0.53000,0.00000,0.14751,0.00461,0.46325
 36,0.00000,0.09000,0.65500,0.00000,0.25500,0.15919,0.00461,0.46325
 37,0.00000,0.47000,0.00000,0.53000,0.00000,0.14748,0.00457,0.46613
 37,0.00000,0.09000,0.65500,0.00000,0.25500,0.15920,0.00457,0.46613
 38,0.00000,0.47000,0.00000,0.53000,0.00000,0.14748,0.00463,0.47012
 38,0.00000,0.09000,0.65500,0.00000,0.25500,0.15914,0.00463,0.47012
 39,0.00000,0.47000,0.00000,0.53000,0.00000,0.14751,0.00461,0.47320
 39,0.00000,0.09000,0.65500,0.00000,0.25500,0.15914,0.00461,0.47320
 40,0.00000,0.47000,0.00000,0.53000,0.00000,0.14455,0.00533,0.46994
 40,0.00000,0.09000,0.65500,0.00000,0.25500,0.15909,0.00533,0.46994
 41,0.00000,0.47000,0.00000,0.53000,0.00000,0.14439,0.00531,0.47386
 41,0.00000,0.09000,0.65500,0.00000,0.25500,0.15907,0.00531,0.47386
 42,0.00000,0.47000,0.00000,0.53000,0.00000,0.14431,0.00535,0.47867
 42,0.00000,0.09000,0.65500,0.00000,0.25500,0.15890,0.00535,0.47867
 43,0.00000,0.47000,0.00000,0.53000,0.00000,0.14418,0.00532,0.48072
 43,0.00000,0.09000,0.65500,0.00000,0.25500,0.15887,0.00532,0.48072
 44,0.00000,0.47000,0.00000,0.53000,0.00000,0.14415,0.00532,0.48416
 44,0.00000,0.09000,0.65500,0.00000,0.25500,0.15887,0.00532,0.48416
 45,0.00000,0.47000,0.00000,0.53000,0.00000,0.14450,0.00566,0.48868
 45,0.00000,0.09000,0.65500,0.00000,0.25500,0.15884,0.00566,0.48868
 46,0.00000,0.47000,0.00000,0.53000,0.00000,0.14447,0.00576,0.49429
 46,0.00000,0.09000,0.65500,0.00000,0.25500,0.15881,0.00576,0.49429
 47,0.00000,0.47000,0.00000,0.53000,0.00000,0.14446,0.00571,0.49238
 47,0.00000,0.09000,0.65500,0.00000,0.25500,0.15937,0.00571,0.49238
 48,0.00000,0.47000,0.00000,0.53000,0.00000,0.14445,0.00571,0.49280
 48,0.00000,0.09000,0.65500,0.00000,0.25500,0.15937,0.00571,0.49280
 49,0.00000,0.47000,0.00000,0.53000,0.00000,0.14434,0.00585,0.49830
 49,0.00000,0.09000,0.65500,0.00000,0.25500,0.15935,0.00585,0.49830
 50,0.00000,0.47000,0.00000,0.53000,0.00000,0.14433,0.00589,0.50271
 50,0.00000,0.09000,0.65500,0.00000,0.25500,0.15932,0.00589,0.50271
 51,0.00000,0.47000,0.00000,0.53000,0.00000,0.14430,0.00600,0.50700
 51,0.00000,0.09000,0.66000,0.00000,0.25000,0.15933,0.00600,0.50700
 52,0.00000,0.47000,0.00000,0.53000,0.00000,0.14430,0.00602,0.50766
 52,0.00000,0.09000,0.66000,0.00000,0.25000,0.15937,0.00602,0.50766
 53,0.00000,0.47000,0.00000,0.53000,0.00000,0.14393,0.00609,0.51310
 53,0.00000,0.09000,0.66000,0.00000,0.25000,0.15936,0.00609,0.51310
 54,0.00000,0.47000,0.00000,0.53000,0.00000,0.14393,0.00617,0.51552
 54,0.00000,0.08500,0.66000,0.00000,0.25500,0.15882,0.00617,0.51552
 55,0.00000,0.47000,0.00000,0.53000,0.00000,0.14392,0.00622,0.51722
 55,0.00000,0.08500,0.66000,0.00000,0.25500,0.15837,0.00622,0.51722
 56,0.00000,0.47000,0.00000,0.53000,0.00000,0.14391,0.00621,0.51716
 56,0.00000,0.08500,0.66000,0.00000,0.25500,0.15839,0.00621,0.51716
 57,0.00000,0.47000,0.00000,0.53000,0.00000,0.14393,0.00632,0.51861
 57,0.00000,0.08000,0.66000,0.00000,0.26000,0.15828,0.00632,0.51861
 58,0.00000,0.47000,0.00000,0.53000,0.00000,0.14393,0.00639,0.52060
 58,0.00000,0.08000,0.66000,0.00000,0.26000,0.15827,0.00639,0.52060
 59,0.00000,0.47000,0.00000,0.53000,0.00000,0.14393,0.00640,0.52075
 59,0.00000,0.08000,0.66000,0.00000,0.26000,0.15837,0.00640,0.52075
 60,0.00000,0.47000,0.00000,0.53000,0.00000,0.14391,0.00631,0.51883
 60,0.00000,0.08000,0.66000,0.00000,0.26000,0.15836,0.00631,0.51883
 61,0.00000,0.47000,0.00000,0.53000,0.00000,0.14389,0.00632,0.51965
 61,0.00000,0.08000,0.66500,0.00000,0.25500,0.15800,0.00632,0.51965
 62,0.00000,0.47000,0.00000,0.53000,0.00000,0.14388,0.00626,0.51905
 62,0.00000,0.08500,0.66000,0.00000,0.25500,0.15783,0.00626,0.51905
 63,0.00000,0.47000,0.00000,0.53000,0.00000,0.14385,0.00621,0.51834
 63,0.00000,0.09000,0.66000,0.00000,0.25000,0.15782,0.00621,0.51834
 64,0.00000,0.47000,0.00000,0.53000,0.00000,0.14383,0.00621,0.51943
 64,0.00000,0.09000,0.66000,0.00000,0.25000,0.15787,0.00621,0.51943
 65,0.00000,0.47000,0.00000,0.53000,0.00000,0.14384,0.00622,0.51914
 65,0.00000,0.09000,0.66000,0.00000,0.25000,0.15818,0.00622,0.51914
 66,0.00000,0.47000,0.00000,0.53000,0.00000,0.14383,0.00622,0.51944
 66,0.00000,0.09000,0.66000,0.00000,0.25000,0.15807,0.00622,0.51944
 67,0.00000,0.47000,0.00000,0.53000,0.00000,0.14435,0.00580,0.47977
 67,0.00000,0.09000,0.66000,0.00000,0.25000,0.15804,0.00580,0.47977
 68,0.00000,0.47000,0.00000,0.53000,0.00000,0.14443,0.00537,0.47092
 68,0.00000,0.09000,0.66000,0.00000,0.25000,0.15818,0.00537,0.47092
 69,0.00000,0.47000,0.00000,0.53000,0.00000,0.14440,0.00546,0.47424
 69,0.00000,0.09000,0.66000,0.00000,0.25000,0.15821,0.00546,0.47424
 70,0.00000,0.48000,0.00000,0.52000,0.00000,0.14482,0.00567,0.46888
