Ru,-0.639564
1b_Ir,0.040998
1b_Pd,-0.024511
1b_Pt,0.018334
1b_Rh,-0.002666
1b_Ru,0.000000
2a_Ir,-0.018194
2a_Pd,-0.047992
2a_Pt,-0.037786
2a_Rh,-0.022024
2a_Ru,0.000000
3a_Ir,0.004741
3a_Pd,-0.015521
3a_Pt,-0.000825
3a_Rh,-0.003526
3a_Ru,0.000000
