     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.25605,0.17903,0.08401,0.21887,0.26204,0.0453804
0.11941,0.46602,0.05832,0.27742,0.07884,0.0561251
0.00259,0.00035,0.00046,0.99331,0.00328,0.0420783
0.00476,0.98440,0.00259,0.00483,0.00341,0.0004202
0.00303,0.25748,0.21289,0.52393,0.00267,0.0930012
0.00466,0.08075,0.53123,0.38040,0.00297,0.0989882
0.00396,0.29496,0.69511,0.00166,0.00430,0.1230120
0.00052,0.00022,0.99312,0.00191,0.00423,0.0632281
0.00141,0.26880,0.52166,0.00029,0.20784,0.1301028
0.00122,0.00152,0.48271,0.00421,0.51034,0.1013123
0.26637,0.18649,0.54207,0.00186,0.00321,0.1321695
0.23447,0.00235,0.58905,0.00338,0.17075,0.1238911
0.12807,0.36547,0.50514,0.00080,0.00050,0.1165526
0.55112,0.00234,0.43856,0.00395,0.00404,0.0569614
0.11135,0.16218,0.60083,0.00212,0.12353,0.1504004
0.00439,0.08527,0.67350,0.00018,0.23666,0.1576189
0.00374,0.05042,0.60667,0.11663,0.22255,0.1545710
0.39764,0.00167,0.00191,0.59616,0.00261,0.0275545
0.00309,0.00109,0.00007,0.58685,0.40891,0.0294451
0.00276,0.15547,0.59399,0.11436,0.13342,0.1409778
0.00262,0.00243,0.44614,0.27696,0.27186,0.1381538
0.59647,0.39398,0.00211,0.00256,0.00488,0.0173348
0.24896,0.07015,0.40825,0.27213,0.00051,0.1148430
0.00220,0.00115,0.00203,0.00163,0.99298,0.0000000
0.00322,0.00056,0.70496,0.00033,0.29092,0.1525756
0.22823,0.02664,0.73943,0.00076,0.00494,0.1715232
0.00445,0.47003,0.00436,0.00269,0.51847,0.0000027
0.00040,0.00098,0.29851,0.69911,0.00100,0.0801150
0.20004,0.00222,0.69888,0.09665,0.00221,0.1527742
0.99019,0.00007,0.00221,0.00372,0.00381,0.0149304
0.00163,0.19894,0.27890,0.27111,0.24942,0.0828442
0.00152,0.30995,0.00327,0.68186,0.00339,0.1282553
0.19634,0.27005,0.00451,0.52416,0.00494,0.0683446
0.55547,0.00171,0.00033,0.00252,0.43997,0.0365041
0.29082,0.00120,0.00242,0.00496,0.70059,0.0057182
0.14539,0.00020,0.26920,0.44235,0.14285,0.0996068
0.30187,0.69060,0.00001,0.00403,0.00349,0.0018371
0.17305,0.09139,0.72990,0.00091,0.00476,0.1549206
0.70372,0.00071,0.00367,0.28986,0.00203,0.0137334
0.00063,0.30581,0.00270,0.52697,0.16388,0.0762751
0.00208,0.00030,0.69557,0.12689,0.17516,0.1443110
0.00029,0.00142,0.00081,0.29460,0.70288,0.0088284
0.00374,0.66203,0.32783,0.00171,0.00468,0.0463721
0.34023,0.35705,0.00390,0.00382,0.29500,0.0056069
0.11076,0.00108,0.55219,0.17838,0.15759,0.1418490
0.00262,0.00267,0.58106,0.09756,0.31608,0.1530762
0.00424,0.36519,0.44477,0.18400,0.00179,0.0961759
0.36383,0.35291,0.27595,0.00261,0.00471,0.0834196
0.00386,0.51595,0.00016,0.47523,0.00480,0.1421750
0.12941,0.00045,0.30845,0.17380,0.38789,0.0943179
0.35248,0.00135,0.00112,0.32059,0.32446,0.0198714
0.00059,0.74094,0.00425,0.00482,0.24940,0.0000267
0.00302,0.10778,0.57414,0.00276,0.31229,0.1577129
0.44533,0.00464,0.25840,0.28950,0.00213,0.0827067
0.00494,0.19490,0.31446,0.00352,0.48218,0.0490851
0.50919,0.00146,0.23211,0.00089,0.25635,0.0665856
0.19474,0.18217,0.39369,0.00359,0.22581,0.1172345
0.42330,0.21347,0.16016,0.20201,0.00107,0.0637640
0.22612,0.00007,0.77024,0.00104,0.00254,0.2013851
0.70103,0.12523,0.16867,0.00427,0.00080,0.0590161
0.77361,0.00272,0.00015,0.00355,0.21996,0.0599067
0.00050,0.70613,0.00395,0.28861,0.00082,0.1119522
0.00086,0.24777,0.00449,0.26691,0.47997,0.0100599
0.00136,0.00149,0.21467,0.37791,0.40457,0.0662352
0.31660,0.00471,0.32048,0.19357,0.16465,0.0977532
0.00438,0.00331,0.00204,0.80772,0.18255,0.0492943
0.18362,0.00356,0.00190,0.80875,0.00216,0.0501896
0.00202,0.54155,0.15449,0.29927,0.00269,0.0809926
0.00233,0.54177,0.00032,0.26187,0.19370,0.0313691
0.18758,0.00279,0.80842,0.00079,0.00041,0.2074936
0.00372,0.22932,0.00122,0.00020,0.76554,0.0000000
0.19868,0.25869,0.35420,0.18451,0.00392,0.1033205
0.59861,0.18353,0.00482,0.00381,0.20924,0.0282039
0.26153,0.00240,0.26058,0.00162,0.47387,0.0661763
0.00102,0.50830,0.24396,0.00488,0.24184,0.0292004
0.24475,0.21337,0.00323,0.00340,0.53525,0.0022399
0.00068,0.00146,0.77106,0.22419,0.00260,0.0793676
0.47323,0.18500,0.33835,0.00139,0.00202,0.0991998
0.20268,0.00185,0.27068,0.52265,0.00213,0.0941819
0.00209,0.00164,0.22178,0.00098,0.77350,0.0072277
0.00483,0.12448,0.09209,0.77750,0.00110,0.0815648
0.21285,0.00362,0.00379,0.23290,0.54684,0.0136698
0.32874,0.45017,0.00183,0.21504,0.00422,0.0323679
0.16898,0.00070,0.82377,0.00488,0.00167,0.1999608
0.19839,0.00190,0.00174,0.58818,0.20979,0.0419870
0.61163,0.00432,0.00332,0.16738,0.21336,0.0277856
0.00187,0.00491,0.39137,0.48085,0.12099,0.1146136
0.00482,0.00032,0.17854,0.62816,0.18816,0.0813481
0.09945,0.00096,0.57295,0.00469,0.32195,0.1396128
0.09480,0.75959,0.14083,0.00225,0.00253,0.0200739
0.78913,0.00045,0.20960,0.00069,0.00014,0.0161914
0.14425,0.00157,0.79942,0.00198,0.05277,0.1507724
0.00162,0.14833,0.42048,0.32282,0.10675,0.1200773
0.39057,0.21603,0.20979,0.00041,0.18320,0.0697846
0.50090,0.16241,0.00297,0.32902,0.00471,0.0253350
0.17732,0.59774,0.00141,0.00245,0.22108,0.0005649
0.15521,0.43331,0.31734,0.00235,0.09178,0.0866514
0.34133,0.00278,0.52828,0.12298,0.00463,0.1164212
0.13556,0.00065,0.51515,0.34573,0.00290,0.1232572
0.00473,0.11015,0.47667,0.11358,0.29487,0.1390389
0.00158,0.00193,0.24341,0.16472,0.58837,0.0390671
0.21097,0.17793,0.20237,0.40606,0.00268,0.0859132
0.14762,0.31543,0.18218,0.00372,0.35105,0.0411875
0.00276,0.44632,0.54948,0.00091,0.00053,0.1073544
0.23210,0.00482,0.76079,0.00019,0.00209,0.1864865
0.00360,0.00398,0.56958,0.28430,0.13854,0.1365866
0.08615,0.15224,0.62816,0.12998,0.00347,0.1252746
0.15291,0.53794,0.19882,0.11013,0.00020,0.0597819
0.10583,0.13806,0.00161,0.44433,0.31016,0.0385460
0.00292,0.00031,0.50612,0.48662,0.00403,0.0920867
0.18892,0.00079,0.80679,0.00100,0.00250,0.2025988
0.00454,0.43286,0.00199,0.55937,0.00124,0.1443573
0.11899,0.13207,0.44648,0.14456,0.15790,0.1340488
0.82711,0.16443,0.00181,0.00429,0.00237,0.0399130
0.64244,0.00484,0.20580,0.14572,0.00119,0.0539088
0.00065,0.16292,0.00404,0.72004,0.11235,0.0796557
0.36835,0.00439,0.13198,0.10928,0.38600,0.0476477
0.11093,0.70783,0.00115,0.17601,0.00408,0.0419981
0.00220,0.77049,0.10451,0.12124,0.00155,0.0397379
0.00411,0.11530,0.78003,0.00486,0.09571,0.1359455
0.17750,0.00275,0.81685,0.00261,0.00029,0.2003113
0.70748,0.15596,0.00004,0.13634,0.00018,0.0262178
0.13474,0.36584,0.00372,0.15704,0.33866,0.0127174
0.29333,0.00249,0.41887,0.00199,0.28331,0.1073928
0.00082,0.33812,0.40286,0.11728,0.14093,0.1008350
0.00283,0.14416,0.84548,0.00386,0.00366,0.1157098
0.24713,0.00261,0.74324,0.00309,0.00392,0.1830514
0.38272,0.00468,0.11893,0.38948,0.10419,0.0529324
0.16049,0.00443,0.82994,0.00321,0.00192,0.2030567
0.00213,0.13985,0.17933,0.52920,0.14948,0.0845585
0.06140,0.00371,0.00022,0.10720,0.82747,0.0009835
0.34658,0.10019,0.44612,0.00319,0.10392,0.1162123
0.28729,0.22608,0.00140,0.35495,0.13028,0.0375325
0.15979,0.00440,0.82991,0.00448,0.00143,0.2051651
0.00134,0.15524,0.10700,0.11716,0.61926,0.0071083
0.09599,0.08441,0.48139,0.00114,0.33707,0.1367544
0.05276,0.09816,0.33900,0.50870,0.00138,0.0999713
0.13703,0.10771,0.10339,0.65086,0.00102,0.0773560
0.00187,0.00227,0.53774,0.11951,0.33861,0.1391664
0.16531,0.00457,0.82986,0.00015,0.00010,0.2106647
0.09875,0.48851,0.00236,0.41023,0.00015,0.0870035
0.14231,0.00246,0.13478,0.00323,0.71722,0.0154281
0.00150,0.30567,0.33938,0.35235,0.00109,0.0972557
0.00245,0.36310,0.15349,0.36142,0.11953,0.0738383
0.00166,0.00463,0.12932,0.86284,0.00154,0.0630920
0.34822,0.52213,0.12553,0.00247,0.00165,0.0349677
0.35925,0.11034,0.14686,0.00499,0.37856,0.0473978
0.12022,0.00133,0.45357,0.25566,0.16922,0.1328667
0.15496,0.00369,0.83744,0.00194,0.00196,0.2043752
0.15420,0.00064,0.12970,0.37243,0.34303,0.0595169
