     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.01023,0.10250,0.36289,0.21397,0.31041,0.0433994
0.11685,0.32721,0.09170,0.27433,0.18991,0.1089467
0.25199,0.57912,0.00364,0.16300,0.00225,0.1177336
0.49191,0.15906,0.00209,0.34414,0.00280,0.0194462
0.00270,0.63203,0.00277,0.18357,0.17893,0.1270646
0.00149,0.57754,0.00032,0.41957,0.00108,0.0675515
0.17106,0.54030,0.00577,0.01265,0.27023,0.1591367
0.01498,0.42227,0.00286,0.00056,0.55932,0.1230124
0.08621,0.55057,0.20934,0.00255,0.15133,0.1317451
0.29935,0.35702,0.00261,0.00087,0.34015,0.0970753
0.04893,0.62452,0.00455,0.00496,0.31705,0.1582806
0.00017,0.52307,0.11530,0.00232,0.35914,0.1522271
0.00467,0.00036,0.00292,0.99110,0.00096,0.0000001
0.00041,0.00454,0.00094,0.44315,0.55096,0.0005184
0.00002,0.00316,0.99512,0.00025,0.00145,0.0649699
0.37567,0.00188,0.61847,0.00375,0.00023,0.1646493
0.28863,0.16762,0.53733,0.00246,0.00396,0.0829716
0.52074,0.00049,0.47716,0.00081,0.00080,0.1568437
0.34866,0.00337,0.49140,0.15264,0.00393,0.1060388
0.35904,0.00323,0.50300,0.00078,0.13396,0.1170544
0.00167,0.48714,0.00367,0.13842,0.36910,0.1425252
0.16592,0.82434,0.00484,0.00089,0.00402,0.0954745
0.00325,0.00258,0.39378,0.59685,0.00354,0.0295989
0.00218,0.00340,0.00444,0.00265,0.98733,0.0001563
0.48290,0.51369,0.00038,0.00264,0.00038,0.0817907
0.99131,0.00032,0.00356,0.00142,0.00340,0.0001567
0.00263,0.46266,0.27785,0.25294,0.00392,0.1008292
0.00340,0.00345,0.35374,0.00129,0.63812,0.0170406
0.30157,0.00410,0.00097,0.69105,0.00230,0.0002556
0.63876,0.00072,0.00334,0.00390,0.35328,0.0000002
0.09725,0.53479,0.06190,0.04478,0.26128,0.1616720
0.00094,0.38783,0.32643,0.00221,0.28260,0.1298509
0.00331,0.00454,0.73702,0.00223,0.25290,0.0796860
0.16691,0.61344,0.00067,0.00243,0.21654,0.1600380
0.00118,0.00000,0.74439,0.25037,0.00406,0.0647730
0.00179,0.32564,0.66709,0.00237,0.00311,0.0597142
0.29658,0.00432,0.00463,0.00069,0.69378,0.0000019
0.10257,0.55058,0.00438,0.00427,0.33820,0.1670626
0.11944,0.52941,0.00027,0.08540,0.26548,0.1607597
0.00492,0.23356,0.00314,0.60894,0.14944,0.0342176
0.09465,0.49024,0.08285,0.00361,0.32865,0.1541625
0.33634,0.00029,0.00208,0.34729,0.31400,0.0001774
0.00134,0.50184,0.14014,0.10858,0.24810,0.1604637
0.29837,0.00240,0.69779,0.00084,0.00060,0.1554501
0.00278,0.41850,0.13850,0.09785,0.34237,0.1384384
0.09439,0.56090,0.00167,0.00057,0.34247,0.1595544
0.00338,0.62066,0.13459,0.00414,0.23723,0.1481504
0.66374,0.00144,0.32745,0.00499,0.00238,0.1068318
0.13375,0.54142,0.00056,0.08985,0.23443,0.1643566
0.12926,0.53888,0.00359,0.09317,0.23511,0.1548830
0.12425,0.29167,0.12565,0.45725,0.00118,0.0470148
0.18929,0.60157,0.00374,0.00225,0.20316,0.1530973
0.00067,0.68790,0.30790,0.00015,0.00339,0.0598204
0.00257,0.50582,0.15305,0.13679,0.20177,0.1513923
0.18604,0.48434,0.09973,0.07173,0.15816,0.1367544
0.00360,0.22682,0.49723,0.27096,0.00139,0.0491591
0.08744,0.30540,0.00413,0.14487,0.45816,0.0972852
0.74502,0.24900,0.00134,0.00092,0.00373,0.0169139
0.00122,0.45824,0.00136,0.29095,0.24822,0.1204771
0.31420,0.00209,0.27803,0.00411,0.40157,0.0237655
0.00088,0.61257,0.00469,0.00262,0.37924,0.1453700
0.73979,0.00045,0.00443,0.25073,0.00460,0.0009059
0.11225,0.53848,0.00352,0.00404,0.34172,0.1648478
