  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.01000,0.34000,0.03500,0.11500,0.50000,0.09327,0.00472,0.52906
  3,0.06500,0.31500,0.07000,0.15500,0.39500,0.08877,0.00282,0.39523
  4,0.00000,0.93000,0.00000,0.02000,0.05000,0.20682,0.01679,0.89845
  5,0.00000,0.58500,0.00500,0.11500,0.29500,0.16105,0.00609,0.40196
  6,0.00000,0.59000,0.01500,0.06500,0.33000,0.16290,0.00510,0.39133
  7,0.00000,0.59000,0.05500,0.03500,0.32000,0.16527,0.00483,0.41451
  8,0.03000,0.59500,0.04000,0.01000,0.32500,0.16711,0.00458,0.43011
  9,0.02000,0.61000,0.03000,0.00000,0.34000,0.17031,0.00434,0.43361
 10,0.07000,0.56000,0.06500,0.05500,0.25000,0.16701,0.00350,0.35519
 11,0.07500,0.55000,0.06000,0.04500,0.27000,0.16405,0.00359,0.37146
 12,0.07000,0.56000,0.05000,0.05500,0.26500,0.16293,0.00351,0.38133
 13,0.07000,0.56000,0.04500,0.06000,0.26500,0.16277,0.00345,0.38526
 14,0.07000,0.56000,0.04500,0.06000,0.26500,0.16269,0.00328,0.38988
 15,0.06500,0.56000,0.05000,0.06000,0.26500,0.16265,0.00319,0.39142
 16,0.06500,0.56000,0.05000,0.06000,0.26500,0.16268,0.00292,0.38812
 17,0.06500,0.56000,0.05500,0.05500,0.26500,0.16272,0.00268,0.38457
 18,0.06500,0.56500,0.05500,0.05500,0.26000,0.16271,0.00254,0.38457
 18,0.06500,0.56500,0.05500,0.05500,0.26000,0.16271,0.00254,0.38457
 19,0.06500,0.56000,0.05500,0.06000,0.26000,0.16259,0.00247,0.38878
 19,0.06500,0.56000,0.05500,0.06000,0.26000,0.16259,0.00247,0.38878
 20,0.08500,0.56000,0.02500,0.07000,0.26000,0.16413,0.00249,0.38423
 21,0.08500,0.55500,0.03000,0.07000,0.26000,0.16411,0.00246,0.38685
 22,0.08000,0.55500,0.04000,0.07000,0.25500,0.16423,0.00248,0.38317
 23,0.32500,0.00000,0.67500,0.00000,0.00000,0.15499,0.00345,0.38337
 23,0.07500,0.55500,0.04000,0.07000,0.26000,0.16434,0.00345,0.38337
 23,0.00000,0.00000,0.00000,1.00000,0.00000,0.00131,0.00345,0.38337
 24,0.40000,0.00000,0.60000,0.00000,0.00000,0.15914,0.00395,0.38849
 24,0.08000,0.55500,0.03500,0.07000,0.26000,0.16425,0.00395,0.38849
 25,0.41000,0.00000,0.59000,0.00000,0.00000,0.16065,0.00390,0.39249
 25,0.08000,0.56000,0.03000,0.07000,0.26000,0.16422,0.00390,0.39249
 26,0.41000,0.00000,0.59000,0.00000,0.00000,0.16058,0.00379,0.39329
 26,0.08000,0.55500,0.03500,0.07000,0.26000,0.16437,0.00379,0.39329
 27,0.41000,0.00000,0.59000,0.00000,0.00000,0.16020,0.00403,0.39764
 27,0.08000,0.55500,0.03500,0.07000,0.26000,0.16434,0.00403,0.39764
 28,0.41000,0.00000,0.59000,0.00000,0.00000,0.16015,0.00388,0.39818
 28,0.08000,0.55500,0.03500,0.07000,0.26000,0.16433,0.00388,0.39818
 29,0.41000,0.00000,0.59000,0.00000,0.00000,0.15953,0.00457,0.39756
 29,0.08500,0.55500,0.03500,0.07000,0.25500,0.16427,0.00457,0.39756
 30,0.41000,0.00000,0.59000,0.00000,0.00000,0.15956,0.00456,0.39974
 30,0.09500,0.55500,0.03000,0.07000,0.25000,0.16425,0.00456,0.39974
 31,0.41000,0.00000,0.59000,0.00000,0.00000,0.15951,0.00458,0.40448
 31,0.09500,0.55500,0.03000,0.07000,0.25000,0.16416,0.00458,0.40448
 32,0.41000,0.00000,0.59000,0.00000,0.00000,0.15945,0.00442,0.40423
 32,0.09500,0.55500,0.03000,0.07000,0.25000,0.16416,0.00442,0.40423
 33,0.41000,0.00000,0.59000,0.00000,0.00000,0.15938,0.00424,0.40316
 33,0.09500,0.56000,0.02500,0.07000,0.25000,0.16416,0.00424,0.40316
 34,0.41000,0.00000,0.59000,0.00000,0.00000,0.15933,0.00418,0.40569
 34,0.09500,0.56000,0.02500,0.07000,0.25000,0.16412,0.00418,0.40569
 35,0.41000,0.00000,0.59000,0.00000,0.00000,0.15929,0.00424,0.40953
 35,0.10000,0.56500,0.02000,0.07000,0.24500,0.16471,0.00424,0.40953
 36,0.41000,0.00000,0.59000,0.00000,0.00000,0.15921,0.00421,0.41279
 36,0.10000,0.56500,0.02000,0.07000,0.24500,0.16468,0.00421,0.41279
 37,0.41500,0.00000,0.58500,0.00000,0.00000,0.15916,0.00422,0.41443
 37,0.10000,0.56500,0.02000,0.07000,0.24500,0.16471,0.00422,0.41443
