  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.00000,0.25000,0.03500,0.26000,0.45500,0.05765,0.00227,1.21405
  3,0.04500,0.20000,0.22500,0.31000,0.22000,0.05377,0.00108,0.53601
  4,0.00000,0.29000,0.20500,0.39000,0.11500,0.05821,0.00110,0.69965
  5,0.00000,0.53000,0.47000,0.00000,0.00000,0.08647,0.00212,0.86912
  6,0.00000,0.61500,0.38500,0.00000,0.00000,0.08642,0.00161,0.79040
  7,0.00000,0.48500,0.48500,0.03000,0.00000,0.08570,0.00128,0.64765
  8,0.00000,0.40000,0.34000,0.00000,0.26000,0.12129,0.00254,0.43908
  9,0.00000,0.53500,0.09000,0.00000,0.37500,0.15943,0.00393,0.45737
 10,0.06500,0.53000,0.03000,0.00000,0.37500,0.16363,0.00418,0.49338
 11,0.10500,0.51000,0.08000,0.00000,0.30500,0.16280,0.00348,0.44289
 12,0.11000,0.48500,0.07000,0.00000,0.33500,0.16096,0.00346,0.45506
 13,0.10000,0.58500,0.00000,0.00000,0.31500,0.16359,0.00385,0.40407
 14,0.09500,0.58500,0.00500,0.00000,0.31500,0.16381,0.00354,0.40546
 15,0.09500,0.58500,0.00500,0.00000,0.31500,0.16373,0.00335,0.41253
 16,0.09000,0.58500,0.01000,0.00000,0.31500,0.16355,0.00307,0.40984
 17,0.09000,0.59000,0.00500,0.00000,0.31500,0.16391,0.00305,0.41676
 18,0.09000,0.59000,0.00500,0.00000,0.31500,0.16397,0.00299,0.41714
 19,0.09500,0.59000,0.00500,0.00000,0.31000,0.16394,0.00283,0.41826
 20,0.09500,0.58500,0.00500,0.00000,0.31500,0.16390,0.00263,0.41567
 21,0.36500,0.00000,0.63500,0.00000,0.00000,0.15725,0.00389,0.40092
 21,0.10000,0.58500,0.00000,0.00000,0.31500,0.16435,0.00389,0.40092
 22,0.35500,0.00000,0.64500,0.00000,0.00000,0.15808,0.00499,0.40307
 22,0.11000,0.58000,0.00000,0.00000,0.31000,0.16469,0.00499,0.40307
 23,0.36000,0.00000,0.64000,0.00000,0.00000,0.15790,0.00489,0.40593
 23,0.11000,0.58000,0.00000,0.00000,0.31000,0.16463,0.00489,0.40593
 24,0.36000,0.00000,0.64000,0.00000,0.00000,0.15784,0.00472,0.40758
 24,0.11000,0.58000,0.00000,0.00000,0.31000,0.16459,0.00472,0.40758
 25,0.36000,0.00000,0.64000,0.00000,0.00000,0.15798,0.00483,0.40686
 25,0.12000,0.58000,0.00000,0.01000,0.29000,0.16508,0.00483,0.40686
 26,0.35500,0.00000,0.64500,0.00000,0.00000,0.15813,0.00481,0.40902
 26,0.12000,0.57000,0.00000,0.03000,0.28000,0.16538,0.00481,0.40902
 27,0.35500,0.00000,0.64500,0.00000,0.00000,0.15798,0.00465,0.41034
 27,0.12000,0.57000,0.00000,0.03000,0.28000,0.16534,0.00465,0.41034
 27,0.00000,0.00000,0.00000,1.00000,0.00000,0.00015,0.00465,0.41034
 28,0.35500,0.00000,0.64500,0.00000,0.00000,0.15798,0.00468,0.41643
 28,0.12000,0.57000,0.00000,0.03000,0.28000,0.16522,0.00468,0.41643
 28,0.00000,0.00000,0.00000,1.00000,0.00000,0.00019,0.00468,0.41643
 29,0.35500,0.00000,0.64500,0.00000,0.00000,0.15796,0.00457,0.41921
 29,0.12000,0.57000,0.00000,0.03000,0.28000,0.16516,0.00457,0.41921
 29,0.00000,0.00000,0.00000,1.00000,0.00000,0.00018,0.00457,0.41921
 30,0.36000,0.00000,0.64000,0.00000,0.00000,0.15786,0.00466,0.42692
 30,0.12000,0.57000,0.00000,0.03500,0.27500,0.16508,0.00466,0.42692
 30,0.00000,0.00000,0.00000,1.00000,0.00000,0.00027,0.00466,0.42692
 31,0.36000,0.00000,0.64000,0.00000,0.00000,0.15774,0.00465,0.43128
 31,0.12000,0.57000,0.00000,0.03500,0.27500,0.16540,0.00465,0.43128
 31,0.00000,0.00000,0.00000,1.00000,0.00000,0.00020,0.00465,0.43128
 32,0.36000,0.00000,0.64000,0.00000,0.00000,0.15774,0.00469,0.43445
 32,0.12000,0.57000,0.00000,0.03500,0.27500,0.16538,0.00469,0.43445
 32,0.00000,0.00000,0.00000,1.00000,0.00000,0.00020,0.00469,0.43445
 33,0.45500,0.00000,0.54500,0.00000,0.00000,0.16492,0.00497,0.43502
 33,0.12000,0.57000,0.00000,0.03500,0.27500,0.16545,0.00497,0.43502
 34,0.45500,0.00000,0.54500,0.00000,0.00000,0.16488,0.00493,0.43745
 34,0.12000,0.57000,0.00000,0.03500,0.27500,0.16549,0.00493,0.43745
 34,0.00000,0.00000,0.00000,1.00000,0.00000,0.00020,0.00493,0.43745
 35,0.45500,0.00000,0.54500,0.00000,0.00000,0.16488,0.00480,0.43506
 35,0.12000,0.57000,0.00000,0.03500,0.27500,0.16562,0.00480,0.43506
 36,0.45500,0.00000,0.54500,0.00000,0.00000,0.16482,0.00469,0.43364
 36,0.12000,0.57000,0.00000,0.03500,0.27500,0.16568,0.00469,0.43364
 37,0.45000,0.00000,0.55000,0.00000,0.00000,0.16366,0.00502,0.44197
 37,0.12000,0.56500,0.00000,0.03500,0.28000,0.16569,0.00502,0.44197
 38,0.45000,0.00000,0.55000,0.00000,0.00000,0.16367,0.00501,0.44599
 38,0.12000,0.57000,0.00000,0.03500,0.27500,0.16562,0.00501,0.44599
 39,0.45500,0.00000,0.54500,0.00000,0.00000,0.16308,0.00542,0.45567
 39,0.12000,0.57000,0.00000,0.03500,0.27500,0.16552,0.00542,0.45567
 40,0.45500,0.00000,0.54500,0.00000,0.00000,0.16302,0.00512,0.44664
 40,0.12000,0.56500,0.00000,0.04000,0.27500,0.16565,0.00512,0.44664
 41,0.45500,0.00000,0.54500,0.00000,0.00000,0.16298,0.00508,0.44997
 41,0.12000,0.56500,0.00000,0.04000,0.27500,0.16560,0.00508,0.44997
 42,0.45500,0.00000,0.54500,0.00000,0.00000,0.16287,0.00504,0.45300
 42,0.12000,0.56500,0.00000,0.04000,0.27500,0.16551,0.00504,0.45300
 43,0.45500,0.00000,0.54500,0.00000,0.00000,0.16286,0.00509,0.45545
 43,0.12500,0.56500,0.00000,0.03500,0.27500,0.16522,0.00509,0.45545
 44,0.45500,0.00000,0.54500,0.00000,0.00000,0.16284,0.00514,0.45968
 44,0.12500,0.56500,0.00000,0.03500,0.27500,0.16520,0.00514,0.45968
 45,0.45500,0.00000,0.54500,0.00000,0.00000,0.16258,0.00498,0.45936
 45,0.12000,0.56500,0.00000,0.04000,0.27500,0.16518,0.00498,0.45936
 45,0.00000,0.00000,0.00000,1.00000,0.00000,0.00020,0.00498,0.45936
 46,0.44500,0.00000,0.55500,0.00000,0.00000,0.16245,0.00527,0.46551
 46,0.12000,0.56500,0.00000,0.04000,0.27500,0.16515,0.00527,0.46551
 47,0.44500,0.00000,0.55500,0.00000,0.00000,0.16247,0.00553,0.47454
 47,0.12500,0.56500,0.00000,0.04000,0.27000,0.16499,0.00553,0.47454
 48,0.44500,0.00000,0.55500,0.00000,0.00000,0.16250,0.00565,0.47893
 48,0.12500,0.56500,0.00000,0.03500,0.27500,0.16436,0.00565,0.47893
 49,0.43000,0.00000,0.57000,0.00000,0.00000,0.16311,0.00546,0.47793
 49,0.12500,0.56500,0.00000,0.03500,0.27500,0.16433,0.00546,0.47793
 49,0.00000,0.00000,0.00000,1.00000,0.00000,0.00027,0.00546,0.47793
 50,0.43000,0.00000,0.57000,0.00000,0.00000,0.16310,0.00558,0.48252
 50,0.12500,0.56500,0.00000,0.03500,0.27500,0.16434,0.00558,0.48252
 50,0.00000,0.00000,0.00000,1.00000,0.00000,0.00027,0.00558,0.48252
 51,0.43000,0.00000,0.57000,0.00000,0.00000,0.16311,0.00576,0.48758
 51,0.12500,0.56500,0.00000,0.03500,0.27500,0.16428,0.00576,0.48758
 51,0.00000,0.00000,0.00000,1.00000,0.00000,0.00027,0.00576,0.48758
 52,0.43000,0.00000,0.57000,0.00000,0.00000,0.16315,0.00602,0.48915
 52,0.12500,0.56500,0.00000,0.03500,0.27500,0.16415,0.00602,0.48915
 52,0.00000,0.00000,0.00000,1.00000,0.00000,0.00026,0.00602,0.48915
 53,0.43000,0.00000,0.57000,0.00000,0.00000,0.16315,0.00603,0.48957
 53,0.12500,0.56500,0.00000,0.03500,0.27500,0.16411,0.00603,0.48957
 53,0.00000,0.00000,0.00000,1.00000,0.00000,0.00026,0.00603,0.48957
 54,0.43000,0.00000,0.57000,0.00000,0.00000,0.16313,0.00617,0.49380
 54,0.12500,0.57000,0.00000,0.03000,0.27500,0.16359,0.00617,0.49380
 54,0.00000,0.00000,0.00000,1.00000,0.00000,0.00029,0.00617,0.49380
 55,0.43000,0.00000,0.57000,0.00000,0.00000,0.16313,0.00618,0.49409
 55,0.12500,0.57000,0.00000,0.03000,0.27500,0.16363,0.00618,0.49409
 55,0.00000,0.00000,0.00000,1.00000,0.00000,0.00029,0.00618,0.49409
 56,0.43000,0.00000,0.57000,0.00000,0.00000,0.16313,0.00620,0.49481
 56,0.12500,0.57000,0.00000,0.03000,0.27500,0.16361,0.00620,0.49481
 56,0.00000,0.00000,0.00000,1.00000,0.00000,0.00029,0.00620,0.49481
 57,0.43000,0.00000,0.57000,0.00000,0.00000,0.16313,0.00617,0.49448
 57,0.12500,0.57000,0.00000,0.03000,0.27500,0.16355,0.00617,0.49448
 57,0.00000,0.00000,0.00000,1.00000,0.00000,0.00029,0.00617,0.49448
 58,0.43000,0.00000,0.57000,0.00000,0.00000,0.16314,0.00603,0.49092
 58,0.12500,0.56500,0.00000,0.03500,0.27500,0.16398,0.00603,0.49092
 58,0.00000,0.00000,0.00000,1.00000,0.00000,0.00026,0.00603,0.49092
 59,0.43000,0.00000,0.57000,0.00000,0.00000,0.16312,0.00567,0.48092
 59,0.12000,0.56500,0.00000,0.04000,0.27500,0.16401,0.00567,0.48092
 59,0.00000,0.00000,0.00000,1.00000,0.00000,0.00028,0.00567,0.48092
 60,0.43000,0.00000,0.57000,0.00000,0.00000,0.16303,0.00552,0.47955
 60,0.12000,0.56500,0.00000,0.04000,0.27500,0.16401,0.00552,0.47955
 60,0.00000,0.00000,0.00000,1.00000,0.00000,0.00020,0.00552,0.47955
 61,0.43000,0.00000,0.57000,0.00000,0.00000,0.16305,0.00537,0.47194
 61,0.12500,0.56500,0.00000,0.03500,0.27500,0.16388,0.00537,0.47194
 61,0.00000,0.00000,0.00000,1.00000,0.00000,0.00026,0.00537,0.47194
 62,0.43000,0.00000,0.57000,0.00000,0.00000,0.16289,0.00537,0.47530
 62,0.12500,0.56500,0.00000,0.03500,0.27500,0.16386,0.00537,0.47530
 62,0.00000,0.00000,0.00000,1.00000,0.00000,0.00025,0.00537,0.47530
 63,0.43000,0.00000,0.57000,0.00000,0.00000,0.16289,0.00537,0.47573
 63,0.12500,0.56500,0.00000,0.03500,0.27500,0.16386,0.00537,0.47573
 63,0.00000,0.00000,0.00000,1.00000,0.00000,0.00025,0.00537,0.47573
 64,0.43000,0.00000,0.57000,0.00000,0.00000,0.16290,0.00537,0.47545
 64,0.12500,0.56500,0.00000,0.04000,0.27000,0.16404,0.00537,0.47545
 64,0.00000,0.00000,0.00000,1.00000,0.00000,0.00024,0.00537,0.47545
 65,0.43000,0.00000,0.57000,0.00000,0.00000,0.16289,0.00540,0.47684
 65,0.13000,0.56500,0.00000,0.04000,0.26500,0.16396,0.00540,0.47684
 65,0.00000,0.00000,0.00000,1.00000,0.00000,0.00024,0.00540,0.47684
 66,0.43000,0.00000,0.57000,0.00000,0.00000,0.16289,0.00545,0.47827
