     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.25600,0.25276,0.13827,0.25374,0.09924,0.0665672
0.33078,0.01122,0.41141,0.06595,0.18065,0.0742320
0.00387,0.00168,0.00405,0.00449,0.98591,0.0000000
0.82683,0.00339,0.16417,0.00139,0.00423,0.0494667
0.06556,0.27666,0.64997,0.00378,0.00403,0.0598871
0.15304,0.00337,0.42072,0.41968,0.00321,0.0373775
0.36067,0.30541,0.27340,0.00179,0.05872,0.0717917
0.11494,0.26547,0.31339,0.00172,0.30448,0.0929299
0.38924,0.21106,0.00419,0.00142,0.39408,0.0369952
0.00432,0.51852,0.26317,0.00303,0.21097,0.1379145
0.00017,0.78674,0.09211,0.00419,0.11679,0.0970246
0.00269,0.55853,0.08815,0.00038,0.35025,0.1505775
0.00303,0.52497,0.00275,0.16376,0.30549,0.1405832
0.00308,0.50581,0.00208,0.00156,0.48747,0.1460704
0.00156,0.00200,0.00036,0.55097,0.44511,0.0005870
0.00109,0.53153,0.17815,0.28918,0.00005,0.0989579
0.00384,0.61568,0.00214,0.00349,0.37485,0.1478860
0.00186,0.00220,0.00368,0.99158,0.00067,0.0000002
0.11727,0.56632,0.00093,0.00274,0.31274,0.1659742
0.24926,0.61826,0.00002,0.00047,0.13199,0.1438472
0.14272,0.55904,0.00097,0.09164,0.20564,0.1561460
0.13008,0.53956,0.08274,0.00300,0.24463,0.1573762
0.00108,0.00214,0.72699,0.00012,0.26967,0.0751287
0.00018,0.00176,0.40594,0.20780,0.38432,0.0247186
0.58924,0.00120,0.00006,0.40854,0.00096,0.0001327
0.00049,0.41548,0.00468,0.57908,0.00027,0.0344040
0.19458,0.62060,0.00427,0.17623,0.00432,0.1257655
0.29960,0.00110,0.69112,0.00345,0.00473,0.1523817
0.15360,0.61353,0.22602,0.00476,0.00209,0.0888518
0.14372,0.51195,0.00430,0.00299,0.33703,0.1632117
0.00037,0.00344,0.98929,0.00223,0.00466,0.0671878
0.58174,0.40945,0.00423,0.00437,0.00022,0.0576562
0.00031,0.43423,0.13004,0.09059,0.34483,0.1460491
0.16934,0.00378,0.68993,0.13561,0.00134,0.0953132
